         time Z Velocity... 
------------- ------------- 
 1.193087e-04  1.430484e-03 
 5.170043e-04  6.971874e-04 
 9.146999e-04 -1.387579e-03 
 1.312396e-03 -3.519389e-03 
 1.710091e-03 -4.343239e-03 
 2.107787e-03 -6.378504e-03 
 2.505482e-03 -9.909058e-03 
 2.903178e-03 -1.265731e-02 
 3.300874e-03 -1.418984e-02 
 3.698569e-03 -1.367764e-02 
 4.096265e-03 -1.376953e-02 
 4.493961e-03 -1.255230e-02 
 4.891656e-03 -1.273505e-02 
 5.289352e-03 -1.343105e-02 
 5.687047e-03 -1.453185e-02 
 6.084743e-03 -1.509638e-02 
 6.482439e-03 -1.373325e-02 
 6.880134e-03 -1.199638e-02 
 7.277830e-03 -1.028959e-02 
 7.675526e-03 -8.434910e-03 
 8.073221e-03 -5.517740e-03 
 8.470917e-03 -2.018090e-03 
 8.868613e-03  1.469099e-03 
 9.266308e-03  4.120842e-03 
 9.664004e-03  3.715207e-03 
 1.006170e-02  3.712000e-03 
 1.045940e-02  2.397688e-03 
 1.085709e-02  1.649008e-03 
 1.125479e-02  1.746453e-03 
 1.165248e-02  2.989091e-03 
 1.205018e-02  4.612905e-03 
 1.244787e-02  5.269873e-03 
 1.284557e-02  6.975372e-03 
 1.324326e-02  7.497874e-03 
 1.364096e-02  8.025242e-03 
 1.403866e-02  7.506868e-03 
 1.443635e-02  7.024216e-03 
 1.483405e-02  5.858751e-03 
 1.523174e-02  5.356347e-03 
 1.562944e-02  6.674544e-03 
 1.602713e-02  9.102359e-03 
 1.642483e-02  1.152272e-02 
 1.682253e-02  1.524386e-02 
 1.722022e-02  2.027127e-02 
 1.761792e-02  2.311468e-02 
 1.801561e-02  2.536122e-02 
 1.841331e-02  2.787578e-02 
 1.881100e-02  3.015449e-02 
 1.920870e-02  3.030357e-02 
 1.960639e-02  2.902504e-02 
 2.000409e-02  2.863654e-02 
 2.040179e-02  2.774576e-02 
 2.079948e-02  2.557678e-02 
 2.119718e-02  2.359395e-02 
 2.159487e-02  2.362415e-02 
 2.199257e-02  2.340529e-02 
 2.239026e-02  2.167970e-02 
 2.278796e-02  2.030900e-02 
 2.318566e-02  1.964688e-02 
 2.358335e-02  1.753433e-02 
 2.398105e-02  1.486040e-02 
 2.437874e-02  1.384186e-02 
 2.477644e-02  1.346835e-02 
 2.517413e-02  1.430307e-02 
 2.557183e-02  1.503320e-02 
 2.596952e-02  1.646048e-02 
 2.636722e-02  1.844325e-02 
 2.676492e-02  2.167515e-02 
 2.716261e-02  2.460611e-02 
 2.756031e-02  2.775697e-02 
 2.795800e-02  2.879133e-02 
 2.835570e-02  3.049113e-02 
 2.875339e-02  3.152103e-02 
 2.915109e-02  3.366887e-02 
 2.954879e-02  3.487717e-02 
 2.994648e-02  3.572732e-02 
 3.034418e-02  3.702790e-02 
 3.074187e-02  3.699585e-02 
 3.113957e-02  3.551912e-02 
 3.153726e-02  3.558673e-02 
 3.193496e-02  3.556895e-02 
 3.233265e-02  3.524105e-02 
 3.273035e-02  3.405450e-02 
 3.312805e-02  3.139180e-02 
 3.352574e-02  2.857235e-02 
 3.392344e-02  2.699199e-02 
 3.432113e-02  2.571921e-02 
 3.471883e-02  2.534313e-02 
 3.511652e-02  2.595893e-02 
 3.551422e-02  2.809773e-02 
 3.591192e-02  3.064489e-02 
 3.630961e-02  3.475020e-02 
 3.670731e-02  4.008766e-02 
 3.710500e-02  4.729548e-02 
 3.750270e-02  5.293451e-02 
 3.790039e-02  5.724884e-02 
 3.829809e-02  5.977590e-02 
 3.869578e-02  6.242091e-02 
 3.909348e-02  6.482904e-02 
 3.949118e-02  6.590750e-02 
 3.988887e-02  6.623661e-02 
 4.028657e-02  6.733786e-02 
 4.068426e-02  6.798896e-02 
 4.108196e-02  6.765311e-02 
 4.147965e-02  6.643111e-02 
 4.187735e-02  6.674660e-02 
 4.227505e-02  6.608205e-02 
 4.267274e-02  6.471525e-02 
 4.307044e-02  6.168360e-02 
 4.346813e-02  5.915176e-02 
 4.386583e-02  5.600887e-02 
 4.426352e-02  5.517468e-02 
 4.466122e-02  5.343064e-02 
 4.505891e-02  5.359162e-02 
 4.545661e-02  5.439083e-02 
 4.585431e-02  5.573527e-02 
 4.625200e-02  5.689503e-02 
 4.664970e-02  5.827484e-02 
 4.704739e-02  6.055670e-02 
 4.744509e-02  6.163011e-02 
 4.784278e-02  6.229417e-02 
 4.824048e-02  6.294346e-02 
 4.863818e-02  6.386799e-02 
 4.903587e-02  6.440627e-02 
 4.943357e-02  6.519580e-02 
 4.983126e-02  6.606560e-02 
 5.022896e-02  6.653528e-02 
 5.062665e-02  6.442348e-02 
 5.102435e-02  6.208317e-02 
 5.142204e-02  5.807575e-02 
 5.181974e-02  5.297540e-02 
 5.221744e-02  4.690383e-02 
 5.261513e-02  4.186398e-02 
 5.301283e-02  3.492383e-02 
 5.341052e-02  2.709508e-02 
 5.380822e-02  2.038524e-02 
 5.420591e-02  1.390566e-02 
 5.460361e-02  7.962340e-03 
 5.500131e-02  2.769132e-03 
 5.539900e-02  1.146543e-04 
 5.579670e-02 -2.220319e-03 
 5.619439e-02 -4.140967e-03 
 5.659209e-02 -4.478715e-03 
 5.698978e-02 -4.101907e-03 
 5.738748e-02 -3.302652e-03 
 5.778517e-02 -2.572657e-03 
 5.818287e-02 -3.297480e-03 
 5.858057e-02 -5.676134e-03 
 5.897826e-02 -8.131824e-03 
 5.937596e-02 -1.114040e-02 
 5.977365e-02 -1.400111e-02 
 6.017135e-02 -1.744601e-02 
 6.056904e-02 -1.966284e-02 
 6.096674e-02 -2.152346e-02 
 6.136444e-02 -2.412750e-02 
 6.176213e-02 -2.906630e-02 
 6.215983e-02 -3.346357e-02 
 6.255752e-02 -3.946871e-02 
 6.295522e-02 -4.629371e-02 
 6.335291e-02 -5.322044e-02 
 6.375061e-02 -5.775914e-02 
 6.414830e-02 -6.121046e-02 
 6.454600e-02 -6.411186e-02 
 6.494370e-02 -6.554851e-02 
 6.534139e-02 -6.484055e-02 
 6.573909e-02 -6.323038e-02 
 6.613678e-02 -6.372224e-02 
 6.653448e-02 -6.318365e-02 
 6.693217e-02 -6.419865e-02 
 6.732987e-02 -6.433029e-02 
 6.772757e-02 -6.332999e-02 
 6.812526e-02 -6.151486e-02 
 6.852296e-02 -5.945381e-02 
 6.892065e-02 -5.670036e-02 
 6.931835e-02 -5.220093e-02 
 6.971604e-02 -4.896004e-02 
 7.011374e-02 -4.679780e-02 
 7.051143e-02 -4.381481e-02 
 7.090913e-02 -4.264723e-02 
 7.130683e-02 -4.357328e-02 
 7.170452e-02 -4.711426e-02 
 7.210222e-02 -5.001630e-02 
 7.249991e-02 -5.332997e-02 
 7.289761e-02 -5.619430e-02 
 7.329530e-02 -5.874201e-02 
 7.369300e-02 -6.034150e-02 
 7.409070e-02 -6.081319e-02 
 7.448839e-02 -6.177645e-02 
 7.488609e-02 -6.182322e-02 
 7.528378e-02 -6.154194e-02 
 7.568148e-02 -6.069991e-02 
 7.607917e-02 -5.988700e-02 
 7.647687e-02 -5.860090e-02 
 7.687456e-02 -5.826250e-02 
 7.727226e-02 -5.604918e-02 
 7.766996e-02 -5.406205e-02 
 7.806765e-02 -5.228675e-02 
 7.846535e-02 -4.969534e-02 
 7.886304e-02 -4.707057e-02 
 7.926074e-02 -4.504601e-02 
 7.965843e-02 -4.462701e-02 
 8.005613e-02 -4.385131e-02 
 8.045383e-02 -4.397828e-02 
 8.085152e-02 -4.632473e-02 
 8.124922e-02 -4.913455e-02 
 8.164691e-02 -5.123903e-02 
 8.204461e-02 -5.370389e-02 
 8.244230e-02 -5.718771e-02 
 8.284000e-02 -5.909030e-02 
 8.323769e-02 -6.077345e-02 
 8.363539e-02 -6.200191e-02 
 8.403309e-02 -6.347482e-02 
 8.443078e-02 -6.279657e-02 
 8.482848e-02 -6.190140e-02 
 8.522617e-02 -6.246356e-02 
 8.562387e-02 -6.214647e-02 
 8.602156e-02 -6.197098e-02 
 8.641926e-02 -6.143618e-02 
 8.681696e-02 -6.092694e-02 
 8.721465e-02 -5.907433e-02 
 8.761235e-02 -5.672176e-02 
 8.801004e-02 -5.478194e-02 
 8.840774e-02 -5.062915e-02 
 8.880543e-02 -4.558402e-02 
 8.920313e-02 -4.117228e-02 
 8.960082e-02 -3.698792e-02 
 8.999852e-02 -3.443847e-02 
 9.039622e-02 -3.359413e-02 
 9.079391e-02 -3.266590e-02 
 9.119161e-02 -3.231082e-02 
 9.158930e-02 -3.171520e-02 
 9.198700e-02 -3.074516e-02 
 9.238469e-02 -2.928835e-02 
 9.278239e-02 -2.883509e-02 
 9.318009e-02 -2.730469e-02 
 9.357778e-02 -2.355806e-02 
 9.397548e-02 -1.925844e-02 
 9.437317e-02 -1.569750e-02 
 9.477087e-02 -1.288023e-02 
 9.516856e-02 -9.525586e-03 
 9.556626e-02 -7.549860e-03 
 9.596396e-02 -5.337532e-03 
 9.636165e-02 -1.205797e-03 
 9.675935e-02  2.402757e-03 
 9.715704e-02  4.968920e-03 
 9.755474e-02  8.686890e-03 
 9.795243e-02  1.257350e-02 
 9.835013e-02  1.772045e-02 
 9.874782e-02  2.251782e-02 
 9.914552e-02  2.795763e-02 
 9.954322e-02  3.228102e-02 
 9.994091e-02  3.431947e-02 
 1.003386e-01  3.571620e-02 
 1.007363e-01  3.634256e-02 
 1.011340e-01  3.707219e-02 
 1.015317e-01  3.751434e-02 
 1.019294e-01  3.815628e-02 
 1.023271e-01  3.901577e-02 
 1.027248e-01  4.048491e-02 
 1.031225e-01  4.156627e-02 
 1.035202e-01  4.593254e-02 
 1.039179e-01  4.922823e-02 
 1.043156e-01  5.076094e-02 
 1.047133e-01  5.151767e-02 
 1.051110e-01  5.220403e-02 
 1.055087e-01  5.114086e-02 
 1.059063e-01  5.073315e-02 
 1.063040e-01  5.177875e-02 
 1.067017e-01  5.264344e-02 
