         time Record_Dis... 
------------- ------------- 
 6.361349e-05 -2.175443e-06 
 3.816809e-04 -2.164584e-06 
 6.997484e-04 -2.075692e-06 
 1.017816e-03 -1.900085e-06 
 1.335883e-03 -1.633823e-06 
 1.653951e-03 -1.278908e-06 
 1.972018e-03 -8.405527e-07 
 2.290086e-03 -3.238847e-07 
 2.608153e-03  2.676408e-07 
 2.926221e-03  9.321174e-07 
 3.244288e-03  1.669033e-06 
 3.562355e-03  2.478861e-06 
 3.880423e-03  3.362151e-06 
 4.198490e-03  4.319556e-06 
 4.516558e-03  5.352452e-06 
 4.834625e-03  6.462055e-06 
 5.152693e-03  7.648478e-06 
 5.470760e-03  8.906426e-06 
 5.788828e-03  1.023407e-05 
 6.106895e-03  1.163032e-05 
 6.424963e-03  1.309449e-05 
 6.743030e-03  1.462678e-05 
 7.061097e-03  1.622818e-05 
 7.379165e-03  1.789975e-05 
 7.697232e-03  1.964199e-05 
 8.015300e-03  2.145470e-05 
 8.333367e-03  2.333732e-05 
 8.651435e-03  2.528916e-05 
 8.969502e-03  2.730952e-05 
 9.287570e-03  2.939710e-05 
 9.605637e-03  3.154937e-05 
 9.923705e-03  3.376417e-05 
 1.024177e-02  3.603828e-05 
 1.055984e-02  3.836691e-05 
 1.087791e-02  4.075130e-05 
 1.119597e-02  4.318750e-05 
 1.151404e-02  4.566944e-05 
 1.183211e-02  4.819268e-05 
 1.215018e-02  5.075625e-05 
 1.246824e-02  5.336237e-05 
 1.278631e-02  5.601441e-05 
 1.310438e-02  5.871503e-05 
 1.342245e-02  6.146513e-05 
 1.374051e-02  6.426483e-05 
 1.405858e-02  6.711369e-05 
 1.437665e-02  7.000995e-05 
 1.469472e-02  7.295202e-05 
 1.501278e-02  7.593882e-05 
 1.533085e-02  7.895825e-05 
 1.564892e-02  8.200162e-05 
 1.596699e-02  8.506957e-05 
 1.628505e-02  8.816556e-05 
 1.660312e-02  9.129346e-05 
 1.692119e-02  9.445498e-05 
 1.723926e-02  9.764873e-05 
 1.755732e-02  1.008714e-04 
 1.787539e-02  1.041200e-04 
 1.819346e-02  1.073935e-04 
 1.851153e-02  1.106930e-04 
 1.882959e-02  1.140211e-04 
 1.914766e-02  1.173800e-04 
 1.946573e-02  1.207705e-04 
 1.978380e-02  1.241932e-04 
 2.010186e-02  1.276480e-04 
