         time tiltx_full... 
------------- ------------- 
 1.908405e-04  1.255953e-02 
 5.089079e-04  1.255696e-02 
 8.269754e-04  1.251005e-02 
 1.145043e-03  1.237134e-02 
 1.463110e-03  1.214885e-02 
 1.781178e-03  1.184630e-02 
 2.099245e-03  1.146623e-02 
 2.417313e-03  1.099642e-02 
 2.735380e-03  1.041883e-02 
 3.053448e-03  9.741526e-03 
 3.371515e-03  8.995261e-03 
 3.689582e-03  8.187434e-03 
 4.007650e-03  7.317399e-03 
 4.325717e-03  6.365888e-03 
 4.643785e-03  5.330666e-03 
 4.961852e-03  4.218814e-03 
 5.279920e-03  3.031422e-03 
 5.597987e-03  1.771555e-03 
 5.916055e-03  4.503981e-04 
 6.234122e-03 -9.290773e-04 
 6.552190e-03 -2.363843e-03 
 6.870257e-03 -3.818577e-03 
 7.188324e-03 -5.368320e-03 
 7.506392e-03 -6.964571e-03 
 7.824459e-03 -8.625885e-03 
 8.142527e-03 -1.035132e-02 
 8.460594e-03 -1.214755e-02 
 8.778662e-03 -1.402641e-02 
 9.096729e-03 -1.594500e-02 
 9.414797e-03 -1.789057e-02 
 9.732864e-03 -1.989713e-02 
 1.005093e-02 -2.193941e-02 
 1.036900e-02 -2.400325e-02 
 1.068707e-02 -2.606478e-02 
 1.100513e-02 -2.814509e-02 
 1.132320e-02 -3.030495e-02 
 1.164127e-02 -3.249614e-02 
 1.195934e-02 -3.467169e-02 
 1.227740e-02 -3.693409e-02 
 1.259547e-02 -3.920713e-02 
 1.291354e-02 -4.155393e-02 
 1.323161e-02 -4.391978e-02 
 1.354967e-02 -4.633594e-02 
 1.386774e-02 -4.876515e-02 
 1.418581e-02 -5.130598e-02 
 1.450388e-02 -5.388060e-02 
 1.482194e-02 -5.657552e-02 
 1.514001e-02 -5.931023e-02 
 1.545808e-02 -6.205033e-02 
 1.577615e-02 -6.484250e-02 
 1.609421e-02 -6.765348e-02 
 1.641228e-02 -7.045884e-02 
 1.673035e-02 -7.327607e-02 
 1.704842e-02 -7.588916e-02 
 1.736648e-02 -7.863393e-02 
 1.768455e-02 -8.156809e-02 
 1.800262e-02 -8.443137e-02 
 1.832069e-02 -8.742022e-02 
 1.863875e-02 -9.034854e-02 
 1.895682e-02 -9.332716e-02 
 1.927489e-02 -9.629768e-02 
 1.959296e-02 -9.929266e-02 
 1.991102e-02 -1.023117e-01 
 2.022909e-02 -1.054316e-01 
 2.054716e-02 -1.085227e-01 
 2.086522e-02 -1.116955e-01 
 2.118329e-02 -1.148933e-01 
 2.150136e-02 -1.181222e-01 
 2.181943e-02 -1.213607e-01 
 2.213749e-02 -1.245938e-01 
 2.245556e-02 -1.278762e-01 
 2.277363e-02 -1.311301e-01 
 2.309170e-02 -1.343799e-01 
 2.340976e-02 -1.375717e-01 
 2.372783e-02 -1.408320e-01 
 2.404590e-02 -1.440776e-01 
 2.436397e-02 -1.473815e-01 
 2.468203e-02 -1.506946e-01 
 2.500010e-02 -1.540015e-01 
 2.531817e-02 -1.573120e-01 
 2.563624e-02 -1.606372e-01 
 2.595430e-02 -1.639264e-01 
 2.627237e-02 -1.672504e-01 
 2.659044e-02 -1.705021e-01 
 2.690851e-02 -1.737289e-01 
 2.722657e-02 -1.769654e-01 
 2.754464e-02 -1.801575e-01 
 2.786271e-02 -1.833551e-01 
 2.818078e-02 -1.864540e-01 
 2.849884e-02 -1.896296e-01 
 2.881691e-02 -1.927151e-01 
 2.913498e-02 -1.958029e-01 
 2.945305e-02 -1.988747e-01 
 2.977111e-02 -2.018607e-01 
 3.008918e-02 -2.047304e-01 
 3.040725e-02 -2.076126e-01 
 3.072532e-02 -2.105178e-01 
 3.104338e-02 -2.134625e-01 
 3.136145e-02 -2.163562e-01 
 3.167952e-02 -2.192429e-01 
 3.199759e-02 -2.221076e-01 
 3.231565e-02 -2.249518e-01 
 3.263372e-02 -2.277552e-01 
 3.295179e-02 -2.304585e-01 
 3.326986e-02 -2.331406e-01 
 3.358792e-02 -2.357211e-01 
 3.390599e-02 -2.383499e-01 
 3.422406e-02 -2.408969e-01 
 3.454213e-02 -2.434028e-01 
 3.486019e-02 -2.458155e-01 
 3.517826e-02 -2.481715e-01 
 3.549633e-02 -2.504188e-01 
 3.581440e-02 -2.526423e-01 
 3.613246e-02 -2.548017e-01 
 3.645053e-02 -2.568958e-01 
 3.676860e-02 -2.588991e-01 
 3.708667e-02 -2.608385e-01 
 3.740473e-02 -2.627110e-01 
 3.772280e-02 -2.645729e-01 
 3.804087e-02 -2.664466e-01 
 3.835893e-02 -2.682817e-01 
 3.867700e-02 -2.700371e-01 
 3.899507e-02 -2.716909e-01 
 3.931314e-02 -2.732687e-01 
 3.963120e-02 -2.748021e-01 
 3.994927e-02 -2.763485e-01 
 4.026734e-02 -2.778694e-01 
 4.058541e-02 -2.793450e-01 
 4.090347e-02 -2.807585e-01 
 4.122154e-02 -2.820656e-01 
 4.153961e-02 -2.832655e-01 
 4.185768e-02 -2.844042e-01 
 4.217574e-02 -2.854702e-01 
 4.249381e-02 -2.864608e-01 
 4.281188e-02 -2.873142e-01 
 4.312995e-02 -2.880690e-01 
 4.344801e-02 -2.887567e-01 
 4.376608e-02 -2.893629e-01 
 4.408415e-02 -2.898746e-01 
 4.440222e-02 -2.902761e-01 
 4.472028e-02 -2.905534e-01 
 4.503835e-02 -2.907191e-01 
 4.535642e-02 -2.908138e-01 
 4.567449e-02 -2.907995e-01 
 4.599255e-02 -2.906594e-01 
 4.631062e-02 -2.903991e-01 
 4.662869e-02 -2.900454e-01 
 4.694676e-02 -2.896023e-01 
 4.726482e-02 -2.890810e-01 
 4.758289e-02 -2.885194e-01 
 4.790096e-02 -2.878912e-01 
 4.821903e-02 -2.871674e-01 
 4.853709e-02 -2.863706e-01 
 4.885516e-02 -2.855373e-01 
 4.917323e-02 -2.846732e-01 
 4.949130e-02 -2.837024e-01 
 4.980936e-02 -2.825835e-01 
 5.012743e-02 -2.813762e-01 
 5.044550e-02 -2.800463e-01 
 5.076357e-02 -2.786489e-01 
 5.108163e-02 -2.771943e-01 
 5.139970e-02 -2.756458e-01 
 5.171777e-02 -2.739889e-01 
 5.203584e-02 -2.721757e-01 
 5.235390e-02 -2.701686e-01 
 5.267197e-02 -2.679870e-01 
 5.299004e-02 -2.656773e-01 
 5.330811e-02 -2.632449e-01 
 5.362617e-02 -2.607173e-01 
 5.394424e-02 -2.580722e-01 
 5.426231e-02 -2.552789e-01 
 5.458038e-02 -2.523652e-01 
 5.489844e-02 -2.493114e-01 
 5.521651e-02 -2.461499e-01 
 5.553458e-02 -2.428355e-01 
 5.585264e-02 -2.394207e-01 
 5.617071e-02 -2.359021e-01 
 5.648878e-02 -2.322666e-01 
 5.680685e-02 -2.284372e-01 
 5.712491e-02 -2.245099e-01 
 5.744298e-02 -2.204903e-01 
 5.776105e-02 -2.163764e-01 
 5.807912e-02 -2.121756e-01 
 5.839718e-02 -2.078512e-01 
 5.871525e-02 -2.034053e-01 
 5.903332e-02 -1.988613e-01 
 5.935139e-02 -1.943188e-01 
 5.966945e-02 -1.896208e-01 
 5.998752e-02 -1.848793e-01 
 6.030559e-02 -1.799864e-01 
 6.062366e-02 -1.750832e-01 
 6.094172e-02 -1.701014e-01 
 6.125979e-02 -1.650669e-01 
 6.157786e-02 -1.598337e-01 
 6.189593e-02 -1.545896e-01 
 6.221399e-02 -1.492525e-01 
 6.253206e-02 -1.438401e-01 
 6.285013e-02 -1.385543e-01 
 6.316820e-02 -1.333636e-01 
 6.348626e-02 -1.278248e-01 
 6.380433e-02 -1.220373e-01 
 6.412240e-02 -1.159381e-01 
 6.444047e-02 -1.096462e-01 
 6.475853e-02 -1.033443e-01 
 6.507660e-02 -9.686071e-02 
 6.539467e-02 -9.019336e-02 
 6.571274e-02 -8.342765e-02 
 6.603080e-02 -7.653809e-02 
 6.634887e-02 -6.954964e-02 
 6.666694e-02 -6.252310e-02 
 6.698501e-02 -5.529793e-02 
 6.730307e-02 -4.784391e-02 
 6.762114e-02 -4.011970e-02 
 6.793921e-02 -3.220811e-02 
 6.825728e-02 -2.418855e-02 
 6.857534e-02 -1.602962e-02 
 6.889341e-02 -7.717429e-03 
 6.921148e-02  7.693821e-04 
 6.952955e-02  9.405980e-03 
 6.984761e-02  1.814754e-02 
 7.016568e-02  2.690685e-02 
 7.048375e-02  3.576591e-02 
 7.080182e-02  4.470369e-02 
 7.111988e-02  5.382373e-02 
 7.143795e-02  6.301574e-02 
 7.175602e-02  7.228983e-02 
 7.207408e-02  8.150530e-02 
 7.239215e-02  9.075070e-02 
 7.271022e-02  1.000704e-01 
 7.302829e-02  1.093272e-01 
 7.334635e-02  1.185899e-01 
 7.366442e-02  1.278246e-01 
 7.398249e-02  1.372181e-01 
 7.430056e-02  1.465928e-01 
 7.461862e-02  1.560323e-01 
 7.493669e-02  1.654964e-01 
 7.525476e-02  1.749357e-01 
 7.557283e-02  1.843123e-01 
 7.589089e-02  1.936995e-01 
 7.620896e-02  2.031698e-01 
 7.652703e-02  2.126719e-01 
 7.684510e-02  2.220314e-01 
 7.716316e-02  2.313905e-01 
 7.748123e-02  2.406933e-01 
 7.779930e-02  2.499750e-01 
 7.811737e-02  2.592603e-01 
 7.843543e-02  2.685844e-01 
 7.875350e-02  2.779856e-01 
 7.907157e-02  2.874743e-01 
 7.938964e-02  2.971099e-01 
 7.970770e-02  3.068065e-01 
 8.002577e-02  3.164294e-01 
 8.034384e-02  3.260497e-01 
 8.066191e-02  3.355509e-01 
 8.097997e-02  3.448462e-01 
 8.129804e-02  3.543102e-01 
 8.161611e-02  3.637946e-01 
 8.193418e-02  3.730755e-01 
 8.225224e-02  3.822524e-01 
 8.257031e-02  3.914827e-01 
 8.288838e-02  4.007568e-01 
 8.320645e-02  4.100390e-01 
 8.352451e-02  4.192700e-01 
 8.384258e-02  4.284118e-01 
 8.416065e-02  4.374442e-01 
 8.447872e-02  4.462789e-01 
 8.479678e-02  4.549623e-01 
 8.511485e-02  4.634912e-01 
 8.543292e-02  4.719594e-01 
 8.575099e-02  4.804736e-01 
 8.606905e-02  4.889942e-01 
 8.638712e-02  4.973042e-01 
 8.670519e-02  5.054331e-01 
 8.702326e-02  5.135375e-01 
 8.734132e-02  5.216397e-01 
 8.765939e-02  5.298691e-01 
 8.797746e-02  5.381236e-01 
 8.829553e-02  5.462574e-01 
 8.861359e-02  5.544941e-01 
 8.893166e-02  5.627324e-01 
 8.924973e-02  5.707747e-01 
 8.956779e-02  5.786669e-01 
 8.988586e-02  5.865843e-01 
 9.020393e-02  5.944918e-01 
 9.052200e-02  6.023904e-01 
 9.084006e-02  6.102211e-01 
 9.115813e-02  6.180809e-01 
 9.147620e-02  6.260268e-01 
 9.179427e-02  6.338697e-01 
 9.211233e-02  6.414530e-01 
 9.243040e-02  6.489590e-01 
 9.274847e-02  6.565706e-01 
 9.306654e-02  6.641582e-01 
 9.338460e-02  6.713567e-01 
