         time tiltx_up_s... 
------------- ------------- 
 1.908405e-04  1.617272e-02 
 5.089079e-04  1.617187e-02 
 8.269754e-04  1.617011e-02 
 1.145043e-03  1.616802e-02 
 1.463110e-03  1.616568e-02 
 1.781178e-03  1.616291e-02 
 2.099245e-03  1.615625e-02 
 2.417313e-03  1.612007e-02 
 2.735380e-03  1.600478e-02 
 3.053448e-03  1.583053e-02 
 3.371515e-03  1.568225e-02 
 3.689582e-03  1.556715e-02 
 4.007650e-03  1.546701e-02 
 4.325717e-03  1.535500e-02 
 4.643785e-03  1.521164e-02 
 4.961852e-03  1.501931e-02 
 5.279920e-03  1.474954e-02 
 5.597987e-03  1.443405e-02 
 5.916055e-03  1.412012e-02 
 6.234122e-03  1.388012e-02 
 6.552190e-03  1.379477e-02 
 6.870257e-03  1.385717e-02 
 7.188324e-03  1.404078e-02 
 7.506392e-03  1.433990e-02 
 7.824459e-03  1.472072e-02 
 8.142527e-03  1.515915e-02 
 8.460594e-03  1.563690e-02 
 8.778662e-03  1.625105e-02 
 9.096729e-03  1.704541e-02 
 9.414797e-03  1.799811e-02 
 9.732864e-03  1.911236e-02 
 1.005093e-02  2.043994e-02 
 1.036900e-02  2.195223e-02 
 1.068707e-02  2.360634e-02 
 1.100513e-02  2.541541e-02 
 1.132320e-02  2.735248e-02 
 1.164127e-02  2.940687e-02 
 1.195934e-02  3.161643e-02 
 1.227740e-02  3.391174e-02 
 1.259547e-02  3.631652e-02 
 1.291354e-02  3.882639e-02 
 1.323161e-02  4.140971e-02 
 1.354967e-02  4.411461e-02 
 1.386774e-02  4.686210e-02 
 1.418581e-02  4.965591e-02 
 1.450388e-02  5.242244e-02 
 1.482194e-02  5.514386e-02 
 1.514001e-02  5.794636e-02 
 1.545808e-02  6.074588e-02 
 1.577615e-02  6.355451e-02 
 1.609421e-02  6.646860e-02 
 1.641228e-02  6.947090e-02 
 1.673035e-02  7.247065e-02 
 1.704842e-02  7.545834e-02 
 1.736648e-02  7.846965e-02 
 1.768455e-02  8.143818e-02 
 1.800262e-02  8.432567e-02 
 1.832069e-02  8.724599e-02 
 1.863875e-02  9.007299e-02 
 1.895682e-02  9.299858e-02 
 1.927489e-02  9.607325e-02 
 1.959296e-02  9.913786e-02 
 1.991102e-02  1.021254e-01 
 2.022909e-02  1.050071e-01 
 2.054716e-02  1.079040e-01 
 2.086522e-02  1.107144e-01 
 2.118329e-02  1.134977e-01 
 2.150136e-02  1.162052e-01 
 2.181943e-02  1.189018e-01 
 2.213749e-02  1.216129e-01 
 2.245556e-02  1.242309e-01 
 2.277363e-02  1.267194e-01 
 2.309170e-02  1.292166e-01 
 2.340976e-02  1.314730e-01 
 2.372783e-02  1.335046e-01 
 2.404590e-02  1.354821e-01 
 2.436397e-02  1.372805e-01 
 2.468203e-02  1.389051e-01 
 2.500010e-02  1.404690e-01 
 2.531817e-02  1.418870e-01 
 2.563624e-02  1.433196e-01 
 2.595430e-02  1.447748e-01 
 2.627237e-02  1.460996e-01 
 2.659044e-02  1.473103e-01 
 2.690851e-02  1.483518e-01 
 2.722657e-02  1.491503e-01 
 2.754464e-02  1.497995e-01 
 2.786271e-02  1.503936e-01 
 2.818078e-02  1.509359e-01 
 2.849884e-02  1.513674e-01 
 2.881691e-02  1.517143e-01 
 2.913498e-02  1.520923e-01 
 2.945305e-02  1.524361e-01 
 2.977111e-02  1.527664e-01 
 3.008918e-02  1.529885e-01 
 3.040725e-02  1.531095e-01 
 3.072532e-02  1.531319e-01 
 3.104338e-02  1.529059e-01 
 3.136145e-02  1.526177e-01 
 3.167952e-02  1.521301e-01 
 3.199759e-02  1.514374e-01 
 3.231565e-02  1.506680e-01 
 3.263372e-02  1.497484e-01 
 3.295179e-02  1.488047e-01 
 3.326986e-02  1.477453e-01 
 3.358792e-02  1.465467e-01 
 3.390599e-02  1.451654e-01 
 3.422406e-02  1.436443e-01 
 3.454213e-02  1.419418e-01 
 3.486019e-02  1.400508e-01 
 3.517826e-02  1.380713e-01 
 3.549633e-02  1.359780e-01 
 3.581440e-02  1.337985e-01 
 3.613246e-02  1.316107e-01 
 3.645053e-02  1.294154e-01 
 3.676860e-02  1.270771e-01 
 3.708667e-02  1.246385e-01 
 3.740473e-02  1.220331e-01 
 3.772280e-02  1.191890e-01 
 3.804087e-02  1.161054e-01 
 3.835893e-02  1.127934e-01 
 3.867700e-02  1.093693e-01 
 3.899507e-02  1.057659e-01 
 3.931314e-02  1.020407e-01 
 3.963120e-02  9.813296e-02 
 3.994927e-02  9.415168e-02 
 4.026734e-02  9.012491e-02 
 4.058541e-02  8.595202e-02 
 4.090347e-02  8.169823e-02 
 4.122154e-02  7.731310e-02 
 4.153961e-02  7.273644e-02 
 4.185768e-02  6.803289e-02 
 4.217574e-02  6.322080e-02 
 4.249381e-02  5.830216e-02 
 4.281188e-02  5.331680e-02 
 4.312995e-02  4.827056e-02 
 4.344801e-02  4.325410e-02 
 4.376608e-02  3.828271e-02 
 4.408415e-02  3.329535e-02 
 4.440222e-02  2.831209e-02 
 4.472028e-02  2.333233e-02 
 4.503835e-02  1.820900e-02 
 4.535642e-02  1.303554e-02 
 4.567449e-02  7.898496e-03 
