         time tiltx_beam... 
------------- ------------- 
 3.230769e-04 -5.958895e-03 
 7.269230e-04 -7.289798e-03 
 1.130769e-03 -8.960702e-03 
 1.534615e-03 -1.063845e-02 
 1.938461e-03 -1.232170e-02 
 2.342307e-03 -1.400907e-02 
 2.746153e-03 -1.569784e-02 
 3.149999e-03 -1.738459e-02 
 3.553846e-03 -1.907138e-02 
 3.957692e-03 -2.076037e-02 
 4.361538e-03 -2.245046e-02 
 4.765384e-03 -2.414070e-02 
 5.169230e-03 -2.582994e-02 
 5.573076e-03 -2.751698e-02 
 5.976922e-03 -2.920097e-02 
 6.380768e-03 -3.088099e-02 
 6.784614e-03 -3.255638e-02 
 7.188460e-03 -3.422569e-02 
 7.592306e-03 -3.588820e-02 
 7.996153e-03 -3.754326e-02 
 8.399999e-03 -3.918969e-02 
 8.803845e-03 -4.082479e-02 
 9.207691e-03 -4.244663e-02 
 9.611537e-03 -4.405703e-02 
 1.001538e-02 -4.565851e-02 
 1.041923e-02 -4.725165e-02 
 1.082308e-02 -4.883674e-02 
 1.122692e-02 -5.041314e-02 
 1.163077e-02 -5.197972e-02 
 1.203461e-02 -5.353475e-02 
 1.243846e-02 -5.507658e-02 
 1.284231e-02 -5.660335e-02 
 1.324615e-02 -5.811443e-02 
 1.365000e-02 -5.960754e-02 
 1.405384e-02 -6.108046e-02 
 1.445769e-02 -6.253445e-02 
 1.486154e-02 -6.397142e-02 
 1.526538e-02 -6.539039e-02 
 1.566923e-02 -6.679058e-02 
 1.607307e-02 -6.817259e-02 
 1.647692e-02 -6.953588e-02 
 1.688077e-02 -7.087977e-02 
 1.728461e-02 -7.220338e-02 
 1.768846e-02 -7.350601e-02 
 1.809230e-02 -7.478774e-02 
 1.849615e-02 -7.604728e-02 
 1.890000e-02 -7.728465e-02 
 1.930384e-02 -7.850020e-02 
 1.970769e-02 -7.969197e-02 
 2.011154e-02 -8.085907e-02 
 2.051538e-02 -8.200317e-02 
 2.091923e-02 -8.312767e-02 
 2.132307e-02 -8.423160e-02 
 2.172692e-02 -8.531337e-02 
 2.213077e-02 -8.637082e-02 
 2.253461e-02 -8.740231e-02 
 2.293846e-02 -8.840794e-02 
 2.334230e-02 -8.938807e-02 
 2.374615e-02 -9.034254e-02 
 2.415000e-02 -9.127343e-02 
 2.455384e-02 -9.218027e-02 
 2.495769e-02 -9.306185e-02 
 2.536153e-02 -9.391868e-02 
 2.576538e-02 -9.475276e-02 
 2.616923e-02 -9.556448e-02 
 2.657307e-02 -9.635204e-02 
 2.697692e-02 -9.711430e-02 
 2.738076e-02 -9.785012e-02 
 2.778461e-02 -9.856011e-02 
 2.818846e-02 -9.924514e-02 
 2.859230e-02 -9.990452e-02 
 2.899615e-02 -1.005387e-01 
 2.940000e-02 -1.011475e-01 
 2.980384e-02 -1.017301e-01 
 3.020769e-02 -1.022854e-01 
 3.061153e-02 -1.028117e-01 
 3.101538e-02 -1.033108e-01 
 3.141923e-02 -1.037854e-01 
 3.182307e-02 -1.042372e-01 
 3.222692e-02 -1.046662e-01 
 3.263076e-02 -1.050720e-01 
 3.303461e-02 -1.054553e-01 
 3.343846e-02 -1.058158e-01 
 3.384230e-02 -1.061533e-01 
 3.424615e-02 -1.064681e-01 
 3.464999e-02 -1.067574e-01 
 3.505384e-02 -1.070191e-01 
 3.545769e-02 -1.072523e-01 
 3.586153e-02 -1.074578e-01 
 3.626538e-02 -1.076378e-01 
 3.666922e-02 -1.077936e-01 
 3.707307e-02 -1.079261e-01 
 3.747692e-02 -1.080361e-01 
 3.788076e-02 -1.081245e-01 
 3.828461e-02 -1.081917e-01 
 3.868846e-02 -1.082371e-01 
 3.909230e-02 -1.082605e-01 
 3.949615e-02 -1.082602e-01 
 3.989999e-02 -1.082352e-01 
 4.030384e-02 -1.081855e-01 
 4.070769e-02 -1.081127e-01 
 4.111153e-02 -1.080185e-01 
 4.151538e-02 -1.079017e-01 
 4.191922e-02 -1.077625e-01 
 4.232307e-02 -1.076030e-01 
 4.272692e-02 -1.074242e-01 
 4.313076e-02 -1.072248e-01 
 4.353461e-02 -1.070033e-01 
 4.393845e-02 -1.067589e-01 
 4.434230e-02 -1.064913e-01 
 4.474615e-02 -1.062006e-01 
 4.514999e-02 -1.058867e-01 
 4.555384e-02 -1.055501e-01 
 4.595768e-02 -1.051916e-01 
 4.636153e-02 -1.048117e-01 
 4.676538e-02 -1.044106e-01 
 4.716922e-02 -1.039894e-01 
 4.757307e-02 -1.035492e-01 
 4.797692e-02 -1.030896e-01 
 4.838076e-02 -1.026106e-01 
 4.878461e-02 -1.021112e-01 
 4.918845e-02 -1.015899e-01 
 4.959230e-02 -1.010455e-01 
 4.999615e-02 -1.004776e-01 
 5.039999e-02 -9.988610e-02 
 5.080384e-02 -9.927163e-02 
 5.120768e-02 -9.863501e-02 
 5.161153e-02 -9.797706e-02 
 5.201538e-02 -9.729721e-02 
 5.241922e-02 -9.659600e-02 
 5.282307e-02 -9.587489e-02 
 5.322691e-02 -9.513647e-02 
 5.363076e-02 -9.438216e-02 
 5.403461e-02 -9.361073e-02 
 5.443845e-02 -9.282133e-02 
 5.484230e-02 -9.201301e-02 
 5.524614e-02 -9.118566e-02 
 5.564999e-02 -9.033876e-02 
 5.605384e-02 -8.947191e-02 
 5.645768e-02 -8.858479e-02 
 5.686153e-02 -8.767704e-02 
 5.726538e-02 -8.675122e-02 
 5.766922e-02 -8.580999e-02 
 5.807307e-02 -8.485479e-02 
 5.847691e-02 -8.388677e-02 
 5.888076e-02 -8.290567e-02 
 5.928461e-02 -8.191098e-02 
 5.968845e-02 -8.090224e-02 
 6.009230e-02 -7.987914e-02 
 6.049614e-02 -7.884251e-02 
 6.089999e-02 -7.779260e-02 
 6.130384e-02 -7.673036e-02 
 6.170768e-02 -7.565723e-02 
 6.211153e-02 -7.457581e-02 
 6.251537e-02 -7.348809e-02 
 6.291922e-02 -7.239376e-02 
 6.332307e-02 -7.129201e-02 
 6.372691e-02 -7.018372e-02 
 6.413076e-02 -6.907059e-02 
 6.453460e-02 -6.795349e-02 
 6.493845e-02 -6.683216e-02 
 6.534230e-02 -6.570681e-02 
 6.574614e-02 -6.457677e-02 
 6.614999e-02 -6.344196e-02 
 6.655384e-02 -6.230365e-02 
 6.695768e-02 -6.116342e-02 
 6.736153e-02 -6.002409e-02 
 6.776537e-02 -5.888665e-02 
 6.816922e-02 -5.775235e-02 
 6.857307e-02 -5.662314e-02 
 6.897691e-02 -5.549920e-02 
 6.938076e-02 -5.437960e-02 
 6.978460e-02 -5.326423e-02 
 7.018845e-02 -5.215315e-02 
 7.059230e-02 -5.104501e-02 
 7.099614e-02 -4.993503e-02 
 7.139999e-02 -4.882380e-02 
 7.180383e-02 -4.771369e-02 
 7.220768e-02 -4.660651e-02 
 7.261153e-02 -4.550358e-02 
 7.301537e-02 -4.440491e-02 
 7.341922e-02 -4.331137e-02 
 7.382306e-02 -4.222413e-02 
 7.422691e-02 -4.114253e-02 
 7.463076e-02 -4.006895e-02 
 7.503460e-02 -3.900593e-02 
 7.543845e-02 -3.795433e-02 
 7.584230e-02 -3.691200e-02 
 7.624614e-02 -3.587799e-02 
 7.664999e-02 -3.485341e-02 
 7.705383e-02 -3.383904e-02 
 7.745768e-02 -3.283603e-02 
 7.786153e-02 -3.184446e-02 
 7.826537e-02 -3.086424e-02 
 7.866922e-02 -2.989451e-02 
 7.907306e-02 -2.893496e-02 
 7.947691e-02 -2.798679e-02 
 7.988076e-02 -2.705197e-02 
 8.028460e-02 -2.613120e-02 
 8.068845e-02 -2.522383e-02 
 8.109229e-02 -2.433004e-02 
 8.149614e-02 -2.345109e-02 
 8.189999e-02 -2.258766e-02 
 8.230383e-02 -2.174018e-02 
 8.270768e-02 -2.090871e-02 
 8.311152e-02 -2.009228e-02 
 8.351537e-02 -1.929013e-02 
 8.391922e-02 -1.850204e-02 
 8.432306e-02 -1.772814e-02 
 8.472691e-02 -1.696988e-02 
 8.513076e-02 -1.622731e-02 
 8.553460e-02 -1.550112e-02 
 8.593845e-02 -1.479202e-02 
 8.634229e-02 -1.410024e-02 
 8.674614e-02 -1.342494e-02 
 8.714999e-02 -1.276489e-02 
 8.755383e-02 -1.211974e-02 
 8.795768e-02 -1.148993e-02 
 8.836152e-02 -1.087621e-02 
 8.876537e-02 -1.028000e-02 
 8.916922e-02 -9.703080e-03 
 8.957306e-02 -9.146372e-03 
 8.997691e-02 -8.610065e-03 
