         time tiltx_bot_... 
------------- ------------- 
 3.230769e-04 -8.931564e-03 
 7.269230e-04 -8.600669e-03 
 1.130769e-03 -8.182731e-03 
 1.534615e-03 -7.760041e-03 
 1.938461e-03 -7.332602e-03 
 2.342307e-03 -6.900341e-03 
 2.746153e-03 -6.463251e-03 
 3.149999e-03 -6.022426e-03 
 3.553846e-03 -5.580811e-03 
 3.957692e-03 -5.136424e-03 
 4.361538e-03 -4.686970e-03 
 4.765384e-03 -4.234120e-03 
 5.169230e-03 -3.778729e-03 
 5.573076e-03 -3.321605e-03 
 5.976922e-03 -2.860926e-03 
 6.380768e-03 -2.395111e-03 
 6.784614e-03 -1.923701e-03 
 7.188460e-03 -1.446651e-03 
 7.592306e-03 -9.632854e-04 
 7.996153e-03 -4.734630e-04 
 8.399999e-03  2.133356e-05 
 8.803845e-03  5.197680e-04 
 9.207691e-03  1.023676e-03 
 9.611537e-03  1.535499e-03 
 1.001538e-02  2.053128e-03 
 1.041923e-02  2.576961e-03 
 1.082308e-02  3.106996e-03 
 1.122692e-02  3.643533e-03 
 1.163077e-02  4.186783e-03 
 1.203461e-02  4.735921e-03 
 1.243846e-02  5.289699e-03 
 1.284231e-02  5.845461e-03 
 1.324615e-02  6.403198e-03 
 1.365000e-02  6.963666e-03 
 1.405384e-02  7.525878e-03 
 1.445769e-02  8.087292e-03 
 1.486154e-02  8.649251e-03 
 1.526538e-02  9.213997e-03 
 1.566923e-02  9.779642e-03 
 1.607307e-02  1.034585e-02 
 1.647692e-02  1.091272e-02 
 1.688077e-02  1.148034e-02 
 1.728461e-02  1.204739e-02 
 1.768846e-02  1.260990e-02 
 1.809230e-02  1.316687e-02 
 1.849615e-02  1.371932e-02 
 1.890000e-02  1.426710e-02 
 1.930384e-02  1.480850e-02 
 1.970769e-02  1.534324e-02 
 2.011154e-02  1.587220e-02 
 2.051538e-02  1.639659e-02 
 2.091923e-02  1.691727e-02 
 2.132307e-02  1.743244e-02 
 2.172692e-02  1.793856e-02 
 2.213077e-02  1.843255e-02 
 2.253461e-02  1.891476e-02 
 2.293846e-02  1.938421e-02 
 2.334230e-02  1.984121e-02 
 2.374615e-02  2.028684e-02 
 2.415000e-02  2.072023e-02 
 2.455384e-02  2.114143e-02 
 2.495769e-02  2.154882e-02 
 2.536153e-02  2.193941e-02 
 2.576538e-02  2.231424e-02 
 2.616923e-02  2.267580e-02 
 2.657307e-02  2.302086e-02 
 2.697692e-02  2.334690e-02 
 2.738076e-02  2.365504e-02 
 2.778461e-02  2.394736e-02 
 2.818846e-02  2.422656e-02 
 2.859230e-02  2.449312e-02 
 2.899615e-02  2.474525e-02 
