         time tilt_local... 
------------- ------------- 
 3.230769e-04  3.962953e-03 
 7.269230e-04  2.542948e-03 
 1.130769e-03  7.618379e-04 
 1.534615e-03 -1.001159e-03 
 1.938461e-03 -2.756243e-03 
 2.342307e-03 -4.521193e-03 
 2.746153e-03 -6.295137e-03 
 3.149999e-03 -8.077115e-03 
 3.553846e-03 -9.868494e-03 
 3.957692e-03 -1.166214e-02 
 4.361538e-03 -1.345010e-02 
 4.765384e-03 -1.523127e-02 
 5.169230e-03 -1.700216e-02 
 5.573076e-03 -1.875791e-02 
 5.976922e-03 -2.049979e-02 
 6.380768e-03 -2.223450e-02 
 6.784614e-03 -2.396411e-02 
 7.188460e-03 -2.568968e-02 
 7.592306e-03 -2.741400e-02 
 7.996153e-03 -2.913790e-02 
 8.399999e-03 -3.085676e-02 
 8.803845e-03 -3.256691e-02 
 9.207691e-03 -3.426553e-02 
 9.611537e-03 -3.595007e-02 
 1.001538e-02 -3.761722e-02 
 1.041923e-02 -3.925836e-02 
 1.082308e-02 -4.086514e-02 
 1.122692e-02 -4.246231e-02 
 1.163077e-02 -4.407162e-02 
 1.203461e-02 -4.566755e-02 
 1.243846e-02 -4.723438e-02 
 1.284231e-02 -4.878275e-02 
 1.324615e-02 -5.032459e-02 
 1.365000e-02 -5.185143e-02 
 1.405384e-02 -5.336264e-02 
 1.445769e-02 -5.485545e-02 
 1.486154e-02 -5.632118e-02 
 1.526538e-02 -5.776770e-02 
 1.566923e-02 -5.919503e-02 
 1.607307e-02 -6.060617e-02 
 1.647692e-02 -6.199886e-02 
 1.688077e-02 -6.337509e-02 
 1.728461e-02 -6.473409e-02 
 1.768846e-02 -6.607647e-02 
 1.809230e-02 -6.739760e-02 
 1.849615e-02 -6.869278e-02 
 1.890000e-02 -6.995964e-02 
 1.930384e-02 -7.119793e-02 
 1.970769e-02 -7.241198e-02 
 2.011154e-02 -7.360280e-02 
 2.051538e-02 -7.477506e-02 
 2.091923e-02 -7.592552e-02 
 2.132307e-02 -7.705057e-02 
 2.172692e-02 -7.814437e-02 
 2.213077e-02 -7.922038e-02 
 2.253461e-02 -8.028746e-02 
 2.293846e-02 -8.132742e-02 
 2.334230e-02 -8.232251e-02 
 2.374615e-02 -8.328616e-02 
 2.415000e-02 -8.423428e-02 
 2.455384e-02 -8.516479e-02 
 2.495769e-02 -8.607071e-02 
 2.536153e-02 -8.695555e-02 
 2.576538e-02 -8.781562e-02 
 2.616923e-02 -8.864523e-02 
 2.657307e-02 -8.945306e-02 
 2.697692e-02 -9.023429e-02 
 2.738076e-02 -9.098261e-02 
 2.778461e-02 -9.169526e-02 
 2.818846e-02 -9.238125e-02 
 2.859230e-02 -9.304591e-02 
 2.899615e-02 -9.368062e-02 
 2.940000e-02 -9.428578e-02 
 2.980384e-02 -9.486420e-02 
 3.020769e-02 -9.541861e-02 
 3.061153e-02 -9.594794e-02 
 3.101538e-02 -9.645290e-02 
 3.141923e-02 -9.693255e-02 
 3.182307e-02 -9.738490e-02 
 3.222692e-02 -9.780287e-02 
 3.263076e-02 -9.818570e-02 
 3.303461e-02 -9.854388e-02 
