         time tilt_bot_s... 
------------- ------------- 
 1.988478e-04 -1.285068e-03 
 5.965434e-04 -2.818504e-03 
 9.942391e-04 -4.367278e-03 
 1.391935e-03 -5.944763e-03 
 1.789630e-03 -7.563898e-03 
 2.187326e-03 -9.213169e-03 
 2.585022e-03 -1.088147e-02 
 2.982717e-03 -1.255706e-02 
 3.380413e-03 -1.419922e-02 
 3.778108e-03 -1.575430e-02 
 4.175804e-03 -1.717322e-02 
 4.573500e-03 -1.844582e-02 
 4.971195e-03 -1.955378e-02 
 5.368891e-03 -2.048061e-02 
 5.766587e-03 -2.120552e-02 
 6.164282e-03 -2.172568e-02 
 6.561978e-03 -2.203896e-02 
 6.959673e-03 -2.212732e-02 
 7.357369e-03 -2.198840e-02 
 7.755065e-03 -2.164089e-02 
 8.152760e-03 -2.109549e-02 
 8.550456e-03 -2.038499e-02 
 8.948152e-03 -1.953549e-02 
 9.345847e-03 -1.859484e-02 
 9.743543e-03 -1.759687e-02 
 1.014124e-02 -1.657445e-02 
 1.053893e-02 -1.553431e-02 
 1.093663e-02 -1.450051e-02 
 1.133433e-02 -1.351276e-02 
 1.173202e-02 -1.258190e-02 
 1.212972e-02 -1.171409e-02 
 1.252741e-02 -1.089342e-02 
 1.292511e-02 -1.011111e-02 
 1.332280e-02 -9.322782e-03 
 1.372050e-02 -8.501200e-03 
 1.411819e-02 -7.616725e-03 
 1.451589e-02 -6.663877e-03 
 1.491359e-02 -5.633520e-03 
 1.531128e-02 -4.535333e-03 
 1.570898e-02 -3.383485e-03 
 1.610667e-02 -2.212204e-03 
 1.650437e-02 -1.034028e-03 
 1.690206e-02  1.113933e-04 
 1.729976e-02  1.179111e-03 
 1.769746e-02  2.135988e-03 
 1.809515e-02  2.940609e-03 
 1.849285e-02  3.564840e-03 
 1.889054e-02  3.974658e-03 
 1.928824e-02  4.157248e-03 
 1.968593e-02  4.103237e-03 
 2.008363e-02  3.851989e-03 
 2.048132e-02  3.419148e-03 
 2.087902e-02  2.840231e-03 
 2.127672e-02  2.156131e-03 
 2.167441e-02  1.412552e-03 
 2.207211e-02  6.584171e-04 
 2.246980e-02 -3.977457e-05 
 2.286750e-02 -6.404055e-04 
 2.326519e-02 -1.117414e-03 
 2.366289e-02 -1.470506e-03 
 2.406059e-02 -1.685263e-03 
 2.445828e-02 -1.764713e-03 
 2.485598e-02 -1.737480e-03 
 2.525367e-02 -1.626291e-03 
 2.565137e-02 -1.450189e-03 
 2.604906e-02 -1.226407e-03 
 2.644676e-02 -9.651529e-04 
 2.684445e-02 -6.994243e-04 
 2.724215e-02 -4.347394e-04 
 2.763985e-02 -1.641933e-04 
 2.803754e-02  1.004972e-04 
 2.843524e-02  3.644015e-04 
 2.883293e-02  6.122719e-04 
 2.923063e-02  8.851433e-04 
 2.962832e-02  1.195875e-03 
 3.002602e-02  1.560271e-03 
 3.042372e-02  1.980781e-03 
 3.082141e-02  2.484663e-03 
 3.121911e-02  3.064009e-03 
 3.161680e-02  3.733286e-03 
 3.201450e-02  4.517928e-03 
 3.241219e-02  5.436960e-03 
 3.280989e-02  6.504236e-03 
 3.320758e-02  7.735063e-03 
 3.360528e-02  9.130221e-03 
 3.400298e-02  1.070384e-02 
 3.440067e-02  1.244529e-02 
 3.479837e-02  1.434794e-02 
 3.519606e-02  1.637449e-02 
 3.559376e-02  1.847461e-02 
 3.599145e-02  2.059540e-02 
 3.638915e-02  2.267513e-02 
 3.678685e-02  2.467790e-02 
 3.718454e-02  2.655892e-02 
 3.758224e-02  2.830619e-02 
 3.797993e-02  2.989705e-02 
 3.837763e-02  3.131659e-02 
 3.877532e-02  3.257966e-02 
 3.917302e-02  3.371078e-02 
 3.957071e-02  3.471050e-02 
 3.996841e-02  3.562033e-02 
 4.036611e-02  3.646538e-02 
 4.076380e-02  3.727846e-02 
 4.116150e-02  3.809285e-02 
 4.155919e-02  3.892473e-02 
 4.195689e-02  3.979135e-02 
 4.235458e-02  4.068071e-02 
 4.275228e-02  4.155608e-02 
 4.314998e-02  4.237038e-02 
 4.354767e-02  4.307009e-02 
 4.394537e-02  4.360161e-02 
 4.434306e-02  4.393295e-02 
