         time Bot_Quarte... 
------------- ------------- 
 1.988478e-04  1.665379e-05 
 5.965434e-04 -2.704416e-06 
 9.942391e-04 -2.155571e-05 
 1.391935e-03 -3.999623e-05 
 1.789630e-03 -5.829950e-05 
 2.187326e-03 -7.642768e-05 
 2.585022e-03 -9.426252e-05 
 2.982717e-03 -1.115653e-04 
 3.380413e-03 -1.279576e-04 
 3.778108e-03 -1.428385e-04 
 4.175804e-03 -1.558029e-04 
 4.573500e-03 -1.668020e-04 
 4.971195e-03 -1.756072e-04 
 5.368891e-03 -1.821305e-04 
 5.766587e-03 -1.863077e-04 
 6.164282e-03 -1.881587e-04 
 6.561978e-03 -1.875631e-04 
 6.959673e-03 -1.844022e-04 
 7.357369e-03 -1.786785e-04 
 7.755065e-03 -1.704577e-04 
 8.152760e-03 -1.599667e-04 
 8.550456e-03 -1.476495e-04 
 8.948152e-03 -1.337717e-04 
 9.345847e-03 -1.188732e-04 
 9.743543e-03 -1.033726e-04 
 1.014124e-02 -8.756290e-05 
 1.053893e-02 -7.160420e-05 
 1.093663e-02 -5.567493e-05 
 1.133433e-02 -4.006751e-05 
 1.173202e-02 -2.483358e-05 
 1.212972e-02 -1.005157e-05 
 1.252741e-02  4.471782e-06 
 1.292511e-02  1.882799e-05 
 1.332280e-02  3.360831e-05 
 1.372050e-02  4.907898e-05 
 1.411819e-02  6.542098e-05 
 1.451589e-02  8.288879e-05 
 1.491359e-02  1.015289e-04 
 1.531128e-02  1.211602e-04 
 1.570898e-02  1.415152e-04 
 1.610667e-02  1.622984e-04 
 1.650437e-02  1.831741e-04 
 1.690206e-02  2.037104e-04 
 1.729976e-02  2.233958e-04 
 1.769746e-02  2.418640e-04 
 1.809515e-02  2.585598e-04 
 1.849285e-02  2.731847e-04 
 1.889054e-02  2.852935e-04 
 1.928824e-02  2.947575e-04 
 1.968593e-02  3.015145e-04 
 2.008363e-02  3.057263e-04 
 2.048132e-02  3.075805e-04 
 2.087902e-02  3.075411e-04 
 2.127672e-02  3.059285e-04 
 2.167441e-02  3.032657e-04 
 2.207211e-02  3.000772e-04 
 2.246980e-02  2.970380e-04 
 2.286750e-02  2.945908e-04 
 2.326519e-02  2.930694e-04 
 2.366289e-02  2.926787e-04 
 2.406059e-02  2.933222e-04 
 2.445828e-02  2.949953e-04 
 2.485598e-02  2.976527e-04 
 2.525367e-02  3.010656e-04 
 2.565137e-02  3.050231e-04 
 2.604906e-02  3.095308e-04 
 2.644676e-02  3.142868e-04 
 2.684445e-02  3.193062e-04 
 2.724215e-02  3.245037e-04 
 2.763985e-02  3.299732e-04 
 2.803754e-02  3.356773e-04 
 2.843524e-02  3.416648e-04 
 2.883293e-02  3.479365e-04 
 2.923063e-02  3.548323e-04 
 2.962832e-02  3.626810e-04 
 3.002602e-02  3.717575e-04 
 3.042372e-02  3.820831e-04 
 3.082141e-02  3.939591e-04 
 3.121911e-02  4.073279e-04 
 3.161680e-02  4.222440e-04 
 3.201450e-02  4.389843e-04 
 3.241219e-02  4.577437e-04 
 3.280989e-02  4.784952e-04 
 3.320758e-02  5.014141e-04 
 3.360528e-02  5.263368e-04 
 3.400298e-02  5.534190e-04 
 3.440067e-02  5.824520e-04 
 3.479837e-02  6.132763e-04 
 3.519606e-02  6.454050e-04 
 3.559376e-02  6.781344e-04 
 3.599145e-02  7.107841e-04 
 3.638915e-02  7.426186e-04 
 3.678685e-02  7.732135e-04 
 3.718454e-02  8.021736e-04 
 3.758224e-02  8.292775e-04 
 3.797993e-02  8.543603e-04 
 3.837763e-02  8.772623e-04 
 3.877532e-02  8.981081e-04 
 3.917302e-02  9.171055e-04 
 3.957071e-02  9.344845e-04 
 3.996841e-02  9.505352e-04 
 4.036611e-02  9.657138e-04 
 4.076380e-02  9.802236e-04 
 4.116150e-02  9.943876e-04 
 4.155919e-02  1.008385e-03 
 4.195689e-02  1.022365e-03 
 4.235458e-02  1.036101e-03 
 4.275228e-02  1.049296e-03 
 4.314998e-02  1.061533e-03 
 4.354767e-02  1.072198e-03 
 4.394537e-02  1.080766e-03 
 4.434306e-02  1.087099e-03 
 4.474076e-02  1.090893e-03 
 4.513845e-02  1.091884e-03 
 4.553615e-02  1.089964e-03 
 4.593385e-02  1.085166e-03 
 4.633154e-02  1.077600e-03 
 4.672924e-02  1.067476e-03 
 4.712693e-02  1.055026e-03 
 4.752463e-02  1.040558e-03 
 4.792232e-02  1.024462e-03 
 4.832002e-02  1.007228e-03 
 4.871771e-02  9.891612e-04 
 4.911541e-02  9.705098e-04 
 4.951311e-02  9.514875e-04 
 4.991080e-02  9.320612e-04 
 5.030850e-02  9.121860e-04 
 5.070619e-02  8.918041e-04 
 5.110389e-02  8.709448e-04 
 5.150158e-02  8.496004e-04 
 5.189928e-02  8.278040e-04 
 5.229698e-02  8.054553e-04 
 5.269467e-02  7.826968e-04 
 5.309237e-02  7.596656e-04 
 5.349006e-02  7.364019e-04 
 5.388776e-02  7.129514e-04 
 5.428545e-02  6.896396e-04 
 5.468315e-02  6.665902e-04 
 5.508084e-02  6.440730e-04 
 5.547854e-02  6.222705e-04 
 5.587624e-02  6.013928e-04 
 5.627393e-02  5.814285e-04 
 5.667163e-02  5.623581e-04 
 5.706932e-02  5.441236e-04 
 5.746702e-02  5.268512e-04 
 5.786471e-02  5.106354e-04 
 5.826241e-02  4.956641e-04 
 5.866011e-02  4.820776e-04 
 5.905780e-02  4.699082e-04 
 5.945550e-02  4.591392e-04 
 5.985319e-02  4.497806e-04 
 6.025089e-02  4.417089e-04 
 6.064858e-02  4.348564e-04 
 6.104628e-02  4.290014e-04 
 6.144397e-02  4.240591e-04 
 6.184167e-02  4.197910e-04 
 6.223937e-02  4.160016e-04 
 6.263706e-02  4.126224e-04 
 6.303476e-02  4.092341e-04 
 6.343245e-02  4.056681e-04 
 6.383015e-02  4.019512e-04 
 6.422784e-02  3.981604e-04 
 6.462554e-02  3.943871e-04 
 6.502324e-02  3.908745e-04 
 6.542093e-02  3.880534e-04 
 6.581863e-02  3.862431e-04 
 6.621632e-02  3.857477e-04 
 6.661402e-02  3.868670e-04 
 6.701171e-02  3.894874e-04 
 6.740941e-02  3.933619e-04 
 6.780710e-02  3.981225e-04 
 6.820480e-02  4.034431e-04 
 6.860250e-02  4.090100e-04 
 6.900019e-02  4.144625e-04 
 6.939789e-02  4.194093e-04 
 6.979558e-02  4.236116e-04 
 7.019328e-02  4.269744e-04 
 7.059097e-02  4.291842e-04 
 7.098867e-02  4.301005e-04 
 7.138637e-02  4.295824e-04 
 7.178406e-02  4.276279e-04 
 7.218176e-02  4.242177e-04 
 7.257945e-02  4.197074e-04 
 7.297715e-02  4.146893e-04 
 7.337484e-02  4.096742e-04 
 7.377254e-02  4.052098e-04 
 7.417023e-02  4.016958e-04 
 7.456793e-02  3.993119e-04 
 7.496563e-02  3.982030e-04 
 7.536332e-02  3.982679e-04 
 7.576102e-02  3.995418e-04 
 7.615871e-02  4.018975e-04 
 7.655641e-02  4.052963e-04 
 7.695410e-02  4.095325e-04 
 7.735180e-02  4.143509e-04 
 7.774950e-02  4.193586e-04 
 7.814719e-02  4.242109e-04 
 7.854489e-02  4.284989e-04 
 7.894258e-02  4.318013e-04 
 7.934028e-02  4.339486e-04 
 7.973797e-02  4.349779e-04 
 8.013567e-02  4.348848e-04 
 8.053336e-02  4.336896e-04 
 8.093106e-02  4.314931e-04 
 8.132876e-02  4.285245e-04 
 8.172645e-02  4.249489e-04 
 8.212415e-02  4.212619e-04 
 8.252184e-02  4.178288e-04 
 8.291954e-02  4.149446e-04 
 8.331723e-02  4.127878e-04 
 8.371493e-02  4.116757e-04 
 8.411263e-02  4.117517e-04 
 8.451032e-02  4.131163e-04 
 8.490802e-02  4.157574e-04 
 8.530571e-02  4.196072e-04 
 8.570341e-02  4.244627e-04 
 8.610110e-02  4.300459e-04 
 8.649880e-02  4.358797e-04 
 8.689649e-02  4.413755e-04 
 8.729419e-02  4.458074e-04 
 8.769189e-02  4.484565e-04 
 8.808958e-02  4.487525e-04 
 8.848728e-02  4.464576e-04 
 8.888497e-02  4.415992e-04 
 8.928267e-02  4.344719e-04 
 8.968036e-02  4.253257e-04 
 9.007806e-02  4.145148e-04 
 9.047576e-02  4.024027e-04 
 9.087345e-02  3.894199e-04 
 9.127115e-02  3.758387e-04 
 9.166884e-02  3.619569e-04 
 9.206654e-02  3.481863e-04 
 9.246423e-02  3.348194e-04 
 9.286193e-02  3.219429e-04 
 9.325962e-02  3.095393e-04 
 9.365732e-02  2.977716e-04 
 9.405502e-02  2.865154e-04 
 9.445271e-02  2.755974e-04 
 9.485041e-02  2.648328e-04 
 9.524810e-02  2.540082e-04 
 9.564580e-02  2.428002e-04 
 9.604349e-02  2.309558e-04 
 9.644119e-02  2.181649e-04 
 9.683889e-02  2.040818e-04 
 9.723658e-02  1.883324e-04 
 9.763428e-02  1.708048e-04 
 9.803197e-02  1.515985e-04 
 9.842967e-02  1.309057e-04 
 9.882736e-02  1.090361e-04 
 9.922506e-02  8.633837e-05 
 9.962275e-02  6.308714e-05 
 1.000205e-01  3.955112e-05 
 1.004181e-01  1.618748e-05 
 1.008158e-01 -6.589101e-06 
 1.012135e-01 -2.820164e-05 
 1.016112e-01 -4.831581e-05 
 1.020089e-01 -6.661413e-05 
 1.024066e-01 -8.314957e-05 
 1.028043e-01 -9.800210e-05 
 1.032020e-01 -1.112817e-04 
 1.035997e-01 -1.231365e-04 
 1.039974e-01 -1.337216e-04 
 1.043951e-01 -1.431272e-04 
 1.047928e-01 -1.516298e-04 
 1.051905e-01 -1.596252e-04 
 1.055882e-01 -1.677298e-04 
 1.059859e-01 -1.763568e-04 
 1.063836e-01 -1.859528e-04 
 1.067813e-01 -1.967509e-04 
 1.071790e-01 -2.087356e-04 
 1.075767e-01 -2.216556e-04 
 1.079744e-01 -2.351255e-04 
 1.083721e-01 -2.486671e-04 
 1.087698e-01 -2.618220e-04 
 1.091674e-01 -2.739984e-04 
 1.095651e-01 -2.847600e-04 
 1.099628e-01 -2.937351e-04 
 1.103605e-01 -3.005216e-04 
 1.107582e-01 -3.048825e-04 
 1.111559e-01 -3.069132e-04 
 1.115536e-01 -3.069807e-04 
 1.119513e-01 -3.055248e-04 
 1.123490e-01 -3.032682e-04 
 1.127467e-01 -3.007519e-04 
 1.131444e-01 -2.983509e-04 
 1.135421e-01 -2.963679e-04 
 1.139398e-01 -2.949055e-04 
 1.143375e-01 -2.941619e-04 
 1.147352e-01 -2.941414e-04 
 1.151329e-01 -2.949979e-04 
 1.155306e-01 -2.967550e-04 
 1.159283e-01 -2.994801e-04 
 1.163260e-01 -3.031004e-04 
 1.167237e-01 -3.074296e-04 
 1.171214e-01 -3.121191e-04 
 1.175191e-01 -3.166865e-04 
 1.179168e-01 -3.207365e-04 
 1.183144e-01 -3.240517e-04 
 1.187121e-01 -3.263995e-04 
 1.191098e-01 -3.275777e-04 
 1.195075e-01 -3.276068e-04 
 1.199052e-01 -3.263423e-04 
 1.203029e-01 -3.236362e-04 
 1.207006e-01 -3.195050e-04 
 1.210983e-01 -3.139649e-04 
 1.214960e-01 -3.070848e-04 
 1.218937e-01 -2.991329e-04 
 1.222914e-01 -2.902346e-04 
 1.226891e-01 -2.807420e-04 
 1.230868e-01 -2.707925e-04 
 1.234845e-01 -2.605133e-04 
 1.238822e-01 -2.499949e-04 
 1.242799e-01 -2.392462e-04 
 1.246776e-01 -2.282654e-04 
 1.250753e-01 -2.169363e-04 
 1.254730e-01 -2.051157e-04 
 1.258707e-01 -1.926197e-04 
 1.262684e-01 -1.795127e-04 
 1.266661e-01 -1.657657e-04 
 1.270638e-01 -1.512532e-04 
 1.274614e-01 -1.357346e-04 
 1.278591e-01 -1.189537e-04 
 1.282568e-01 -1.006584e-04 
 1.286545e-01 -8.059723e-05 
 1.290522e-01 -5.857423e-05 
 1.294499e-01 -3.455772e-05 
 1.298476e-01 -8.637415e-06 
 1.302453e-01  1.883982e-05 
 1.306430e-01  4.717396e-05 
 1.310407e-01  7.565478e-05 
 1.314384e-01  1.037273e-04 
 1.318361e-01  1.307743e-04 
 1.322338e-01  1.562950e-04 
 1.326315e-01  1.801382e-04 
 1.330292e-01  2.022936e-04 
 1.334269e-01  2.228923e-04 
 1.338246e-01  2.421095e-04 
 1.342223e-01  2.603020e-04 
 1.346200e-01  2.778496e-04 
 1.350177e-01  2.948582e-04 
 1.354154e-01  3.116781e-04 
 1.358131e-01  3.283345e-04 
 1.362108e-01  3.450121e-04 
 1.366084e-01  3.616153e-04 
 1.370061e-01  3.781861e-04 
 1.374038e-01  3.945920e-04 
 1.378015e-01  4.108562e-04 
 1.381992e-01  4.269652e-04 
 1.385969e-01  4.429571e-04 
 1.389946e-01  4.586182e-04 
 1.393923e-01  4.737645e-04 
 1.397900e-01  4.881055e-04 
 1.401877e-01  5.013766e-04 
 1.405854e-01  5.130757e-04 
 1.409831e-01  5.229021e-04 
 1.413808e-01  5.306364e-04 
 1.417785e-01  5.362619e-04 
 1.421762e-01  5.398495e-04 
 1.425739e-01  5.416959e-04 
 1.429716e-01  5.421520e-04 
 1.433693e-01  5.416251e-04 
 1.437670e-01  5.403470e-04 
 1.441647e-01  5.386255e-04 
 1.445624e-01  5.366065e-04 
 1.449601e-01  5.345016e-04 
 1.453578e-01  5.323920e-04 
 1.457554e-01  5.303726e-04 
 1.461531e-01  5.284757e-04 
 1.465508e-01  5.267284e-04 
 1.469485e-01  5.251037e-04 
 1.473462e-01  5.234972e-04 
 1.477439e-01  5.217598e-04 
 1.481416e-01  5.198336e-04 
 1.485393e-01  5.176174e-04 
 1.489370e-01  5.151157e-04 
 1.493347e-01  5.123251e-04 
 1.497324e-01  5.093538e-04 
 1.501301e-01  5.062243e-04 
 1.505278e-01  5.029638e-04 
 1.509255e-01  4.995659e-04 
 1.513232e-01  4.962062e-04 
 1.517209e-01  4.930028e-04 
 1.521186e-01  4.902947e-04 
 1.525163e-01  4.883645e-04 
 1.529140e-01  4.874899e-04 
 1.533117e-01  4.879329e-04 
 1.537094e-01  4.899118e-04 
 1.541071e-01  4.933193e-04 
 1.545048e-01  4.979465e-04 
 1.549024e-01  5.035401e-04 
 1.553001e-01  5.098838e-04 
 1.556978e-01  5.166443e-04 
 1.560955e-01  5.235968e-04 
 1.564932e-01  5.305368e-04 
 1.568909e-01  5.373453e-04 
 1.572886e-01  5.439073e-04 
 1.576863e-01  5.501512e-04 
 1.580840e-01  5.560789e-04 
 1.584817e-01  5.618455e-04 
 1.588794e-01  5.675202e-04 
 1.592771e-01  5.732237e-04 
 1.596748e-01  5.790704e-04 
 1.600725e-01  5.851082e-04 
 1.604702e-01  5.913410e-04 
 1.608679e-01  5.977511e-04 
 1.612656e-01  6.043061e-04 
 1.616633e-01  6.110732e-04 
 1.620610e-01  6.180276e-04 
 1.624587e-01  6.250658e-04 
 1.628564e-01  6.320547e-04 
 1.632541e-01  6.389581e-04 
 1.636518e-01  6.456907e-04 
 1.640494e-01  6.522245e-04 
 1.644471e-01  6.586062e-04 
 1.648448e-01  6.647960e-04 
 1.652425e-01  6.708300e-04 
 1.656402e-01  6.766936e-04 
 1.660379e-01  6.821603e-04 
 1.664356e-01  6.871108e-04 
 1.668333e-01  6.913763e-04 
 1.672310e-01  6.949014e-04 
 1.676287e-01  6.976544e-04 
 1.680264e-01  6.998244e-04 
 1.684241e-01  7.017284e-04 
 1.688218e-01  7.037149e-04 
 1.692195e-01  7.063407e-04 
 1.696172e-01  7.100973e-04 
 1.700149e-01  7.151780e-04 
 1.704126e-01  7.217634e-04 
 1.708103e-01  7.299086e-04 
 1.712080e-01  7.394897e-04 
 1.716057e-01  7.503506e-04 
 1.720034e-01  7.621497e-04 
 1.724011e-01  7.745596e-04 
 1.727988e-01  7.873138e-04 
 1.731964e-01  8.001313e-04 
 1.735941e-01  8.127547e-04 
 1.739918e-01  8.248820e-04 
 1.743895e-01  8.360966e-04 
 1.747872e-01  8.460174e-04 
 1.751849e-01  8.541469e-04 
 1.755826e-01  8.602795e-04 
 1.759803e-01  8.643175e-04 
 1.763780e-01  8.666108e-04 
 1.767757e-01  8.676085e-04 
 1.771734e-01  8.678683e-04 
 1.775711e-01  8.680058e-04 
 1.779688e-01  8.685730e-04 
 1.783665e-01  8.701422e-04 
 1.787642e-01  8.728885e-04 
 1.791619e-01  8.769578e-04 
 1.795596e-01  8.822454e-04 
 1.799573e-01  8.884254e-04 
 1.803550e-01  8.952828e-04 
 1.807527e-01  9.025007e-04 
 1.811504e-01  9.096314e-04 
 1.815481e-01  9.162530e-04 
 1.819457e-01  9.219404e-04 
 1.823434e-01  9.262843e-04 
 1.827411e-01  9.289686e-04 
 1.831388e-01  9.297713e-04 
 1.835365e-01  9.287498e-04 
 1.839342e-01  9.257660e-04 
 1.843319e-01  9.209275e-04 
 1.847296e-01  9.142420e-04 
 1.851273e-01  9.057464e-04 
 1.855250e-01  8.958133e-04 
 1.859227e-01  8.845159e-04 
 1.863204e-01  8.722153e-04 
 1.867181e-01  8.591804e-04 
 1.871158e-01  8.456512e-04 
 1.875135e-01  8.320908e-04 
 1.879112e-01  8.187543e-04 
 1.883089e-01  8.059780e-04 
 1.887066e-01  7.939139e-04 
 1.891043e-01  7.826561e-04 
 1.895020e-01  7.721934e-04 
 1.898997e-01  7.624914e-04 
 1.902974e-01  7.532987e-04 
 1.906951e-01  7.442619e-04 
 1.910927e-01  7.349478e-04 
 1.914904e-01  7.249447e-04 
 1.918881e-01  7.138976e-04 
 1.922858e-01  7.013504e-04 
 1.926835e-01  6.870832e-04 
 1.930812e-01  6.706874e-04 
 1.934789e-01  6.520842e-04 
 1.938766e-01  6.314190e-04 
 1.942743e-01  6.089212e-04 
 1.946720e-01  5.850199e-04 
 1.950697e-01  5.599459e-04 
 1.954674e-01  5.343237e-04 
 1.958651e-01  5.086312e-04 
 1.962628e-01  4.834757e-04 
 1.966605e-01  4.592881e-04 
 1.970582e-01  4.365483e-04 
 1.974559e-01  4.155230e-04 
 1.978536e-01  3.965599e-04 
 1.982513e-01  3.796619e-04 
 1.986490e-01  3.646331e-04 
 1.990467e-01  3.510366e-04 
 1.994444e-01  3.383946e-04 
 1.998421e-01  3.260873e-04 
 2.002397e-01  3.133645e-04 
 2.006374e-01  2.998320e-04 
 2.010351e-01  2.849613e-04 
 2.014328e-01  2.683882e-04 
 2.018305e-01  2.501425e-04 
 2.022282e-01  2.301060e-04 
 2.026259e-01  2.085377e-04 
 2.030236e-01  1.856562e-04 
 2.034213e-01  1.616067e-04 
 2.038190e-01  1.366700e-04 
 2.042167e-01  1.113138e-04 
 2.046144e-01  8.606592e-05 
 2.050121e-01  6.116501e-05 
 2.054098e-01  3.706470e-05 
 2.058075e-01  1.391394e-05 
 2.062052e-01 -8.380215e-06 
 2.066029e-01 -2.998442e-05 
 2.070006e-01 -5.098803e-05 
 2.073983e-01 -7.151639e-05 
 2.077960e-01 -9.160287e-05 
 2.081937e-01 -1.110879e-04 
 2.085914e-01 -1.299504e-04 
 2.089891e-01 -1.483492e-04 
 2.093867e-01 -1.664138e-04 
 2.097844e-01 -1.844058e-04 
 2.101821e-01 -2.027489e-04 
 2.105798e-01 -2.218526e-04 
 2.109775e-01 -2.419765e-04 
 2.113752e-01 -2.632216e-04 
 2.117729e-01 -2.855125e-04 
 2.121706e-01 -3.084059e-04 
 2.125683e-01 -3.314534e-04 
 2.129660e-01 -3.541443e-04 
 2.133637e-01 -3.759192e-04 
 2.137614e-01 -3.964363e-04 
 2.141591e-01 -4.152884e-04 
 2.145568e-01 -4.321892e-04 
 2.149545e-01 -4.471766e-04 
 2.153522e-01 -4.601117e-04 
 2.157499e-01 -4.711103e-04 
 2.161476e-01 -4.802335e-04 
 2.165453e-01 -4.874379e-04 
 2.169430e-01 -4.926911e-04 
 2.173407e-01 -4.959960e-04 
 2.177384e-01 -4.975313e-04 
 2.181361e-01 -4.974388e-04 
 2.185337e-01 -4.963092e-04 
 2.189314e-01 -4.945750e-04 
 2.193291e-01 -4.927524e-04 
 2.197268e-01 -4.911594e-04 
 2.201245e-01 -4.897801e-04 
 2.205222e-01 -4.885497e-04 
 2.209199e-01 -4.871247e-04 
 2.213176e-01 -4.851760e-04 
 2.217153e-01 -4.822873e-04 
 2.221130e-01 -4.781569e-04 
 2.225107e-01 -4.725447e-04 
 2.229084e-01 -4.653237e-04 
 2.233061e-01 -4.566581e-04 
 2.237038e-01 -4.467235e-04 
 2.241015e-01 -4.357084e-04 
 2.244992e-01 -4.236812e-04 
 2.248969e-01 -4.108366e-04 
 2.252946e-01 -3.971996e-04 
 2.256923e-01 -3.827011e-04 
 2.260900e-01 -3.673815e-04 
 2.264877e-01 -3.512858e-04 
 2.268854e-01 -3.345064e-04 
 2.272831e-01 -3.172654e-04 
 2.276807e-01 -2.997263e-04 
 2.280784e-01 -2.820570e-04 
 2.284761e-01 -2.644874e-04 
 2.288738e-01 -2.471175e-04 
 2.292715e-01 -2.299605e-04 
 2.296692e-01 -2.130089e-04 
 2.300669e-01 -1.963698e-04 
 2.304646e-01 -1.797868e-04 
 2.308623e-01 -1.632262e-04 
 2.312600e-01 -1.468061e-04 
 2.316577e-01 -1.305179e-04 
 2.320554e-01 -1.144910e-04 
 2.324531e-01 -9.868872e-05 
 2.328508e-01 -8.319214e-05 
 2.332485e-01 -6.788427e-05 
 2.336462e-01 -5.280369e-05 
 2.340439e-01 -3.818372e-05 
 2.344416e-01 -2.421184e-05 
 2.348393e-01 -1.127726e-05 
 2.352370e-01  1.646511e-07 
 2.356347e-01  9.706026e-06 
 2.360324e-01  1.753898e-05 
 2.364301e-01  2.376600e-05 
 2.368277e-01  2.806326e-05 
 2.372254e-01  3.117855e-05 
 2.376231e-01  3.292291e-05 
 2.380208e-01  3.365282e-05 
 2.384185e-01  3.348974e-05 
 2.388162e-01  3.282003e-05 
 2.392139e-01  3.177937e-05 
 2.396116e-01  3.049530e-05 
 2.400093e-01  2.954250e-05 
 2.404070e-01  2.873063e-05 
 2.408047e-01  2.833901e-05 
 2.412024e-01  2.827430e-05 
 2.416001e-01  2.883475e-05 
 2.419978e-01  2.964620e-05 
 2.423955e-01  3.070203e-05 
 2.427932e-01  3.189645e-05 
 2.431909e-01  3.275885e-05 
 2.435886e-01  3.349823e-05 
 2.439863e-01  3.376063e-05 
 2.443840e-01  3.346800e-05 
 2.447817e-01  3.297994e-05 
 2.451794e-01  3.235694e-05 
 2.455771e-01  3.197725e-05 
 2.459747e-01  3.241339e-05 
 2.463724e-01  3.396138e-05 
 2.467701e-01  3.682808e-05 
 2.471678e-01  4.140632e-05 
 2.475655e-01  4.765600e-05 
 2.479632e-01  5.550514e-05 
