         time tiltx_low_... 
------------- ------------- 
 1.924446e-04  8.895448e-03 
 5.131855e-04  8.893315e-03 
 8.339264e-04  8.889565e-03 
 1.154667e-03  8.885570e-03 
 1.475408e-03  8.881330e-03 
 1.796149e-03  8.876844e-03 
 2.116890e-03  8.872047e-03 
 2.437631e-03  8.866859e-03 
 2.758373e-03  8.865753e-03 
 3.079114e-03  8.888827e-03 
 3.399855e-03  8.947356e-03 
 3.720596e-03  9.007874e-03 
 4.041337e-03  9.057571e-03 
 4.362078e-03  9.107982e-03 
 4.682820e-03  9.158194e-03 
 5.003561e-03  9.218322e-03 
 5.324302e-03  9.296633e-03 
 5.645045e-03  9.418582e-03 
 5.965788e-03  9.568992e-03 
 6.286531e-03  9.680072e-03 
 6.607275e-03  9.705185e-03 
 6.928018e-03  9.643316e-03 
 7.248761e-03  9.492251e-03 
 7.569504e-03  9.259030e-03 
 7.890247e-03  8.942438e-03 
 8.210990e-03  8.542380e-03 
 8.531734e-03  8.040218e-03 
 8.852478e-03  7.404839e-03 
 9.173222e-03  6.665627e-03 
 9.493966e-03  5.843342e-03 
 9.814710e-03  4.928415e-03 
 1.013545e-02  3.927000e-03 
 1.045620e-02  2.837767e-03 
 1.077694e-02  1.644333e-03 
 1.109769e-02  3.533093e-04 
 1.141843e-02 -1.031351e-03 
 1.173917e-02 -2.502748e-03 
 1.205992e-02 -4.053616e-03 
 1.238066e-02 -5.703517e-03 
 1.270141e-02 -7.464171e-03 
 1.302216e-02 -9.345591e-03 
 1.334290e-02 -1.133230e-02 
 1.366365e-02 -1.340234e-02 
 1.398439e-02 -1.555119e-02 
 1.430514e-02 -1.778216e-02 
 1.462588e-02 -2.007516e-02 
 1.494663e-02 -2.242432e-02 
 1.526737e-02 -2.484406e-02 
 1.558812e-02 -2.733018e-02 
 1.590887e-02 -2.986529e-02 
 1.622961e-02 -3.243904e-02 
 1.655036e-02 -3.505460e-02 
 1.687111e-02 -3.774775e-02 
 1.719185e-02 -4.050584e-02 
 1.751260e-02 -4.332714e-02 
 1.783335e-02 -4.618290e-02 
 1.815409e-02 -4.906738e-02 
 1.847484e-02 -5.199590e-02 
 1.879559e-02 -5.494952e-02 
 1.911634e-02 -5.792504e-02 
 1.943708e-02 -6.090971e-02 
 1.975783e-02 -6.392081e-02 
 2.007858e-02 -6.696788e-02 
 2.039932e-02 -7.003512e-02 
 2.072007e-02 -7.311948e-02 
 2.104082e-02 -7.620508e-02 
 2.136156e-02 -7.926742e-02 
 2.168231e-02 -8.229092e-02 
 2.200306e-02 -8.525241e-02 
 2.232381e-02 -8.816024e-02 
 2.264456e-02 -9.104175e-02 
 2.296531e-02 -9.386975e-02 
 2.328605e-02 -9.665380e-02 
 2.360680e-02 -9.934260e-02 
 2.392755e-02 -1.019179e-01 
 2.424830e-02 -1.043810e-01 
 2.456905e-02 -1.067458e-01 
 2.488980e-02 -1.090334e-01 
 2.521055e-02 -1.112302e-01 
 2.553130e-02 -1.133515e-01 
 2.585205e-02 -1.154025e-01 
 2.617280e-02 -1.173667e-01 
 2.649354e-02 -1.192566e-01 
 2.681429e-02 -1.210683e-01 
 2.713504e-02 -1.228253e-01 
 2.745579e-02 -1.245290e-01 
 2.777654e-02 -1.261721e-01 
 2.809730e-02 -1.277494e-01 
 2.841805e-02 -1.292307e-01 
 2.873880e-02 -1.306043e-01 
 2.905955e-02 -1.318898e-01 
 2.938031e-02 -1.330850e-01 
 2.970106e-02 -1.341811e-01 
 3.002181e-02 -1.351724e-01 
 3.034256e-02 -1.360767e-01 
 3.066332e-02 -1.369018e-01 
 3.098407e-02 -1.376414e-01 
 3.130483e-02 -1.382757e-01 
 3.162558e-02 -1.388089e-01 
 3.194634e-02 -1.392409e-01 
 3.226710e-02 -1.395676e-01 
 3.258786e-02 -1.398048e-01 
 3.290861e-02 -1.399694e-01 
 3.322937e-02 -1.400742e-01 
 3.355013e-02 -1.401247e-01 
 3.387089e-02 -1.400919e-01 
 3.419164e-02 -1.399664e-01 
 3.451240e-02 -1.397787e-01 
 3.483317e-02 -1.395541e-01 
 3.515393e-02 -1.393032e-01 
 3.547469e-02 -1.390438e-01 
 3.579545e-02 -1.387869e-01 
 3.611621e-02 -1.385315e-01 
 3.643697e-02 -1.382598e-01 
 3.675774e-02 -1.379591e-01 
 3.707850e-02 -1.376513e-01 
 3.739926e-02 -1.373090e-01 
 3.772002e-02 -1.369374e-01 
 3.804079e-02 -1.365390e-01 
 3.836155e-02 -1.361173e-01 
 3.868232e-02 -1.356677e-01 
 3.900308e-02 -1.351842e-01 
 3.932385e-02 -1.346915e-01 
 3.964461e-02 -1.342097e-01 
 3.996538e-02 -1.337061e-01 
 4.028614e-02 -1.331881e-01 
 4.060691e-02 -1.326715e-01 
 4.092767e-02 -1.321907e-01 
 4.124843e-02 -1.317474e-01 
 4.156920e-02 -1.312885e-01 
 4.188996e-02 -1.308246e-01 
 4.221073e-02 -1.303211e-01 
 4.253149e-02 -1.297726e-01 
 4.285226e-02 -1.291786e-01 
 4.317302e-02 -1.285611e-01 
 4.349379e-02 -1.279297e-01 
 4.381455e-02 -1.272611e-01 
 4.413531e-02 -1.265475e-01 
 4.445608e-02 -1.257725e-01 
 4.477684e-02 -1.249362e-01 
 4.509760e-02 -1.240794e-01 
 4.541836e-02 -1.232264e-01 
 4.573913e-02 -1.223444e-01 
 4.605989e-02 -1.214855e-01 
 4.638065e-02 -1.205848e-01 
 4.670141e-02 -1.196124e-01 
 4.702218e-02 -1.185497e-01 
 4.734294e-02 -1.174170e-01 
 4.766370e-02 -1.162017e-01 
 4.798445e-02 -1.148907e-01 
 4.830521e-02 -1.134709e-01 
 4.862597e-02 -1.119769e-01 
 4.894673e-02 -1.103874e-01 
 4.926749e-02 -1.086868e-01 
 4.958825e-02 -1.068756e-01 
 4.990901e-02 -1.050000e-01 
 5.022977e-02 -1.030040e-01 
 5.055053e-02 -1.008922e-01 
 5.087128e-02 -9.867932e-02 
 5.119203e-02 -9.638016e-02 
 5.151279e-02 -9.398586e-02 
 5.183354e-02 -9.149934e-02 
 5.215430e-02 -8.887049e-02 
 5.247505e-02 -8.610963e-02 
 5.279580e-02 -8.321610e-02 
 5.311656e-02 -8.020177e-02 
 5.343731e-02 -7.707753e-02 
 5.375806e-02 -7.385736e-02 
 5.407881e-02 -7.055499e-02 
 5.439955e-02 -6.716104e-02 
 5.472030e-02 -6.369215e-02 
 5.504104e-02 -6.016870e-02 
 5.536179e-02 -5.656190e-02 
 5.568254e-02 -5.287767e-02 
 5.600328e-02 -4.912847e-02 
 5.632403e-02 -4.532558e-02 
 5.664478e-02 -4.140951e-02 
 5.696552e-02 -3.737125e-02 
 5.728626e-02 -3.320423e-02 
 5.760700e-02 -2.889793e-02 
 5.792774e-02 -2.446870e-02 
 5.824848e-02 -1.993634e-02 
