         time Bot_Quarte... 
------------- ------------- 
 1.924446e-04 -1.042579e-02 
 5.131855e-04 -1.042582e-02 
 8.339264e-04 -1.042586e-02 
 1.154667e-03 -1.042589e-02 
 1.475408e-03 -1.042592e-02 
 1.796149e-03 -1.042596e-02 
 2.116890e-03 -1.042602e-02 
 2.437631e-03 -1.042620e-02 
 2.758373e-03 -1.042669e-02 
 3.079114e-03 -1.042738e-02 
 3.399855e-03 -1.042794e-02 
 3.720596e-03 -1.042835e-02 
 4.041337e-03 -1.042869e-02 
 4.362078e-03 -1.042905e-02 
 4.682820e-03 -1.042950e-02 
 5.003561e-03 -1.042991e-02 
 5.324302e-03 -1.043015e-02 
 5.645045e-03 -1.043007e-02 
 5.965788e-03 -1.042960e-02 
 6.286531e-03 -1.042867e-02 
 6.607275e-03 -1.042719e-02 
 6.928018e-03 -1.042506e-02 
 7.248761e-03 -1.042232e-02 
 7.569504e-03 -1.041903e-02 
 7.890247e-03 -1.041532e-02 
 8.210990e-03 -1.041118e-02 
 8.531734e-03 -1.040628e-02 
 8.852478e-03 -1.040052e-02 
 9.173222e-03 -1.039395e-02 
 9.493966e-03 -1.038644e-02 
 9.814710e-03 -1.037799e-02 
 1.013545e-02 -1.036862e-02 
 1.045620e-02 -1.035829e-02 
 1.077694e-02 -1.034701e-02 
 1.109769e-02 -1.033481e-02 
 1.141843e-02 -1.032179e-02 
 1.173917e-02 -1.030804e-02 
 1.205992e-02 -1.029349e-02 
 1.238066e-02 -1.027810e-02 
 1.270141e-02 -1.026183e-02 
 1.302216e-02 -1.024474e-02 
 1.334290e-02 -1.022679e-02 
 1.366365e-02 -1.020783e-02 
 1.398439e-02 -1.018780e-02 
 1.430514e-02 -1.016683e-02 
 1.462588e-02 -1.014500e-02 
 1.494663e-02 -1.012226e-02 
 1.526737e-02 -1.009858e-02 
 1.558812e-02 -1.007391e-02 
 1.590887e-02 -1.004832e-02 
 1.622961e-02 -1.002203e-02 
 1.655036e-02 -9.995054e-03 
 1.687111e-02 -9.967576e-03 
 1.719185e-02 -9.939424e-03 
 1.751260e-02 -9.910667e-03 
 1.783335e-02 -9.881195e-03 
 1.815409e-02 -9.850941e-03 
 1.847484e-02 -9.819983e-03 
 1.879559e-02 -9.788342e-03 
 1.911634e-02 -9.755725e-03 
 1.943708e-02 -9.722041e-03 
 1.975783e-02 -9.687479e-03 
 2.007858e-02 -9.652394e-03 
 2.039932e-02 -9.616877e-03 
 2.072007e-02 -9.581289e-03 
 2.104082e-02 -9.545400e-03 
 2.136156e-02 -9.509492e-03 
 2.168231e-02 -9.473495e-03 
 2.200306e-02 -9.437390e-03 
 2.232381e-02 -9.400930e-03 
 2.264456e-02 -9.364020e-03 
 2.296531e-02 -9.326592e-03 
 2.328605e-02 -9.288904e-03 
 2.360680e-02 -9.251086e-03 
 2.392755e-02 -9.213122e-03 
 2.424830e-02 -9.175005e-03 
 2.456905e-02 -9.136815e-03 
 2.488980e-02 -9.099121e-03 
 2.521055e-02 -9.061186e-03 
 2.553130e-02 -9.023382e-03 
 2.585205e-02 -8.985548e-03 
 2.617280e-02 -8.947531e-03 
 2.649354e-02 -8.909394e-03 
 2.681429e-02 -8.871169e-03 
 2.713504e-02 -8.832750e-03 
 2.745579e-02 -8.794050e-03 
 2.777654e-02 -8.754975e-03 
 2.809730e-02 -8.715703e-03 
 2.841805e-02 -8.676424e-03 
 2.873880e-02 -8.637177e-03 
 2.905955e-02 -8.598091e-03 
 2.938031e-02 -8.559094e-03 
 2.970106e-02 -8.520214e-03 
 3.002181e-02 -8.481529e-03 
 3.034256e-02 -8.443294e-03 
 3.066332e-02 -8.405426e-03 
 3.098407e-02 -8.368034e-03 
 3.130483e-02 -8.330790e-03 
 3.162558e-02 -8.293578e-03 
 3.194634e-02 -8.256306e-03 
 3.226710e-02 -8.219009e-03 
 3.258786e-02 -8.181549e-03 
 3.290861e-02 -8.143820e-03 
 3.322937e-02 -8.105984e-03 
 3.355013e-02 -8.068361e-03 
 3.387089e-02 -8.031061e-03 
 3.419164e-02 -7.994013e-03 
 3.451240e-02 -7.956976e-03 
 3.483317e-02 -7.919952e-03 
 3.515393e-02 -7.882891e-03 
 3.547469e-02 -7.845752e-03 
 3.579545e-02 -7.808382e-03 
 3.611621e-02 -7.770604e-03 
 3.643697e-02 -7.732447e-03 
 3.675774e-02 -7.693905e-03 
 3.707850e-02 -7.655191e-03 
 3.739926e-02 -7.616318e-03 
 3.772002e-02 -7.577269e-03 
 3.804079e-02 -7.537910e-03 
 3.836155e-02 -7.498391e-03 
 3.868232e-02 -7.458861e-03 
 3.900308e-02 -7.419084e-03 
 3.932385e-02 -7.379914e-03 
 3.964461e-02 -7.339899e-03 
 3.996538e-02 -7.300186e-03 
 4.028614e-02 -7.260313e-03 
 4.060691e-02 -7.220398e-03 
 4.092767e-02 -7.180440e-03 
 4.124843e-02 -7.140547e-03 
 4.156920e-02 -7.100509e-03 
 4.188996e-02 -7.060181e-03 
 4.221073e-02 -7.019722e-03 
 4.253149e-02 -6.979376e-03 
 4.285226e-02 -6.938834e-03 
 4.317302e-02 -6.898119e-03 
 4.349379e-02 -6.857534e-03 
 4.381455e-02 -6.817219e-03 
 4.413531e-02 -6.777182e-03 
 4.445608e-02 -6.737608e-03 
 4.477684e-02 -6.698092e-03 
 4.509760e-02 -6.658587e-03 
