         time total_shea... 
------------- ------------- 
 2.783869e-04 -7.334411e-01 
 6.760826e-04 -6.703680e-01 
 1.073778e-03 -6.282356e-01 
 1.471474e-03 -5.997309e-01 
 1.869169e-03 -5.441348e-01 
 2.266865e-03 -4.875989e-01 
 2.664561e-03 -4.557960e-01 
 3.062256e-03 -4.280718e-01 
 3.459952e-03 -4.106583e-01 
 3.857648e-03 -4.030999e-01 
 4.255343e-03 -3.989750e-01 
 4.653039e-03 -3.842184e-01 
 5.050734e-03 -3.657059e-01 
 5.448430e-03 -3.810133e-01 
 5.846126e-03 -3.594816e-01 
 6.243821e-03 -3.303044e-01 
 6.641517e-03 -3.413363e-01 
 7.039213e-03 -3.757853e-01 
 7.436908e-03 -3.975664e-01 
 7.834604e-03 -4.225352e-01 
 8.232299e-03 -4.613130e-01 
 8.629995e-03 -4.941391e-01 
 9.027691e-03 -5.272983e-01 
 9.425386e-03 -5.508373e-01 
 9.823082e-03 -5.970334e-01 
 1.022078e-02 -6.348354e-01 
 1.061847e-02 -6.661398e-01 
 1.101617e-02 -7.059213e-01 
 1.141386e-02 -7.257737e-01 
 1.181156e-02 -7.322360e-01 
 1.220926e-02 -7.460607e-01 
 1.260695e-02 -7.718943e-01 
 1.300465e-02 -7.780268e-01 
 1.340234e-02 -7.725927e-01 
 1.380004e-02 -7.681953e-01 
 1.419773e-02 -7.708614e-01 
 1.459543e-02 -7.638868e-01 
 1.499313e-02 -7.637809e-01 
 1.539082e-02 -7.600320e-01 
 1.578852e-02 -7.637796e-01 
 1.618621e-02 -7.847608e-01 
 1.658391e-02 -8.055386e-01 
 1.698160e-02 -8.124905e-01 
 1.737930e-02 -8.184200e-01 
 1.777699e-02 -8.284599e-01 
 1.817469e-02 -8.112642e-01 
 1.857239e-02 -7.818911e-01 
 1.897008e-02 -7.634358e-01 
 1.936778e-02 -7.386278e-01 
 1.976547e-02 -6.891763e-01 
 2.016317e-02 -6.462820e-01 
 2.056086e-02 -6.174404e-01 
 2.095856e-02 -5.892406e-01 
 2.135626e-02 -5.564045e-01 
 2.175395e-02 -5.236750e-01 
 2.215165e-02 -4.881494e-01 
 2.254934e-02 -4.380867e-01 
 2.294704e-02 -4.003867e-01 
 2.334473e-02 -3.855363e-01 
 2.374243e-02 -3.721369e-01 
 2.414012e-02 -3.541580e-01 
 2.453782e-02 -3.704283e-01 
 2.493552e-02 -3.942658e-01 
 2.533321e-02 -3.797455e-01 
 2.573091e-02 -3.538376e-01 
 2.612860e-02 -3.645828e-01 
 2.652630e-02 -3.933482e-01 
 2.692399e-02 -4.258546e-01 
 2.732169e-02 -4.732564e-01 
 2.771939e-02 -5.129747e-01 
 2.811708e-02 -5.589384e-01 
 2.851478e-02 -5.903237e-01 
 2.891247e-02 -6.142883e-01 
 2.931017e-02 -6.373977e-01 
 2.970786e-02 -6.677666e-01 
 3.010556e-02 -6.989073e-01 
 3.050325e-02 -7.633909e-01 
 3.090095e-02 -7.987304e-01 
 3.129865e-02 -8.018902e-01 
 3.169634e-02 -8.201279e-01 
 3.209404e-02 -8.475801e-01 
 3.249173e-02 -8.618089e-01 
 3.288943e-02 -8.472939e-01 
 3.328712e-02 -8.360550e-01 
 3.368482e-02 -8.359756e-01 
 3.408252e-02 -8.335769e-01 
 3.448021e-02 -8.007235e-01 
 3.487791e-02 -7.564799e-01 
 3.527560e-02 -7.124777e-01 
 3.567330e-02 -6.539162e-01 
 3.607099e-02 -6.290732e-01 
 3.646869e-02 -6.021108e-01 
 3.686638e-02 -5.634465e-01 
 3.726408e-02 -5.045699e-01 
 3.766178e-02 -4.689582e-01 
 3.805947e-02 -4.422252e-01 
 3.845717e-02 -4.038520e-01 
 3.885486e-02 -3.658702e-01 
 3.925256e-02 -3.193503e-01 
 3.965025e-02 -2.741104e-01 
 4.004795e-02 -2.122352e-01 
 4.044565e-02 -1.570605e-01 
 4.084334e-02 -1.076531e-01 
 4.124104e-02 -7.429822e-02 
 4.163873e-02 -2.595559e-02 
 4.203643e-02  3.441074e-02 
 4.243412e-02  7.156785e-02 
 4.283182e-02  1.002204e-01 
 4.322951e-02  1.117339e-01 
 4.362721e-02  9.842424e-02 
 4.402491e-02  7.029983e-02 
 4.442260e-02  5.094001e-02 
 4.482030e-02  3.912685e-02 
 4.521799e-02  5.811011e-03 
 4.561569e-02 -6.483558e-02 
 4.601338e-02 -8.688288e-02 
 4.641108e-02 -1.186308e-01 
 4.680878e-02 -1.912983e-01 
 4.720647e-02 -2.589583e-01 
 4.760417e-02 -3.172018e-01 
 4.800186e-02 -3.810551e-01 
 4.839956e-02 -4.452091e-01 
 4.879725e-02 -4.869191e-01 
 4.919495e-02 -5.070939e-01 
 4.959264e-02 -5.302048e-01 
 4.999034e-02 -5.878729e-01 
 5.038804e-02 -6.044905e-01 
 5.078573e-02 -6.139582e-01 
 5.118343e-02 -6.454278e-01 
 5.158112e-02 -6.820915e-01 
 5.197882e-02 -6.916113e-01 
 5.237651e-02 -6.871566e-01 
 5.277421e-02 -6.808939e-01 
 5.317191e-02 -6.806983e-01 
 5.356960e-02 -6.581700e-01 
 5.396730e-02 -6.463384e-01 
 5.436499e-02 -6.533560e-01 
 5.476269e-02 -6.266560e-01 
 5.516038e-02 -5.783378e-01 
 5.555808e-02 -5.348077e-01 
 5.595577e-02 -5.042776e-01 
 5.635347e-02 -4.754137e-01 
 5.675117e-02 -4.519495e-01 
 5.714886e-02 -4.443511e-01 
 5.754656e-02 -4.475897e-01 
 5.794425e-02 -4.376232e-01 
 5.834195e-02 -4.214158e-01 
 5.873964e-02 -4.279457e-01 
 5.913734e-02 -4.424862e-01 
 5.953504e-02 -4.395679e-01 
 5.993273e-02 -4.380331e-01 
 6.033043e-02 -4.557061e-01 
 6.072812e-02 -4.748317e-01 
 6.112582e-02 -4.818153e-01 
 6.152351e-02 -5.135961e-01 
 6.192121e-02 -5.505247e-01 
 6.231890e-02 -5.940756e-01 
 6.271660e-02 -6.438928e-01 
 6.311430e-02 -7.027314e-01 
 6.351199e-02 -7.573659e-01 
 6.390969e-02 -8.071941e-01 
 6.430738e-02 -8.457322e-01 
 6.470508e-02 -9.119196e-01 
 6.510277e-02 -9.850531e-01 
 6.550047e-02 -1.056184e+00 
 6.589817e-02 -1.113875e+00 
 6.629586e-02 -1.163948e+00 
 6.669356e-02 -1.203463e+00 
 6.709125e-02 -1.257616e+00 
 6.748895e-02 -1.301822e+00 
 6.788664e-02 -1.310271e+00 
 6.828434e-02 -1.329730e+00 
 6.868203e-02 -1.325310e+00 
 6.907973e-02 -1.330116e+00 
 6.947743e-02 -1.335247e+00 
 6.987512e-02 -1.296710e+00 
 7.027282e-02 -1.213473e+00 
 7.067051e-02 -1.153807e+00 
 7.106821e-02 -1.135775e+00 
 7.146590e-02 -1.090027e+00 
 7.186360e-02 -1.038113e+00 
 7.226130e-02 -9.829745e-01 
 7.265899e-02 -9.339776e-01 
 7.305669e-02 -8.428280e-01 
 7.345438e-02 -7.698076e-01 
 7.385208e-02 -7.460994e-01 
 7.424977e-02 -7.108738e-01 
 7.464747e-02 -6.773736e-01 
 7.504516e-02 -6.542105e-01 
 7.544286e-02 -5.995011e-01 
 7.584056e-02 -5.450232e-01 
 7.623825e-02 -5.144057e-01 
 7.663595e-02 -5.005256e-01 
 7.703364e-02 -5.063256e-01 
 7.743134e-02 -5.220356e-01 
 7.782903e-02 -5.415711e-01 
 7.822673e-02 -5.828767e-01 
 7.862443e-02 -6.139298e-01 
 7.902212e-02 -6.274495e-01 
 7.941982e-02 -6.602977e-01 
 7.981751e-02 -7.118569e-01 
 8.021521e-02 -7.749880e-01 
 8.061290e-02 -8.604612e-01 
 8.101060e-02 -9.226637e-01 
 8.140830e-02 -9.692160e-01 
 8.180599e-02 -1.035697e+00 
 8.220369e-02 -1.094556e+00 
 8.260138e-02 -1.139314e+00 
 8.299908e-02 -1.185134e+00 
 8.339677e-02 -1.231989e+00 
 8.379447e-02 -1.257040e+00 
 8.419216e-02 -1.278818e+00 
 8.458986e-02 -1.310318e+00 
 8.498756e-02 -1.335943e+00 
 8.538525e-02 -1.359446e+00 
 8.578295e-02 -1.378163e+00 
 8.618064e-02 -1.387422e+00 
 8.657834e-02 -1.397992e+00 
 8.697603e-02 -1.393766e+00 
 8.737373e-02 -1.364517e+00 
 8.777143e-02 -1.332469e+00 
 8.816912e-02 -1.301862e+00 
 8.856682e-02 -1.273480e+00 
 8.896451e-02 -1.254813e+00 
 8.936221e-02 -1.195231e+00 
 8.975990e-02 -1.119686e+00 
 9.015760e-02 -1.053177e+00 
 9.055529e-02 -9.577592e-01 
 9.095299e-02 -8.860070e-01 
 9.135069e-02 -8.348668e-01 
 9.174838e-02 -7.713879e-01 
 9.214608e-02 -7.249724e-01 
 9.254377e-02 -6.765882e-01 
 9.294147e-02 -6.266039e-01 
 9.333916e-02 -5.801490e-01 
 9.373686e-02 -5.392250e-01 
 9.413456e-02 -5.334618e-01 
 9.453225e-02 -5.541592e-01 
 9.492995e-02 -5.669161e-01 
 9.532764e-02 -5.686206e-01 
 9.572534e-02 -5.757909e-01 
 9.612303e-02 -5.817946e-01 
 9.652073e-02 -5.996579e-01 
 9.691842e-02 -6.168399e-01 
 9.731612e-02 -6.508573e-01 
 9.771382e-02 -7.321669e-01 
 9.811151e-02 -7.823223e-01 
 9.850921e-02 -8.037194e-01 
 9.890690e-02 -8.082417e-01 
 9.930460e-02 -8.363941e-01 
 9.970229e-02 -8.856887e-01 
 1.001000e-01 -9.389393e-01 
 1.004977e-01 -9.773760e-01 
 1.008954e-01 -9.883788e-01 
 1.012931e-01 -9.847352e-01 
 1.016908e-01 -9.856199e-01 
 1.020885e-01 -1.007077e+00 
 1.024862e-01 -1.010322e+00 
 1.028839e-01 -9.979029e-01 
 1.032816e-01 -9.802804e-01 
 1.036793e-01 -9.668738e-01 
 1.040769e-01 -9.438850e-01 
 1.044746e-01 -9.037511e-01 
 1.048723e-01 -8.706678e-01 
 1.052700e-01 -8.516957e-01 
 1.056677e-01 -8.225226e-01 
 1.060654e-01 -7.861445e-01 
 1.064631e-01 -7.493115e-01 
 1.068608e-01 -7.097160e-01 
 1.072585e-01 -6.687072e-01 
 1.076562e-01 -6.008508e-01 
 1.080539e-01 -5.499670e-01 
 1.084516e-01 -5.152117e-01 
 1.088493e-01 -4.685555e-01 
 1.092470e-01 -4.237396e-01 
 1.096447e-01 -3.815423e-01 
 1.100424e-01 -3.193429e-01 
 1.104401e-01 -2.303800e-01 
 1.108378e-01 -1.654390e-01 
 1.112355e-01 -1.274584e-01 
 1.116332e-01 -9.717898e-02 
 1.120309e-01 -5.755472e-02 
 1.124286e-01 -3.775865e-02 
 1.128262e-01 -2.784563e-02 
 1.132239e-01  1.072570e-02 
 1.136216e-01  1.528381e-02 
 1.140193e-01 -1.830555e-02 
 1.144170e-01 -2.617390e-02 
 1.148147e-01 -4.244571e-02 
 1.152124e-01 -9.167974e-02 
 1.156101e-01 -1.682598e-01 
 1.160078e-01 -1.995800e-01 
 1.164055e-01 -1.972649e-01 
 1.168032e-01 -2.336380e-01 
 1.172009e-01 -2.901248e-01 
 1.175986e-01 -3.145306e-01 
 1.179963e-01 -3.398960e-01 
 1.183940e-01 -3.906636e-01 
 1.187917e-01 -4.127191e-01 
 1.191894e-01 -4.313557e-01 
 1.195871e-01 -4.518196e-01 
 1.199848e-01 -4.687217e-01 
 1.203825e-01 -4.786135e-01 
 1.207802e-01 -4.966791e-01 
 1.211779e-01 -5.162177e-01 
 1.215756e-01 -5.535392e-01 
 1.219732e-01 -5.742527e-01 
 1.223709e-01 -5.827283e-01 
 1.227686e-01 -6.026512e-01 
