         time tilt_up_se... 
------------- ------------- 
 3.976956e-05 -1.947168e-02 
 4.374652e-04 -1.953518e-02 
 8.351608e-04 -1.988647e-02 
 1.232856e-03 -2.049936e-02 
 1.630552e-03 -2.120814e-02 
 2.028248e-03 -2.178105e-02 
 2.425943e-03 -2.229305e-02 
 2.823639e-03 -2.269158e-02 
 3.221335e-03 -2.317713e-02 
 3.619030e-03 -2.347184e-02 
 4.016726e-03 -2.365171e-02 
 4.414421e-03 -2.351643e-02 
 4.812117e-03 -2.283593e-02 
 5.209813e-03 -2.163963e-02 
 5.607508e-03 -1.999457e-02 
 6.005204e-03 -1.796189e-02 
 6.402900e-03 -1.581867e-02 
 6.800595e-03 -1.389111e-02 
 7.198291e-03 -1.227825e-02 
 7.595986e-03 -1.071764e-02 
 7.993682e-03 -9.193349e-03 
 8.391378e-03 -7.538032e-03 
 8.789073e-03 -5.781241e-03 
 9.186769e-03 -4.070372e-03 
 9.584465e-03 -2.455062e-03 
 9.982160e-03 -1.216679e-03 
 1.037986e-02 -2.741393e-04 
 1.077755e-02  2.792632e-04 
 1.117525e-02  7.193277e-04 
 1.157294e-02  1.114298e-03 
 1.197064e-02  1.452463e-03 
 1.236833e-02  1.660695e-03 
 1.276603e-02  1.886385e-03 
 1.316373e-02  2.002998e-03 
 1.356142e-02  2.207450e-03 
 1.395912e-02  2.760948e-03 
 1.435681e-02  3.731894e-03 
 1.475451e-02  5.277156e-03 
 1.515220e-02  7.252839e-03 
 1.554990e-02  9.693270e-03 
 1.594759e-02  1.236188e-02 
 1.634529e-02  1.514146e-02 
 1.674299e-02  1.801931e-02 
 1.714068e-02  2.093690e-02 
 1.753838e-02  2.386366e-02 
 1.793607e-02  2.651664e-02 
 1.833377e-02  2.875147e-02 
 1.873146e-02  3.053819e-02 
 1.912916e-02  3.188462e-02 
 1.952686e-02  3.281331e-02 
 1.992455e-02  3.319940e-02 
 2.032225e-02  3.322059e-02 
 2.071994e-02  3.279909e-02 
 2.111764e-02  3.217383e-02 
 2.151533e-02  3.144096e-02 
 2.191303e-02  3.064612e-02 
 2.231072e-02  2.981244e-02 
 2.270842e-02  2.902217e-02 
 2.310612e-02  2.834705e-02 
 2.350381e-02  2.805512e-02 
 2.390151e-02  2.829373e-02 
 2.429920e-02  2.928076e-02 
 2.469690e-02  3.085734e-02 
 2.509459e-02  3.281193e-02 
 2.549229e-02  3.488953e-02 
 2.588999e-02  3.677417e-02 
 2.628768e-02  3.832855e-02 
 2.668538e-02  3.952245e-02 
 2.708307e-02  4.030304e-02 
 2.748077e-02  4.061752e-02 
 2.787846e-02  4.030807e-02 
 2.827616e-02  3.956470e-02 
 2.867385e-02  3.845692e-02 
 2.907155e-02  3.691500e-02 
 2.946925e-02  3.499142e-02 
 2.986694e-02  3.277149e-02 
 3.026464e-02  3.039220e-02 
 3.066233e-02  2.791922e-02 
 3.106003e-02  2.551493e-02 
 3.145772e-02  2.339777e-02 
 3.185542e-02  2.133809e-02 
 3.225312e-02  1.953536e-02 
 3.265081e-02  1.793462e-02 
 3.304851e-02  1.659814e-02 
 3.344620e-02  1.532310e-02 
 3.384390e-02  1.424249e-02 
 3.424159e-02  1.345247e-02 
 3.463929e-02  1.275786e-02 
 3.503698e-02  1.208541e-02 
 3.543468e-02  1.132658e-02 
 3.583238e-02  1.033688e-02 
 3.623007e-02  9.115139e-03 
 3.662777e-02  7.586685e-03 
