         time tilt_full_... 
------------- ------------- 
 6.361349e-05  1.085356e-02 
 3.816809e-04  1.082818e-02 
 6.997484e-04  1.079501e-02 
 1.017816e-03  1.075338e-02 
 1.335883e-03  1.070400e-02 
 1.653951e-03  1.064728e-02 
 1.972018e-03  1.058272e-02 
 2.290086e-03  1.050845e-02 
 2.608153e-03  1.042437e-02 
 2.926221e-03  1.033448e-02 
 3.244288e-03  1.024018e-02 
 3.562355e-03  1.014011e-02 
 3.880423e-03  1.003234e-02 
 4.198490e-03  9.915524e-03 
 4.516558e-03  9.790573e-03 
 4.834625e-03  9.657641e-03 
 5.152693e-03  9.517807e-03 
 5.470760e-03  9.372446e-03 
 5.788828e-03  9.222339e-03 
 6.106895e-03  9.066802e-03 
 6.424963e-03  8.905619e-03 
 6.743030e-03  8.739182e-03 
 7.061097e-03  8.567543e-03 
 7.379165e-03  8.390672e-03 
 7.697232e-03  8.207986e-03 
 8.015300e-03  8.018305e-03 
 8.333367e-03  7.824615e-03 
 8.651435e-03  7.630304e-03 
 8.969502e-03  7.436729e-03 
 9.287570e-03  7.242721e-03 
 9.605637e-03  7.046894e-03 
 9.923705e-03  6.848271e-03 
 1.024177e-02  6.647265e-03 
 1.055984e-02  6.441243e-03 
 1.087791e-02  6.227160e-03 
 1.119597e-02  6.008265e-03 
 1.151404e-02  5.788406e-03 
 1.183211e-02  5.567661e-03 
 1.215018e-02  5.346895e-03 
 1.246824e-02  5.127278e-03 
 1.278631e-02  4.909923e-03 
 1.310438e-02  4.695473e-03 
 1.342245e-02  4.480065e-03 
 1.374051e-02  4.261106e-03 
 1.405858e-02  4.038481e-03 
 1.437665e-02  3.813188e-03 
 1.469472e-02  3.587166e-03 
 1.501278e-02  3.360434e-03 
 1.533085e-02  3.134180e-03 
 1.564892e-02  2.908371e-03 
 1.596699e-02  2.684094e-03 
 1.628505e-02  2.460452e-03 
 1.660312e-02  2.238169e-03 
 1.692119e-02  2.017854e-03 
 1.723926e-02  1.800551e-03 
 1.755732e-02  1.585566e-03 
 1.787539e-02  1.370503e-03 
 1.819346e-02  1.155629e-03 
 1.851153e-02  9.420634e-04 
 1.882959e-02  7.297646e-04 
 1.914766e-02  5.164255e-04 
 1.946573e-02  3.010570e-04 
 1.978380e-02  8.403864e-05 
 2.010186e-02 -1.336087e-04 
 2.041993e-02 -3.504805e-04 
 2.073800e-02 -5.628018e-04 
 2.105607e-02 -7.690451e-04 
 2.137413e-02 -9.686898e-04 
 2.169220e-02 -1.164217e-03 
 2.201027e-02 -1.358813e-03 
 2.232834e-02 -1.552974e-03 
 2.264640e-02 -1.745787e-03 
 2.296447e-02 -1.939604e-03 
 2.328254e-02 -2.134544e-03 
 2.360061e-02 -2.330842e-03 
 2.391867e-02 -2.526062e-03 
 2.423674e-02 -2.715209e-03 
 2.455481e-02 -2.898370e-03 
 2.487287e-02 -3.076573e-03 
 2.519094e-02 -3.251635e-03 
 2.550901e-02 -3.423072e-03 
 2.582708e-02 -3.588647e-03 
 2.614514e-02 -3.748918e-03 
 2.646321e-02 -3.903680e-03 
 2.678128e-02 -4.051192e-03 
 2.709935e-02 -4.189887e-03 
 2.741741e-02 -4.318262e-03 
 2.773548e-02 -4.438024e-03 
 2.805355e-02 -4.550138e-03 
 2.837162e-02 -4.654109e-03 
 2.868968e-02 -4.749753e-03 
 2.900775e-02 -4.838983e-03 
 2.932582e-02 -4.922274e-03 
 2.964389e-02 -4.997542e-03 
 2.996195e-02 -5.063403e-03 
 3.028002e-02 -5.120467e-03 
 3.059809e-02 -5.165265e-03 
 3.091616e-02 -5.194669e-03 
 3.123422e-02 -5.210750e-03 
 3.155229e-02 -5.215455e-03 
 3.187036e-02 -5.209745e-03 
 3.218843e-02 -5.192995e-03 
 3.250649e-02 -5.162552e-03 
 3.282456e-02 -5.119487e-03 
 3.314263e-02 -5.066086e-03 
 3.346070e-02 -5.001934e-03 
 3.377876e-02 -4.925843e-03 
 3.409683e-02 -4.835424e-03 
 3.441490e-02 -4.730046e-03 
 3.473297e-02 -4.611709e-03 
 3.505103e-02 -4.480443e-03 
 3.536910e-02 -4.333994e-03 
 3.568717e-02 -4.167599e-03 
 3.600524e-02 -3.980465e-03 
 3.632330e-02 -3.774558e-03 
 3.664137e-02 -3.551394e-03 
 3.695944e-02 -3.310604e-03 
 3.727751e-02 -3.054703e-03 
 3.759557e-02 -2.785599e-03 
 3.791364e-02 -2.503856e-03 
 3.823171e-02 -2.209466e-03 
 3.854978e-02 -1.899793e-03 
 3.886784e-02 -1.574837e-03 
 3.918591e-02 -1.233460e-03 
 3.950398e-02 -8.744685e-04 
 3.982205e-02 -4.976966e-04 
 4.014011e-02 -1.054093e-04 
 4.045818e-02  3.017852e-04 
 4.077625e-02  7.251621e-04 
 4.109431e-02  1.163434e-03 
 4.141238e-02  1.613829e-03 
 4.173045e-02  2.076650e-03 
 4.204852e-02  2.553356e-03 
 4.236658e-02  3.045644e-03 
 4.268465e-02  3.553863e-03 
 4.300272e-02  4.075986e-03 
 4.332079e-02  4.610644e-03 
 4.363885e-02  5.158901e-03 
 4.395692e-02  5.722184e-03 
 4.427499e-02  6.300048e-03 
 4.459306e-02  6.890796e-03 
 4.491112e-02  7.493175e-03 
 4.522919e-02  8.107389e-03 
 4.554726e-02  8.735170e-03 
 4.586533e-02  9.376139e-03 
 4.618339e-02  1.002784e-02 
 4.650146e-02  1.068834e-02 
 4.681953e-02  1.135721e-02 
 4.713760e-02  1.203432e-02 
 4.745566e-02  1.271801e-02 
 4.777373e-02  1.340986e-02 
 4.809180e-02  1.411126e-02 
 4.840987e-02  1.482251e-02 
 4.872793e-02  1.554223e-02 
 4.904600e-02  1.626842e-02 
 4.936407e-02  1.699970e-02 
 4.968214e-02  1.773575e-02 
 5.000020e-02  1.847565e-02 
 5.031827e-02  1.921786e-02 
 5.063634e-02  1.996467e-02 
 5.095441e-02  2.071634e-02 
 5.127247e-02  2.147189e-02 
 5.159054e-02  2.223055e-02 
 5.190861e-02  2.299319e-02 
 5.222668e-02  2.375970e-02 
 5.254474e-02  2.452881e-02 
 5.286281e-02  2.530105e-02 
 5.318088e-02  2.607463e-02 
 5.349895e-02  2.684949e-02 
 5.381701e-02  2.762728e-02 
 5.413508e-02  2.840736e-02 
 5.445315e-02  2.918755e-02 
 5.477122e-02  2.996757e-02 
