         time tiltx_full... 
------------- ------------- 
 6.361349e-05  1.062968e-02 
 3.816809e-04  1.062486e-02 
 6.997484e-04  1.059930e-02 
 1.017816e-03  1.056596e-02 
 1.335883e-03  1.052416e-02 
 1.653951e-03  1.047462e-02 
 1.972018e-03  1.041774e-02 
 2.290086e-03  1.035298e-02 
 2.608153e-03  1.027844e-02 
 2.926221e-03  1.019388e-02 
 3.244288e-03  1.010259e-02 
 3.562355e-03  1.000576e-02 
 3.880423e-03  9.903278e-03 
 4.198490e-03  9.794063e-03 
 4.516558e-03  9.677076e-03 
 4.834625e-03  9.553140e-03 
 5.152693e-03  9.421809e-03 
 5.470760e-03  9.283483e-03 
 5.788828e-03  9.138918e-03 
 6.106895e-03  8.989256e-03 
 6.424963e-03  8.834550e-03 
 6.743030e-03  8.674695e-03 
 7.061097e-03  8.509999e-03 
 7.379165e-03  8.340444e-03 
 7.697232e-03  8.165823e-03 
 8.015300e-03  7.985191e-03 
 8.333367e-03  7.797344e-03 
 8.651435e-03  7.604813e-03 
 8.969502e-03  7.409983e-03 
 9.287570e-03  7.213157e-03 
 9.605637e-03  7.013232e-03 
 9.923705e-03  6.810108e-03 
 1.024177e-02  6.604754e-03 
 1.055984e-02  6.398814e-03 
 1.087791e-02  6.190259e-03 
 1.119597e-02  5.976595e-03 
 1.151404e-02  5.760921e-03 
 1.183211e-02  5.546282e-03 
 1.215018e-02  5.331352e-03 
 1.246824e-02  5.115250e-03 
 1.278631e-02  4.897828e-03 
 1.310438e-02  4.679541e-03 
 1.342245e-02  4.461048e-03 
 1.374051e-02  4.239819e-03 
 1.405858e-02  4.014784e-03 
 1.437665e-02  3.786632e-03 
 1.469472e-02  3.556358e-03 
 1.501278e-02  3.325166e-03 
 1.533085e-02  3.092528e-03 
 1.564892e-02  2.860023e-03 
 1.596699e-02  2.628901e-03 
 1.628505e-02  2.400782e-03 
 1.660312e-02  2.174111e-03 
 1.692119e-02  1.948041e-03 
 1.723926e-02  1.722847e-03 
 1.755732e-02  1.499629e-03 
 1.787539e-02  1.277907e-03 
 1.819346e-02  1.056582e-03 
 1.851153e-02  8.363952e-04 
 1.882959e-02  6.178702e-04 
 1.914766e-02  4.004880e-04 
 1.946573e-02  1.817976e-04 
 1.978380e-02 -3.862094e-05 
 2.010186e-02 -2.599277e-04 
 2.041993e-02 -4.813860e-04 
 2.073800e-02 -7.027129e-04 
 2.105607e-02 -9.216932e-04 
