         time bulge_top_... 
------------- ------------- 
 2.783869e-04  4.360197e-02 
 6.760826e-04  4.001037e-02 
 1.073778e-03  3.328890e-02 
 1.471474e-03  2.544885e-02 
 1.869169e-03  1.738887e-02 
 2.266865e-03  9.591741e-03 
 2.664561e-03  2.567839e-03 
 3.062256e-03 -3.364230e-03 
 3.459952e-03 -7.919091e-03 
 3.857648e-03 -1.073805e-02 
 4.255343e-03 -1.155247e-02 
 4.653039e-03 -1.040306e-02 
 5.050734e-03 -7.516665e-03 
 5.448430e-03 -3.222740e-03 
 5.846126e-03  2.035119e-03 
 6.243821e-03  7.745262e-03 
 6.641517e-03  1.352341e-02 
 7.039213e-03  1.874196e-02 
 7.436908e-03  2.286973e-02 
 7.834604e-03  2.557489e-02 
 8.232299e-03  2.670833e-02 
 8.629995e-03  2.609977e-02 
 9.027691e-03  2.370341e-02 
 9.425386e-03  1.991961e-02 
 9.823082e-03  1.524559e-02 
 1.022078e-02  1.016229e-02 
 1.061847e-02  5.134891e-03 
 1.101617e-02  4.776522e-04 
 1.141386e-02 -3.300147e-03 
 1.181156e-02 -6.160464e-03 
 1.220926e-02 -7.867396e-03 
 1.260695e-02 -8.304424e-03 
 1.300465e-02 -7.307125e-03 
 1.340234e-02 -4.906257e-03 
 1.380004e-02 -1.422137e-03 
 1.419773e-02  2.970759e-03 
 1.459543e-02  7.857552e-03 
 1.499313e-02  1.277592e-02 
 1.539082e-02  1.740008e-02 
 1.578852e-02  2.149930e-02 
 1.618621e-02  2.471807e-02 
 1.658391e-02  2.695712e-02 
 1.698160e-02  2.810895e-02 
 1.737930e-02  2.776886e-02 
 1.777699e-02  2.589817e-02 
 1.817469e-02  2.271958e-02 
 1.857239e-02  1.849320e-02 
 1.897008e-02  1.366395e-02 
 1.936778e-02  8.743141e-03 
 1.976547e-02  4.212665e-03 
 2.016317e-02  4.503088e-04 
 2.056086e-02 -2.108026e-03 
 2.095856e-02 -3.090902e-03 
 2.135626e-02 -2.497492e-03 
 2.175395e-02 -1.298279e-04 
 2.215165e-02  3.575591e-03 
 2.254934e-02  8.186785e-03 
 2.294704e-02  1.343028e-02 
 2.334473e-02  1.861439e-02 
 2.374243e-02  2.319634e-02 
 2.414012e-02  2.690109e-02 
 2.453782e-02  2.927900e-02 
 2.493552e-02  3.020482e-02 
 2.533321e-02  2.968132e-02 
 2.573091e-02  2.791071e-02 
 2.612860e-02  2.493097e-02 
 2.652630e-02  2.083230e-02 
 2.692399e-02  1.569103e-02 
 2.732169e-02  9.768139e-03 
 2.771939e-02  3.473421e-03 
 2.811708e-02 -2.478386e-03 
 2.851478e-02 -7.468705e-03 
 2.891247e-02 -1.088942e-02 
 2.931017e-02 -1.237068e-02 
 2.970786e-02 -1.168915e-02 
 3.010556e-02 -8.869414e-03 
 3.050325e-02 -4.159258e-03 
 3.090095e-02  1.735784e-03 
 3.129865e-02  7.998181e-03 
 3.169634e-02  1.403358e-02 
 3.209404e-02  1.918870e-02 
 3.249173e-02  2.294356e-02 
 3.288943e-02  2.487112e-02 
 3.328712e-02  2.499708e-02 
 3.368482e-02  2.320475e-02 
 3.408252e-02  1.962013e-02 
 3.448021e-02  1.459966e-02 
 3.487791e-02  8.578978e-03 
 3.527560e-02  2.056610e-03 
 3.567330e-02 -4.496141e-03 
 3.607099e-02 -1.062268e-02 
 3.646869e-02 -1.570252e-02 
 3.686638e-02 -1.946638e-02 
 3.726408e-02 -2.155906e-02 
 3.766178e-02 -2.171378e-02 
 3.805947e-02 -1.995067e-02 
 3.845717e-02 -1.631913e-02 
 3.885486e-02 -1.097798e-02 
