         time bulge_top_... 
------------- ------------- 
 8.076922e-05  1.283027e-03 
 4.846153e-04  1.342239e-03 
 8.884614e-04  1.576388e-03 
 1.292307e-03  1.919388e-03 
 1.696154e-03  2.347819e-03 
 2.100000e-03  2.870239e-03 
 2.503846e-03  3.451197e-03 
 2.907692e-03  4.134688e-03 
 3.311538e-03  4.871042e-03 
 3.715384e-03  5.825775e-03 
 4.119230e-03  7.039040e-03 
 4.523076e-03  8.106281e-03 
 4.926922e-03  8.811788e-03 
 5.330768e-03  9.109789e-03 
 5.734614e-03  8.836908e-03 
 6.138461e-03  8.017791e-03 
 6.542307e-03  7.042709e-03 
 6.946153e-03  5.917964e-03 
 7.349999e-03  4.871527e-03 
 7.753845e-03  4.163881e-03 
 8.157691e-03  3.822347e-03 
 8.561537e-03  3.827276e-03 
 8.965383e-03  3.967729e-03 
 9.369229e-03  4.018192e-03 
 9.773075e-03  4.148980e-03 
 1.017692e-02  4.427962e-03 
 1.058077e-02  4.721666e-03 
 1.098461e-02  4.976332e-03 
 1.138846e-02  5.036523e-03 
 1.179231e-02  5.204006e-03 
 1.219615e-02  5.310451e-03 
 1.260000e-02  5.245126e-03 
 1.300384e-02  5.079758e-03 
 1.340769e-02  5.118453e-03 
 1.381154e-02  5.644284e-03 
 1.421538e-02  6.697004e-03 
 1.461923e-02  8.552296e-03 
 1.502307e-02  1.076733e-02 
 1.542692e-02  1.251016e-02 
 1.583077e-02  1.341277e-02 
 1.623461e-02  1.336013e-02 
 1.663846e-02  1.220317e-02 
 1.704230e-02  1.034269e-02 
 1.744615e-02  8.201435e-03 
 1.785000e-02  6.212758e-03 
 1.825384e-02  4.786830e-03 
 1.865769e-02  4.079940e-03 
 1.906154e-02  3.981696e-03 
 1.946538e-02  4.469915e-03 
 1.986923e-02  5.279864e-03 
 2.027307e-02  6.265269e-03 
 2.067692e-02  7.456473e-03 
 2.108077e-02  9.182960e-03 
 2.148461e-02  1.106977e-02 
 2.188846e-02  1.263711e-02 
 2.229230e-02  1.421188e-02 
 2.269615e-02  1.515919e-02 
 2.310000e-02  1.603196e-02 
 2.350384e-02  1.679487e-02 
 2.390769e-02  1.763971e-02 
 2.431153e-02  1.890967e-02 
 2.471538e-02  2.018656e-02 
 2.511923e-02  2.154502e-02 
 2.552307e-02  2.261423e-02 
 2.592692e-02  2.295822e-02 
 2.633076e-02  2.244983e-02 
 2.673461e-02  2.100911e-02 
 2.713846e-02  1.916714e-02 
 2.754230e-02  1.735739e-02 
 2.794615e-02  1.637311e-02 
 2.835000e-02  1.587824e-02 
 2.875384e-02  1.597121e-02 
 2.915769e-02  1.599280e-02 
 2.956153e-02  1.676397e-02 
 2.996538e-02  1.745931e-02 
 3.036923e-02  1.871075e-02 
 3.077307e-02  2.073882e-02 
 3.117692e-02  2.327385e-02 
 3.158076e-02  2.652736e-02 
 3.198461e-02  2.984910e-02 
 3.238846e-02  3.300573e-02 
 3.279230e-02  3.561356e-02 
 3.319615e-02  3.634066e-02 
 3.359999e-02  3.545926e-02 
 3.400384e-02  3.306103e-02 
 3.440769e-02  2.951016e-02 
 3.481153e-02  2.561718e-02 
 3.521538e-02  2.199999e-02 
 3.561922e-02  1.931983e-02 
 3.602307e-02  1.745374e-02 
 3.642692e-02  1.620788e-02 
 3.683076e-02  1.525133e-02 
 3.723461e-02  1.410125e-02 
 3.763846e-02  1.263089e-02 
 3.804230e-02  1.095939e-02 
 3.844615e-02  9.307468e-03 
 3.884999e-02  8.140639e-03 
 3.925384e-02  7.203221e-03 
 3.965769e-02  6.104280e-03 
 4.006153e-02  5.311252e-03 
 4.046538e-02  4.980637e-03 
 4.086922e-02  5.271606e-03 
 4.127307e-02  6.320618e-03 
 4.167692e-02  8.167906e-03 
 4.208076e-02  1.080300e-02 
 4.248461e-02  1.379191e-02 
 4.288845e-02  1.677591e-02 
 4.329230e-02  1.915585e-02 
 4.369615e-02  2.029842e-02 
 4.409999e-02  1.982657e-02 
 4.450384e-02  1.812585e-02 
 4.490768e-02  1.594908e-02 
 4.531153e-02  1.417295e-02 
 4.571538e-02  1.308256e-02 
 4.611922e-02  1.288170e-02 
 4.652307e-02  1.323940e-02 
 4.692692e-02  1.337178e-02 
 4.733076e-02  1.296773e-02 
 4.773461e-02  1.190310e-02 
 4.813845e-02  9.959227e-03 
 4.854230e-02  7.757677e-03 
