         time Record_Dis... 
------------- ------------- 
 1.193087e-04 -2.227819e-05 
 5.170043e-04 -2.227818e-05 
 9.146999e-04 -2.227818e-05 
 1.312396e-03 -2.227818e-05 
 1.710091e-03 -2.227818e-05 
 2.107787e-03 -2.227818e-05 
 2.505482e-03 -2.227818e-05 
 2.903178e-03 -2.227817e-05 
 3.300874e-03 -2.227817e-05 
 3.698569e-03 -2.227817e-05 
 4.096265e-03 -2.227816e-05 
 4.493961e-03 -2.227816e-05 
 4.891656e-03 -2.227816e-05 
 5.289352e-03 -2.227815e-05 
 5.687047e-03 -2.227815e-05 
 6.084743e-03 -2.227814e-05 
 6.482439e-03 -2.227812e-05 
 6.880134e-03 -2.227810e-05 
 7.277830e-03 -2.227808e-05 
 7.675526e-03 -2.227807e-05 
 8.073221e-03 -2.227806e-05 
 8.470917e-03 -2.227806e-05 
 8.868613e-03 -2.227805e-05 
 9.266308e-03 -2.227803e-05 
 9.664004e-03 -2.227799e-05 
 1.006170e-02 -2.227795e-05 
 1.045940e-02 -2.227791e-05 
 1.085709e-02 -2.227786e-05 
 1.125479e-02 -2.227781e-05 
 1.165248e-02 -2.227775e-05 
 1.205018e-02 -2.227769e-05 
 1.244787e-02 -2.227762e-05 
 1.284557e-02 -2.227755e-05 
 1.324326e-02 -2.227748e-05 
 1.364096e-02 -2.227739e-05 
 1.403866e-02 -2.227730e-05 
 1.443635e-02 -2.227721e-05 
 1.483405e-02 -2.227712e-05 
 1.523174e-02 -2.227703e-05 
 1.562944e-02 -2.227693e-05 
 1.602713e-02 -2.227682e-05 
 1.642483e-02 -2.227670e-05 
 1.682253e-02 -2.227655e-05 
 1.722022e-02 -2.227640e-05 
 1.761792e-02 -2.227624e-05 
 1.801561e-02 -2.227608e-05 
 1.841331e-02 -2.227592e-05 
 1.881100e-02 -2.227575e-05 
 1.920870e-02 -2.227558e-05 
 1.960639e-02 -2.227540e-05 
 2.000409e-02 -2.227521e-05 
 2.040179e-02 -2.227502e-05 
 2.079948e-02 -2.227482e-05 
 2.119718e-02 -2.227461e-05 
 2.159487e-02 -2.227439e-05 
 2.199257e-02 -2.227416e-05 
 2.239026e-02 -2.227393e-05 
 2.278796e-02 -2.227369e-05 
 2.318566e-02 -2.227342e-05 
 2.358335e-02 -2.227314e-05 
 2.398105e-02 -2.227285e-05 
 2.437874e-02 -2.227256e-05 
 2.477644e-02 -2.227228e-05 
 2.517413e-02 -2.227199e-05 
 2.557183e-02 -2.227169e-05 
 2.596952e-02 -2.227137e-05 
 2.636722e-02 -2.227103e-05 
 2.676492e-02 -2.227069e-05 
 2.716261e-02 -2.227035e-05 
 2.756031e-02 -2.227001e-05 
 2.795800e-02 -2.226967e-05 
 2.835570e-02 -2.226931e-05 
 2.875339e-02 -2.226893e-05 
 2.915109e-02 -2.226853e-05 
 2.954879e-02 -2.226812e-05 
 2.994648e-02 -2.226772e-05 
 3.034418e-02 -2.226730e-05 
 3.074187e-02 -2.226687e-05 
 3.113957e-02 -2.226642e-05 
 3.153726e-02 -2.226596e-05 
 3.193496e-02 -2.226550e-05 
 3.233265e-02 -2.226505e-05 
 3.273035e-02 -2.226459e-05 
 3.312805e-02 -2.226410e-05 
 3.352574e-02 -2.226358e-05 
 3.392344e-02 -2.226305e-05 
 3.432113e-02 -2.226252e-05 
 3.471883e-02 -2.226201e-05 
 3.511652e-02 -2.226151e-05 
 3.551422e-02 -2.226098e-05 
 3.591192e-02 -2.226042e-05 
 3.630961e-02 -2.225984e-05 
 3.670731e-02 -2.225924e-05 
 3.710500e-02 -2.225865e-05 
 3.750270e-02 -2.225807e-05 
 3.790039e-02 -2.225748e-05 
 3.829809e-02 -2.225687e-05 
 3.869578e-02 -2.225623e-05 
 3.909348e-02 -2.225557e-05 
 3.949118e-02 -2.225491e-05 
 3.988887e-02 -2.225425e-05 
 4.028657e-02 -2.225360e-05 
 4.068426e-02 -2.225293e-05 
 4.108196e-02 -2.225224e-05 
 4.147965e-02 -2.225152e-05 
 4.187735e-02 -2.225080e-05 
 4.227505e-02 -2.225006e-05 
 4.267274e-02 -2.224932e-05 
 4.307044e-02 -2.224857e-05 
 4.346813e-02 -2.224782e-05 
 4.386583e-02 -2.224706e-05 
 4.426352e-02 -2.224630e-05 
 4.466122e-02 -2.224552e-05 
 4.505891e-02 -2.224471e-05 
 4.545661e-02 -2.224388e-05 
 4.585431e-02 -2.224304e-05 
 4.625200e-02 -2.224219e-05 
 4.664970e-02 -2.224133e-05 
 4.704739e-02 -2.224048e-05 
 4.744509e-02 -2.223962e-05 
 4.784278e-02 -2.223875e-05 
 4.824048e-02 -2.223787e-05 
 4.863818e-02 -2.223698e-05 
 4.903587e-02 -2.223608e-05 
 4.943357e-02 -2.223516e-05 
 4.983126e-02 -2.223423e-05 
 5.022896e-02 -2.223331e-05 
 5.062665e-02 -2.223239e-05 
 5.102435e-02 -2.223146e-05 
 5.142204e-02 -2.223052e-05 
 5.181974e-02 -2.222956e-05 
 5.221744e-02 -2.222860e-05 
 5.261513e-02 -2.222762e-05 
 5.301283e-02 -2.222662e-05 
 5.341052e-02 -2.222560e-05 
 5.380822e-02 -2.222459e-05 
 5.420591e-02 -2.222357e-05 
 5.460361e-02 -2.222256e-05 
 5.500131e-02 -2.222154e-05 
 5.539900e-02 -2.222051e-05 
 5.579670e-02 -2.221949e-05 
 5.619439e-02 -2.221846e-05 
 5.659209e-02 -2.221742e-05 
 5.698978e-02 -2.221637e-05 
 5.738748e-02 -2.221530e-05 
 5.778517e-02 -2.221423e-05 
 5.818287e-02 -2.221317e-05 
 5.858057e-02 -2.221212e-05 
 5.897826e-02 -2.221107e-05 
 5.937596e-02 -2.221001e-05 
 5.977365e-02 -2.220893e-05 
 6.017135e-02 -2.220782e-05 
 6.056904e-02 -2.220670e-05 
 6.096674e-02 -2.220560e-05 
 6.136444e-02 -2.220452e-05 
 6.176213e-02 -2.220343e-05 
 6.215983e-02 -2.220233e-05 
 6.255752e-02 -2.220121e-05 
 6.295522e-02 -2.220010e-05 
 6.335291e-02 -2.219901e-05 
 6.375061e-02 -2.219794e-05 
 6.414830e-02 -2.219686e-05 
 6.454600e-02 -2.219574e-05 
 6.494370e-02 -2.219459e-05 
 6.534139e-02 -2.219343e-05 
 6.573909e-02 -2.219230e-05 
 6.613678e-02 -2.219119e-05 
 6.653448e-02 -2.219011e-05 
 6.693217e-02 -2.218900e-05 
 6.732987e-02 -2.218786e-05 
 6.772757e-02 -2.218670e-05 
 6.812526e-02 -2.218553e-05 
 6.852296e-02 -2.218438e-05 
 6.892065e-02 -2.218325e-05 
 6.931835e-02 -2.218212e-05 
 6.971604e-02 -2.218098e-05 
 7.011374e-02 -2.217984e-05 
 7.051143e-02 -2.217870e-05 
 7.090913e-02 -2.217754e-05 
 7.130683e-02 -2.217638e-05 
 7.170452e-02 -2.217520e-05 
 7.210222e-02 -2.217403e-05 
 7.249991e-02 -2.217286e-05 
 7.289761e-02 -2.217170e-05 
 7.329530e-02 -2.217053e-05 
 7.369300e-02 -2.216935e-05 
 7.409070e-02 -2.216815e-05 
 7.448839e-02 -2.216693e-05 
 7.488609e-02 -2.216573e-05 
 7.528378e-02 -2.216453e-05 
 7.568148e-02 -2.216335e-05 
 7.607917e-02 -2.216216e-05 
 7.647687e-02 -2.216096e-05 
 7.687456e-02 -2.215974e-05 
 7.727226e-02 -2.215851e-05 
 7.766996e-02 -2.215727e-05 
 7.806765e-02 -2.215603e-05 
 7.846535e-02 -2.215479e-05 
 7.886304e-02 -2.215354e-05 
 7.926074e-02 -2.215229e-05 
 7.965843e-02 -2.215104e-05 
 8.005613e-02 -2.214979e-05 
 8.045383e-02 -2.214853e-05 
 8.085152e-02 -2.214725e-05 
 8.124922e-02 -2.214597e-05 
 8.164691e-02 -2.214468e-05 
 8.204461e-02 -2.214339e-05 
 8.244230e-02 -2.214209e-05 
 8.284000e-02 -2.214079e-05 
 8.323769e-02 -2.213948e-05 
 8.363539e-02 -2.213817e-05 
 8.403309e-02 -2.213683e-05 
 8.443078e-02 -2.213549e-05 
 8.482848e-02 -2.213412e-05 
