         time tiltx_up_s... 
------------- ------------- 
 3.215520e-04  6.905995e-03 
 6.431040e-04  6.904159e-03 
 9.646560e-04  6.902314e-03 
 1.286208e-03  6.900462e-03 
 1.607760e-03  6.898598e-03 
 1.929312e-03  6.896548e-03 
 2.250864e-03  6.891830e-03 
 2.572416e-03  6.873304e-03 
 2.893968e-03  6.830168e-03 
 3.215520e-03  6.780564e-03 
 3.537073e-03  6.746781e-03 
 3.858626e-03  6.730857e-03 
 4.180179e-03  6.734281e-03 
 4.501733e-03  6.753148e-03 
 4.823286e-03  6.788933e-03 
 5.144839e-03  6.835755e-03 
 5.466392e-03  6.871013e-03 
 5.787945e-03  6.874466e-03 
 6.109498e-03  6.870430e-03 
 6.431052e-03  6.906002e-03 
 6.752607e-03  6.990966e-03 
 7.074162e-03  7.118037e-03 
 7.395717e-03  7.284514e-03 
 7.717272e-03  7.492993e-03 
 8.038827e-03  7.746935e-03 
 8.360382e-03  8.035150e-03 
 8.681937e-03  8.360268e-03 
 9.003493e-03  8.729817e-03 
 9.325048e-03  9.142319e-03 
 9.646603e-03  9.600860e-03 
 9.968158e-03  1.010880e-02 
 1.028971e-02  1.066451e-02 
 1.061127e-02  1.126544e-02 
 1.093283e-02  1.191461e-02 
 1.125438e-02  1.260097e-02 
 1.157594e-02  1.331859e-02 
 1.189749e-02  1.406045e-02 
 1.221905e-02  1.482971e-02 
 1.254060e-02  1.563718e-02 
 1.286216e-02  1.647506e-02 
 1.318372e-02  1.733623e-02 
 1.350527e-02  1.821887e-02 
 1.382683e-02  1.912631e-02 
 1.414838e-02  2.004651e-02 
 1.446994e-02  2.096214e-02 
 1.479149e-02  2.187064e-02 
 1.511305e-02  2.277666e-02 
 1.543460e-02  2.368308e-02 
 1.575616e-02  2.457856e-02 
 1.607771e-02  2.545086e-02 
 1.639927e-02  2.630097e-02 
 1.672082e-02  2.715406e-02 
 1.704237e-02  2.802310e-02 
 1.736392e-02  2.890227e-02 
 1.768547e-02  2.977944e-02 
 1.800703e-02  3.065150e-02 
 1.832858e-02  3.151031e-02 
 1.865013e-02  3.234601e-02 
 1.897168e-02  3.314164e-02 
 1.929324e-02  3.390577e-02 
 1.961479e-02  3.464292e-02 
 1.993634e-02  3.536565e-02 
 2.025789e-02  3.607887e-02 
 2.057943e-02  3.679067e-02 
 2.090098e-02  3.748697e-02 
 2.122253e-02  3.814511e-02 
 2.154408e-02  3.875696e-02 
 2.186563e-02  3.932470e-02 
 2.218718e-02  3.984149e-02 
 2.250873e-02  4.032222e-02 
 2.283028e-02  4.077179e-02 
 2.315183e-02  4.117416e-02 
 2.347337e-02  4.151683e-02 
 2.379492e-02  4.178889e-02 
 2.411647e-02  4.199571e-02 
 2.443801e-02  4.213841e-02 
 2.475956e-02  4.221476e-02 
 2.508111e-02  4.222994e-02 
 2.540266e-02  4.219044e-02 
 2.572420e-02  4.210312e-02 
 2.604575e-02  4.195369e-02 
 2.636729e-02  4.173191e-02 
 2.668884e-02  4.144717e-02 
 2.701038e-02  4.111128e-02 
 2.733193e-02  4.074289e-02 
 2.765347e-02  4.033044e-02 
 2.797502e-02  3.987429e-02 
 2.829656e-02  3.936443e-02 
 2.861811e-02  3.879487e-02 
 2.893965e-02  3.815456e-02 
 2.926119e-02  3.746879e-02 
 2.958274e-02  3.672161e-02 
 2.990428e-02  3.593313e-02 
 3.022582e-02  3.510339e-02 
 3.054737e-02  3.426007e-02 
 3.086891e-02  3.339877e-02 
 3.119045e-02  3.251752e-02 
 3.151199e-02  3.159229e-02 
 3.183354e-02  3.063256e-02 
 3.215508e-02  2.963452e-02 
 3.247662e-02  2.860218e-02 
 3.279816e-02  2.755757e-02 
 3.311971e-02  2.649535e-02 
 3.344125e-02  2.542942e-02 
 3.376279e-02  2.431295e-02 
 3.408433e-02  2.318371e-02 
 3.440587e-02  2.203503e-02 
 3.472742e-02  2.088221e-02 
 3.504896e-02  1.969358e-02 
 3.537050e-02  1.851619e-02 
 3.569204e-02  1.738183e-02 
 3.601358e-02  1.626617e-02 
 3.633513e-02  1.517892e-02 
 3.665667e-02  1.409848e-02 
 3.697821e-02  1.299335e-02 
 3.729975e-02  1.192699e-02 
 3.762129e-02  1.089040e-02 
 3.794284e-02  9.892173e-03 
 3.826438e-02  8.900316e-03 
 3.858592e-02  7.963891e-03 
 3.890746e-02  7.049566e-03 
 3.922901e-02  6.169291e-03 
 3.955055e-02  5.363916e-03 
 3.987209e-02  4.559020e-03 
 4.019363e-02  3.782082e-03 
 4.051518e-02  3.043774e-03 
 4.083672e-02  2.398686e-03 
 4.115826e-02  1.809508e-03 
 4.147981e-02  1.283507e-03 
 4.180135e-02  8.036145e-04 
 4.212289e-02  3.645200e-04 
 4.244443e-02 -3.009104e-05 
 4.276598e-02 -3.657940e-04 
 4.308752e-02 -6.586748e-04 
 4.340906e-02 -9.270834e-04 
 4.373061e-02 -1.129172e-03 
 4.405215e-02 -1.279760e-03 
 4.437369e-02 -1.392476e-03 
 4.469523e-02 -1.441366e-03 
 4.501678e-02 -1.449699e-03 
 4.533832e-02 -1.380624e-03 
 4.565986e-02 -1.276574e-03 
 4.598140e-02 -1.111605e-03 
 4.630294e-02 -8.681594e-04 
 4.662448e-02 -5.938703e-04 
 4.694602e-02 -2.785087e-04 
 4.726756e-02  3.286573e-05 
 4.758910e-02  3.687950e-04 
 4.791064e-02  7.303802e-04 
 4.823218e-02  1.104186e-03 
 4.855372e-02  1.513888e-03 
 4.887526e-02  1.930889e-03 
 4.919680e-02  2.359204e-03 
 4.951834e-02  2.792954e-03 
 4.983988e-02  3.233620e-03 
 5.016142e-02  3.694987e-03 
 5.048296e-02  4.100434e-03 
 5.080450e-02  4.529259e-03 
 5.112604e-02  4.975176e-03 
 5.144758e-02  5.456537e-03 
 5.176912e-02  5.895111e-03 
 5.209066e-02  6.295646e-03 
 5.241220e-02  6.651024e-03 
 5.273374e-02  6.975268e-03 
 5.305528e-02  7.269621e-03 
 5.337682e-02  7.539413e-03 
 5.369836e-02  7.785612e-03 
 5.401990e-02  8.014102e-03 
 5.434144e-02  8.230195e-03 
 5.466298e-02  8.431834e-03 
 5.498452e-02  8.613355e-03 
 5.530606e-02  8.757926e-03 
 5.562760e-02  8.891195e-03 
 5.594914e-02  9.025824e-03 
 5.627069e-02  9.142403e-03 
 5.659223e-02  9.233208e-03 
 5.691377e-02  9.277603e-03 
 5.723531e-02  9.282851e-03 
 5.755685e-02  9.195552e-03 
 5.787839e-02  9.073769e-03 
 5.819994e-02  8.926475e-03 
 5.852148e-02  8.766202e-03 
 5.884303e-02  8.579822e-03 
 5.916457e-02  8.381920e-03 
 5.948612e-02  8.140757e-03 
 5.980766e-02  7.859342e-03 
 6.012921e-02  7.540694e-03 
 6.045075e-02  7.182087e-03 
 6.077230e-02  6.749979e-03 
 6.109384e-02  6.294130e-03 
 6.141539e-02  5.786505e-03 
 6.173694e-02  5.270260e-03 
 6.205849e-02  4.720988e-03 
