         time Top_Quarte... 
------------- ------------- 
 1.590783e-04 -3.236316e-04 
 5.567739e-04 -2.886533e-04 
 9.544695e-04 -2.537487e-04 
 1.352165e-03 -2.152140e-04 
 1.749861e-03 -1.749182e-04 
 2.147556e-03 -1.341804e-04 
 2.545252e-03 -9.483270e-05 
 2.942948e-03 -5.629994e-05 
 3.340643e-03 -1.994216e-05 
 3.738339e-03  1.559710e-05 
 4.136035e-03  4.859263e-05 
 4.533730e-03  7.826143e-05 
 4.931426e-03  1.064353e-04 
 5.329121e-03  1.323119e-04 
 5.726817e-03  1.574488e-04 
 6.124513e-03  1.822437e-04 
 6.522208e-03  2.039197e-04 
 6.919904e-03  2.228844e-04 
 7.317600e-03  2.415567e-04 
 7.715295e-03  2.596180e-04 
 8.112991e-03  2.780753e-04 
 8.510686e-03  2.967853e-04 
 8.908382e-03  3.153643e-04 
 9.306078e-03  3.340505e-04 
 9.703773e-03  3.519311e-04 
 1.010147e-02  3.703675e-04 
 1.049916e-02  3.905547e-04 
 1.089686e-02  4.113479e-04 
 1.129456e-02  4.317943e-04 
 1.169225e-02  4.516006e-04 
 1.208995e-02  4.707517e-04 
 1.248764e-02  4.879933e-04 
 1.288534e-02  5.040982e-04 
 1.328303e-02  5.183681e-04 
 1.368073e-02  5.309059e-04 
 1.407843e-02  5.427717e-04 
 1.447612e-02  5.536317e-04 
 1.487382e-02  5.654910e-04 
 1.527151e-02  5.786453e-04 
 1.566921e-02  5.942618e-04 
 1.606690e-02  6.141453e-04 
 1.646460e-02  6.378464e-04 
 1.686229e-02  6.630940e-04 
 1.725999e-02  6.906153e-04 
 1.765769e-02  7.201639e-04 
 1.805538e-02  7.501731e-04 
 1.845308e-02  7.806485e-04 
 1.885077e-02  8.108164e-04 
 1.924847e-02  8.389913e-04 
 1.964616e-02  8.630193e-04 
 2.004386e-02  8.836502e-04 
 2.044156e-02  8.999714e-04 
 2.083925e-02  9.105094e-04 
 2.123695e-02  9.171688e-04 
 2.163464e-02  9.204798e-04 
 2.203234e-02  9.205408e-04 
 2.243003e-02  9.199307e-04 
 2.282773e-02  9.204696e-04 
 2.322542e-02  9.228949e-04 
 2.362312e-02  9.261217e-04 
 2.402082e-02  9.290881e-04 
 2.441851e-02  9.332482e-04 
 2.481621e-02  9.388018e-04 
 2.521390e-02  9.461481e-04 
 2.561160e-02  9.565125e-04 
 2.600929e-02  9.678481e-04 
 2.640699e-02  9.793061e-04 
 2.680469e-02  9.908591e-04 
 2.720238e-02  1.004373e-03 
 2.760008e-02  1.019585e-03 
 2.799777e-02  1.034225e-03 
 2.839547e-02  1.048856e-03 
 2.879316e-02  1.063712e-03 
 2.919086e-02  1.079528e-03 
 2.958855e-02  1.095239e-03 
 2.998625e-02  1.111182e-03 
 3.038395e-02  1.126509e-03 
 3.078164e-02  1.139740e-03 
 3.117934e-02  1.150687e-03 
 3.157703e-02  1.159998e-03 
 3.197473e-02  1.166494e-03 
 3.237242e-02  1.171471e-03 
 3.277012e-02  1.175278e-03 
 3.316782e-02  1.178291e-03 
 3.356551e-02  1.180421e-03 
 3.396321e-02  1.182723e-03 
 3.436090e-02  1.186745e-03 
 3.475860e-02  1.193336e-03 
