         time tilt_low_s... 
------------- ------------- 
 1.988478e-04  4.487056e-03 
 5.965434e-04  2.713313e-03 
 9.942391e-04  7.550089e-04 
 1.391935e-03 -1.266106e-03 
 1.789630e-03 -3.229639e-03 
 2.187326e-03 -4.762012e-03 
 2.585022e-03 -5.793285e-03 
 2.982717e-03 -6.244850e-03 
 3.380413e-03 -6.401007e-03 
 3.778108e-03 -6.096050e-03 
 4.175804e-03 -5.444576e-03 
 4.573500e-03 -4.483457e-03 
 4.971195e-03 -3.318489e-03 
 5.368891e-03 -1.928473e-03 
 5.766587e-03 -3.252382e-04 
 6.164282e-03  1.302420e-03 
 6.561978e-03  3.059405e-03 
 6.959673e-03  4.655765e-03 
 7.357369e-03  6.027317e-03 
 7.755065e-03  7.027733e-03 
 8.152760e-03  7.886611e-03 
 8.550456e-03  8.392153e-03 
 8.948152e-03  8.548679e-03 
 9.345847e-03  8.573303e-03 
 9.743543e-03  8.689978e-03 
 1.014124e-02  8.881143e-03 
 1.053893e-02  9.124702e-03 
 1.093663e-02  9.422888e-03 
 1.133433e-02  9.469547e-03 
 1.173202e-02  9.339200e-03 
 1.212972e-02  9.250147e-03 
 1.252741e-02  9.062916e-03 
 1.292511e-02  8.812870e-03 
 1.332280e-02  8.578221e-03 
 1.372050e-02  8.482113e-03 
 1.411819e-02  8.773420e-03 
 1.451589e-02  9.467577e-03 
 1.491359e-02  1.087543e-02 
 1.531128e-02  1.266457e-02 
 1.570898e-02  1.468716e-02 
 1.610667e-02  1.676789e-02 
 1.650437e-02  1.881909e-02 
 1.690206e-02  2.057053e-02 
 1.729976e-02  2.233685e-02 
 1.769746e-02  2.402270e-02 
 1.809515e-02  2.544478e-02 
 1.849285e-02  2.671280e-02 
 1.889054e-02  2.773800e-02 
 1.928824e-02  2.849778e-02 
 1.968593e-02  2.886115e-02 
 2.008363e-02  2.894698e-02 
 2.048132e-02  2.870089e-02 
 2.087902e-02  2.793594e-02 
 2.127672e-02  2.690395e-02 
 2.167441e-02  2.586262e-02 
 2.207211e-02  2.497050e-02 
 2.246980e-02  2.442227e-02 
 2.286750e-02  2.426118e-02 
 2.326519e-02  2.436631e-02 
 2.366289e-02  2.460242e-02 
 2.406059e-02  2.503471e-02 
 2.445828e-02  2.569507e-02 
 2.485598e-02  2.645677e-02 
 2.525367e-02  2.713956e-02 
 2.565137e-02  2.762368e-02 
 2.604906e-02  2.785657e-02 
 2.644676e-02  2.784727e-02 
 2.684445e-02  2.782251e-02 
 2.724215e-02  2.763855e-02 
 2.763985e-02  2.725402e-02 
 2.803754e-02  2.661966e-02 
 2.843524e-02  2.558498e-02 
 2.883293e-02  2.455740e-02 
 2.923063e-02  2.387858e-02 
 2.962832e-02  2.333627e-02 
 3.002602e-02  2.283524e-02 
 3.042372e-02  2.229564e-02 
 3.082141e-02  2.165457e-02 
 3.121911e-02  2.099672e-02 
 3.161680e-02  2.019072e-02 
 3.201450e-02  1.930947e-02 
 3.241219e-02  1.800557e-02 
 3.280989e-02  1.620178e-02 
 3.320758e-02  1.408199e-02 
 3.360528e-02  1.224633e-02 
 3.400298e-02  1.049535e-02 
 3.440067e-02  9.111391e-03 
 3.479837e-02  7.897717e-03 
 3.519606e-02  6.834138e-03 
 3.559376e-02  5.908725e-03 
 3.599145e-02  5.314215e-03 
 3.638915e-02  5.177222e-03 
 3.678685e-02  5.407072e-03 
 3.718454e-02  5.852650e-03 
 3.758224e-02  6.434786e-03 
 3.797993e-02  7.019697e-03 
 3.837763e-02  8.009197e-03 
 3.877532e-02  9.021974e-03 
 3.917302e-02  9.894836e-03 
