         time tiltx_bot_... 
------------- ------------- 
 2.886712e-04 -7.527963e-03 
 6.094170e-04 -7.525435e-03 
 9.301628e-04 -7.522584e-03 
 1.250909e-03 -7.519691e-03 
 1.571654e-03 -7.516759e-03 
 1.892400e-03 -7.513790e-03 
 2.213146e-03 -7.510787e-03 
 2.533892e-03 -7.507752e-03 
 2.854638e-03 -7.504689e-03 
 3.175383e-03 -7.501597e-03 
 3.496129e-03 -7.498482e-03 
 3.816875e-03 -7.495347e-03 
 4.137621e-03 -7.492196e-03 
 4.458367e-03 -7.489032e-03 
 4.779112e-03 -7.485856e-03 
 5.099858e-03 -7.482674e-03 
 5.420604e-03 -7.479488e-03 
 5.741350e-03 -7.476306e-03 
 6.062096e-03 -7.473133e-03 
 6.382841e-03 -7.469973e-03 
 6.703587e-03 -7.466829e-03 
 7.024333e-03 -7.463705e-03 
 7.345079e-03 -7.460605e-03 
 7.665825e-03 -7.457532e-03 
 7.986571e-03 -7.454488e-03 
 8.307316e-03 -7.451479e-03 
 8.628062e-03 -7.448505e-03 
 8.948808e-03 -7.445571e-03 
 9.269554e-03 -7.442679e-03 
 9.590300e-03 -7.439830e-03 
 9.911046e-03 -7.437030e-03 
 1.023179e-02 -7.434280e-03 
 1.055254e-02 -7.431582e-03 
 1.087328e-02 -7.428939e-03 
 1.119403e-02 -7.426352e-03 
 1.151477e-02 -7.423823e-03 
 1.183552e-02 -7.421353e-03 
 1.215627e-02 -7.418942e-03 
 1.247701e-02 -7.416594e-03 
 1.279776e-02 -7.414309e-03 
 1.311850e-02 -7.412091e-03 
 1.343925e-02 -7.409939e-03 
 1.376000e-02 -7.407853e-03 
 1.408074e-02 -7.405834e-03 
 1.440149e-02 -7.403884e-03 
 1.472223e-02 -7.402002e-03 
 1.504298e-02 -7.400190e-03 
 1.536373e-02 -7.398448e-03 
 1.568447e-02 -7.396775e-03 
 1.600522e-02 -7.395172e-03 
 1.632596e-02 -7.393639e-03 
 1.664671e-02 -7.392175e-03 
 1.696745e-02 -7.390780e-03 
 1.728820e-02 -7.389456e-03 
 1.760895e-02 -7.388200e-03 
 1.792969e-02 -7.387013e-03 
 1.825044e-02 -7.385895e-03 
 1.857118e-02 -7.384846e-03 
 1.889193e-02 -7.383865e-03 
 1.921268e-02 -7.382951e-03 
 1.953342e-02 -7.382103e-03 
 1.985417e-02 -7.381324e-03 
 2.017491e-02 -7.380609e-03 
 2.049566e-02 -7.379959e-03 
 2.081641e-02 -7.379369e-03 
 2.113715e-02 -7.378840e-03 
 2.145790e-02 -7.378372e-03 
 2.177864e-02 -7.377964e-03 
 2.209939e-02 -7.377617e-03 
 2.242013e-02 -7.377328e-03 
 2.274088e-02 -7.377099e-03 
 2.306163e-02 -7.376928e-03 
 2.338237e-02 -7.376815e-03 
 2.370312e-02 -7.376758e-03 
 2.402386e-02 -7.376755e-03 
 2.434461e-02 -7.376806e-03 
 2.466536e-02 -7.376911e-03 
 2.498610e-02 -7.377069e-03 
 2.530685e-02 -7.377279e-03 
 2.562759e-02 -7.377543e-03 
 2.594834e-02 -7.377860e-03 
 2.626909e-02 -7.378232e-03 
 2.658983e-02 -7.378658e-03 
 2.691058e-02 -7.379138e-03 
 2.723132e-02 -7.379672e-03 
 2.755207e-02 -7.380259e-03 
 2.787281e-02 -7.380898e-03 
 2.819356e-02 -7.381586e-03 
 2.851431e-02 -7.382325e-03 
 2.883505e-02 -7.383113e-03 
 2.915580e-02 -7.383952e-03 
 2.947654e-02 -7.384838e-03 
 2.979729e-02 -7.385773e-03 
 3.011804e-02 -7.386756e-03 
 3.043878e-02 -7.387786e-03 
 3.075953e-02 -7.388863e-03 
 3.108027e-02 -7.389985e-03 
 3.140102e-02 -7.391152e-03 
 3.172177e-02 -7.392362e-03 
 3.204251e-02 -7.393615e-03 
 3.236326e-02 -7.394911e-03 
 3.268400e-02 -7.396247e-03 
 3.300475e-02 -7.397623e-03 
 3.332549e-02 -7.399038e-03 
 3.364624e-02 -7.400492e-03 
 3.396699e-02 -7.401983e-03 
 3.428773e-02 -7.403510e-03 
 3.460848e-02 -7.405072e-03 
 3.492922e-02 -7.406669e-03 
 3.524997e-02 -7.408301e-03 
 3.557072e-02 -7.409967e-03 
 3.589146e-02 -7.411665e-03 
 3.621221e-02 -7.413395e-03 
 3.653295e-02 -7.415155e-03 
 3.685370e-02 -7.416941e-03 
 3.717445e-02 -7.418753e-03 
 3.749519e-02 -7.420588e-03 
 3.781594e-02 -7.422445e-03 
 3.813668e-02 -7.424323e-03 
 3.845743e-02 -7.426221e-03 
 3.877817e-02 -7.428136e-03 
 3.909892e-02 -7.430071e-03 
 3.941967e-02 -7.432021e-03 
 3.974041e-02 -7.433986e-03 
 4.006116e-02 -7.435963e-03 
 4.038190e-02 -7.437951e-03 
 4.070265e-02 -7.439950e-03 
 4.102340e-02 -7.441956e-03 
 4.134414e-02 -7.443969e-03 
 4.166489e-02 -7.445987e-03 
 4.198563e-02 -7.448011e-03 
 4.230638e-02 -7.450041e-03 
 4.262712e-02 -7.452075e-03 
 4.294787e-02 -7.454114e-03 
 4.326862e-02 -7.456156e-03 
 4.358936e-02 -7.458202e-03 
 4.391011e-02 -7.460249e-03 
 4.423085e-02 -7.462298e-03 
 4.455160e-02 -7.464347e-03 
 4.487235e-02 -7.466397e-03 
 4.519309e-02 -7.468449e-03 
 4.551384e-02 -7.470503e-03 
 4.583458e-02 -7.472557e-03 
 4.615533e-02 -7.474613e-03 
 4.647607e-02 -7.476670e-03 
 4.679682e-02 -7.478726e-03 
 4.711757e-02 -7.480783e-03 
 4.743831e-02 -7.482840e-03 
 4.775906e-02 -7.484897e-03 
 4.807980e-02 -7.486954e-03 
 4.840055e-02 -7.489010e-03 
 4.872130e-02 -7.491067e-03 
 4.904204e-02 -7.493125e-03 
 4.936279e-02 -7.495183e-03 
 4.968353e-02 -7.497243e-03 
 5.000428e-02 -7.499302e-03 
 5.032502e-02 -7.501362e-03 
 5.064577e-02 -7.503421e-03 
 5.096652e-02 -7.505481e-03 
 5.128726e-02 -7.507540e-03 
 5.160801e-02 -7.509599e-03 
 5.192875e-02 -7.511657e-03 
 5.224950e-02 -7.513716e-03 
 5.257024e-02 -7.515776e-03 
 5.289099e-02 -7.517835e-03 
 5.321174e-02 -7.519893e-03 
 5.353248e-02 -7.521950e-03 
 5.385323e-02 -7.524006e-03 
 5.417397e-02 -7.526060e-03 
 5.449472e-02 -7.528112e-03 
 5.481547e-02 -7.530160e-03 
 5.513621e-02 -7.532204e-03 
 5.545696e-02 -7.534244e-03 
 5.577770e-02 -7.536279e-03 
 5.609845e-02 -7.538306e-03 
 5.641919e-02 -7.540324e-03 
 5.673994e-02 -7.542332e-03 
 5.706069e-02 -7.544327e-03 
 5.738143e-02 -7.546307e-03 
 5.770218e-02 -7.548270e-03 
 5.802292e-02 -7.550214e-03 
 5.834367e-02 -7.552138e-03 
 5.866441e-02 -7.554041e-03 
 5.898516e-02 -7.555921e-03 
 5.930591e-02 -7.557776e-03 
 5.962665e-02 -7.559606e-03 
 5.994740e-02 -7.561407e-03 
 6.026814e-02 -7.563179e-03 
 6.058889e-02 -7.564918e-03 
 6.090963e-02 -7.566623e-03 
 6.123038e-02 -7.568294e-03 
 6.155113e-02 -7.569926e-03 
 6.187187e-02 -7.571520e-03 
 6.219262e-02 -7.573072e-03 
 6.251336e-02 -7.574580e-03 
 6.283411e-02 -7.576044e-03 
 6.315486e-02 -7.577461e-03 
 6.347560e-02 -7.578830e-03 
 6.379635e-02 -7.580149e-03 
 6.411709e-02 -7.581417e-03 
 6.443784e-02 -7.582632e-03 
 6.475858e-02 -7.583791e-03 
 6.507933e-02 -7.584894e-03 
 6.540008e-02 -7.585940e-03 
 6.572082e-02 -7.586927e-03 
 6.604157e-02 -7.587852e-03 
 6.636231e-02 -7.588714e-03 
 6.668306e-02 -7.589512e-03 
 6.700380e-02 -7.590244e-03 
 6.732455e-02 -7.590909e-03 
 6.764530e-02 -7.591507e-03 
 6.796604e-02 -7.592037e-03 
 6.828679e-02 -7.592500e-03 
 6.860753e-02 -7.592894e-03 
 6.892828e-02 -7.593220e-03 
 6.924902e-02 -7.593477e-03 
 6.956977e-02 -7.593664e-03 
 6.989052e-02 -7.593781e-03 
 7.021126e-02 -7.593826e-03 
 7.053201e-02 -7.593798e-03 
 7.085275e-02 -7.593698e-03 
 7.117350e-02 -7.593525e-03 
 7.149424e-02 -7.593280e-03 
 7.181499e-02 -7.592961e-03 
 7.213574e-02 -7.592571e-03 
 7.245648e-02 -7.592107e-03 
 7.277723e-02 -7.591573e-03 
 7.309797e-02 -7.590966e-03 
 7.341872e-02 -7.590289e-03 
 7.373947e-02 -7.589539e-03 
 7.406021e-02 -7.588716e-03 
 7.438096e-02 -7.587821e-03 
 7.470170e-02 -7.586854e-03 
 7.502245e-02 -7.585813e-03 
 7.534319e-02 -7.584700e-03 
 7.566394e-02 -7.583515e-03 
 7.598469e-02 -7.582258e-03 
 7.630543e-02 -7.580929e-03 
 7.662618e-02 -7.579530e-03 
 7.694692e-02 -7.578060e-03 
 7.726767e-02 -7.576520e-03 
 7.758841e-02 -7.574911e-03 
 7.790916e-02 -7.573233e-03 
 7.822991e-02 -7.571487e-03 
 7.855065e-02 -7.569674e-03 
 7.887140e-02 -7.567793e-03 
 7.919214e-02 -7.565846e-03 
 7.951289e-02 -7.563834e-03 
 7.983363e-02 -7.561759e-03 
 8.015438e-02 -7.559621e-03 
 8.047513e-02 -7.557422e-03 
 8.079587e-02 -7.555162e-03 
 8.111662e-02 -7.552843e-03 
 8.143736e-02 -7.550466e-03 
 8.175811e-02 -7.548034e-03 
 8.207885e-02 -7.545547e-03 
 8.239960e-02 -7.543007e-03 
 8.272035e-02 -7.540415e-03 
 8.304109e-02 -7.537773e-03 
 8.336184e-02 -7.535082e-03 
 8.368258e-02 -7.532345e-03 
 8.400333e-02 -7.529562e-03 
 8.432408e-02 -7.526736e-03 
 8.464482e-02 -7.523869e-03 
 8.496557e-02 -7.520963e-03 
 8.528631e-02 -7.518019e-03 
 8.560706e-02 -7.515041e-03 
 8.592780e-02 -7.512030e-03 
 8.624855e-02 -7.508990e-03 
 8.656930e-02 -7.505923e-03 
 8.689004e-02 -7.502832e-03 
 8.721079e-02 -7.499720e-03 
 8.753153e-02 -7.496590e-03 
 8.785228e-02 -7.493445e-03 
 8.817302e-02 -7.490287e-03 
 8.849377e-02 -7.487120e-03 
 8.881452e-02 -7.483947e-03 
 8.913526e-02 -7.480770e-03 
 8.945601e-02 -7.477592e-03 
 8.977675e-02 -7.474416e-03 
 9.009750e-02 -7.471245e-03 
 9.041825e-02 -7.468082e-03 
 9.073899e-02 -7.464928e-03 
 9.105974e-02 -7.461787e-03 
 9.138048e-02 -7.458661e-03 
 9.170123e-02 -7.455555e-03 
 9.202197e-02 -7.452471e-03 
 9.234272e-02 -7.449410e-03 
 9.266347e-02 -7.446377e-03 
 9.298421e-02 -7.443373e-03 
 9.330496e-02 -7.440400e-03 
 9.362570e-02 -7.437463e-03 
 9.394645e-02 -7.434562e-03 
 9.426720e-02 -7.431699e-03 
 9.458794e-02 -7.428877e-03 
 9.490869e-02 -7.426097e-03 
 9.522943e-02 -7.423362e-03 
 9.555018e-02 -7.420676e-03 
 9.587092e-02 -7.418039e-03 
 9.619167e-02 -7.415455e-03 
 9.651242e-02 -7.412925e-03 
 9.683316e-02 -7.410453e-03 
 9.715391e-02 -7.408039e-03 
 9.747465e-02 -7.405685e-03 
 9.779540e-02 -7.403391e-03 
 9.811615e-02 -7.401161e-03 
 9.843689e-02 -7.398993e-03 
 9.875764e-02 -7.396890e-03 
 9.907838e-02 -7.394851e-03 
 9.939913e-02 -7.392877e-03 
 9.971988e-02 -7.390970e-03 
 1.000406e-01 -7.389130e-03 
 1.003614e-01 -7.387358e-03 
 1.006821e-01 -7.385655e-03 
 1.010029e-01 -7.384021e-03 
 1.013236e-01 -7.382456e-03 
 1.016444e-01 -7.380961e-03 
 1.019651e-01 -7.379537e-03 
 1.022858e-01 -7.378182e-03 
 1.026066e-01 -7.376899e-03 
 1.029273e-01 -7.375685e-03 
 1.032481e-01 -7.374542e-03 
 1.035688e-01 -7.373470e-03 
 1.038896e-01 -7.372467e-03 
 1.042103e-01 -7.371533e-03 
 1.045311e-01 -7.370670e-03 
 1.048518e-01 -7.369876e-03 
 1.051726e-01 -7.369152e-03 
 1.054933e-01 -7.368499e-03 
 1.058140e-01 -7.367915e-03 
 1.061348e-01 -7.367402e-03 
 1.064555e-01 -7.366959e-03 
 1.067763e-01 -7.366585e-03 
 1.070970e-01 -7.366281e-03 
 1.074178e-01 -7.366046e-03 
 1.077385e-01 -7.365881e-03 
 1.080593e-01 -7.365783e-03 
 1.083800e-01 -7.365752e-03 
 1.087008e-01 -7.365788e-03 
 1.090215e-01 -7.365891e-03 
 1.093423e-01 -7.366059e-03 
 1.096630e-01 -7.366294e-03 
 1.099837e-01 -7.366594e-03 
 1.103045e-01 -7.366960e-03 
 1.106252e-01 -7.367390e-03 
 1.109460e-01 -7.367884e-03 
 1.112667e-01 -7.368440e-03 
 1.115875e-01 -7.369056e-03 
 1.119082e-01 -7.369734e-03 
 1.122290e-01 -7.370472e-03 
 1.125497e-01 -7.371269e-03 
 1.128705e-01 -7.372125e-03 
 1.131912e-01 -7.373037e-03 
 1.135119e-01 -7.374006e-03 
 1.138327e-01 -7.375032e-03 
 1.141534e-01 -7.376114e-03 
 1.144742e-01 -7.377252e-03 
 1.147949e-01 -7.378445e-03 
 1.151157e-01 -7.379691e-03 
 1.154364e-01 -7.380991e-03 
 1.157572e-01 -7.382343e-03 
 1.160779e-01 -7.383746e-03 
 1.163987e-01 -7.385199e-03 
 1.167194e-01 -7.386700e-03 
 1.170402e-01 -7.388248e-03 
 1.173609e-01 -7.389841e-03 
 1.176816e-01 -7.391477e-03 
 1.180024e-01 -7.393154e-03 
 1.183231e-01 -7.394869e-03 
 1.186439e-01 -7.396623e-03 
 1.189646e-01 -7.398414e-03 
 1.192854e-01 -7.400241e-03 
 1.196061e-01 -7.402101e-03 
 1.199269e-01 -7.403994e-03 
 1.202476e-01 -7.405917e-03 
 1.205684e-01 -7.407869e-03 
 1.208891e-01 -7.409849e-03 
 1.212098e-01 -7.411854e-03 
 1.215306e-01 -7.413882e-03 
 1.218513e-01 -7.415931e-03 
 1.221721e-01 -7.418001e-03 
 1.224928e-01 -7.420088e-03 
 1.228136e-01 -7.422192e-03 
 1.231343e-01 -7.424312e-03 
 1.234551e-01 -7.426444e-03 
 1.237758e-01 -7.428590e-03 
 1.240966e-01 -7.430747e-03 
