         time Mid_Disp()... 
------------- ------------- 
 2.783869e-04  3.281136e-04 
 6.760826e-04  3.166933e-04 
 1.073778e-03  3.053456e-04 
 1.471474e-03  2.940651e-04 
 1.869169e-03  2.828778e-04 
 2.266865e-03  2.718145e-04 
 2.664561e-03  2.608758e-04 
 3.062256e-03  2.500710e-04 
 3.459952e-03  2.393997e-04 
 3.857648e-03  2.288513e-04 
 4.255343e-03  2.184160e-04 
 4.653039e-03  2.081027e-04 
 5.050734e-03  1.979112e-04 
 5.448430e-03  1.878334e-04 
 5.846126e-03  1.778622e-04 
 6.243821e-03  1.680078e-04 
 6.641517e-03  1.582730e-04 
 7.039213e-03  1.486827e-04 
 7.436908e-03  1.392485e-04 
 7.834604e-03  1.299673e-04 
 8.232299e-03  1.208315e-04 
 8.629995e-03  1.118440e-04 
 9.027691e-03  1.030120e-04 
 9.425386e-03  9.433895e-05 
 9.823082e-03  8.581478e-05 
 1.022078e-02  7.744228e-05 
 1.061847e-02  6.921156e-05 
 1.101617e-02  6.114286e-05 
 1.141386e-02  5.326515e-05 
 1.181156e-02  4.560304e-05 
 1.220926e-02  3.815543e-05 
 1.260695e-02  3.092267e-05 
 1.300465e-02  2.388938e-05 
 1.340234e-02  1.705275e-05 
 1.380004e-02  1.042154e-05 
 1.419773e-02  4.005598e-06 
 1.459543e-02 -2.188071e-06 
 1.499313e-02 -8.148523e-06 
 1.539082e-02 -1.387340e-05 
 1.578852e-02 -1.936138e-05 
 1.618621e-02 -2.459091e-05 
 1.658391e-02 -2.954068e-05 
 1.698160e-02 -3.420995e-05 
 1.737930e-02 -3.860511e-05 
 1.777699e-02 -4.271326e-05 
 1.817469e-02 -4.652575e-05 
 1.857239e-02 -5.004109e-05 
 1.897008e-02 -5.325557e-05 
 1.936778e-02 -5.615247e-05 
 1.976547e-02 -5.872056e-05 
 2.016317e-02 -6.095436e-05 
 2.056086e-02 -6.286580e-05 
 2.095856e-02 -6.444223e-05 
 2.135626e-02 -6.565700e-05 
 2.175395e-02 -6.649481e-05 
 2.215165e-02 -6.695300e-05 
 2.254934e-02 -6.704362e-05 
 2.294704e-02 -6.677099e-05 
 2.334473e-02 -6.614776e-05 
 2.374243e-02 -6.515667e-05 
 2.414012e-02 -6.378843e-05 
 2.453782e-02 -6.204593e-05 
 2.493552e-02 -5.993573e-05 
 2.533321e-02 -5.744406e-05 
 2.573091e-02 -5.456516e-05 
 2.612860e-02 -5.128759e-05 
 2.652630e-02 -4.760298e-05 
 2.692399e-02 -4.350210e-05 
 2.732169e-02 -3.900616e-05 
 2.771939e-02 -3.413057e-05 
 2.811708e-02 -2.889057e-05 
 2.851478e-02 -2.328292e-05 
 2.891247e-02 -1.731660e-05 
 2.931017e-02 -1.100999e-05 
 2.970786e-02 -4.359823e-06 
 3.010556e-02  2.668607e-06 
 3.050325e-02  1.009153e-05 
 3.090095e-02  1.789810e-05 
 3.129865e-02  2.606732e-05 
 3.169634e-02  3.460424e-05 
 3.209404e-02  4.350480e-05 
 3.249173e-02  5.274406e-05 
 3.288943e-02  6.229401e-05 
 3.328712e-02  7.213322e-05 
 3.368482e-02  8.226581e-05 
 3.408252e-02  9.269975e-05 
 3.448021e-02  1.034360e-04 
 3.487791e-02  1.144688e-04 
 3.527560e-02  1.257899e-04 
 3.567330e-02  1.374013e-04 
 3.607099e-02  1.493091e-04 
 3.646869e-02  1.615026e-04 
 3.686638e-02  1.739680e-04 
 3.726408e-02  1.866840e-04 
 3.766178e-02  1.996371e-04 
 3.805947e-02  2.128140e-04 
 3.845717e-02  2.262047e-04 
 3.885486e-02  2.398230e-04 
 3.925256e-02  2.536698e-04 
 3.965025e-02  2.677371e-04 
 4.004795e-02  2.820291e-04 
 4.044565e-02  2.965608e-04 
 4.084334e-02  3.113241e-04 
 4.124104e-02  3.262908e-04 
 4.163873e-02  3.414434e-04 
 4.203643e-02  3.567646e-04 
 4.243412e-02  3.722640e-04 
 4.283182e-02  3.879558e-04 
 4.322951e-02  4.038360e-04 
 4.362721e-02  4.198919e-04 
