         time Record_Dis... 
------------- ------------- 
 1.614933e-04 -6.274820e-04 
 4.844800e-04 -6.273705e-04 
 8.074666e-04 -6.271268e-04 
 1.130453e-03 -6.267487e-04 
 1.453440e-03 -6.262338e-04 
 1.776427e-03 -6.255803e-04 
 2.099413e-03 -6.247866e-04 
 2.422400e-03 -6.238513e-04 
 2.745387e-03 -6.227730e-04 
 3.068373e-03 -6.215508e-04 
 3.391360e-03 -6.201838e-04 
 3.714347e-03 -6.186716e-04 
 4.037334e-03 -6.170136e-04 
 4.360321e-03 -6.152094e-04 
 4.683307e-03 -6.132585e-04 
 5.006294e-03 -6.111601e-04 
 5.329281e-03 -6.089208e-04 
 5.652268e-03 -6.065454e-04 
 5.975255e-03 -6.040329e-04 
 6.298242e-03 -6.013823e-04 
 6.621229e-03 -5.985928e-04 
 6.944216e-03 -5.956642e-04 
 7.267203e-03 -5.925963e-04 
 7.590190e-03 -5.893898e-04 
 7.913178e-03 -5.860457e-04 
 8.236165e-03 -5.825654e-04 
 8.559152e-03 -5.789507e-04 
 8.882139e-03 -5.752035e-04 
 9.205126e-03 -5.713254e-04 
 9.528113e-03 -5.673180e-04 
 9.851101e-03 -5.631828e-04 
 1.017409e-02 -5.589257e-04 
 1.049708e-02 -5.545668e-04 
 1.082006e-02 -5.501087e-04 
 1.114305e-02 -5.455516e-04 
 1.146604e-02 -5.408966e-04 
 1.178902e-02 -5.361453e-04 
 1.211201e-02 -5.312998e-04 
 1.243500e-02 -5.263627e-04 
 1.275799e-02 -5.213362e-04 
 1.308097e-02 -5.162223e-04 
 1.340396e-02 -5.110228e-04 
 1.372695e-02 -5.057393e-04 
 1.404993e-02 -5.003728e-04 
 1.437292e-02 -4.949239e-04 
 1.469591e-02 -4.893929e-04 
 1.501890e-02 -4.837802e-04 
 1.534188e-02 -4.781068e-04 
 1.566487e-02 -4.723870e-04 
 1.598786e-02 -4.666213e-04 
 1.631084e-02 -4.608102e-04 
 1.663383e-02 -4.549536e-04 
 1.695682e-02 -4.490511e-04 
 1.727980e-02 -4.431024e-04 
 1.760279e-02 -4.371073e-04 
 1.792577e-02 -4.310656e-04 
 1.824876e-02 -4.249767e-04 
 1.857175e-02 -4.188399e-04 
 1.889473e-02 -4.126540e-04 
 1.921772e-02 -4.064171e-04 
 1.954071e-02 -4.001271e-04 
 1.986369e-02 -3.937818e-04 
 2.018668e-02 -3.873872e-04 
 2.050966e-02 -3.809717e-04 
 2.083265e-02 -3.745370e-04 
 2.115564e-02 -3.680821e-04 
 2.147862e-02 -3.616059e-04 
 2.180161e-02 -3.551078e-04 
 2.212459e-02 -3.485878e-04 
 2.244758e-02 -3.420460e-04 
 2.277056e-02 -3.354824e-04 
 2.309355e-02 -3.288968e-04 
 2.341654e-02 -3.222885e-04 
 2.373952e-02 -3.156568e-04 
 2.406251e-02 -3.090012e-04 
 2.438549e-02 -3.023213e-04 
 2.470848e-02 -2.956170e-04 
 2.503146e-02 -2.888890e-04 
 2.535445e-02 -2.821644e-04 
 2.567743e-02 -2.754602e-04 
 2.600042e-02 -2.687785e-04 
 2.632340e-02 -2.621216e-04 
 2.664639e-02 -2.554915e-04 
 2.696937e-02 -2.488898e-04 
 2.729236e-02 -2.423179e-04 
 2.761534e-02 -2.357773e-04 
 2.793833e-02 -2.292696e-04 
 2.826131e-02 -2.227958e-04 
 2.858430e-02 -2.163569e-04 
 2.890728e-02 -2.099532e-04 
 2.923027e-02 -2.035849e-04 
 2.955325e-02 -1.972521e-04 
 2.987624e-02 -1.909553e-04 
 3.019922e-02 -1.847039e-04 
 3.052221e-02 -1.785280e-04 
 3.084519e-02 -1.724323e-04 
 3.116818e-02 -1.664198e-04 
 3.149116e-02 -1.604930e-04 
 3.181415e-02 -1.546544e-04 
 3.213713e-02 -1.489061e-04 
 3.246011e-02 -1.432501e-04 
 3.278310e-02 -1.376877e-04 
 3.310608e-02 -1.322197e-04 
 3.342907e-02 -1.268463e-04 
 3.375205e-02 -1.215672e-04 
 3.407504e-02 -1.163827e-04 
 3.439802e-02 -1.112931e-04 
 3.472101e-02 -1.062991e-04 
 3.504399e-02 -1.014021e-04 
 3.536697e-02 -9.662371e-05 
 3.568996e-02 -9.197610e-05 
 3.601294e-02 -8.746138e-05 
 3.633593e-02 -8.308170e-05 
 3.665891e-02 -7.883868e-05 
 3.698190e-02 -7.473305e-05 
 3.730488e-02 -7.076491e-05 
 3.762787e-02 -6.693399e-05 
 3.795085e-02 -6.323975e-05 
 3.827383e-02 -5.968142e-05 
 3.859682e-02 -5.625800e-05 
 3.891980e-02 -5.296846e-05 
 3.924279e-02 -4.981177e-05 
 3.956577e-02 -4.678717e-05 
 3.988876e-02 -4.389409e-05 
 4.021174e-02 -4.113762e-05 
 4.053473e-02 -3.853350e-05 
 4.085771e-02 -3.608412e-05 
 4.118070e-02 -3.379125e-05 
 4.150368e-02 -3.165622e-05 
 4.182667e-02 -2.967953e-05 
 4.214965e-02 -2.786092e-05 
 4.247264e-02 -2.619959e-05 
 4.279562e-02 -2.469429e-05 
 4.311861e-02 -2.334347e-05 
 4.344159e-02 -2.214557e-05 
 4.376458e-02 -2.109923e-05 
 4.408756e-02 -2.020348e-05 
 4.441055e-02 -1.945796e-05 
 4.473353e-02 -1.886277e-05 
 4.505652e-02 -1.841828e-05 
 4.537950e-02 -1.813057e-05 
 4.570248e-02 -1.800272e-05 
 4.602547e-02 -1.803565e-05 
 4.634845e-02 -1.823039e-05 
 4.667144e-02 -1.858754e-05 
 4.699442e-02 -1.910680e-05 
 4.731741e-02 -1.978698e-05 
 4.764039e-02 -2.062637e-05 
 4.796338e-02 -2.162321e-05 
 4.828636e-02 -2.277591e-05 
 4.860935e-02 -2.408307e-05 
 4.893233e-02 -2.554345e-05 
 4.925532e-02 -2.715618e-05 
 4.957830e-02 -2.892081e-05 
 4.990129e-02 -3.083725e-05 
 5.022427e-02 -3.290439e-05 
 5.054726e-02 -3.511923e-05 
 5.087024e-02 -3.748241e-05 
 5.119322e-02 -3.999475e-05 
 5.151621e-02 -4.265648e-05 
 5.183919e-02 -4.546689e-05 
 5.216218e-02 -4.842431e-05 
 5.248516e-02 -5.152649e-05 
 5.280815e-02 -5.477096e-05 
 5.313113e-02 -5.815528e-05 
 5.345412e-02 -6.167731e-05 
 5.377710e-02 -6.533531e-05 
 5.410009e-02 -6.912799e-05 
 5.442308e-02 -7.305456e-05 
 5.474606e-02 -7.711466e-05 
 5.506905e-02 -8.130742e-05 
 5.539203e-02 -8.561959e-05 
 5.571502e-02 -9.004512e-05 
 5.603800e-02 -9.458280e-05 
 5.636099e-02 -9.923144e-05 
 5.668397e-02 -1.039898e-04 
 5.700696e-02 -1.088561e-04 
 5.732995e-02 -1.138281e-04 
 5.765293e-02 -1.189030e-04 
 5.797592e-02 -1.240782e-04 
 5.829890e-02 -1.293518e-04 
 5.862189e-02 -1.347226e-04 
 5.894488e-02 -1.401902e-04 
 5.926786e-02 -1.457549e-04 
 5.959085e-02 -1.514175e-04 
 5.991383e-02 -1.571792e-04 
 6.023682e-02 -1.630084e-04 
 6.055981e-02 -1.688338e-04 
 6.088279e-02 -1.746518e-04 
 6.120578e-02 -1.804610e-04 
 6.152876e-02 -1.862596e-04 
 6.185175e-02 -1.920455e-04 
 6.217473e-02 -1.978162e-04 
 6.249771e-02 -2.035692e-04 
 6.282070e-02 -2.093022e-04 
 6.314368e-02 -2.150134e-04 
 6.346667e-02 -2.207024e-04 
 6.378965e-02 -2.263694e-04 
 6.411264e-02 -2.320152e-04 
 6.443562e-02 -2.376409e-04 
 6.475860e-02 -2.432474e-04 
 6.508159e-02 -2.488349e-04 
 6.540457e-02 -2.543969e-04 
 6.572755e-02 -2.599301e-04 
 6.605054e-02 -2.654321e-04 
 6.637352e-02 -2.709006e-04 
 6.669650e-02 -2.763333e-04 
 6.701949e-02 -2.817285e-04 
 6.734247e-02 -2.870842e-04 
 6.766545e-02 -2.923988e-04 
 6.798844e-02 -2.976710e-04 
 6.831142e-02 -3.029005e-04 
 6.863440e-02 -3.080881e-04 
 6.895738e-02 -3.132350e-04 
 6.928037e-02 -3.183427e-04 
 6.960335e-02 -3.234120e-04 
 6.992633e-02 -3.284436e-04 
 7.024931e-02 -3.334324e-04 
 7.057229e-02 -3.383667e-04 
 7.089528e-02 -3.432440e-04 
 7.121826e-02 -3.480614e-04 
 7.154124e-02 -3.528163e-04 
 7.186422e-02 -3.575070e-04 
 7.218720e-02 -3.621325e-04 
 7.251018e-02 -3.666925e-04 
 7.283317e-02 -3.711872e-04 
 7.315615e-02 -3.756173e-04 
 7.347913e-02 -3.799837e-04 
 7.380212e-02 -3.842876e-04 
 7.412511e-02 -3.885301e-04 
 7.444810e-02 -3.927117e-04 
 7.477109e-02 -3.968324e-04 
 7.509408e-02 -4.008912e-04 
 7.541707e-02 -4.048778e-04 
 7.574006e-02 -4.087881e-04 
 7.606305e-02 -4.126201e-04 
 7.638604e-02 -4.163718e-04 
 7.670903e-02 -4.200418e-04 
 7.703202e-02 -4.236295e-04 
 7.735501e-02 -4.271351e-04 
 7.767800e-02 -4.305590e-04 
 7.800099e-02 -4.339019e-04 
 7.832398e-02 -4.371647e-04 
 7.864697e-02 -4.403484e-04 
 7.896996e-02 -4.434542e-04 
 7.929295e-02 -4.464828e-04 
 7.961594e-02 -4.494343e-04 
 7.993893e-02 -4.523079e-04 
 8.026192e-02 -4.550993e-04 
 8.058491e-02 -4.578016e-04 
 8.090790e-02 -4.604125e-04 
 8.123089e-02 -4.629290e-04 
 8.155388e-02 -4.653488e-04 
 8.187687e-02 -4.676707e-04 
 8.219986e-02 -4.698946e-04 
 8.252285e-02 -4.720213e-04 
 8.284584e-02 -4.740520e-04 
 8.316883e-02 -4.759880e-04 
 8.349182e-02 -4.778309e-04 
 8.381481e-02 -4.795817e-04 
 8.413780e-02 -4.812415e-04 
 8.446079e-02 -4.828112e-04 
 8.478378e-02 -4.842912e-04 
 8.510677e-02 -4.856816e-04 
 8.542976e-02 -4.869804e-04 
 8.575275e-02 -4.881873e-04 
 8.607574e-02 -4.893021e-04 
 8.639873e-02 -4.903253e-04 
 8.672171e-02 -4.912576e-04 
 8.704470e-02 -4.921007e-04 
 8.736768e-02 -4.928573e-04 
 8.769066e-02 -4.935310e-04 
 8.801365e-02 -4.941253e-04 
 8.833663e-02 -4.946434e-04 
 8.865962e-02 -4.950883e-04 
 8.898260e-02 -4.954626e-04 
 8.930559e-02 -4.957685e-04 
 8.962857e-02 -4.960073e-04 
 8.995156e-02 -4.961800e-04 
 9.027454e-02 -4.962885e-04 
 9.059753e-02 -4.963352e-04 
 9.092051e-02 -4.963210e-04 
 9.124350e-02 -4.962467e-04 
 9.156649e-02 -4.961139e-04 
 9.188947e-02 -4.959248e-04 
 9.221246e-02 -4.956828e-04 
 9.253544e-02 -4.953916e-04 
 9.285843e-02 -4.950554e-04 
 9.318142e-02 -4.946775e-04 
 9.350440e-02 -4.942605e-04 
 9.382739e-02 -4.938063e-04 
 9.415038e-02 -4.933161e-04 
 9.447337e-02 -4.927908e-04 
 9.479636e-02 -4.922306e-04 
 9.511934e-02 -4.916359e-04 
 9.544233e-02 -4.910126e-04 
 9.576532e-02 -4.903617e-04 
 9.608831e-02 -4.896834e-04 
 9.641130e-02 -4.889775e-04 
 9.673429e-02 -4.882445e-04 
 9.705728e-02 -4.874853e-04 
 9.738026e-02 -4.867010e-04 
 9.770325e-02 -4.858928e-04 
 9.802624e-02 -4.850620e-04 
 9.834923e-02 -4.842089e-04 
 9.867222e-02 -4.833334e-04 
 9.899521e-02 -4.824346e-04 
 9.931820e-02 -4.815107e-04 
 9.964119e-02 -4.805600e-04 
 9.996418e-02 -4.795803e-04 
 1.002872e-01 -4.785749e-04 
 1.006102e-01 -4.775497e-04 
 1.009331e-01 -4.765041e-04 
 1.012561e-01 -4.754381e-04 
 1.015791e-01 -4.743520e-04 
 1.019021e-01 -4.732462e-04 
 1.022251e-01 -4.721218e-04 
 1.025481e-01 -4.709801e-04 
 1.028711e-01 -4.698223e-04 
 1.031941e-01 -4.686491e-04 
 1.035171e-01 -4.674609e-04 
 1.038400e-01 -4.662573e-04 
 1.041630e-01 -4.650373e-04 
 1.044860e-01 -4.638002e-04 
 1.048090e-01 -4.625455e-04 
 1.051320e-01 -4.612745e-04 
 1.054550e-01 -4.599996e-04 
 1.057780e-01 -4.587239e-04 
 1.061010e-01 -4.574492e-04 
 1.064239e-01 -4.561774e-04 
 1.067469e-01 -4.549104e-04 
 1.070699e-01 -4.536503e-04 
 1.073929e-01 -4.523986e-04 
 1.077159e-01 -4.511572e-04 
 1.080389e-01 -4.499273e-04 
 1.083619e-01 -4.487098e-04 
 1.086848e-01 -4.475045e-04 
 1.090078e-01 -4.463107e-04 
 1.093308e-01 -4.451272e-04 
 1.096538e-01 -4.439535e-04 
 1.099768e-01 -4.427889e-04 
 1.102998e-01 -4.416376e-04 
 1.106228e-01 -4.405050e-04 
 1.109457e-01 -4.393928e-04 
 1.112687e-01 -4.383028e-04 
 1.115917e-01 -4.372374e-04 
 1.119147e-01 -4.361983e-04 
 1.122377e-01 -4.351867e-04 
 1.125607e-01 -4.342035e-04 
 1.128836e-01 -4.332493e-04 
 1.132066e-01 -4.323239e-04 
 1.135296e-01 -4.314267e-04 
 1.138526e-01 -4.305564e-04 
 1.141756e-01 -4.297116e-04 
 1.144986e-01 -4.288910e-04 
 1.148216e-01 -4.280941e-04 
 1.151445e-01 -4.273206e-04 
 1.154675e-01 -4.265707e-04 
 1.157905e-01 -4.258450e-04 
 1.161135e-01 -4.251442e-04 
 1.164365e-01 -4.244696e-04 
 1.167595e-01 -4.238221e-04 
 1.170824e-01 -4.232025e-04 
 1.174054e-01 -4.226110e-04 
 1.177284e-01 -4.220471e-04 
 1.180514e-01 -4.215103e-04 
 1.183744e-01 -4.209995e-04 
 1.186974e-01 -4.205136e-04 
 1.190204e-01 -4.200515e-04 
 1.193433e-01 -4.196122e-04 
 1.196663e-01 -4.191956e-04 
 1.199893e-01 -4.188020e-04 
 1.203123e-01 -4.184326e-04 
 1.206353e-01 -4.180890e-04 
 1.209583e-01 -4.177732e-04 
 1.212813e-01 -4.174872e-04 
 1.216043e-01 -4.172328e-04 
 1.219273e-01 -4.170113e-04 
 1.222503e-01 -4.168229e-04 
 1.225733e-01 -4.166676e-04 
 1.228963e-01 -4.165445e-04 
 1.232193e-01 -4.164528e-04 
 1.235423e-01 -4.163919e-04 
 1.238653e-01 -4.163609e-04 
 1.241882e-01 -4.163593e-04 
 1.245112e-01 -4.163871e-04 
 1.248342e-01 -4.164444e-04 
 1.251572e-01 -4.165320e-04 
 1.254802e-01 -4.166510e-04 
 1.258032e-01 -4.168024e-04 
 1.261262e-01 -4.169871e-04 
 1.264492e-01 -4.172058e-04 
 1.267722e-01 -4.174591e-04 
 1.270952e-01 -4.177470e-04 
 1.274182e-01 -4.180688e-04 
 1.277412e-01 -4.184231e-04 
 1.280642e-01 -4.188085e-04 
 1.283872e-01 -4.192234e-04 
 1.287102e-01 -4.196666e-04 
 1.290331e-01 -4.201373e-04 
 1.293561e-01 -4.206348e-04 
 1.296791e-01 -4.211589e-04 
 1.300021e-01 -4.217097e-04 
 1.303251e-01 -4.222878e-04 
 1.306481e-01 -4.228937e-04 
 1.309711e-01 -4.235278e-04 
 1.312941e-01 -4.241904e-04 
 1.316171e-01 -4.248810e-04 
 1.319401e-01 -4.255988e-04 
 1.322631e-01 -4.263425e-04 
 1.325861e-01 -4.271102e-04 
 1.329091e-01 -4.278999e-04 
 1.332320e-01 -4.287098e-04 
 1.335550e-01 -4.295385e-04 
 1.338780e-01 -4.303848e-04 
 1.342010e-01 -4.312479e-04 
 1.345240e-01 -4.321273e-04 
 1.348470e-01 -4.330223e-04 
 1.351700e-01 -4.339328e-04 
 1.354930e-01 -4.348586e-04 
 1.358160e-01 -4.357994e-04 
 1.361390e-01 -4.367547e-04 
 1.364620e-01 -4.377235e-04 
 1.367850e-01 -4.387050e-04 
 1.371079e-01 -4.396981e-04 
 1.374309e-01 -4.407015e-04 
 1.377539e-01 -4.417141e-04 
 1.380769e-01 -4.427345e-04 
 1.383999e-01 -4.437619e-04 
 1.387229e-01 -4.447960e-04 
 1.390459e-01 -4.458369e-04 
 1.393688e-01 -4.468855e-04 
 1.396918e-01 -4.479424e-04 
 1.400148e-01 -4.490090e-04 
 1.403378e-01 -4.500863e-04 
 1.406608e-01 -4.511756e-04 
 1.409837e-01 -4.522776e-04 
 1.413067e-01 -4.533927e-04 
 1.416297e-01 -4.545210e-04 
 1.419527e-01 -4.556621e-04 
 1.422757e-01 -4.568157e-04 
 1.425987e-01 -4.579813e-04 
 1.429216e-01 -4.591586e-04 
 1.432446e-01 -4.603478e-04 
 1.435676e-01 -4.615491e-04 
 1.438906e-01 -4.627635e-04 
 1.442136e-01 -4.639920e-04 
 1.445365e-01 -4.652357e-04 
 1.448595e-01 -4.664959e-04 
 1.451825e-01 -4.677738e-04 
 1.455055e-01 -4.690703e-04 
 1.458285e-01 -4.703864e-04 
 1.461515e-01 -4.717226e-04 
 1.464744e-01 -4.730789e-04 
 1.467974e-01 -4.744552e-04 
 1.471204e-01 -4.758510e-04 
 1.474434e-01 -4.772658e-04 
 1.477664e-01 -4.786993e-04 
 1.480894e-01 -4.801510e-04 
 1.484123e-01 -4.816203e-04 
 1.487353e-01 -4.831068e-04 
 1.490583e-01 -4.846105e-04 
 1.493813e-01 -4.861313e-04 
 1.497043e-01 -4.876693e-04 
 1.500273e-01 -4.892240e-04 
 1.503502e-01 -4.907947e-04 
 1.506732e-01 -4.923802e-04 
 1.509962e-01 -4.939787e-04 
 1.513192e-01 -4.955881e-04 
 1.516422e-01 -4.972060e-04 
 1.519652e-01 -4.988296e-04 
 1.522882e-01 -5.004562e-04 
 1.526111e-01 -5.020832e-04 
 1.529341e-01 -5.037084e-04 
 1.532571e-01 -5.053297e-04 
 1.535801e-01 -5.069451e-04 
 1.539031e-01 -5.085532e-04 
 1.542261e-01 -5.101529e-04 
 1.545491e-01 -5.117429e-04 
 1.548720e-01 -5.133219e-04 
 1.551950e-01 -5.148883e-04 
 1.555180e-01 -5.164404e-04 
 1.558410e-01 -5.179765e-04 
 1.561640e-01 -5.194946e-04 
 1.564870e-01 -5.209928e-04 
 1.568100e-01 -5.224689e-04 
 1.571329e-01 -5.239212e-04 
 1.574559e-01 -5.253483e-04 
 1.577789e-01 -5.267492e-04 
 1.581019e-01 -5.281233e-04 
 1.584249e-01 -5.294705e-04 
 1.587479e-01 -5.307908e-04 
 1.590709e-01 -5.320848e-04 
 1.593938e-01 -5.333534e-04 
 1.597168e-01 -5.345971e-04 
 1.600398e-01 -5.358163e-04 
 1.603628e-01 -5.370113e-04 
 1.606858e-01 -5.381815e-04 
 1.610088e-01 -5.393269e-04 
 1.613317e-01 -5.404468e-04 
 1.616547e-01 -5.415409e-04 
 1.619777e-01 -5.426084e-04 
 1.623007e-01 -5.436491e-04 
 1.626237e-01 -5.446630e-04 
 1.629467e-01 -5.456503e-04 
 1.632697e-01 -5.466117e-04 
 1.635926e-01 -5.475480e-04 
 1.639156e-01 -5.484600e-04 
 1.642386e-01 -5.493484e-04 
 1.645616e-01 -5.502136e-04 
 1.648846e-01 -5.510559e-04 
 1.652076e-01 -5.518750e-04 
 1.655305e-01 -5.526705e-04 
 1.658535e-01 -5.534416e-04 
 1.661765e-01 -5.541876e-04 
 1.664995e-01 -5.549075e-04 
 1.668225e-01 -5.556003e-04 
 1.671455e-01 -5.562649e-04 
 1.674685e-01 -5.569006e-04 
 1.677914e-01 -5.575070e-04 
 1.681144e-01 -5.580840e-04 
