         time tiltx_up_s... 
------------- ------------- 
 1.614933e-04  3.198148e-03 
 4.844800e-04  3.197153e-03 
 8.074666e-04  3.195236e-03 
 1.130453e-03  3.193412e-03 
 1.453440e-03  3.191682e-03 
 1.776427e-03  3.190045e-03 
 2.099413e-03  3.188368e-03 
 2.422400e-03  3.185626e-03 
 2.745387e-03  3.179444e-03 
 3.068373e-03  3.170306e-03 
 3.391360e-03  3.162689e-03 
 3.714347e-03  3.157969e-03 
 4.037334e-03  3.156212e-03 
 4.360321e-03  3.157396e-03 
 4.683307e-03  3.161295e-03 
 5.006294e-03  3.168164e-03 
 5.329281e-03  3.175362e-03 
 5.652268e-03  3.178628e-03 
 5.975255e-03  3.177883e-03 
 6.298242e-03  3.180879e-03 
 6.621229e-03  3.192487e-03 
 6.944216e-03  3.211956e-03 
 7.267203e-03  3.237964e-03 
 7.590190e-03  3.270776e-03 
 7.913178e-03  3.311382e-03 
 8.236165e-03  3.358380e-03 
 8.559152e-03  3.410755e-03 
 8.882139e-03  3.470353e-03 
 9.205126e-03  3.536884e-03 
 9.528113e-03  3.611061e-03 
 9.851101e-03  3.693504e-03 
 1.017409e-02  3.784061e-03 
 1.049708e-02  3.882118e-03 
 1.082006e-02  3.988348e-03 
 1.114305e-02  4.101430e-03 
 1.146604e-02  4.219684e-03 
 1.178902e-02  4.342236e-03 
 1.211201e-02  4.468717e-03 
 1.243500e-02  4.601205e-03 
 1.275799e-02  4.739581e-03 
 1.308097e-02  4.882066e-03 
 1.340396e-02  5.065481e-03 
 1.372695e-02  5.214433e-03 
 1.404993e-02  5.365575e-03 
 1.437292e-02  5.516060e-03 
 1.469591e-02  5.665139e-03 
 1.501890e-02  5.813359e-03 
 1.534188e-02  5.961520e-03 
 1.566487e-02  6.108505e-03 
 1.598786e-02  6.252075e-03 
 1.631084e-02  6.391089e-03 
 1.663383e-02  6.528011e-03 
 1.695682e-02  6.666122e-03 
 1.727980e-02  6.804966e-03 
 1.760279e-02  6.942409e-03 
 1.792577e-02  7.077515e-03 
 1.824876e-02  7.209306e-03 
 1.857175e-02  7.336395e-03 
 1.889473e-02  7.456789e-03 
 1.921772e-02  7.570047e-03 
 1.954071e-02  7.677546e-03 
 1.986369e-02  7.780339e-03 
 2.018668e-02  7.880707e-03 
 2.050966e-02  7.979446e-03 
 2.083265e-02  8.074771e-03 
 2.115564e-02  8.163062e-03 
 2.147862e-02  8.241861e-03 
 2.180161e-02  8.311050e-03 
 2.212459e-02  8.370781e-03 
 2.244758e-02  8.423368e-03 
 2.277056e-02  8.470799e-03 
 2.309355e-02  8.510912e-03 
 2.341654e-02  8.540936e-03 
 2.373952e-02  8.559142e-03 
 2.406251e-02  8.565954e-03 
 2.438549e-02  8.561666e-03 
 2.470848e-02  8.545549e-03 
 2.503146e-02  8.518774e-03 
 2.535445e-02  8.482265e-03 
 2.567743e-02  8.437009e-03 
 2.600042e-02  8.382081e-03 
 2.632340e-02  8.315129e-03 
 2.664639e-02  8.236056e-03 
 2.696937e-02  8.147309e-03 
 2.729236e-02  8.051076e-03 
 2.761534e-02  7.946677e-03 
 2.793833e-02  7.833196e-03 
 2.826131e-02  7.710019e-03 
 2.858430e-02  7.574856e-03 
 2.890728e-02  7.427652e-03 
 2.923027e-02  7.269766e-03 
 2.955325e-02  7.101359e-03 
 2.987624e-02  6.922080e-03 
 3.019922e-02  6.734301e-03 
 3.052221e-02  6.541916e-03 
 3.084519e-02  6.346352e-03 
 3.116818e-02  6.145812e-03 
 3.149116e-02  5.936932e-03 
 3.181415e-02  5.719922e-03 
 3.213713e-02  5.495583e-03 
 3.246011e-02  5.264311e-03 
 3.278310e-02  5.027643e-03 
 3.310608e-02  4.786740e-03 
 3.342907e-02  4.541205e-03 
 3.375205e-02  4.290292e-03 
 3.407504e-02  4.034286e-03 
 3.439802e-02  3.774520e-03 
 3.472101e-02  3.511756e-03 
 3.504399e-02  3.247013e-03 
 3.536697e-02  2.982242e-03 
 3.568996e-02  2.721854e-03 
 3.601294e-02  2.466253e-03 
 3.633593e-02  2.213152e-03 
 3.665891e-02  1.960185e-03 
