         time total_shea... 
------------- ------------- 
 1.614933e-04 -5.617948e-01 
 4.844800e-04 -5.147058e-01 
 8.074666e-04 -4.843423e-01 
 1.130453e-03 -4.622918e-01 
 1.453440e-03 -4.451220e-01 
 1.776427e-03 -4.280492e-01 
 2.099413e-03 -4.123817e-01 
 2.422400e-03 -3.982169e-01 
 2.745387e-03 -3.840144e-01 
 3.068373e-03 -3.715651e-01 
 3.391360e-03 -3.609864e-01 
 3.714347e-03 -3.416937e-01 
 4.037334e-03 -3.192920e-01 
 4.360321e-03 -2.922792e-01 
 4.683307e-03 -2.588482e-01 
 5.006294e-03 -2.238374e-01 
 5.329281e-03 -1.908483e-01 
 5.652268e-03 -1.589980e-01 
 5.975255e-03 -1.285436e-01 
 6.298242e-03 -9.929767e-02 
 6.621229e-03 -7.364519e-02 
 6.944216e-03 -5.170505e-02 
 7.267203e-03 -3.282520e-02 
 7.590190e-03 -1.633744e-02 
 7.913178e-03  1.990507e-03 
 8.236165e-03  2.329713e-02 
 8.559152e-03  4.825818e-02 
 8.882139e-03  7.703635e-02 
 9.205126e-03  1.074297e-01 
 9.528113e-03  1.312094e-01 
 9.851101e-03  1.426320e-01 
 1.017409e-02  1.494329e-01 
 1.049708e-02  1.698916e-01 
 1.082006e-02  2.075179e-01 
 1.114305e-02  2.234996e-01 
 1.146604e-02  2.153023e-01 
 1.178902e-02  2.109068e-01 
 1.211201e-02  2.100538e-01 
 1.243500e-02  2.115938e-01 
 1.275799e-02  2.220072e-01 
 1.308097e-02  2.310498e-01 
 1.340396e-02  2.396878e-01 
 1.372695e-02  2.465635e-01 
 1.404993e-02  2.462876e-01 
 1.437292e-02  2.439042e-01 
 1.469591e-02  2.349451e-01 
 1.501890e-02  2.228734e-01 
 1.534188e-02  1.965169e-01 
 1.566487e-02  1.670890e-01 
 1.598786e-02  1.504493e-01 
 1.631084e-02  1.452830e-01 
 1.663383e-02  1.465983e-01 
 1.695682e-02  1.462002e-01 
 1.727980e-02  1.446747e-01 
 1.760279e-02  1.377438e-01 
 1.792577e-02  1.279528e-01 
 1.824876e-02  1.164006e-01 
 1.857175e-02  1.041117e-01 
 1.889473e-02  9.241448e-02 
 1.921772e-02  8.194205e-02 
 1.954071e-02  7.022014e-02 
 1.986369e-02  5.668296e-02 
 2.018668e-02  3.793131e-02 
 2.050966e-02  1.288997e-02 
 2.083265e-02  9.930934e-03 
 2.115564e-02  1.977821e-02 
 2.147862e-02  1.975619e-02 
 2.180161e-02  1.765444e-03 
 2.212459e-02 -1.570825e-02 
 2.244758e-02 -2.865019e-02 
 2.277056e-02 -4.276946e-02 
 2.309355e-02 -5.108033e-02 
 2.341654e-02 -6.163367e-02 
 2.373952e-02 -8.651355e-02 
 2.406251e-02 -1.079557e-01 
 2.438549e-02 -1.240693e-01 
 2.470848e-02 -1.380677e-01 
 2.503146e-02 -1.455235e-01 
 2.535445e-02 -1.680340e-01 
 2.567743e-02 -1.999988e-01 
 2.600042e-02 -2.246556e-01 
 2.632340e-02 -2.361686e-01 
 2.664639e-02 -2.430851e-01 
 2.696937e-02 -2.551610e-01 
 2.729236e-02 -2.754491e-01 
 2.761534e-02 -2.978637e-01 
 2.793833e-02 -3.236661e-01 
 2.826131e-02 -3.437255e-01 
 2.858430e-02 -3.560848e-01 
 2.890728e-02 -3.639778e-01 
 2.923027e-02 -3.655559e-01 
 2.955325e-02 -3.609514e-01 
 2.987624e-02 -3.544093e-01 
 3.019922e-02 -3.614234e-01 
 3.052221e-02 -3.914411e-01 
 3.084519e-02 -4.216991e-01 
 3.116818e-02 -4.394908e-01 
 3.149116e-02 -4.490449e-01 
 3.181415e-02 -4.678963e-01 
 3.213713e-02 -4.897202e-01 
 3.246011e-02 -5.017446e-01 
 3.278310e-02 -5.037628e-01 
 3.310608e-02 -4.998128e-01 
 3.342907e-02 -4.893987e-01 
 3.375205e-02 -4.808279e-01 
 3.407504e-02 -4.812939e-01 
 3.439802e-02 -4.850430e-01 
 3.472101e-02 -4.787859e-01 
 3.504399e-02 -4.729460e-01 
 3.536697e-02 -4.870818e-01 
 3.568996e-02 -5.149826e-01 
 3.601294e-02 -5.511975e-01 
 3.633593e-02 -5.711947e-01 
 3.665891e-02 -5.727174e-01 
 3.698190e-02 -5.694957e-01 
 3.730488e-02 -5.675445e-01 
 3.762787e-02 -5.708173e-01 
 3.795085e-02 -5.752371e-01 
 3.827383e-02 -5.745271e-01 
 3.859682e-02 -5.770345e-01 
 3.891980e-02 -5.816517e-01 
 3.924279e-02 -5.906297e-01 
 3.956577e-02 -6.067216e-01 
 3.988876e-02 -6.247688e-01 
 4.021174e-02 -6.554967e-01 
 4.053473e-02 -7.073656e-01 
 4.085771e-02 -7.641961e-01 
 4.118070e-02 -8.080165e-01 
 4.150368e-02 -8.326818e-01 
 4.182667e-02 -8.493782e-01 
 4.214965e-02 -8.698092e-01 
 4.247264e-02 -8.919750e-01 
 4.279562e-02 -9.136512e-01 
 4.311861e-02 -9.336391e-01 
 4.344159e-02 -9.605600e-01 
 4.376458e-02 -9.949120e-01 
 4.408756e-02 -1.039295e+00 
 4.441055e-02 -1.096146e+00 
 4.473353e-02 -1.145803e+00 
 4.505652e-02 -1.180384e+00 
 4.537950e-02 -1.213449e+00 
 4.570248e-02 -1.256306e+00 
 4.602547e-02 -1.306236e+00 
 4.634845e-02 -1.349129e+00 
 4.667144e-02 -1.379156e+00 
 4.699442e-02 -1.393762e+00 
 4.731741e-02 -1.406096e+00 
 4.764039e-02 -1.431363e+00 
 4.796338e-02 -1.460269e+00 
 4.828636e-02 -1.490030e+00 
 4.860935e-02 -1.519181e+00 
 4.893233e-02 -1.545601e+00 
 4.925532e-02 -1.573625e+00 
 4.957830e-02 -1.597768e+00 
 4.990129e-02 -1.615850e+00 
 5.022427e-02 -1.630415e+00 
 5.054726e-02 -1.648961e+00 
 5.087024e-02 -1.680495e+00 
 5.119322e-02 -1.708354e+00 
 5.151621e-02 -1.722054e+00 
 5.183919e-02 -1.727563e+00 
 5.216218e-02 -1.727975e+00 
 5.248516e-02 -1.728615e+00 
 5.280815e-02 -1.732670e+00 
 5.313113e-02 -1.737257e+00 
 5.345412e-02 -1.740590e+00 
 5.377710e-02 -1.742730e+00 
 5.410009e-02 -1.743830e+00 
 5.442308e-02 -1.745159e+00 
 5.474606e-02 -1.745129e+00 
 5.506905e-02 -1.738673e+00 
 5.539203e-02 -1.715679e+00 
 5.571502e-02 -1.699143e+00 
 5.603800e-02 -1.699625e+00 
 5.636099e-02 -1.707321e+00 
 5.668397e-02 -1.710284e+00 
 5.700696e-02 -1.697987e+00 
 5.732995e-02 -1.671059e+00 
 5.765293e-02 -1.644524e+00 
 5.797592e-02 -1.628172e+00 
 5.829890e-02 -1.618076e+00 
 5.862189e-02 -1.604302e+00 
 5.894488e-02 -1.588503e+00 
 5.926786e-02 -1.576035e+00 
 5.959085e-02 -1.566987e+00 
 5.991383e-02 -1.564608e+00 
 6.023682e-02 -1.541454e+00 
 6.055981e-02 -1.495998e+00 
 6.088279e-02 -1.457191e+00 
 6.120578e-02 -1.437067e+00 
 6.152876e-02 -1.413969e+00 
 6.185175e-02 -1.379313e+00 
 6.217473e-02 -1.338933e+00 
 6.249771e-02 -1.302460e+00 
 6.282070e-02 -1.271019e+00 
 6.314368e-02 -1.250141e+00 
 6.346667e-02 -1.237966e+00 
 6.378965e-02 -1.218488e+00 
 6.411264e-02 -1.202094e+00 
 6.443562e-02 -1.185624e+00 
 6.475860e-02 -1.169619e+00 
 6.508159e-02 -1.152550e+00 
 6.540457e-02 -1.119152e+00 
 6.572755e-02 -1.074827e+00 
 6.605054e-02 -1.038433e+00 
 6.637352e-02 -1.018425e+00 
 6.669650e-02 -1.008692e+00 
 6.701949e-02 -9.960570e-01 
 6.734247e-02 -9.767481e-01 
 6.766545e-02 -9.524839e-01 
 6.798844e-02 -9.409604e-01 
 6.831142e-02 -9.458188e-01 
 6.863440e-02 -9.538854e-01 
 6.895738e-02 -9.604909e-01 
 6.928037e-02 -9.603049e-01 
