         time tilt_low_s... 
------------- ------------- 
 1.282991e-04 -2.779280e-03 
 4.490469e-04 -2.776208e-03 
 7.697947e-04 -2.773017e-03 
 1.090543e-03 -2.769709e-03 
 1.411290e-03 -2.766288e-03 
 1.732038e-03 -2.762754e-03 
 2.052786e-03 -2.759112e-03 
 2.373534e-03 -2.755366e-03 
 2.694282e-03 -2.751518e-03 
 3.015029e-03 -2.747573e-03 
 3.335777e-03 -2.743533e-03 
 3.656525e-03 -2.739400e-03 
 3.977273e-03 -2.735179e-03 
 4.298021e-03 -2.730873e-03 
 4.618768e-03 -2.726487e-03 
 4.939516e-03 -2.722023e-03 
 5.260264e-03 -2.717487e-03 
 5.581012e-03 -2.712882e-03 
 5.901760e-03 -2.708211e-03 
 6.222507e-03 -2.703474e-03 
 6.543255e-03 -2.698676e-03 
 6.864003e-03 -2.693821e-03 
 7.184751e-03 -2.688913e-03 
 7.505499e-03 -2.683956e-03 
 7.826246e-03 -2.678953e-03 
 8.146994e-03 -2.673908e-03 
 8.467742e-03 -2.668824e-03 
 8.788490e-03 -2.663708e-03 
 9.109238e-03 -2.658564e-03 
 9.429985e-03 -2.653396e-03 
 9.750733e-03 -2.648207e-03 
 1.007148e-02 -2.643003e-03 
 1.039223e-02 -2.637785e-03 
 1.071298e-02 -2.632560e-03 
 1.103372e-02 -2.627335e-03 
 1.135447e-02 -2.622116e-03 
 1.167522e-02 -2.616907e-03 
 1.199597e-02 -2.611712e-03 
 1.231672e-02 -2.606534e-03 
 1.263746e-02 -2.601377e-03 
 1.295821e-02 -2.596243e-03 
 1.327896e-02 -2.591139e-03 
 1.359971e-02 -2.586071e-03 
 1.392045e-02 -2.581040e-03 
 1.424120e-02 -2.576049e-03 
 1.456195e-02 -2.571104e-03 
 1.488270e-02 -2.566206e-03 
 1.520345e-02 -2.561359e-03 
 1.552419e-02 -2.556569e-03 
 1.584494e-02 -2.551837e-03 
 1.616569e-02 -2.547167e-03 
 1.648644e-02 -2.542560e-03 
 1.680718e-02 -2.538018e-03 
 1.712793e-02 -2.533545e-03 
 1.744868e-02 -2.529146e-03 
 1.776943e-02 -2.524822e-03 
 1.809018e-02 -2.520576e-03 
 1.841092e-02 -2.516411e-03 
 1.873167e-02 -2.512328e-03 
 1.905242e-02 -2.508331e-03 
 1.937317e-02 -2.504420e-03 
 1.969391e-02 -2.500597e-03 
 2.001466e-02 -2.496865e-03 
 2.033541e-02 -2.493225e-03 
 2.065616e-02 -2.489680e-03 
 2.097691e-02 -2.486232e-03 
