         time tiltx_full... 
------------- ------------- 
 1.615384e-04  1.426481e-02 
 5.653845e-04  1.436371e-02 
 9.692306e-04  1.459196e-02 
 1.373077e-03  1.479291e-02 
 1.776923e-03  1.496756e-02 
 2.180769e-03  1.511784e-02 
 2.584615e-03  1.524269e-02 
 2.988461e-03  1.533481e-02 
 3.392307e-03  1.539290e-02 
 3.796153e-03  1.542641e-02 
 4.199999e-03  1.543448e-02 
 4.603845e-03  1.541478e-02 
 5.007691e-03  1.536464e-02 
 5.411538e-03  1.528352e-02 
 5.815384e-03  1.517113e-02 
 6.219230e-03  1.502830e-02 
 6.623076e-03  1.485763e-02 
 7.026922e-03  1.466136e-02 
 7.430768e-03  1.443946e-02 
 7.834614e-03  1.419228e-02 
 8.238460e-03  1.391989e-02 
 8.642306e-03  1.361644e-02 
 9.046152e-03  1.327412e-02 
 9.449998e-03  1.289334e-02 
 9.853845e-03  1.248275e-02 
 1.025769e-02  1.204835e-02 
 1.066154e-02  1.159385e-02 
 1.106538e-02  1.112324e-02 
 1.146923e-02  1.063642e-02 
 1.187307e-02  1.013182e-02 
 1.227692e-02  9.607328e-03 
 1.268077e-02  9.058897e-03 
 1.308461e-02  8.483919e-03 
 1.348846e-02  7.880119e-03 
 1.389231e-02  7.241114e-03 
 1.429615e-02  6.568200e-03 
 1.470000e-02  5.871758e-03 
 1.510384e-02  5.158423e-03 
 1.550769e-02  4.426475e-03 
 1.591154e-02  3.678597e-03 
 1.631538e-02  2.914760e-03 
 1.671923e-02  2.132757e-03 
 1.712307e-02  1.330724e-03 
 1.752692e-02  5.075606e-04 
 1.793077e-02 -3.347917e-04 
 1.833461e-02 -1.195032e-03 
 1.873846e-02 -2.074339e-03 
 1.914230e-02 -2.968668e-03 
 1.954615e-02 -3.879054e-03 
 1.995000e-02 -4.808817e-03 
 2.035384e-02 -5.756738e-03 
 2.075769e-02 -6.711149e-03 
 2.116153e-02 -7.665248e-03 
 2.156538e-02 -8.620686e-03 
 2.196923e-02 -9.578626e-03 
 2.237307e-02 -1.054118e-02 
 2.277692e-02 -1.151016e-02 
 2.318077e-02 -1.248424e-02 
 2.358461e-02 -1.346638e-02 
 2.398846e-02 -1.445621e-02 
 2.439230e-02 -1.544930e-02 
 2.479615e-02 -1.645331e-02 
 2.520000e-02 -1.746665e-02 
 2.560384e-02 -1.848341e-02 
 2.600769e-02 -1.948958e-02 
 2.641153e-02 -2.048742e-02 
 2.681538e-02 -2.147228e-02 
 2.721923e-02 -2.244323e-02 
 2.762307e-02 -2.340253e-02 
 2.802692e-02 -2.434634e-02 
 2.843076e-02 -2.527233e-02 
 2.883461e-02 -2.618462e-02 
 2.923846e-02 -2.708149e-02 
 2.964230e-02 -2.796340e-02 
 3.004615e-02 -2.883009e-02 
 3.044999e-02 -2.968267e-02 
 3.085384e-02 -3.051965e-02 
 3.125769e-02 -3.133375e-02 
 3.166153e-02 -3.211875e-02 
 3.206538e-02 -3.287111e-02 
 3.246923e-02 -3.359511e-02 
 3.287307e-02 -3.428874e-02 
 3.327692e-02 -3.495283e-02 
 3.368076e-02 -3.559002e-02 
 3.408461e-02 -3.619925e-02 
 3.448846e-02 -3.677766e-02 
 3.489230e-02 -3.733090e-02 
 3.529615e-02 -3.786083e-02 
 3.569999e-02 -3.836337e-02 
 3.610384e-02 -3.883680e-02 
 3.650769e-02 -3.927861e-02 
 3.691153e-02 -3.968694e-02 
 3.731538e-02 -4.006181e-02 
 3.771922e-02 -4.040194e-02 
 3.812307e-02 -4.070399e-02 
 3.852692e-02 -4.096599e-02 
 3.893076e-02 -4.118426e-02 
 3.933461e-02 -4.135559e-02 
 3.973845e-02 -4.148201e-02 
 4.014230e-02 -4.156033e-02 
 4.054615e-02 -4.159121e-02 
 4.094999e-02 -4.157045e-02 
 4.135384e-02 -4.149574e-02 
 4.175769e-02 -4.137142e-02 
 4.216153e-02 -4.119600e-02 
 4.256538e-02 -4.095574e-02 
 4.296922e-02 -4.064721e-02 
 4.337307e-02 -4.027327e-02 
 4.377692e-02 -3.983399e-02 
 4.418076e-02 -3.933065e-02 
 4.458461e-02 -3.876955e-02 
 4.498845e-02 -3.815383e-02 
 4.539230e-02 -3.748698e-02 
 4.579615e-02 -3.676917e-02 
 4.619999e-02 -3.599941e-02 
 4.660384e-02 -3.517742e-02 
 4.700768e-02 -3.430195e-02 
 4.741153e-02 -3.336537e-02 
 4.781538e-02 -3.236373e-02 
 4.821922e-02 -3.129881e-02 
 4.862307e-02 -3.017162e-02 
 4.902691e-02 -2.898622e-02 
 4.943076e-02 -2.775308e-02 
 4.983461e-02 -2.647979e-02 
 5.023845e-02 -2.517026e-02 
 5.064230e-02 -2.382881e-02 
 5.104615e-02 -2.245535e-02 
 5.144999e-02 -2.104598e-02 
 5.185384e-02 -1.960176e-02 
 5.225768e-02 -1.812314e-02 
 5.266153e-02 -1.660839e-02 
 5.306538e-02 -1.505955e-02 
 5.346922e-02 -1.347117e-02 
 5.387307e-02 -1.184410e-02 
 5.427691e-02 -1.018428e-02 
 5.468076e-02 -8.494909e-03 
 5.508461e-02 -6.778611e-03 
 5.548845e-02 -5.037502e-03 
 5.589230e-02 -3.270731e-03 
 5.629614e-02 -1.482094e-03 
 5.669999e-02  3.258932e-04 
 5.710384e-02  2.151213e-03 
 5.750768e-02  3.991951e-03 
 5.791153e-02  5.847174e-03 
 5.831537e-02  7.720325e-03 
 5.871922e-02  9.613015e-03 
 5.912307e-02  1.152249e-02 
 5.952691e-02  1.344621e-02 
 5.993076e-02  1.538243e-02 
 6.033461e-02  1.733024e-02 
 6.073845e-02  1.927943e-02 
 6.114230e-02  2.121368e-02 
 6.154614e-02  2.313119e-02 
 6.194999e-02  2.503337e-02 
 6.235384e-02  2.692173e-02 
 6.275768e-02  2.879363e-02 
 6.316153e-02  3.064024e-02 
 6.356537e-02  3.246583e-02 
 6.396922e-02  3.427348e-02 
 6.437307e-02  3.606697e-02 
 6.477691e-02  3.784252e-02 
 6.518076e-02  3.959699e-02 
 6.558460e-02  4.132724e-02 
 6.598845e-02  4.302697e-02 
 6.639230e-02  4.469404e-02 
 6.679614e-02  4.632785e-02 
 6.719999e-02  4.793123e-02 
 6.760383e-02  4.951067e-02 
 6.800768e-02  5.106645e-02 
 6.841153e-02  5.260468e-02 
 6.881537e-02  5.412705e-02 
 6.921922e-02  5.563031e-02 
 6.962307e-02  5.712375e-02 
 7.002691e-02  5.861061e-02 
 7.043076e-02  6.008994e-02 
 7.083460e-02  6.155879e-02 
 7.123845e-02  6.301459e-02 
 7.164230e-02  6.445685e-02 
 7.204614e-02  6.588187e-02 
 7.244999e-02  6.728858e-02 
 7.285383e-02  6.867242e-02 
 7.325768e-02  7.003222e-02 
 7.366153e-02  7.136187e-02 
 7.406537e-02  7.265403e-02 
 7.446922e-02  7.390459e-02 
 7.487306e-02  7.511766e-02 
 7.527691e-02  7.630441e-02 
 7.568076e-02  7.746619e-02 
 7.608460e-02  7.860079e-02 
 7.648845e-02  7.969968e-02 
 7.689229e-02  8.076010e-02 
 7.729614e-02  8.177776e-02 
 7.769999e-02  8.274477e-02 
 7.810383e-02  8.366278e-02 
 7.850768e-02  8.453295e-02 
 7.891153e-02  8.535618e-02 
 7.931537e-02  8.613460e-02 
 7.971922e-02  8.686594e-02 
 8.012306e-02  8.755188e-02 
 8.052691e-02  8.819644e-02 
 8.093076e-02  8.880106e-02 
 8.133460e-02  8.936828e-02 
 8.173845e-02  8.989638e-02 
 8.214229e-02  9.038344e-02 
 8.254614e-02  9.082383e-02 
 8.294999e-02  9.121511e-02 
 8.335383e-02  9.155728e-02 
 8.375768e-02  9.184791e-02 
 8.416152e-02  9.209095e-02 
 8.456537e-02  9.229261e-02 
 8.496922e-02  9.244902e-02 
 8.537306e-02  9.255624e-02 
 8.577691e-02  9.261862e-02 
 8.618075e-02  9.264058e-02 
 8.658460e-02  9.262389e-02 
 8.698845e-02  9.256695e-02 
 8.739229e-02  9.246619e-02 
 8.779614e-02  9.232333e-02 
 8.819999e-02  9.213710e-02 
 8.860383e-02  9.190548e-02 
 8.900768e-02  9.163033e-02 
 8.941152e-02  9.131468e-02 
 8.981537e-02  9.096178e-02 
 9.021922e-02  9.057054e-02 
 9.062306e-02  9.013648e-02 
 9.102691e-02  8.965816e-02 
 9.143075e-02  8.913812e-02 
 9.183460e-02  8.858221e-02 
 9.223845e-02  8.799211e-02 
 9.264229e-02  8.737057e-02 
 9.304614e-02  8.671736e-02 
 9.344998e-02  8.603104e-02 
 9.385383e-02  8.530937e-02 
 9.425768e-02  8.455129e-02 
 9.466152e-02  8.375194e-02 
 9.506537e-02  8.290785e-02 
