         time tiltx_bot_... 
------------- ------------- 
 1.615384e-04  3.017005e-02 
 5.653845e-04  3.001085e-02 
 9.692306e-04  2.950377e-02 
 1.373077e-03  2.884265e-02 
 1.776923e-03  2.803402e-02 
 2.180769e-03  2.708649e-02 
 2.584615e-03  2.601361e-02 
 2.988461e-03  2.482660e-02 
 3.392307e-03  2.352219e-02 
 3.796153e-03  2.210956e-02 
 4.199999e-03  2.064185e-02 
 4.603845e-03  1.913674e-02 
 5.007691e-03  1.760323e-02 
 5.411538e-03  1.604179e-02 
 5.815384e-03  1.446503e-02 
 6.219230e-03  1.288518e-02 
 6.623076e-03  1.130712e-02 
 7.026922e-03  9.724664e-03 
 7.430768e-03  8.129783e-03 
 7.834614e-03  6.521623e-03 
 8.238460e-03  4.887622e-03 
 8.642306e-03  3.205847e-03 
 9.046152e-03  1.472939e-03 
 9.449998e-03 -2.749626e-04 
 9.853845e-03 -2.045229e-03 
 1.025769e-02 -3.843100e-03 
 1.066154e-02 -5.653164e-03 
 1.106538e-02 -7.468562e-03 
 1.146923e-02 -9.265216e-03 
 1.187307e-02 -1.103374e-02 
 1.227692e-02 -1.275215e-02 
 1.268077e-02 -1.441749e-02 
 1.308461e-02 -1.602221e-02 
 1.348846e-02 -1.754785e-02 
 1.389231e-02 -1.898229e-02 
 1.429615e-02 -2.034651e-02 
 1.470000e-02 -2.164713e-02 
 1.510384e-02 -2.285663e-02 
 1.550769e-02 -2.396692e-02 
 1.591154e-02 -2.498566e-02 
 1.631538e-02 -2.589250e-02 
 1.671923e-02 -2.667171e-02 
 1.712307e-02 -2.730507e-02 
 1.752692e-02 -2.779903e-02 
 1.793077e-02 -2.817129e-02 
 1.833461e-02 -2.842399e-02 
 1.873846e-02 -2.857125e-02 
 1.914230e-02 -2.863859e-02 
 1.954615e-02 -2.865835e-02 
 1.995000e-02 -2.863606e-02 
 2.035384e-02 -2.856303e-02 
 2.075769e-02 -2.843229e-02 
 2.116153e-02 -2.824832e-02 
 2.156538e-02 -2.803192e-02 
 2.196923e-02 -2.780670e-02 
 2.237307e-02 -2.757718e-02 
 2.277692e-02 -2.733752e-02 
 2.318077e-02 -2.708972e-02 
 2.358461e-02 -2.681838e-02 
 2.398846e-02 -2.650951e-02 
 2.439230e-02 -2.614775e-02 
 2.479615e-02 -2.572193e-02 
 2.520000e-02 -2.524516e-02 
 2.560384e-02 -2.472936e-02 
 2.600769e-02 -2.414662e-02 
 2.641153e-02 -2.350870e-02 
 2.681538e-02 -2.286047e-02 
 2.721923e-02 -2.222394e-02 
 2.762307e-02 -2.160552e-02 
 2.802692e-02 -2.101061e-02 
 2.843076e-02 -2.043189e-02 
 2.883461e-02 -1.988490e-02 
 2.923846e-02 -1.938489e-02 
 2.964230e-02 -1.892164e-02 
 3.004615e-02 -1.850189e-02 
 3.044999e-02 -1.814969e-02 
 3.085384e-02 -1.784891e-02 
 3.125769e-02 -1.757743e-02 
 3.166153e-02 -1.734981e-02 
