         time tiltx_up_s... 
------------- ------------- 
 1.615384e-04 -4.061347e-03 
 5.653845e-04 -3.696498e-03 
 9.692306e-04 -2.802040e-03 
 1.373077e-03 -1.932269e-03 
 1.776923e-03 -1.083864e-03 
 2.180769e-03 -2.500538e-04 
 2.584615e-03  5.668087e-04 
 2.988461e-03  1.349033e-03 
 3.392307e-03  2.099216e-03 
 3.796153e-03  2.844134e-03 
 4.199999e-03  3.582497e-03 
 4.603845e-03  4.309136e-03 
 5.007691e-03  5.015559e-03 
 5.411538e-03  5.701515e-03 
 5.815384e-03  6.342297e-03 
 6.219230e-03  6.902835e-03 
 6.623076e-03  7.413710e-03 
 7.026922e-03  7.935232e-03 
 7.430768e-03  8.473069e-03 
 7.834614e-03  9.022393e-03 
 8.238460e-03  9.584876e-03 
 8.642306e-03  1.015816e-02 
 9.046152e-03  1.071635e-02 
 9.449998e-03  1.126469e-02 
 9.853845e-03  1.180873e-02 
 1.025769e-02  1.235140e-02 
 1.066154e-02  1.289365e-02 
 1.106538e-02  1.343642e-02 
 1.146923e-02  1.397657e-02 
 1.187307e-02  1.450952e-02 
 1.227692e-02  1.502995e-02 
 1.268077e-02  1.553339e-02 
 1.308461e-02  1.602496e-02 
 1.348846e-02  1.651396e-02 
 1.389231e-02  1.699210e-02 
 1.429615e-02  1.746154e-02 
 1.470000e-02  1.794298e-02 
 1.510384e-02  1.843673e-02 
 1.550769e-02  1.892629e-02 
 1.591154e-02  1.940924e-02 
 1.631538e-02  1.988968e-02 
 1.671923e-02  2.033788e-02 
 1.712307e-02  2.072277e-02 
 1.752692e-02  2.105583e-02 
 1.793077e-02  2.137959e-02 
 1.833461e-02  2.170921e-02 
 1.873846e-02  2.202107e-02 
 1.914230e-02  2.230669e-02 
 1.954615e-02  2.255909e-02 
 1.995000e-02  2.276643e-02 
 2.035384e-02  2.291135e-02 
 2.075769e-02  2.300620e-02 
 2.116153e-02  2.307011e-02 
 2.156538e-02  2.311316e-02 
 2.196923e-02  2.312250e-02 
 2.237307e-02  2.308649e-02 
 2.277692e-02  2.299455e-02 
 2.318077e-02  2.285148e-02 
 2.358461e-02  2.264890e-02 
 2.398846e-02  2.239372e-02 
 2.439230e-02  2.209533e-02 
 2.479615e-02  2.172410e-02 
 2.520000e-02  2.126951e-02 
 2.560384e-02  2.073266e-02 
 2.600769e-02  2.013199e-02 
 2.641153e-02  1.946308e-02 
 2.681538e-02  1.874619e-02 
 2.721923e-02  1.798183e-02 
 2.762307e-02  1.715299e-02 
 2.802692e-02  1.625352e-02 
 2.843076e-02  1.530349e-02 
 2.883461e-02  1.431735e-02 
 2.923846e-02  1.330664e-02 
 2.964230e-02  1.225755e-02 
 3.004615e-02  1.115916e-02 
 3.044999e-02  1.000252e-02 
 3.085384e-02  8.790852e-03 
 3.125769e-02  7.540897e-03 
 3.166153e-02  6.246959e-03 
 3.206538e-02  4.917801e-03 
 3.246923e-02  3.566001e-03 
 3.287307e-02  2.191828e-03 
 3.327692e-02  7.693171e-04 
 3.368076e-02 -7.105837e-04 
 3.408461e-02 -2.235776e-03 
 3.448846e-02 -3.787306e-03 
 3.489230e-02 -5.368704e-03 
 3.529615e-02 -6.966996e-03 
 3.569999e-02 -8.563666e-03 
 3.610384e-02 -1.015898e-02 
 3.650769e-02 -1.175385e-02 
 3.691153e-02 -1.336439e-02 
 3.731538e-02 -1.498316e-02 
 3.771922e-02 -1.658895e-02 
 3.812307e-02 -1.817041e-02 
 3.852692e-02 -1.974661e-02 
 3.893076e-02 -2.131443e-02 
 3.933461e-02 -2.285900e-02 
 3.973845e-02 -2.434377e-02 
 4.014230e-02 -2.573791e-02 
 4.054615e-02 -2.704623e-02 
 4.094999e-02 -2.825486e-02 
 4.135384e-02 -2.934913e-02 
 4.175769e-02 -3.034805e-02 
 4.216153e-02 -3.125494e-02 
 4.256538e-02 -3.203276e-02 
