         time rel_disp_t... 
------------- ------------- 
 9.646727e-05 -5.067519e-02 
 4.180248e-04 -5.067200e-02 
 7.395824e-04 -5.066169e-02 
 1.061140e-03 -5.065184e-02 
 1.382698e-03 -5.064249e-02 
 1.704255e-03 -5.063363e-02 
 2.025813e-03 -5.062531e-02 
 2.347370e-03 -5.061752e-02 
 2.668928e-03 -5.061029e-02 
 2.990485e-03 -5.060363e-02 
 3.312043e-03 -5.059757e-02 
 3.633600e-03 -5.059210e-02 
 3.955158e-03 -5.058726e-02 
 4.276716e-03 -5.058304e-02 
 4.598273e-03 -5.057947e-02 
 4.919831e-03 -5.057654e-02 
 5.241388e-03 -5.057428e-02 
 5.562946e-03 -5.057269e-02 
 5.884503e-03 -5.057180e-02 
 6.206061e-03 -5.057160e-02 
 6.527619e-03 -5.057211e-02 
 6.849176e-03 -5.057333e-02 
 7.170734e-03 -5.057526e-02 
 7.492291e-03 -5.057791e-02 
 7.813849e-03 -5.058128e-02 
 8.135406e-03 -5.058537e-02 
 8.456964e-03 -5.059017e-02 
 8.778521e-03 -5.059567e-02 
 9.100079e-03 -5.060188e-02 
 9.421637e-03 -5.060877e-02 
 9.743194e-03 -5.061635e-02 
 1.006475e-02 -5.062461e-02 
 1.038631e-02 -5.063354e-02 
 1.070787e-02 -5.064313e-02 
 1.102942e-02 -5.065338e-02 
 1.135098e-02 -5.066427e-02 
 1.167254e-02 -5.067579e-02 
 1.199410e-02 -5.068792e-02 
 1.231565e-02 -5.070065e-02 
 1.263721e-02 -5.071395e-02 
 1.295877e-02 -5.072782e-02 
 1.328033e-02 -5.074223e-02 
 1.360188e-02 -5.075715e-02 
 1.392344e-02 -5.077257e-02 
 1.424500e-02 -5.078845e-02 
 1.456656e-02 -5.080477e-02 
 1.488811e-02 -5.082151e-02 
 1.520967e-02 -5.083863e-02 
 1.553123e-02 -5.085614e-02 
 1.585279e-02 -5.087399e-02 
 1.617435e-02 -5.089219e-02 
 1.649590e-02 -5.091069e-02 
 1.681746e-02 -5.092948e-02 
 1.713902e-02 -5.094853e-02 
 1.746058e-02 -5.096781e-02 
 1.778213e-02 -5.098732e-02 
 1.810369e-02 -5.100702e-02 
 1.842525e-02 -5.102689e-02 
 1.874681e-02 -5.104689e-02 
 1.906836e-02 -5.106700e-02 
 1.938992e-02 -5.108718e-02 
 1.971148e-02 -5.110742e-02 
 2.003304e-02 -5.112768e-02 
 2.035459e-02 -5.114795e-02 
 2.067615e-02 -5.116821e-02 
 2.099771e-02 -5.118844e-02 
 2.131927e-02 -5.120861e-02 
 2.164082e-02 -5.122871e-02 
 2.196238e-02 -5.124872e-02 
 2.228394e-02 -5.126862e-02 
 2.260550e-02 -5.128838e-02 
 2.292705e-02 -5.130798e-02 
 2.324861e-02 -5.132742e-02 
 2.357017e-02 -5.134665e-02 
 2.389173e-02 -5.136566e-02 
 2.421328e-02 -5.138442e-02 
 2.453484e-02 -5.140290e-02 
 2.485640e-02 -5.142108e-02 
 2.517796e-02 -5.143896e-02 
 2.549951e-02 -5.145652e-02 
 2.582107e-02 -5.147373e-02 
 2.614263e-02 -5.149060e-02 
 2.646419e-02 -5.150710e-02 
 2.678574e-02 -5.152322e-02 
 2.710730e-02 -5.153895e-02 
 2.742886e-02 -5.155426e-02 
 2.775042e-02 -5.156915e-02 
 2.807197e-02 -5.158359e-02 
 2.839353e-02 -5.159759e-02 
 2.871509e-02 -5.161110e-02 
 2.903665e-02 -5.162412e-02 
 2.935820e-02 -5.163663e-02 
 2.967976e-02 -5.164862e-02 
 3.000132e-02 -5.166009e-02 
 3.032288e-02 -5.167102e-02 
 3.064443e-02 -5.168143e-02 
 3.096599e-02 -5.169130e-02 
 3.128755e-02 -5.170063e-02 
 3.160911e-02 -5.170943e-02 
 3.193066e-02 -5.171768e-02 
 3.225222e-02 -5.172537e-02 
 3.257378e-02 -5.173251e-02 
 3.289534e-02 -5.173910e-02 
 3.321689e-02 -5.174512e-02 
 3.353845e-02 -5.175059e-02 
 3.386001e-02 -5.175550e-02 
 3.418157e-02 -5.175984e-02 
 3.450312e-02 -5.176363e-02 
 3.482468e-02 -5.176686e-02 
 3.514624e-02 -5.176955e-02 
 3.546780e-02 -5.177171e-02 
 3.578936e-02 -5.177336e-02 
 3.611091e-02 -5.177451e-02 
 3.643247e-02 -5.177517e-02 
 3.675403e-02 -5.177535e-02 
 3.707559e-02 -5.177506e-02 
 3.739714e-02 -5.177432e-02 
 3.771870e-02 -5.177313e-02 
 3.804026e-02 -5.177151e-02 
 3.836182e-02 -5.176946e-02 
 3.868337e-02 -5.176702e-02 
