         time tiltx_up_s... 
------------- ------------- 
 9.646727e-05 -4.673583e-03 
 4.180248e-04 -4.673759e-03 
 7.395824e-04 -4.674307e-03 
 1.061140e-03 -4.674793e-03 
 1.382698e-03 -4.675218e-03 
 1.704255e-03 -4.675582e-03 
 2.025813e-03 -4.675885e-03 
 2.347370e-03 -4.676128e-03 
 2.668928e-03 -4.676312e-03 
 2.990485e-03 -4.676437e-03 
 3.312043e-03 -4.676504e-03 
 3.633600e-03 -4.676514e-03 
 3.955158e-03 -4.676468e-03 
 4.276716e-03 -4.676366e-03 
 4.598273e-03 -4.676210e-03 
 4.919831e-03 -4.676000e-03 
 5.241388e-03 -4.675736e-03 
 5.562946e-03 -4.675421e-03 
 5.884503e-03 -4.675055e-03 
 6.206061e-03 -4.674638e-03 
 6.527619e-03 -4.674173e-03 
 6.849176e-03 -4.673659e-03 
 7.170734e-03 -4.673099e-03 
 7.492291e-03 -4.672492e-03 
 7.813849e-03 -4.671840e-03 
 8.135406e-03 -4.671145e-03 
 8.456964e-03 -4.670405e-03 
 8.778521e-03 -4.669623e-03 
 9.100079e-03 -4.668798e-03 
 9.421637e-03 -4.667932e-03 
 9.743194e-03 -4.667026e-03 
 1.006475e-02 -4.666080e-03 
 1.038631e-02 -4.665096e-03 
 1.070787e-02 -4.664075e-03 
 1.102942e-02 -4.663018e-03 
 1.135098e-02 -4.661924e-03 
 1.167254e-02 -4.660794e-03 
 1.199410e-02 -4.659628e-03 
 1.231565e-02 -4.658428e-03 
 1.263721e-02 -4.657195e-03 
 1.295877e-02 -4.655929e-03 
 1.328033e-02 -4.654630e-03 
 1.360188e-02 -4.653301e-03 
 1.392344e-02 -4.651940e-03 
 1.424500e-02 -4.650549e-03 
 1.456656e-02 -4.649128e-03 
 1.488811e-02 -4.647679e-03 
 1.520967e-02 -4.646201e-03 
 1.553123e-02 -4.644697e-03 
 1.585279e-02 -4.643167e-03 
 1.617435e-02 -4.641612e-03 
 1.649590e-02 -4.640032e-03 
 1.681746e-02 -4.638428e-03 
 1.713902e-02 -4.636801e-03 
 1.746058e-02 -4.635152e-03 
 1.778213e-02 -4.633482e-03 
 1.810369e-02 -4.631793e-03 
 1.842525e-02 -4.630085e-03 
 1.874681e-02 -4.628359e-03 
 1.906836e-02 -4.626617e-03 
 1.938992e-02 -4.624859e-03 
 1.971148e-02 -4.623087e-03 
 2.003304e-02 -4.621302e-03 
 2.035459e-02 -4.619506e-03 
 2.067615e-02 -4.617700e-03 
 2.099771e-02 -4.615887e-03 
 2.131927e-02 -4.614066e-03 
 2.164082e-02 -4.612240e-03 
 2.196238e-02 -4.610407e-03 
 2.228394e-02 -4.608572e-03 
 2.260550e-02 -4.606734e-03 
 2.292705e-02 -4.604896e-03 
 2.324861e-02 -4.603059e-03 
 2.357017e-02 -4.601225e-03 
 2.389173e-02 -4.599396e-03 
 2.421328e-02 -4.597572e-03 
 2.453484e-02 -4.595756e-03 
 2.485640e-02 -4.593949e-03 
 2.517796e-02 -4.592151e-03 
 2.549951e-02 -4.590366e-03 
 2.582107e-02 -4.588595e-03 
 2.614263e-02 -4.586840e-03 
 2.646419e-02 -4.585102e-03 
 2.678574e-02 -4.583382e-03 
 2.710730e-02 -4.581681e-03 
 2.742886e-02 -4.580001e-03 
 2.775042e-02 -4.578344e-03 
 2.807197e-02 -4.576711e-03 
 2.839353e-02 -4.575105e-03 
 2.871509e-02 -4.573525e-03 
 2.903665e-02 -4.571975e-03 
 2.935820e-02 -4.570455e-03 
 2.967976e-02 -4.568967e-03 
 3.000132e-02 -4.567512e-03 
 3.032288e-02 -4.566092e-03 
 3.064443e-02 -4.564708e-03 
 3.096599e-02 -4.563363e-03 
 3.128755e-02 -4.562058e-03 
 3.160911e-02 -4.560794e-03 
 3.193066e-02 -4.559571e-03 
 3.225222e-02 -4.558390e-03 
 3.257378e-02 -4.557254e-03 
 3.289534e-02 -4.556164e-03 
 3.321689e-02 -4.555122e-03 
 3.353845e-02 -4.554130e-03 
 3.386001e-02 -4.553188e-03 
 3.418157e-02 -4.552299e-03 
 3.450312e-02 -4.551464e-03 
 3.482468e-02 -4.550684e-03 
 3.514624e-02 -4.549960e-03 
 3.546780e-02 -4.549293e-03 
 3.578936e-02 -4.548685e-03 
