         time Mid_Disp()... 
------------- ------------- 
 2.386174e-04 -1.888335e-04 
 6.363130e-04 -2.211614e-04 
 1.034009e-03 -2.489548e-04 
 1.431704e-03 -2.723048e-04 
 1.829400e-03 -2.918446e-04 
 2.227096e-03 -3.070003e-04 
 2.624791e-03 -3.206745e-04 
 3.022487e-03 -3.341295e-04 
 3.420182e-03 -3.485585e-04 
 3.817878e-03 -3.636312e-04 
 4.215574e-03 -3.806728e-04 
 4.613269e-03 -4.004724e-04 
 5.010965e-03 -4.220652e-04 
 5.408661e-03 -4.463029e-04 
 5.806356e-03 -4.732972e-04 
 6.204052e-03 -5.011297e-04 
 6.601747e-03 -5.289197e-04 
 6.999443e-03 -5.578734e-04 
 7.397139e-03 -5.863725e-04 
 7.794834e-03 -6.129358e-04 
 8.192530e-03 -6.365112e-04 
 8.590226e-03 -6.587633e-04 
 8.987921e-03 -6.772881e-04 
 9.385617e-03 -6.953908e-04 
 9.783312e-03 -7.113368e-04 
 1.018101e-02 -7.220581e-04 
 1.057870e-02 -7.301037e-04 
 1.097640e-02 -7.363014e-04 
 1.137409e-02 -7.387308e-04 
 1.177179e-02 -7.370229e-04 
 1.216949e-02 -7.315501e-04 
 1.256718e-02 -7.261602e-04 
 1.296488e-02 -7.196289e-04 
 1.336257e-02 -7.158850e-04 
 1.376027e-02 -7.143905e-04 
 1.415796e-02 -7.143571e-04 
 1.455566e-02 -7.159981e-04 
 1.495336e-02 -7.212146e-04 
 1.535105e-02 -7.304803e-04 
 1.574875e-02 -7.438003e-04 
 1.614644e-02 -7.587220e-04 
 1.654414e-02 -7.753016e-04 
 1.694183e-02 -7.934634e-04 
 1.733953e-02 -8.134453e-04 
 1.773723e-02 -8.346915e-04 
 1.813492e-02 -8.550652e-04 
 1.853262e-02 -8.739947e-04 
 1.893031e-02 -8.920618e-04 
 1.932801e-02 -9.100933e-04 
 1.972570e-02 -9.285153e-04 
 2.012340e-02 -9.447684e-04 
 2.052109e-02 -9.579004e-04 
 2.091879e-02 -9.676873e-04 
 2.131649e-02 -9.755866e-04 
 2.171418e-02 -9.787852e-04 
 2.211188e-02 -9.806179e-04 
 2.250957e-02 -9.819613e-04 
 2.290727e-02 -9.821850e-04 
 2.330496e-02 -9.824570e-04 
 2.370266e-02 -9.825596e-04 
 2.410036e-02 -9.821567e-04 
 2.449805e-02 -9.795469e-04 
 2.489575e-02 -9.748578e-04 
 2.529344e-02 -9.704016e-04 
 2.569114e-02 -9.625931e-04 
 2.608883e-02 -9.525401e-04 
 2.648653e-02 -9.401028e-04 
 2.688422e-02 -9.251584e-04 
 2.728192e-02 -9.075888e-04 
 2.767962e-02 -8.864645e-04 
 2.807731e-02 -8.612865e-04 
 2.847501e-02 -8.304358e-04 
 2.887270e-02 -7.956060e-04 
 2.927040e-02 -7.599931e-04 
 2.966809e-02 -7.218766e-04 
 3.006579e-02 -6.814922e-04 
 3.046349e-02 -6.385769e-04 
 3.086118e-02 -5.945743e-04 
 3.125888e-02 -5.498108e-04 
 3.165657e-02 -5.054853e-04 
 3.205427e-02 -4.599190e-04 
 3.245196e-02 -4.153589e-04 
 3.284966e-02 -3.702956e-04 
 3.324735e-02 -3.253554e-04 
 3.364505e-02 -2.793649e-04 
 3.404275e-02 -2.356473e-04 
 3.444044e-02 -1.927580e-04 
 3.483814e-02 -1.512634e-04 
 3.523583e-02 -1.112098e-04 
 3.563353e-02 -7.258652e-05 
 3.603122e-02 -3.642666e-05 
 3.642892e-02  1.919767e-07 
 3.682662e-02  3.514476e-05 
 3.722431e-02  6.953376e-05 
 3.762201e-02  1.043832e-04 
 3.801970e-02  1.374486e-04 
 3.841740e-02  1.710069e-04 
 3.881509e-02  2.020456e-04 
 3.921279e-02  2.342983e-04 
 3.961048e-02  2.665001e-04 
 4.000818e-02  2.996370e-04 
 4.040588e-02  3.341817e-04 
 4.080357e-02  3.675354e-04 
 4.120127e-02  4.003932e-04 
 4.159896e-02  4.338758e-04 
 4.199666e-02  4.662318e-04 
 4.239435e-02  5.005128e-04 
 4.279205e-02  5.334849e-04 
 4.318975e-02  5.668520e-04 
 4.358744e-02  6.001023e-04 
 4.398514e-02  6.329856e-04 
 4.438283e-02  6.652247e-04 
 4.478053e-02  6.959482e-04 
 4.517822e-02  7.262978e-04 
 4.557592e-02  7.556975e-04 
 4.597361e-02  7.865185e-04 
 4.637131e-02  8.178240e-04 
 4.676901e-02  8.480398e-04 
 4.716670e-02  8.768194e-04 
 4.756440e-02  9.039498e-04 
 4.796209e-02  9.294916e-04 
 4.835979e-02  9.542571e-04 
 4.875748e-02  9.767767e-04 
 4.915518e-02  9.968443e-04 
 4.955288e-02  1.015417e-03 
 4.995057e-02  1.032045e-03 
 5.034827e-02  1.045332e-03 
 5.074596e-02  1.054857e-03 
 5.114366e-02  1.062686e-03 
 5.154135e-02  1.068331e-03 
 5.193905e-02  1.073952e-03 
 5.233674e-02  1.081234e-03 
 5.273444e-02  1.090959e-03 
 5.313214e-02  1.103534e-03 
 5.352983e-02  1.117465e-03 
 5.392753e-02  1.134834e-03 
 5.432522e-02  1.154030e-03 
 5.472292e-02  1.174846e-03 
 5.512061e-02  1.198268e-03 
 5.551831e-02  1.225379e-03 
 5.591601e-02  1.253990e-03 
 5.631370e-02  1.284976e-03 
 5.671140e-02  1.316741e-03 
 5.710909e-02  1.349390e-03 
 5.750679e-02  1.383409e-03 
 5.790448e-02  1.418392e-03 
 5.830218e-02  1.454532e-03 
 5.869987e-02  1.490200e-03 
 5.909757e-02  1.524470e-03 
 5.949527e-02  1.559079e-03 
 5.989296e-02  1.594207e-03 
 6.029066e-02  1.628961e-03 
 6.068835e-02  1.661539e-03 
 6.108605e-02  1.693657e-03 
 6.148374e-02  1.726362e-03 
 6.188144e-02  1.759272e-03 
