         time tilt_bot_s... 
------------- ------------- 
 2.386174e-04  4.411439e-03 
 6.363130e-04  2.323446e-03 
 1.034009e-03  1.809747e-04 
 1.431704e-03 -1.890712e-03 
 1.829400e-03 -3.754697e-03 
 2.227096e-03 -5.439947e-03 
 2.624791e-03 -6.929410e-03 
 3.022487e-03 -8.426079e-03 
 3.420182e-03 -9.778247e-03 
 3.817878e-03 -1.109534e-02 
 4.215574e-03 -1.251461e-02 
 4.613269e-03 -1.385189e-02 
 5.010965e-03 -1.542410e-02 
 5.408661e-03 -1.717927e-02 
 5.806356e-03 -1.921159e-02 
 6.204052e-03 -2.167357e-02 
 6.601747e-03 -2.456246e-02 
 6.999443e-03 -2.777239e-02 
 7.397139e-03 -3.126009e-02 
 7.794834e-03 -3.501324e-02 
 8.192530e-03 -3.899554e-02 
 8.590226e-03 -4.267717e-02 
 8.987921e-03 -4.612957e-02 
 9.385617e-03 -4.929693e-02 
 9.783312e-03 -5.211080e-02 
 1.018101e-02 -5.450838e-02 
 1.057870e-02 -5.629134e-02 
 1.097640e-02 -5.751889e-02 
 1.137409e-02 -5.836631e-02 
 1.177179e-02 -5.895739e-02 
 1.216949e-02 -5.953880e-02 
 1.256718e-02 -5.984340e-02 
 1.296488e-02 -6.019558e-02 
 1.336257e-02 -6.083283e-02 
 1.376027e-02 -6.139908e-02 
 1.415796e-02 -6.215453e-02 
 1.455566e-02 -6.269082e-02 
 1.495336e-02 -6.309717e-02 
 1.535105e-02 -6.333998e-02 
 1.574875e-02 -6.318716e-02 
 1.614644e-02 -6.301966e-02 
 1.654414e-02 -6.265656e-02 
 1.694183e-02 -6.239451e-02 
 1.733953e-02 -6.219638e-02 
 1.773723e-02 -6.174859e-02 
 1.813492e-02 -6.122883e-02 
 1.853262e-02 -6.058019e-02 
 1.893031e-02 -5.975323e-02 
 1.932801e-02 -5.876053e-02 
 1.972570e-02 -5.750960e-02 
 2.012340e-02 -5.581707e-02 
 2.052109e-02 -5.393866e-02 
 2.091879e-02 -5.182384e-02 
 2.131649e-02 -4.980629e-02 
 2.171418e-02 -4.772246e-02 
 2.211188e-02 -4.566993e-02 
 2.250957e-02 -4.401208e-02 
 2.290727e-02 -4.247435e-02 
 2.330496e-02 -4.133718e-02 
 2.370266e-02 -4.036016e-02 
 2.410036e-02 -3.948266e-02 
 2.449805e-02 -3.863439e-02 
 2.489575e-02 -3.772944e-02 
 2.529344e-02 -3.685978e-02 
 2.569114e-02 -3.580995e-02 
 2.608883e-02 -3.444239e-02 
 2.648653e-02 -3.338628e-02 
 2.688422e-02 -3.220097e-02 
 2.728192e-02 -3.103579e-02 
 2.767962e-02 -2.971358e-02 
 2.807731e-02 -2.825346e-02 
 2.847501e-02 -2.671585e-02 
 2.887270e-02 -2.527554e-02 
 2.927040e-02 -2.361571e-02 
 2.966809e-02 -2.208318e-02 
 3.006579e-02 -2.066301e-02 
 3.046349e-02 -1.930198e-02 
 3.086118e-02 -1.835893e-02 
 3.125888e-02 -1.775138e-02 
 3.165657e-02 -1.744407e-02 
 3.205427e-02 -1.757316e-02 
 3.245196e-02 -1.795186e-02 
 3.284966e-02 -1.866229e-02 
 3.324735e-02 -1.955053e-02 
 3.364505e-02 -2.039700e-02 
 3.404275e-02 -2.127641e-02 
 3.444044e-02 -2.162695e-02 
 3.483814e-02 -2.161304e-02 
 3.523583e-02 -2.128679e-02 
 3.563353e-02 -2.071369e-02 
 3.603122e-02 -1.987651e-02 
 3.642892e-02 -1.864562e-02 
 3.682662e-02 -1.745590e-02 
 3.722431e-02 -1.632793e-02 
 3.762201e-02 -1.527547e-02 
 3.801970e-02 -1.436329e-02 
 3.841740e-02 -1.337911e-02 
 3.881509e-02 -1.235037e-02 
 3.921279e-02 -1.146533e-02 
 3.961048e-02 -1.064317e-02 
 4.000818e-02 -9.911431e-03 
 4.040588e-02 -9.209105e-03 
 4.080357e-02 -8.787320e-03 
 4.120127e-02 -8.664044e-03 
 4.159896e-02 -8.675519e-03 
 4.199666e-02 -8.858975e-03 
 4.239435e-02 -8.857129e-03 
 4.279205e-02 -8.847467e-03 
 4.318975e-02 -8.631150e-03 
 4.358744e-02 -7.844686e-03 
 4.398514e-02 -6.652098e-03 
 4.438283e-02 -4.825859e-03 
 4.478053e-02 -2.513265e-03 
 4.517822e-02  2.191546e-04 
 4.557592e-02  3.247935e-03 
 4.597361e-02  6.426635e-03 
 4.637131e-02  9.882352e-03 
 4.676901e-02  1.299440e-02 
 4.716670e-02  1.594884e-02 
 4.756440e-02  1.857911e-02 
 4.796209e-02  2.074139e-02 
 4.835979e-02  2.248258e-02 
 4.875748e-02  2.382927e-02 
 4.915518e-02  2.464793e-02 
 4.955288e-02  2.525410e-02 
 4.995057e-02  2.540161e-02 
 5.034827e-02  2.509872e-02 
 5.074596e-02  2.441289e-02 
 5.114366e-02  2.362337e-02 
 5.154135e-02  2.285686e-02 
 5.193905e-02  2.220389e-02 
 5.233674e-02  2.182495e-02 
 5.273444e-02  2.175546e-02 
 5.313214e-02  2.218082e-02 
 5.352983e-02  2.325985e-02 
