         time tiltx_low_... 
------------- ------------- 
 3.579261e-04  7.003520e-02 
 7.556217e-04  7.041274e-02 
 1.153317e-03  7.088968e-02 
 1.551013e-03  7.141256e-02 
 1.948709e-03  7.196046e-02 
 2.346404e-03  7.250973e-02 
 2.744100e-03  7.303506e-02 
 3.141795e-03  7.351855e-02 
 3.539491e-03  7.393926e-02 
 3.937187e-03  7.428770e-02 
 4.334882e-03  7.455293e-02 
 4.732578e-03  7.473211e-02 
 5.130274e-03  7.483092e-02 
 5.527969e-03  7.485899e-02 
 5.925665e-03  7.483471e-02 
 6.323360e-03  7.477977e-02 
 6.721056e-03  7.472142e-02 
 7.118752e-03  7.468802e-02 
 7.516447e-03  7.470554e-02 
 7.914143e-03  7.479915e-02 
 8.311839e-03  7.498306e-02 
 8.709534e-03  7.526748e-02 
 9.107230e-03  7.565760e-02 
 9.504926e-03  7.614778e-02 
 9.902621e-03  7.672558e-02 
 1.030032e-02  7.737277e-02 
 1.069801e-02  7.806160e-02 
 1.109571e-02  7.876132e-02 
 1.149340e-02  7.943620e-02 
 1.189110e-02  8.004947e-02 
 1.228879e-02  8.057124e-02 
 1.268649e-02  8.097909e-02 
 1.308419e-02  8.125492e-02 
 1.348188e-02  8.138715e-02 
 1.387958e-02  8.137266e-02 
 1.427727e-02  8.121067e-02 
 1.467497e-02  8.090199e-02 
 1.507266e-02  8.045733e-02 
 1.547036e-02  7.988920e-02 
 1.586806e-02  7.921533e-02 
 1.626575e-02  7.845656e-02 
 1.666345e-02  7.763469e-02 
 1.706114e-02  7.677616e-02 
 1.745884e-02  7.590108e-02 
 1.785653e-02  7.503186e-02 
 1.825423e-02  7.418025e-02 
 1.865192e-02  7.335302e-02 
 1.904962e-02  7.254820e-02 
 1.944732e-02  7.175721e-02 
 1.984501e-02  7.096006e-02 
 2.024271e-02  7.013547e-02 
 2.064040e-02  6.925382e-02 
 2.103810e-02  6.828421e-02 
 2.143579e-02  6.719650e-02 
 2.183349e-02  6.596319e-02 
 2.223119e-02  6.456611e-02 
 2.262888e-02  6.299336e-02 
 2.302658e-02  6.123904e-02 
 2.342427e-02  5.930009e-02 
 2.382197e-02  5.718683e-02 
 2.421966e-02  5.491505e-02 
 2.461736e-02  5.251160e-02 
 2.501505e-02  5.001337e-02 
 2.541275e-02  4.745550e-02 
 2.581045e-02  4.487582e-02 
 2.620814e-02  4.231571e-02 
 2.660584e-02  3.981312e-02 
 2.700353e-02  3.740043e-02 
 2.740123e-02  3.509719e-02 
 2.779892e-02  3.292162e-02 
 2.819662e-02  3.087761e-02 
 2.859432e-02  2.896303e-02 
 2.899201e-02  2.717537e-02 
 2.938971e-02  2.550190e-02 
 2.978740e-02  2.392349e-02 
 3.018510e-02  2.241199e-02 
 3.058279e-02  2.094116e-02 
 3.098049e-02  1.948228e-02 
 3.137819e-02  1.801676e-02 
 3.177588e-02  1.652435e-02 
 3.217358e-02  1.499286e-02 
 3.257127e-02  1.341217e-02 
 3.296897e-02  1.178207e-02 
 3.336666e-02  1.011183e-02 
 3.376436e-02  8.417566e-03 
 3.416205e-02  6.721696e-03 
 3.455975e-02  5.047560e-03 
 3.495745e-02  3.418862e-03 
 3.535514e-02  1.855047e-03 
 3.575284e-02  3.840760e-04 
 3.615053e-02 -9.752984e-04 
 3.654823e-02 -2.208276e-03 
 3.694592e-02 -3.307553e-03 
 3.734362e-02 -4.272998e-03 
 3.774132e-02 -5.112740e-03 
 3.813901e-02 -5.836682e-03 
 3.853671e-02 -6.466488e-03 
 3.893440e-02 -7.027084e-03 
 3.933210e-02 -7.552573e-03 
 3.972979e-02 -8.078540e-03 
 4.012749e-02 -8.637495e-03 
 4.052518e-02 -9.263357e-03 
 4.092288e-02 -9.977321e-03 
 4.132058e-02 -1.079742e-02 
 4.171827e-02 -1.173488e-02 
 4.211597e-02 -1.279585e-02 
 4.251366e-02 -1.397618e-02 
 4.291136e-02 -1.526540e-02 
 4.330905e-02 -1.664746e-02 
 4.370675e-02 -1.810123e-02 
 4.410445e-02 -1.960280e-02 
 4.450214e-02 -2.112864e-02 
 4.489984e-02 -2.265401e-02 
 4.529753e-02 -2.415094e-02 
 4.569523e-02 -2.559977e-02 
 4.609292e-02 -2.698103e-02 
 4.649062e-02 -2.828010e-02 
 4.688831e-02 -2.949225e-02 
 4.728601e-02 -3.061688e-02 
 4.768371e-02 -3.166602e-02 
