         time bulge_top_... 
------------- ------------- 
 3.579261e-04 -4.568401e-03 
 7.556217e-04 -6.701696e-03 
 1.153317e-03 -8.844254e-03 
 1.551013e-03 -1.051986e-02 
 1.948709e-03 -1.157116e-02 
 2.346404e-03 -1.187619e-02 
 2.744100e-03 -1.136349e-02 
 3.141795e-03 -1.011835e-02 
 3.539491e-03 -8.257227e-03 
 3.937187e-03 -5.972250e-03 
 4.334882e-03 -3.456690e-03 
 4.732578e-03 -9.169319e-04 
 5.130274e-03  1.482551e-03 
 5.527969e-03  3.610668e-03 
 5.925665e-03  5.357910e-03 
 6.323360e-03  6.582295e-03 
 6.721056e-03  7.256038e-03 
 7.118752e-03  7.313129e-03 
 7.516447e-03  6.795248e-03 
 7.914143e-03  5.741563e-03 
 8.311839e-03  4.300929e-03 
 8.709534e-03  2.626934e-03 
 9.107230e-03  8.597092e-04 
 9.504926e-03 -8.489009e-04 
 9.902621e-03 -2.396313e-03 
 1.030032e-02 -3.719586e-03 
 1.069801e-02 -4.793324e-03 
 1.109571e-02 -5.552167e-03 
 1.149340e-02 -6.010063e-03 
 1.189110e-02 -6.157237e-03 
 1.228879e-02 -6.044043e-03 
 1.268649e-02 -5.733070e-03 
 1.308419e-02 -5.293595e-03 
 1.348188e-02 -4.801179e-03 
 1.387958e-02 -4.298263e-03 
 1.427727e-02 -3.822523e-03 
 1.467497e-02 -3.383574e-03 
 1.507266e-02 -2.985433e-03 
 1.547036e-02 -2.666283e-03 
 1.586806e-02 -2.465492e-03 
 1.626575e-02 -2.421212e-03 
 1.666345e-02 -2.553515e-03 
 1.706114e-02 -2.833972e-03 
 1.745884e-02 -3.193791e-03 
 1.785653e-02 -3.533490e-03 
 1.825423e-02 -3.745658e-03 
 1.865192e-02 -3.747971e-03 
 1.904962e-02 -3.526656e-03 
 1.944732e-02 -3.096451e-03 
 1.984501e-02 -2.504478e-03 
 2.024271e-02 -1.860659e-03 
 2.064040e-02 -1.179447e-03 
 2.103810e-02 -4.959161e-04 
 2.143579e-02  1.521828e-04 
 2.183349e-02  7.690693e-04 
 2.223119e-02  1.287555e-03 
 2.262888e-02  1.660401e-03 
 2.302658e-02  1.888695e-03 
 2.342427e-02  1.942366e-03 
 2.382197e-02  1.840254e-03 
 2.421966e-02  1.641357e-03 
 2.461736e-02  1.434135e-03 
 2.501505e-02  1.297631e-03 
 2.541275e-02  1.285398e-03 
 2.581045e-02  1.436413e-03 
 2.620814e-02  1.765108e-03 
 2.660584e-02  2.242403e-03 
 2.700353e-02  2.799266e-03 
 2.740123e-02  3.390670e-03 
 2.779892e-02  3.922835e-03 
 2.819662e-02  4.324205e-03 
 2.859432e-02  4.531501e-03 
 2.899201e-02  4.553646e-03 
 2.938971e-02  4.420547e-03 
 2.978740e-02  4.132844e-03 
 3.018510e-02  3.764981e-03 
 3.058279e-02  3.355110e-03 
 3.098049e-02  2.939217e-03 
 3.137819e-02  2.499563e-03 
 3.177588e-02  2.030524e-03 
 3.217358e-02  1.567976e-03 
 3.257127e-02  1.121611e-03 
 3.296897e-02  7.728636e-04 
 3.336666e-02  6.491201e-04 
 3.376436e-02  7.809906e-04 
 3.416205e-02  1.239265e-03 
 3.455975e-02  2.048728e-03 
 3.495745e-02  3.213765e-03 
 3.535514e-02  4.726298e-03 
 3.575284e-02  6.527615e-03 
 3.615053e-02  8.542249e-03 
 3.654823e-02  1.065384e-02 
 3.694592e-02  1.274680e-02 
 3.734362e-02  1.467241e-02 
 3.774132e-02  1.625995e-02 
 3.813901e-02  1.740517e-02 
 3.853671e-02  1.802924e-02 
 3.893440e-02  1.804625e-02 
 3.933210e-02  1.748839e-02 
 3.972979e-02  1.632452e-02 
 4.012749e-02  1.462411e-02 
 4.052518e-02  1.251252e-02 
 4.092288e-02  1.012851e-02 
 4.132058e-02  7.655633e-03 
 4.171827e-02  5.244783e-03 
 4.211597e-02  3.076835e-03 
 4.251366e-02  1.291181e-03 
 4.291136e-02  1.558851e-05 
 4.330905e-02 -6.592214e-04 
 4.370675e-02 -7.445499e-04 
 4.410445e-02 -2.253252e-04 
 4.450214e-02  8.227930e-04 
 4.489984e-02  2.305361e-03 
 4.529753e-02  4.090372e-03 
 4.569523e-02  6.030059e-03 
 4.609292e-02  8.014506e-03 
 4.649062e-02  9.909980e-03 
 4.688831e-02  1.159883e-02 
 4.728601e-02  1.296742e-02 
 4.768371e-02  1.391401e-02 
 4.808140e-02  1.441463e-02 
 4.847910e-02  1.439948e-02 
 4.887679e-02  1.394369e-02 
 4.927449e-02  1.306111e-02 
 4.967218e-02  1.191182e-02 
 5.006988e-02  1.060534e-02 
 5.046758e-02  9.263362e-03 
 5.086527e-02  8.058465e-03 
 5.126297e-02  7.101792e-03 
 5.166066e-02  6.529735e-03 
 5.205836e-02  6.418484e-03 
 5.245605e-02  6.849128e-03 
 5.285375e-02  7.899114e-03 
 5.325144e-02  9.539830e-03 
 5.364914e-02  1.174118e-02 
 5.404684e-02  1.438709e-02 
 5.444453e-02  1.728834e-02 
 5.484223e-02  2.020089e-02 
 5.523992e-02  2.291781e-02 
 5.563762e-02  2.515882e-02 
 5.603531e-02  2.674203e-02 
 5.643301e-02  2.756650e-02 
 5.683071e-02  2.756539e-02 
 5.722840e-02  2.673681e-02 
 5.762610e-02  2.512213e-02 
