         time Z Displace... 
------------- ------------- 
 3.181565e-04  1.501798e-04 
 7.158521e-04  1.547094e-04 
 1.113548e-03  1.592812e-04 
 1.511243e-03  1.639401e-04 
 1.908939e-03  1.684919e-04 
 2.306635e-03  1.728934e-04 
 2.704330e-03  1.772349e-04 
 3.102026e-03  1.815714e-04 
 3.499722e-03  1.859086e-04 
 3.897417e-03  1.902163e-04 
 4.295113e-03  1.943976e-04 
 4.692808e-03  1.985124e-04 
 5.090504e-03  2.024704e-04 
 5.488200e-03  2.063608e-04 
 5.885895e-03  2.102608e-04 
 6.283591e-03  2.141224e-04 
 6.681287e-03  2.178173e-04 
 7.078982e-03  2.213717e-04 
 7.476678e-03  2.248442e-04 
 7.874373e-03  2.282808e-04 
 8.272069e-03  2.317823e-04 
 8.669765e-03  2.352748e-04 
 9.067460e-03  2.386434e-04 
 9.465156e-03  2.419206e-04 
 9.862852e-03  2.450755e-04 
 1.026055e-02  2.482097e-04 
 1.065824e-02  2.512615e-04 
 1.105594e-02  2.543350e-04 
 1.145363e-02  2.572455e-04 
 1.185133e-02  2.600041e-04 
 1.224903e-02  2.626185e-04 
 1.264672e-02  2.652410e-04 
 1.304442e-02  2.678383e-04 
 1.344211e-02  2.703418e-04 
 1.383981e-02  2.727458e-04 
 1.423750e-02  2.749028e-04 
 1.463520e-02  2.769261e-04 
 1.503289e-02  2.788157e-04 
 1.543059e-02  2.805364e-04 
 1.582829e-02  2.821968e-04 
 1.622598e-02  2.836940e-04 
 1.662368e-02  2.851191e-04 
 1.702137e-02  2.863443e-04 
 1.741907e-02  2.875436e-04 
 1.781676e-02  2.887351e-04 
 1.821446e-02  2.898729e-04 
 1.861216e-02  2.908638e-04 
 1.900985e-02  2.918761e-04 
 1.940755e-02  2.927475e-04 
 1.980524e-02  2.935672e-04 
 2.020294e-02  2.943535e-04 
 2.060063e-02  2.951537e-04 
 2.099833e-02  2.958188e-04 
 2.139602e-02  2.963374e-04 
 2.179372e-02  2.967697e-04 
 2.219142e-02  2.971588e-04 
 2.258911e-02  2.974766e-04 
 2.298681e-02  2.977282e-04 
 2.338450e-02  2.979755e-04 
 2.378220e-02  2.982215e-04 
 2.417989e-02  2.982977e-04 
 2.457759e-02  2.983463e-04 
 2.497529e-02  2.984219e-04 
 2.537298e-02  2.984985e-04 
 2.577068e-02  2.984847e-04 
 2.616837e-02  2.984982e-04 
 2.656607e-02  2.984335e-04 
 2.696376e-02  2.984818e-04 
 2.736146e-02  2.986104e-04 
 2.775915e-02  2.987759e-04 
 2.815685e-02  2.991273e-04 
 2.855455e-02  2.994865e-04 
 2.895224e-02  2.999503e-04 
 2.934994e-02  3.004703e-04 
 2.974763e-02  3.010735e-04 
 3.014533e-02  3.018055e-04 
 3.054302e-02  3.025590e-04 
 3.094072e-02  3.032740e-04 
 3.133842e-02  3.040283e-04 
 3.173611e-02  3.048684e-04 
 3.213381e-02  3.058600e-04 
 3.253150e-02  3.069526e-04 
 3.292920e-02  3.080994e-04 
 3.332689e-02  3.092922e-04 
 3.372459e-02  3.105318e-04 
 3.412228e-02  3.119024e-04 
 3.451998e-02  3.133641e-04 
 3.491768e-02  3.149720e-04 
 3.531537e-02  3.165898e-04 
 3.571307e-02  3.182759e-04 
 3.611076e-02  3.201642e-04 
 3.650846e-02  3.221944e-04 
 3.690615e-02  3.243959e-04 
 3.730385e-02  3.267529e-04 
 3.770155e-02  3.291825e-04 
 3.809924e-02  3.316278e-04 
 3.849694e-02  3.341920e-04 
 3.889463e-02  3.367924e-04 
 3.929233e-02  3.395530e-04 
 3.969002e-02  3.423958e-04 
 4.008772e-02  3.452928e-04 
 4.048541e-02  3.481384e-04 
 4.088311e-02  3.510500e-04 
 4.128081e-02  3.540569e-04 
 4.167850e-02  3.570202e-04 
 4.207620e-02  3.599558e-04 
 4.247389e-02  3.628407e-04 
 4.287159e-02  3.656428e-04 
 4.326928e-02  3.682794e-04 
 4.366698e-02  3.709356e-04 
 4.406468e-02  3.736124e-04 
 4.446237e-02  3.762476e-04 
 4.486007e-02  3.788101e-04 
 4.525776e-02  3.813011e-04 
 4.565546e-02  3.837625e-04 
 4.605315e-02  3.861828e-04 
 4.645085e-02  3.885695e-04 
 4.684854e-02  3.909179e-04 
 4.724624e-02  3.931116e-04 
 4.764394e-02  3.951951e-04 
 4.804163e-02  3.971342e-04 
 4.843933e-02  3.990197e-04 
 4.883702e-02  4.008142e-04 
 4.923472e-02  4.025187e-04 
 4.963241e-02  4.040612e-04 
 5.003011e-02  4.053417e-04 
 5.042781e-02  4.065094e-04 
 5.082550e-02  4.075556e-04 
 5.122320e-02  4.083397e-04 
 5.162089e-02  4.091280e-04 
 5.201859e-02  4.097105e-04 
 5.241628e-02  4.100093e-04 
 5.281398e-02  4.101327e-04 
 5.321168e-02  4.100971e-04 
 5.360937e-02  4.100458e-04 
 5.400707e-02  4.098183e-04 
 5.440476e-02  4.095189e-04 
 5.480246e-02  4.090192e-04 
 5.520015e-02  4.083210e-04 
 5.559785e-02  4.075297e-04 
 5.599554e-02  4.066811e-04 
 5.639324e-02  4.057069e-04 
 5.679094e-02  4.045632e-04 
 5.718863e-02  4.032435e-04 
 5.758633e-02  4.017411e-04 
 5.798402e-02  4.001857e-04 
 5.838172e-02  3.986158e-04 
 5.877941e-02  3.969403e-04 
 5.917711e-02  3.950866e-04 
 5.957481e-02  3.930979e-04 
 5.997250e-02  3.909327e-04 
 6.037020e-02  3.887127e-04 
 6.076789e-02  3.864079e-04 
 6.116559e-02  3.840056e-04 
 6.156328e-02  3.814834e-04 
 6.196098e-02  3.787734e-04 
 6.235867e-02  3.759530e-04 
 6.275637e-02  3.731438e-04 
 6.315407e-02  3.702805e-04 
 6.355176e-02  3.673534e-04 
 6.394946e-02  3.644784e-04 
 6.434715e-02  3.615024e-04 
 6.474485e-02  3.584161e-04 
 6.514254e-02  3.552573e-04 
 6.554024e-02  3.521033e-04 
 6.593794e-02  3.488965e-04 
 6.633563e-02  3.456577e-04 
 6.673333e-02  3.422808e-04 
 6.713102e-02  3.389259e-04 
 6.752872e-02  3.356484e-04 
 6.792641e-02  3.323833e-04 
 6.832411e-02  3.291096e-04 
 6.872180e-02  3.257264e-04 
 6.911950e-02  3.223620e-04 
 6.951720e-02  3.188646e-04 
 6.991489e-02  3.153519e-04 
 7.031259e-02  3.118493e-04 
 7.071028e-02  3.083041e-04 
 7.110798e-02  3.047252e-04 
 7.150567e-02  3.010472e-04 
 7.190337e-02  2.974053e-04 
 7.230107e-02  2.936844e-04 
 7.269876e-02  2.900674e-04 
 7.309646e-02  2.865191e-04 
 7.349415e-02  2.829017e-04 
 7.389185e-02  2.792977e-04 
 7.428954e-02  2.757293e-04 
 7.468724e-02  2.721144e-04 
 7.508493e-02  2.685681e-04 
 7.548263e-02  2.650948e-04 
 7.588033e-02  2.616095e-04 
 7.627802e-02  2.581123e-04 
 7.667572e-02  2.546221e-04 
 7.707341e-02  2.511918e-04 
 7.747111e-02  2.478499e-04 
 7.786880e-02  2.446972e-04 
 7.826650e-02  2.415852e-04 
 7.866420e-02  2.384732e-04 
 7.906189e-02  2.354849e-04 
 7.945959e-02  2.326019e-04 
 7.985728e-02  2.297810e-04 
 8.025498e-02  2.271265e-04 
 8.065267e-02  2.244754e-04 
 8.105037e-02  2.217108e-04 
 8.144806e-02  2.189844e-04 
