         time tilt_low_s... 
------------- ------------- 
 3.579261e-04 -8.669435e-03 
 7.556217e-04 -8.247108e-03 
 1.153317e-03 -7.743874e-03 
 1.551013e-03 -7.179536e-03 
 1.948709e-03 -6.570297e-03 
 2.346404e-03 -5.945179e-03 
 2.744100e-03 -5.292348e-03 
 3.141795e-03 -4.599054e-03 
 3.539491e-03 -3.856983e-03 
 3.937187e-03 -3.076279e-03 
 4.334882e-03 -2.253086e-03 
 4.732578e-03 -1.375750e-03 
 5.130274e-03 -4.448915e-04 
 5.527969e-03  5.496645e-04 
 5.925665e-03  1.605799e-03 
 6.323360e-03  2.702709e-03 
 6.721056e-03  3.820776e-03 
 7.118752e-03  4.973266e-03 
 7.516447e-03  6.149332e-03 
 7.914143e-03  7.317258e-03 
 8.311839e-03  8.408601e-03 
 8.709534e-03  9.368576e-03 
 9.107230e-03  1.019171e-02 
 9.504926e-03  1.088024e-02 
 9.902621e-03  1.142734e-02 
 1.030032e-02  1.185074e-02 
 1.069801e-02  1.214034e-02 
 1.109571e-02  1.228949e-02 
 1.149340e-02  1.230497e-02 
 1.189110e-02  1.218207e-02 
 1.228879e-02  1.191468e-02 
 1.268649e-02  1.149443e-02 
 1.308419e-02  1.094032e-02 
 1.348188e-02  1.027606e-02 
 1.387958e-02  9.535323e-03 
 1.427727e-02  8.741200e-03 
 1.467497e-02  7.886275e-03 
 1.507266e-02  6.962608e-03 
 1.547036e-02  5.954691e-03 
 1.586806e-02  4.891331e-03 
 1.626575e-02  3.791005e-03 
 1.666345e-02  2.667259e-03 
 1.706114e-02  1.519580e-03 
 1.745884e-02  3.702025e-04 
 1.785653e-02 -7.675756e-04 
 1.825423e-02 -1.898131e-03 
 1.865192e-02 -3.003990e-03 
 1.904962e-02 -4.089221e-03 
 1.944732e-02 -5.176362e-03 
 1.984501e-02 -6.245865e-03 
 2.024271e-02 -7.307625e-03 
 2.064040e-02 -8.378355e-03 
 2.103810e-02 -9.451283e-03 
 2.143579e-02 -1.056197e-02 
 2.183349e-02 -1.171748e-02 
 2.223119e-02 -1.289520e-02 
 2.262888e-02 -1.407512e-02 
 2.302658e-02 -1.522259e-02 
 2.342427e-02 -1.633001e-02 
 2.382197e-02 -1.736030e-02 
 2.421966e-02 -1.827552e-02 
 2.461736e-02 -1.902948e-02 
 2.501505e-02 -1.959079e-02 
 2.541275e-02 -1.992320e-02 
 2.581045e-02 -2.000424e-02 
 2.620814e-02 -1.983470e-02 
 2.660584e-02 -1.940918e-02 
 2.700353e-02 -1.876141e-02 
 2.740123e-02 -1.794718e-02 
 2.779892e-02 -1.701339e-02 
 2.819662e-02 -1.600069e-02 
 2.859432e-02 -1.493500e-02 
 2.899201e-02 -1.386027e-02 
 2.938971e-02 -1.280299e-02 
 2.978740e-02 -1.178341e-02 
 3.018510e-02 -1.080709e-02 
 3.058279e-02 -9.879841e-03 
 3.098049e-02 -9.008413e-03 
 3.137819e-02 -8.137873e-03 
 3.177588e-02 -7.228667e-03 
 3.217358e-02 -6.244294e-03 
 3.257127e-02 -5.169902e-03 
 3.296897e-02 -3.986963e-03 
 3.336666e-02 -2.702103e-03 
 3.376436e-02 -1.328872e-03 
 3.416205e-02  1.222427e-04 
 3.455975e-02  1.629737e-03 
 3.495745e-02  3.171492e-03 
 3.535514e-02  4.692081e-03 
 3.575284e-02  6.164108e-03 
 3.615053e-02  7.577703e-03 
 3.654823e-02  8.926681e-03 
 3.694592e-02  1.017975e-02 
 3.734362e-02  1.131132e-02 
 3.774132e-02  1.231499e-02 
 3.813901e-02  1.320668e-02 
 3.853671e-02  1.401493e-02 
 3.893440e-02  1.475308e-02 
 3.933210e-02  1.544262e-02 
 3.972979e-02  1.608820e-02 
 4.012749e-02  1.664187e-02 
 4.052518e-02  1.708649e-02 
