         time tiltx_low_... 
------------- ------------- 
 9.646827e-05 -8.508325e-03 
 4.180292e-04 -8.506887e-03 
 7.395901e-04 -8.502108e-03 
 1.061151e-03 -8.497354e-03 
 1.382712e-03 -8.492631e-03 
 1.704273e-03 -8.487941e-03 
 2.025834e-03 -8.483288e-03 
 2.347395e-03 -8.478678e-03 
 2.668956e-03 -8.474112e-03 
 2.990517e-03 -8.469596e-03 
 3.312077e-03 -8.465133e-03 
 3.633638e-03 -8.460727e-03 
 3.955199e-03 -8.456383e-03 
 4.276760e-03 -8.452103e-03 
 4.598321e-03 -8.447891e-03 
 4.919882e-03 -8.443751e-03 
 5.241443e-03 -8.439687e-03 
 5.563004e-03 -8.435702e-03 
 5.884565e-03 -8.431799e-03 
 6.206126e-03 -8.427983e-03 
 6.527687e-03 -8.424255e-03 
 6.849248e-03 -8.420619e-03 
 7.170809e-03 -8.417079e-03 
 7.492370e-03 -8.413638e-03 
 7.813930e-03 -8.410296e-03 
 8.135491e-03 -8.407058e-03 
 8.457052e-03 -8.403926e-03 
 8.778613e-03 -8.400903e-03 
 9.100174e-03 -8.397992e-03 
 9.421735e-03 -8.395194e-03 
 9.743296e-03 -8.392512e-03 
 1.006486e-02 -8.389948e-03 
 1.038642e-02 -8.387504e-03 
 1.070798e-02 -8.385182e-03 
 1.102954e-02 -8.382983e-03 
 1.135110e-02 -8.380911e-03 
 1.167266e-02 -8.378968e-03 
 1.199422e-02 -8.377155e-03 
 1.231578e-02 -8.375474e-03 
 1.263734e-02 -8.373925e-03 
 1.295891e-02 -8.372511e-03 
 1.328047e-02 -8.371231e-03 
 1.360203e-02 -8.370088e-03 
 1.392359e-02 -8.369082e-03 
 1.424515e-02 -8.368215e-03 
 1.456671e-02 -8.367486e-03 
 1.488827e-02 -8.366896e-03 
 1.520983e-02 -8.366445e-03 
 1.553139e-02 -8.366133e-03 
 1.585295e-02 -8.365960e-03 
 1.617452e-02 -8.365927e-03 
 1.649608e-02 -8.366036e-03 
 1.681764e-02 -8.366286e-03 
 1.713920e-02 -8.366678e-03 
 1.746076e-02 -8.367211e-03 
 1.778232e-02 -8.367885e-03 
 1.810388e-02 -8.368698e-03 
 1.842544e-02 -8.369650e-03 
 1.874700e-02 -8.370741e-03 
 1.906856e-02 -8.371970e-03 
 1.939012e-02 -8.373334e-03 
 1.971169e-02 -8.374834e-03 
 2.003325e-02 -8.376466e-03 
 2.035481e-02 -8.378229e-03 
 2.067637e-02 -8.380122e-03 
 2.099793e-02 -8.382143e-03 
 2.131949e-02 -8.384291e-03 
 2.164105e-02 -8.386564e-03 
 2.196261e-02 -8.388963e-03 
 2.228417e-02 -8.391484e-03 
 2.260573e-02 -8.394125e-03 
 2.292729e-02 -8.396884e-03 
 2.324886e-02 -8.399758e-03 
 2.357042e-02 -8.402744e-03 
 2.389198e-02 -8.405841e-03 
 2.421354e-02 -8.409044e-03 
 2.453510e-02 -8.412350e-03 
 2.485666e-02 -8.415756e-03 
 2.517822e-02 -8.419259e-03 
 2.549978e-02 -8.422856e-03 
 2.582134e-02 -8.426543e-03 
 2.614290e-02 -8.430317e-03 
 2.646447e-02 -8.434174e-03 
 2.678603e-02 -8.438113e-03 
 2.710759e-02 -8.442129e-03 
 2.742915e-02 -8.446221e-03 
 2.775071e-02 -8.450384e-03 
 2.807227e-02 -8.454614e-03 
 2.839383e-02 -8.458906e-03 
 2.871539e-02 -8.463258e-03 
 2.903695e-02 -8.467665e-03 
 2.935851e-02 -8.472123e-03 
 2.968007e-02 -8.476628e-03 
 3.000164e-02 -8.481176e-03 
 3.032320e-02 -8.485764e-03 
 3.064476e-02 -8.490387e-03 
 3.096632e-02 -8.495043e-03 
 3.128788e-02 -8.499727e-03 
 3.160944e-02 -8.504435e-03 
 3.193100e-02 -8.509166e-03 
 3.225256e-02 -8.513917e-03 
 3.257412e-02 -8.518682e-03 
 3.289568e-02 -8.523459e-03 
 3.321725e-02 -8.528241e-03 
 3.353881e-02 -8.533025e-03 
 3.386037e-02 -8.537807e-03 
 3.418193e-02 -8.542583e-03 
 3.450349e-02 -8.547348e-03 
 3.482505e-02 -8.552099e-03 
 3.514661e-02 -8.556833e-03 
 3.546817e-02 -8.561546e-03 
 3.578973e-02 -8.566235e-03 
 3.611129e-02 -8.570894e-03 
 3.643285e-02 -8.575523e-03 
 3.675442e-02 -8.580119e-03 
 3.707598e-02 -8.584678e-03 
 3.739754e-02 -8.589199e-03 
 3.771910e-02 -8.593677e-03 
 3.804066e-02 -8.598108e-03 
 3.836222e-02 -8.602488e-03 
 3.868378e-02 -8.606814e-03 
 3.900534e-02 -8.611081e-03 
 3.932690e-02 -8.615287e-03 
 3.964846e-02 -8.619428e-03 
 3.997002e-02 -8.623502e-03 
 4.029159e-02 -8.627506e-03 
 4.061315e-02 -8.631438e-03 
 4.093471e-02 -8.635293e-03 
 4.125627e-02 -8.639070e-03 
 4.157783e-02 -8.642768e-03 
 4.189939e-02 -8.646383e-03 
 4.222095e-02 -8.649914e-03 
 4.254251e-02 -8.653356e-03 
 4.286407e-02 -8.656709e-03 
 4.318563e-02 -8.659968e-03 
 4.350719e-02 -8.663129e-03 
 4.382876e-02 -8.666190e-03 
 4.415032e-02 -8.669148e-03 
 4.447188e-02 -8.672001e-03 
 4.479344e-02 -8.674747e-03 
 4.511500e-02 -8.677384e-03 
 4.543656e-02 -8.679910e-03 
 4.575812e-02 -8.682323e-03 
 4.607968e-02 -8.684622e-03 
 4.640124e-02 -8.686804e-03 
 4.672280e-02 -8.688870e-03 
 4.704436e-02 -8.690817e-03 
 4.736593e-02 -8.692645e-03 
 4.768749e-02 -8.694350e-03 
 4.800905e-02 -8.695933e-03 
 4.833061e-02 -8.697390e-03 
 4.865217e-02 -8.698719e-03 
 4.897373e-02 -8.699921e-03 
 4.929529e-02 -8.700992e-03 
 4.961685e-02 -8.701934e-03 
 4.993841e-02 -8.702745e-03 
 5.025997e-02 -8.703427e-03 
 5.058153e-02 -8.703981e-03 
 5.090309e-02 -8.704404e-03 
 5.122466e-02 -8.704698e-03 
 5.154622e-02 -8.704862e-03 
 5.186778e-02 -8.704897e-03 
 5.218934e-02 -8.704802e-03 
 5.251090e-02 -8.704579e-03 
 5.283246e-02 -8.704229e-03 
 5.315402e-02 -8.703752e-03 
 5.347558e-02 -8.703148e-03 
 5.379714e-02 -8.702418e-03 
 5.411870e-02 -8.701562e-03 
 5.444026e-02 -8.700582e-03 
 5.476183e-02 -8.699481e-03 
 5.508339e-02 -8.698261e-03 
 5.540495e-02 -8.696924e-03 
 5.572651e-02 -8.695474e-03 
 5.604807e-02 -8.693913e-03 
 5.636963e-02 -8.692240e-03 
 5.669119e-02 -8.690458e-03 
 5.701275e-02 -8.688570e-03 
 5.733431e-02 -8.686578e-03 
 5.765587e-02 -8.684484e-03 
 5.797743e-02 -8.682291e-03 
 5.829900e-02 -8.680002e-03 
 5.862056e-02 -8.677618e-03 
 5.894212e-02 -8.675140e-03 
 5.926368e-02 -8.672572e-03 
 5.958524e-02 -8.669918e-03 
 5.990680e-02 -8.667181e-03 
 6.022836e-02 -8.664366e-03 
 6.054992e-02 -8.661475e-03 
 6.087148e-02 -8.658513e-03 
 6.119304e-02 -8.655482e-03 
 6.151460e-02 -8.652381e-03 
