         time bulge_top_... 
------------- ------------- 
 3.181565e-04  3.509736e-03 
 7.158521e-04 -2.314029e-04 
 1.113548e-03 -5.303871e-03 
 1.511243e-03 -1.037399e-02 
 1.908939e-03 -1.482328e-02 
 2.306635e-03 -1.820625e-02 
 2.704330e-03 -2.021823e-02 
 3.102026e-03 -2.040802e-02 
 3.499722e-03 -1.862252e-02 
 3.897417e-03 -1.484560e-02 
 4.295113e-03 -9.262294e-03 
 4.692808e-03 -2.403116e-03 
 5.090504e-03  5.260041e-03 
 5.488200e-03  1.290792e-02 
 5.885895e-03  2.018001e-02 
 6.283591e-03  2.649074e-02 
 6.681287e-03  3.134660e-02 
 7.078982e-03  3.448372e-02 
 7.476678e-03  3.575744e-02 
 7.874373e-03  3.502766e-02 
 8.272069e-03  3.197419e-02 
 8.669765e-03  2.677385e-02 
 9.067460e-03  1.972241e-02 
 9.465156e-03  1.138497e-02 
 9.862852e-03  2.409528e-03 
 1.026055e-02 -6.262700e-03 
 1.065824e-02 -1.412705e-02 
 1.105594e-02 -2.065637e-02 
 1.145363e-02 -2.530037e-02 
 1.185133e-02 -2.794322e-02 
 1.224903e-02 -2.858306e-02 
 1.264672e-02 -2.724641e-02 
 1.304442e-02 -2.400305e-02 
 1.344211e-02 -1.910896e-02 
 1.383981e-02 -1.298814e-02 
 1.423750e-02 -6.052052e-03 
 1.463520e-02  1.258997e-03 
 1.503289e-02  8.326765e-03 
 1.543059e-02  1.444741e-02 
 1.582829e-02  1.927102e-02 
 1.622598e-02  2.246019e-02 
 1.662368e-02  2.386410e-02 
 1.702137e-02  2.338858e-02 
 1.741907e-02  2.131098e-02 
 1.781676e-02  1.787822e-02 
 1.821446e-02  1.334490e-02 
 1.861216e-02  8.152115e-03 
 1.900985e-02  2.612591e-03 
 1.940755e-02 -3.093344e-03 
 1.980524e-02 -8.462134e-03 
 2.020294e-02 -1.316531e-02 
 2.060063e-02 -1.685353e-02 
 2.099833e-02 -1.920886e-02 
 2.139602e-02 -2.001954e-02 
 2.179372e-02 -1.905325e-02 
 2.219142e-02 -1.616806e-02 
 2.258911e-02 -1.140252e-02 
 2.298681e-02 -5.108038e-03 
 2.338450e-02  2.458957e-03 
 2.378220e-02  1.083923e-02 
 2.417989e-02  1.955891e-02 
 2.457759e-02  2.769107e-02 
 2.497529e-02  3.477045e-02 
 2.537298e-02  4.021100e-02 
 2.577068e-02  4.347084e-02 
 2.616837e-02  4.428390e-02 
 2.656607e-02  4.236052e-02 
 2.696376e-02  3.765157e-02 
 2.736146e-02  3.039213e-02 
 2.775915e-02  2.101381e-02 
 2.815685e-02  1.037950e-02 
 2.855455e-02 -8.884702e-04 
 2.895224e-02 -1.190146e-02 
 2.934994e-02 -2.175665e-02 
 2.974763e-02 -2.951459e-02 
 3.014533e-02 -3.462892e-02 
 3.054302e-02 -3.685177e-02 
 3.094072e-02 -3.599776e-02 
 3.133842e-02 -3.226260e-02 
 3.173611e-02 -2.627857e-02 
 3.213381e-02 -1.856914e-02 
 3.253150e-02 -9.685881e-03 
 3.292920e-02 -4.434023e-04 
 3.332689e-02  8.502040e-03 
 3.372459e-02  1.679216e-02 
 3.412228e-02  2.378799e-02 
 3.451998e-02  2.895100e-02 
 3.491768e-02  3.208050e-02 
 3.531537e-02  3.282309e-02 
 3.571307e-02  3.133123e-02 
 3.611076e-02  2.782425e-02 
 3.650846e-02  2.278334e-02 
 3.690615e-02  1.673965e-02 
 3.730385e-02  1.021289e-02 
 3.770155e-02  3.643216e-03 
 3.809924e-02 -2.380575e-03 
 3.849694e-02 -7.166225e-03 
 3.889463e-02 -1.061933e-02 
 3.929233e-02 -1.237446e-02 
 3.969002e-02 -1.227381e-02 
 4.008772e-02 -1.045475e-02 
 4.048541e-02 -7.268051e-03 
 4.088311e-02 -3.063557e-03 
 4.128081e-02  1.767340e-03 
 4.167850e-02  6.682337e-03 
 4.207620e-02  1.140419e-02 
 4.247389e-02  1.562398e-02 
 4.287159e-02  1.888461e-02 
 4.326928e-02  2.093796e-02 
