         time tiltx_bot_... 
------------- ------------- 
 3.181565e-04  2.402804e-02 
 7.158521e-04  2.432759e-02 
 1.113548e-03  2.480012e-02 
 1.511243e-03  2.539353e-02 
 1.908939e-03  2.610084e-02 
 2.306635e-03  2.690319e-02 
 2.704330e-03  2.776549e-02 
 3.102026e-03  2.866134e-02 
 3.499722e-03  2.955517e-02 
 3.897417e-03  3.041766e-02 
 4.295113e-03  3.120519e-02 
 4.692808e-03  3.187733e-02 
 5.090504e-03  3.238947e-02 
 5.488200e-03  3.271884e-02 
 5.885895e-03  3.283339e-02 
 6.283591e-03  3.274376e-02 
 6.681287e-03  3.243302e-02 
 7.078982e-03  3.192885e-02 
 7.476678e-03  3.125182e-02 
 7.874373e-03  3.044845e-02 
 8.272069e-03  2.955608e-02 
 8.669765e-03  2.863603e-02 
 9.067460e-03  2.770005e-02 
 9.465156e-03  2.681370e-02 
 9.862852e-03  2.600472e-02 
 1.026055e-02  2.530977e-02 
 1.065824e-02  2.476676e-02 
 1.105594e-02  2.438018e-02 
 1.145363e-02  2.414741e-02 
 1.185133e-02  2.407806e-02 
 1.224903e-02  2.415893e-02 
 1.264672e-02  2.438519e-02 
 1.304442e-02  2.473563e-02 
 1.344211e-02  2.515810e-02 
 1.383981e-02  2.563316e-02 
 1.423750e-02  2.612571e-02 
 1.463520e-02  2.658833e-02 
 1.503289e-02  2.699859e-02 
 1.543059e-02  2.735374e-02 
 1.582829e-02  2.763516e-02 
 1.622598e-02  2.787176e-02 
 1.662368e-02  2.806133e-02 
 1.702137e-02  2.824209e-02 
 1.741907e-02  2.843797e-02 
 1.781676e-02  2.866644e-02 
 1.821446e-02  2.895850e-02 
 1.861216e-02  2.933853e-02 
 1.900985e-02  2.981715e-02 
 1.940755e-02  3.041428e-02 
 1.980524e-02  3.113155e-02 
 2.020294e-02  3.196798e-02 
 2.060063e-02  3.291274e-02 
 2.099833e-02  3.394092e-02 
 2.139602e-02  3.502565e-02 
 2.179372e-02  3.613473e-02 
 2.219142e-02  3.723636e-02 
 2.258911e-02  3.830784e-02 
 2.298681e-02  3.932683e-02 
 2.338450e-02  4.027335e-02 
 2.378220e-02  4.112967e-02 
 2.417989e-02  4.188146e-02 
 2.457759e-02  4.251426e-02 
 2.497529e-02  4.303077e-02 
 2.537298e-02  4.341314e-02 
 2.577068e-02  4.365828e-02 
 2.616837e-02  4.374878e-02 
 2.656607e-02  4.369033e-02 
 2.696376e-02  4.346989e-02 
 2.736146e-02  4.311823e-02 
 2.775915e-02  4.261545e-02 
 2.815685e-02  4.199272e-02 
 2.855455e-02  4.127584e-02 
 2.895224e-02  4.047943e-02 
 2.934994e-02  3.962061e-02 
 2.974763e-02  3.872408e-02 
 3.014533e-02  3.780359e-02 
 3.054302e-02  3.689517e-02 
 3.094072e-02  3.601128e-02 
 3.133842e-02  3.517005e-02 
 3.173611e-02  3.438334e-02 
 3.213381e-02  3.366155e-02 
 3.253150e-02  3.298394e-02 
 3.292920e-02  3.231948e-02 
 3.332689e-02  3.163767e-02 
 3.372459e-02  3.090543e-02 
 3.412228e-02  3.009675e-02 
 3.451998e-02  2.918035e-02 
 3.491768e-02  2.815252e-02 
 3.531537e-02  2.701358e-02 
 3.571307e-02  2.577475e-02 
 3.611076e-02  2.446486e-02 
 3.650846e-02  2.309839e-02 
 3.690615e-02  2.168487e-02 
 3.730385e-02  2.026887e-02 
 3.770155e-02  1.888540e-02 
 3.809924e-02  1.754587e-02 
 3.849694e-02  1.626538e-02 
 3.889463e-02  1.507031e-02 
 3.929233e-02  1.397376e-02 
 3.969002e-02  1.298466e-02 
 4.008772e-02  1.207906e-02 
 4.048541e-02  1.124097e-02 
 4.088311e-02  1.046400e-02 
 4.128081e-02  9.717987e-03 
 4.167850e-02  9.013498e-03 
 4.207620e-02  8.345064e-03 
 4.247389e-02  7.704906e-03 
 4.287159e-02  7.122303e-03 
 4.326928e-02  6.608500e-03 
 4.366698e-02  6.171768e-03 
 4.406468e-02  5.817664e-03 
 4.446237e-02  5.545915e-03 
 4.486007e-02  5.342969e-03 
 4.525776e-02  5.180403e-03 
 4.565546e-02  5.017997e-03 
 4.605315e-02  4.830171e-03 
 4.645085e-02  4.586642e-03 
 4.684854e-02  4.267237e-03 
 4.724624e-02  3.864924e-03 
 4.764394e-02  3.377983e-03 
 4.804163e-02  2.813521e-03 
 4.843933e-02  2.208458e-03 
 4.883702e-02  1.599542e-03 
 4.923472e-02  1.010200e-03 
 4.963241e-02  4.706586e-04 
 5.003011e-02  4.930147e-07 
 5.042781e-02 -3.814155e-04 
 5.082550e-02 -6.507232e-04 
 5.122320e-02 -8.354772e-04 
 5.162089e-02 -9.530108e-04 
 5.201859e-02 -1.016937e-03 
 5.241628e-02 -1.070141e-03 
 5.281398e-02 -1.144032e-03 
 5.321168e-02 -1.295256e-03 
 5.360937e-02 -1.564587e-03 
 5.400707e-02 -1.981489e-03 
 5.440476e-02 -2.569367e-03 
 5.480246e-02 -3.346453e-03 
 5.520015e-02 -4.299832e-03 
 5.559785e-02 -5.417464e-03 
 5.599554e-02 -6.662472e-03 
 5.639324e-02 -8.002769e-03 
 5.679094e-02 -9.413696e-03 
 5.718863e-02 -1.085285e-02 
 5.758633e-02 -1.227170e-02 
 5.798402e-02 -1.363021e-02 
 5.838172e-02 -1.489075e-02 
 5.877941e-02 -1.603805e-02 
 5.917711e-02 -1.706534e-02 
 5.957481e-02 -1.795748e-02 
 5.997250e-02 -1.871872e-02 
