         time tilt_beam_... 
------------- ------------- 
 7.953913e-05 -4.391005e-02 
 4.772348e-04 -4.311325e-02 
 8.749304e-04 -4.229932e-02 
 1.272626e-03 -4.146351e-02 
 1.670322e-03 -4.060470e-02 
 2.068017e-03 -3.972414e-02 
 2.465713e-03 -3.882322e-02 
 2.863409e-03 -3.790677e-02 
 3.261104e-03 -3.698220e-02 
 3.658800e-03 -3.604929e-02 
 4.056495e-03 -3.510532e-02 
 4.454191e-03 -3.414956e-02 
 4.851887e-03 -3.318420e-02 
 5.249582e-03 -3.220747e-02 
 5.647278e-03 -3.121874e-02 
 6.044974e-03 -3.021656e-02 
 6.442669e-03 -2.920280e-02 
 6.840365e-03 -2.818221e-02 
 7.238060e-03 -2.716050e-02 
 7.635756e-03 -2.613947e-02 
 8.033452e-03 -2.511726e-02 
 8.431147e-03 -2.409171e-02 
 8.828843e-03 -2.306395e-02 
 9.226539e-03 -2.203479e-02 
 9.624234e-03 -2.100973e-02 
 1.002193e-02 -1.999089e-02 
 1.041963e-02 -1.897793e-02 
 1.081732e-02 -1.797255e-02 
 1.121502e-02 -1.697298e-02 
 1.161271e-02 -1.597607e-02 
 1.201041e-02 -1.498042e-02 
 1.240810e-02 -1.398981e-02 
 1.280580e-02 -1.301024e-02 
 1.320349e-02 -1.204700e-02 
 1.360119e-02 -1.110215e-02 
 1.399889e-02 -1.017190e-02 
 1.439658e-02 -9.250379e-03 
 1.479428e-02 -8.334956e-03 
 1.519197e-02 -7.426684e-03 
 1.558967e-02 -6.531192e-03 
 1.598736e-02 -5.651706e-03 
 1.638506e-02 -4.787634e-03 
 1.678276e-02 -3.938097e-03 
 1.718045e-02 -3.102457e-03 
 1.757815e-02 -2.280064e-03 
 1.797584e-02 -1.468570e-03 
 1.837354e-02 -6.647422e-04 
 1.877123e-02  1.344883e-04 
 1.916893e-02  9.277996e-04 
 1.956662e-02  1.711703e-03 
 1.996432e-02  2.484298e-03 
 2.036202e-02  3.242964e-03 
 2.075971e-02  3.986874e-03 
 2.115741e-02  4.717182e-03 
 2.155510e-02  5.433564e-03 
 2.195280e-02  6.136760e-03 
 2.235049e-02  6.825826e-03 
 2.274819e-02  7.499083e-03 
 2.314589e-02  8.155107e-03 
 2.354358e-02  8.795712e-03 
 2.394128e-02  9.423029e-03 
 2.433897e-02  1.004060e-02 
 2.473667e-02  1.065105e-02 
 2.513436e-02  1.125138e-02 
 2.553206e-02  1.183229e-02 
 2.592975e-02  1.238620e-02 
 2.632745e-02  1.291232e-02 
 2.672515e-02  1.341299e-02 
 2.712284e-02  1.389365e-02 
 2.752054e-02  1.435716e-02 
 2.791823e-02  1.480397e-02 
 2.831593e-02  1.523253e-02 
 2.871362e-02  1.564035e-02 
 2.911132e-02  1.602611e-02 
 2.950902e-02  1.638786e-02 
 2.990671e-02  1.672327e-02 
 3.030441e-02  1.703112e-02 
 3.070210e-02  1.731212e-02 
 3.109980e-02  1.756504e-02 
 3.149749e-02  1.778722e-02 
 3.189519e-02  1.797566e-02 
 3.229288e-02  1.812914e-02 
 3.269058e-02  1.824958e-02 
 3.308828e-02  1.833824e-02 
 3.348597e-02  1.839566e-02 
 3.388367e-02  1.842508e-02 
 3.428136e-02  1.842753e-02 
 3.467906e-02  1.840176e-02 
 3.507675e-02  1.834589e-02 
 3.547445e-02  1.825715e-02 
 3.587215e-02  1.812817e-02 
 3.626984e-02  1.795401e-02 
 3.666754e-02  1.773742e-02 
 3.706523e-02  1.748543e-02 
 3.746293e-02  1.720305e-02 
 3.786062e-02  1.688962e-02 
 3.825832e-02  1.654214e-02 
 3.865602e-02  1.615620e-02 
 3.905371e-02  1.573034e-02 
 3.945141e-02  1.526650e-02 
 3.984910e-02  1.476899e-02 
 4.024680e-02  1.423826e-02 
 4.064449e-02  1.367304e-02 
 4.104219e-02  1.307198e-02 
 4.143988e-02  1.243410e-02 
 4.183758e-02  1.175781e-02 
 4.223528e-02  1.104477e-02 
 4.263297e-02  1.029627e-02 
 4.303067e-02  9.518245e-03 
 4.342836e-02  8.716694e-03 
 4.382606e-02  7.890589e-03 
 4.422375e-02  7.037569e-03 
 4.462145e-02  6.157735e-03 
 4.501915e-02  5.250052e-03 
 4.541684e-02  4.314750e-03 
 4.581454e-02  3.355149e-03 
 4.621223e-02  2.374401e-03 
 4.660993e-02  1.371564e-03 
 4.700762e-02  3.496519e-04 
 4.740532e-02 -6.857338e-04 
 4.780301e-02 -1.733680e-03 
 4.820071e-02 -2.795546e-03 
 4.859841e-02 -3.876840e-03 
 4.899610e-02 -4.979167e-03 
 4.939380e-02 -6.100476e-03 
 4.979149e-02 -7.235551e-03 
 5.018919e-02 -8.380068e-03 
 5.058688e-02 -9.532455e-03 
 5.098458e-02 -1.069219e-02 
 5.138228e-02 -1.186230e-02 
 5.177997e-02 -1.304319e-02 
 5.217767e-02 -1.423196e-02 
 5.257536e-02 -1.542720e-02 
 5.297306e-02 -1.662695e-02 
 5.337075e-02 -1.782992e-02 
 5.376845e-02 -1.903684e-02 
 5.416614e-02 -2.025159e-02 
 5.456384e-02 -2.147965e-02 
 5.496154e-02 -2.272050e-02 
 5.535923e-02 -2.397113e-02 
 5.575693e-02 -2.522692e-02 
 5.615462e-02 -2.648273e-02 
 5.655232e-02 -2.773755e-02 
 5.695001e-02 -2.899412e-02 
 5.734771e-02 -3.025260e-02 
 5.774541e-02 -3.151226e-02 
 5.814310e-02 -3.277266e-02 
 5.854080e-02 -3.403671e-02 
 5.893849e-02 -3.530653e-02 
 5.933619e-02 -3.658416e-02 
