         time tilt_up_se... 
------------- ------------- 
 6.361349e-05 -1.523210e-03 
 3.816809e-04 -1.517085e-03 
 6.997484e-04 -1.510998e-03 
 1.017816e-03 -1.504773e-03 
 1.335883e-03 -1.499054e-03 
 1.653951e-03 -1.493539e-03 
 1.972018e-03 -1.492681e-03 
 2.290086e-03 -1.509961e-03 
 2.608153e-03 -1.549736e-03 
 2.926221e-03 -1.581667e-03 
 3.244288e-03 -1.590607e-03 
 3.562355e-03 -1.591657e-03 
 3.880423e-03 -1.597845e-03 
 4.198490e-03 -1.619886e-03 
 4.516558e-03 -1.660167e-03 
 4.834625e-03 -1.729063e-03 
 5.152693e-03 -1.821069e-03 
 5.470760e-03 -1.916505e-03 
 5.788828e-03 -1.996428e-03 
 6.106895e-03 -2.038768e-03 
 6.424963e-03 -2.038317e-03 
 6.743030e-03 -2.007190e-03 
 7.061097e-03 -1.947055e-03 
 7.379165e-03 -1.865606e-03 
 7.697232e-03 -1.764398e-03 
 8.015300e-03 -1.649611e-03 
 8.333367e-03 -1.501347e-03 
 8.651435e-03 -1.291499e-03 
 8.969502e-03 -1.017810e-03 
 9.287570e-03 -6.803750e-04 
 9.605637e-03 -2.785667e-04 
 9.923705e-03  1.800740e-04 
 1.024177e-02  6.897811e-04 
 1.055984e-02  1.243861e-03 
 1.087791e-02  1.831408e-03 
 1.119597e-02  2.445219e-03 
 1.151404e-02  3.079674e-03 
 1.183211e-02  3.743817e-03 
 1.215018e-02  4.442763e-03 
 1.246824e-02  5.186994e-03 
 1.278631e-02  5.985985e-03 
 1.310438e-02  6.842982e-03 
 1.342245e-02  7.736603e-03 
 1.374051e-02  8.638516e-03 
 1.405858e-02  9.541607e-03 
 1.437665e-02  1.045501e-02 
 1.469472e-02  1.138686e-02 
 1.501278e-02  1.234169e-02 
 1.533085e-02  1.332826e-02 
 1.564892e-02  1.433592e-02 
 1.596699e-02  1.534239e-02 
 1.628505e-02  1.633434e-02 
 1.660312e-02  1.729359e-02 
 1.692119e-02  1.823552e-02 
 1.723926e-02  1.915303e-02 
 1.755732e-02  2.010531e-02 
 1.787539e-02  2.104510e-02 
 1.819346e-02  2.201058e-02 
 1.851153e-02  2.296759e-02 
 1.882959e-02  2.391641e-02 
 1.914766e-02  2.483305e-02 
 1.946573e-02  2.574568e-02 
 1.978380e-02  2.661294e-02 
 2.010186e-02  2.745689e-02 
 2.041993e-02  2.823992e-02 
 2.073800e-02  2.896942e-02 
 2.105607e-02  2.968348e-02 
 2.137413e-02  3.035520e-02 
 2.169220e-02  3.099069e-02 
 2.201027e-02  3.159576e-02 
 2.232834e-02  3.217680e-02 
 2.264640e-02  3.268979e-02 
 2.296447e-02  3.314464e-02 
 2.328254e-02  3.351093e-02 
 2.360061e-02  3.380733e-02 
 2.391867e-02  3.398961e-02 
 2.423674e-02  3.412590e-02 
 2.455481e-02  3.420637e-02 
 2.487287e-02  3.423884e-02 
 2.519094e-02  3.421276e-02 
 2.550901e-02  3.411521e-02 
 2.582708e-02  3.395919e-02 
 2.614514e-02  3.373426e-02 
 2.646321e-02  3.343893e-02 
 2.678128e-02  3.312742e-02 
 2.709935e-02  3.276323e-02 
 2.741741e-02  3.237233e-02 
 2.773548e-02  3.193212e-02 
 2.805355e-02  3.143410e-02 
 2.837162e-02  3.089567e-02 
 2.868968e-02  3.030025e-02 
 2.900775e-02  2.964788e-02 
 2.932582e-02  2.894542e-02 
 2.964389e-02  2.821906e-02 
 2.996195e-02  2.749325e-02 
 3.028002e-02  2.673500e-02 
 3.059809e-02  2.597497e-02 
 3.091616e-02  2.520993e-02 
 3.123422e-02  2.438929e-02 
 3.155229e-02  2.354802e-02 
 3.187036e-02  2.266703e-02 
 3.218843e-02  2.177040e-02 
 3.250649e-02  2.080578e-02 
 3.282456e-02  1.979678e-02 
 3.314263e-02  1.879049e-02 
 3.346070e-02  1.774813e-02 
 3.377876e-02  1.667475e-02 
 3.409683e-02  1.566230e-02 
 3.441490e-02  1.463919e-02 
 3.473297e-02  1.364713e-02 
 3.505103e-02  1.265535e-02 
 3.536910e-02  1.166850e-02 
 3.568717e-02  1.067772e-02 
 3.600524e-02  9.696762e-03 
 3.632330e-02  8.678171e-03 
 3.664137e-02  7.751060e-03 
 3.695944e-02  6.820538e-03 
 3.727751e-02  5.946122e-03 
 3.759557e-02  5.102117e-03 
 3.791364e-02  4.268017e-03 
 3.823171e-02  3.470762e-03 
 3.854978e-02  2.736102e-03 
 3.886784e-02  2.061080e-03 
 3.918591e-02  1.438498e-03 
 3.950398e-02  8.723008e-04 
 3.982205e-02  3.739757e-04 
 4.014011e-02 -6.979247e-05 
 4.045818e-02 -4.616174e-04 
 4.077625e-02 -7.949717e-04 
 4.109431e-02 -1.092202e-03 
 4.141238e-02 -1.354001e-03 
 4.173045e-02 -1.615576e-03 
 4.204852e-02 -1.851361e-03 
 4.236658e-02 -2.047717e-03 
 4.268465e-02 -2.222249e-03 
 4.300272e-02 -2.342330e-03 
 4.332079e-02 -2.408133e-03 
 4.363885e-02 -2.448634e-03 
 4.395692e-02 -2.456319e-03 
 4.427499e-02 -2.408447e-03 
 4.459306e-02 -2.338531e-03 
 4.491112e-02 -2.252436e-03 
 4.522919e-02 -2.125923e-03 
 4.554726e-02 -1.957921e-03 
 4.586533e-02 -1.732134e-03 
 4.618339e-02 -1.457169e-03 
 4.650146e-02 -1.125526e-03 
 4.681953e-02 -7.636053e-04 
 4.713760e-02 -3.782174e-04 
 4.745566e-02  4.029285e-05 
 4.777373e-02  5.061490e-04 
 4.809180e-02  1.003332e-03 
 4.840987e-02  1.543035e-03 
 4.872793e-02  2.096244e-03 
 4.904600e-02  2.678882e-03 
 4.936407e-02  3.256685e-03 
 4.968214e-02  3.866461e-03 
 5.000020e-02  4.457723e-03 
 5.031827e-02  5.032065e-03 
 5.063634e-02  5.624261e-03 
 5.095441e-02  6.180391e-03 
 5.127247e-02  6.716706e-03 
 5.159054e-02  7.270830e-03 
 5.190861e-02  7.751255e-03 
 5.222668e-02  8.248803e-03 
 5.254474e-02  8.733283e-03 
 5.286281e-02  9.162986e-03 
 5.318088e-02  9.585269e-03 
 5.349895e-02  9.983312e-03 
 5.381701e-02  1.031732e-02 
 5.413508e-02  1.058434e-02 
 5.445315e-02  1.084082e-02 
 5.477122e-02  1.105869e-02 
 5.508928e-02  1.124013e-02 
 5.540735e-02  1.138156e-02 
 5.572542e-02  1.149923e-02 
 5.604349e-02  1.156478e-02 
 5.636155e-02  1.159560e-02 
 5.667962e-02  1.155598e-02 
 5.699769e-02  1.146058e-02 
 5.731576e-02  1.131049e-02 
 5.763382e-02  1.109052e-02 
 5.795189e-02  1.083289e-02 
 5.826996e-02  1.055596e-02 
 5.858802e-02  1.025962e-02 
 5.890609e-02  9.933411e-03 
 5.922416e-02  9.594056e-03 
 5.954223e-02  9.153652e-03 
 5.986029e-02  8.668024e-03 
 6.017836e-02  8.131273e-03 
 6.049643e-02  7.541189e-03 
 6.081450e-02  6.901095e-03 
 6.113256e-02  6.209926e-03 
 6.145063e-02  5.468665e-03 
 6.176870e-02  4.675567e-03 
 6.208677e-02  3.822873e-03 
 6.240483e-02  2.925733e-03 
 6.272290e-02  1.986744e-03 
 6.304097e-02  1.010041e-03 
 6.335904e-02  5.061278e-05 
 6.367710e-02 -8.906866e-04 
 6.399517e-02 -1.859242e-03 
 6.431324e-02 -2.763026e-03 
 6.463131e-02 -3.678131e-03 
 6.494937e-02 -4.559388e-03 
 6.526744e-02 -5.432217e-03 
 6.558551e-02 -6.350264e-03 
 6.590358e-02 -7.207803e-03 
 6.622164e-02 -8.069163e-03 
 6.653971e-02 -8.916740e-03 
 6.685778e-02 -9.754832e-03 
 6.717585e-02 -1.061202e-02 
 6.749391e-02 -1.144176e-02 
 6.781198e-02 -1.219366e-02 
 6.813005e-02 -1.297468e-02 
 6.844812e-02 -1.377003e-02 
 6.876618e-02 -1.448806e-02 
 6.908425e-02 -1.510439e-02 
 6.940232e-02 -1.581755e-02 
 6.972039e-02 -1.644364e-02 
 7.003845e-02 -1.714972e-02 
 7.035652e-02 -1.783292e-02 
 7.067459e-02 -1.841308e-02 
 7.099266e-02 -1.885087e-02 
 7.131072e-02 -1.921940e-02 
 7.162879e-02 -1.948476e-02 
 7.194686e-02 -1.972752e-02 
 7.226493e-02 -1.980113e-02 
 7.258299e-02 -1.974979e-02 
 7.290106e-02 -1.974340e-02 
 7.321913e-02 -1.972123e-02 
 7.353720e-02 -1.958829e-02 
 7.385526e-02 -1.923777e-02 
 7.417333e-02 -1.879278e-02 
 7.449140e-02 -1.843189e-02 
 7.480947e-02 -1.804007e-02 
 7.512753e-02 -1.769906e-02 
 7.544560e-02 -1.748987e-02 
 7.576367e-02 -1.727230e-02 
 7.608173e-02 -1.712227e-02 
 7.639980e-02 -1.699762e-02 
 7.671787e-02 -1.696329e-02 
 7.703594e-02 -1.694902e-02 
 7.735400e-02 -1.711881e-02 
 7.767207e-02 -1.734206e-02 
 7.799014e-02 -1.761708e-02 
 7.830821e-02 -1.791861e-02 
 7.862627e-02 -1.809921e-02 
 7.894434e-02 -1.820816e-02 
 7.926241e-02 -1.826341e-02 
 7.958048e-02 -1.814110e-02 
 7.989854e-02 -1.796332e-02 
 8.021661e-02 -1.761735e-02 
 8.053468e-02 -1.723078e-02 
 8.085275e-02 -1.674084e-02 
 8.117081e-02 -1.616446e-02 
 8.148888e-02 -1.555212e-02 
 8.180695e-02 -1.494985e-02 
 8.212502e-02 -1.443182e-02 
 8.244308e-02 -1.383850e-02 
 8.276115e-02 -1.336434e-02 
 8.307922e-02 -1.283031e-02 
 8.339729e-02 -1.235605e-02 
 8.371535e-02 -1.192540e-02 
 8.403342e-02 -1.151268e-02 
 8.435149e-02 -1.102336e-02 
 8.466956e-02 -1.061064e-02 
 8.498762e-02 -1.018704e-02 
 8.530569e-02 -9.645603e-03 
 8.562376e-02 -9.019019e-03 
 8.594183e-02 -8.341260e-03 
 8.625989e-02 -7.622449e-03 
 8.657796e-02 -6.826979e-03 
 8.689603e-02 -5.999381e-03 
 8.721410e-02 -5.124451e-03 
 8.753216e-02 -4.300545e-03 
 8.785023e-02 -3.466289e-03 
 8.816830e-02 -2.462302e-03 
 8.848637e-02 -1.391436e-03 
 8.880443e-02 -2.384232e-04 
 8.912250e-02  1.038979e-03 
 8.944057e-02  2.407831e-03 
 8.975864e-02  3.881445e-03 
 9.007670e-02  5.475236e-03 
 9.039477e-02  7.197326e-03 
 9.071284e-02  9.034526e-03 
 9.103091e-02  1.097084e-02 
 9.134897e-02  1.296830e-02 
 9.166704e-02  1.504173e-02 
 9.198511e-02  1.725774e-02 
 9.230318e-02  1.959858e-02 
 9.262124e-02  2.203564e-02 
 9.293931e-02  2.455082e-02 
 9.325738e-02  2.705065e-02 
 9.357544e-02  2.961666e-02 
 9.389351e-02  3.221761e-02 
 9.421158e-02  3.489578e-02 
 9.452965e-02  3.763100e-02 
 9.484771e-02  4.044671e-02 
 9.516578e-02  4.336068e-02 
 9.548385e-02  4.630104e-02 
 9.580192e-02  4.914668e-02 
 9.611998e-02  5.186549e-02 
 9.643805e-02  5.438355e-02 
 9.675612e-02  5.676163e-02 
 9.707419e-02  5.886473e-02 
 9.739225e-02  6.077696e-02 
 9.771032e-02  6.246403e-02 
 9.802839e-02  6.409857e-02 
 9.834646e-02  6.564732e-02 
 9.866452e-02  6.715363e-02 
 9.898259e-02  6.863957e-02 
 9.930066e-02  7.019603e-02 
 9.961873e-02  7.169960e-02 
 9.993679e-02  7.324421e-02 
 1.002549e-01  7.472851e-02 
 1.005729e-01  7.620573e-02 
 1.008910e-01  7.770984e-02 
 1.012091e-01  7.930841e-02 
 1.015271e-01  8.078300e-02 
 1.018452e-01  8.224732e-02 
 1.021633e-01  8.364687e-02 
 1.024813e-01  8.499262e-02 
 1.027994e-01  8.626761e-02 
 1.031175e-01  8.749906e-02 
 1.034355e-01  8.870934e-02 
 1.037536e-01  8.992893e-02 
 1.040717e-01  9.114177e-02 
 1.043897e-01  9.238321e-02 
 1.047078e-01  9.372156e-02 
 1.050259e-01  9.512827e-02 
 1.053439e-01  9.662768e-02 
 1.056620e-01  9.814151e-02 
 1.059801e-01  9.967858e-02 
 1.062981e-01  1.012223e-01 
 1.066162e-01  1.028199e-01 
 1.069343e-01  1.044088e-01 
 1.072523e-01  1.059952e-01 
 1.075704e-01  1.075318e-01 
 1.078885e-01  1.089731e-01 
 1.082065e-01  1.103095e-01 
 1.085246e-01  1.115243e-01 
 1.088427e-01  1.125416e-01 
 1.091608e-01  1.133950e-01 
 1.094788e-01  1.141356e-01 
 1.097969e-01  1.148052e-01 
 1.101150e-01  1.153967e-01 
