         time tiltx_beam... 
------------- ------------- 
 6.361349e-05 -2.197443e-02 
 3.816809e-04 -2.194955e-02 
 6.997484e-04 -2.177573e-02 
 1.017816e-03 -2.151237e-02 
 1.335883e-03 -2.114953e-02 
 1.653951e-03 -2.068313e-02 
 1.972018e-03 -2.011449e-02 
 2.290086e-03 -1.944450e-02 
 2.608153e-03 -1.866132e-02 
 2.926221e-03 -1.776291e-02 
 3.244288e-03 -1.678517e-02 
 3.562355e-03 -1.574428e-02 
 3.880423e-03 -1.462770e-02 
 4.198490e-03 -1.342478e-02 
 4.516558e-03 -1.212446e-02 
 4.834625e-03 -1.073127e-02 
 5.152693e-03 -9.246500e-03 
 5.470760e-03 -7.676134e-03 
 5.788828e-03 -6.030722e-03 
 6.106895e-03 -4.319902e-03 
 6.424963e-03 -2.543615e-03 
 6.743030e-03 -7.004945e-04 
 7.061097e-03  1.206752e-03 
 7.379165e-03  3.176861e-03 
 7.697232e-03  5.214089e-03 
 8.015300e-03  7.334347e-03 
 8.333367e-03  9.553595e-03 
 8.651435e-03  1.184929e-02 
 8.969502e-03  1.419426e-02 
 9.287570e-03  1.658306e-02 
 9.605637e-03  1.901564e-02 
 9.923705e-03  2.148092e-02 
 1.024177e-02  2.398238e-02 
 1.055984e-02  2.651862e-02 
 1.087791e-02  2.909099e-02 
 1.119597e-02  3.170061e-02 
 1.151404e-02  3.434669e-02 
 1.183211e-02  3.702413e-02 
 1.215018e-02  3.972059e-02 
 1.246824e-02  4.243935e-02 
 1.278631e-02  4.518418e-02 
 1.310438e-02  4.794900e-02 
 1.342245e-02  5.073367e-02 
 1.374051e-02  5.354874e-02 
 1.405858e-02  5.641237e-02 
 1.437665e-02  5.932638e-02 
 1.469472e-02  6.227764e-02 
 1.501278e-02  6.525151e-02 
 1.533085e-02  6.824259e-02 
 1.564892e-02  7.123717e-02 
 1.596699e-02  7.423793e-02 
 1.628505e-02  7.723940e-02 
 1.660312e-02  8.025975e-02 
 1.692119e-02  8.329138e-02 
 1.723926e-02  8.633877e-02 
 1.755732e-02  8.940730e-02 
 1.787539e-02  9.248921e-02 
 1.819346e-02  9.559289e-02 
 1.851153e-02  9.872290e-02 
 1.882959e-02  1.018427e-01 
 1.914766e-02  1.049737e-01 
 1.946573e-02  1.081021e-01 
 1.978380e-02  1.112568e-01 
 2.010186e-02  1.144361e-01 
 2.041993e-02  1.176574e-01 
 2.073800e-02  1.209140e-01 
 2.105607e-02  1.241490e-01 
 2.137413e-02  1.273975e-01 
 2.169220e-02  1.306378e-01 
 2.201027e-02  1.338653e-01 
 2.232834e-02  1.370933e-01 
 2.264640e-02  1.403042e-01 
 2.296447e-02  1.435085e-01 
 2.328254e-02  1.466861e-01 
 2.360061e-02  1.498540e-01 
 2.391867e-02  1.530136e-01 
 2.423674e-02  1.561908e-01 
 2.455481e-02  1.593585e-01 
 2.487287e-02  1.625099e-01 
 2.519094e-02  1.656580e-01 
 2.550901e-02  1.688080e-01 
 2.582708e-02  1.719339e-01 
 2.614514e-02  1.750490e-01 
 2.646321e-02  1.781496e-01 
 2.678128e-02  1.811977e-01 
 2.709935e-02  1.842005e-01 
 2.741741e-02  1.871509e-01 
 2.773548e-02  1.900279e-01 
 2.805355e-02  1.928216e-01 
 2.837162e-02  1.955668e-01 
 2.868968e-02  1.982611e-01 
 2.900775e-02  2.009189e-01 
 2.932582e-02  2.035199e-01 
 2.964389e-02  2.060846e-01 
 2.996195e-02  2.086083e-01 
 3.028002e-02  2.110905e-01 
 3.059809e-02  2.134972e-01 
 3.091616e-02  2.158193e-01 
 3.123422e-02  2.180308e-01 
 3.155229e-02  2.201442e-01 
 3.187036e-02  2.221411e-01 
 3.218843e-02  2.240355e-01 
 3.250649e-02  2.258507e-01 
 3.282456e-02  2.275594e-01 
 3.314263e-02  2.291584e-01 
 3.346070e-02  2.306296e-01 
 3.377876e-02  2.320145e-01 
