         time tiltx_up_s... 
------------- ------------- 
 6.361349e-05 -3.618244e-03 
 3.816809e-04 -3.616979e-03 
 6.997484e-04 -3.611039e-03 
 1.017816e-03 -3.605469e-03 
 1.335883e-03 -3.599835e-03 
 1.653951e-03 -3.594202e-03 
 1.972018e-03 -3.588986e-03 
 2.290086e-03 -3.588782e-03 
 2.608153e-03 -3.607073e-03 
 2.926221e-03 -3.648692e-03 
 3.244288e-03 -3.687457e-03 
 3.562355e-03 -3.710973e-03 
 3.880423e-03 -3.728740e-03 
 4.198490e-03 -3.747753e-03 
 4.516558e-03 -3.776254e-03 
 4.834625e-03 -3.816224e-03 
 5.152693e-03 -3.878603e-03 
 5.470760e-03 -3.960758e-03 
 5.788828e-03 -4.047516e-03 
 6.106895e-03 -4.120085e-03 
 6.424963e-03 -4.152844e-03 
 6.743030e-03 -4.139227e-03 
 7.061097e-03 -4.091046e-03 
 7.379165e-03 -4.010047e-03 
 7.697232e-03 -3.905163e-03 
 8.015300e-03 -3.780946e-03 
 8.333367e-03 -3.644265e-03 
 8.651435e-03 -3.480189e-03 
 8.969502e-03 -3.267069e-03 
 9.287570e-03 -3.007776e-03 
 9.605637e-03 -2.703689e-03 
 9.923705e-03 -2.346556e-03 
 1.024177e-02 -1.934073e-03 
 1.055984e-02 -1.469727e-03 
 1.087791e-02 -9.532644e-04 
 1.119597e-02 -3.873568e-04 
 1.151404e-02  2.221660e-04 
 1.183211e-02  8.709415e-04 
 1.215018e-02  1.563515e-03 
 1.246824e-02  2.295317e-03 
 1.278631e-02  3.063811e-03 
 1.310438e-02  3.871589e-03 
 1.342245e-02  4.715596e-03 
 1.374051e-02  5.580289e-03 
 1.405858e-02  6.446931e-03 
 1.437665e-02  7.312368e-03 
 1.469472e-02  8.186124e-03 
 1.501278e-02  9.078131e-03 
 1.533085e-02  9.989478e-03 
 1.564892e-02  1.092600e-02 
 1.596699e-02  1.187643e-02 
 1.628505e-02  1.284622e-02 
 1.660312e-02  1.381188e-02 
 1.692119e-02  1.477276e-02 
 1.723926e-02  1.571367e-02 
 1.755732e-02  1.663966e-02 
 1.787539e-02  1.756752e-02 
 1.819346e-02  1.848881e-02 
 1.851153e-02  1.939281e-02 
 1.882959e-02  2.029456e-02 
 1.914766e-02  2.116131e-02 
 1.946573e-02  2.201623e-02 
 1.978380e-02  2.284562e-02 
 2.010186e-02  2.364632e-02 
 2.041993e-02  2.441501e-02 
 2.073800e-02  2.513321e-02 
 2.105607e-02  2.582652e-02 
 2.137413e-02  2.648681e-02 
 2.169220e-02  2.709966e-02 
 2.201027e-02  2.768380e-02 
 2.232834e-02  2.822912e-02 
 2.264640e-02  2.875617e-02 
 2.296447e-02  2.923130e-02 
 2.328254e-02  2.966918e-02 
 2.360061e-02  3.003535e-02 
 2.391867e-02  3.033491e-02 
 2.423674e-02  3.054349e-02 
 2.455481e-02  3.069487e-02 
 2.487287e-02  3.080404e-02 
 2.519094e-02  3.085392e-02 
 2.550901e-02  3.083284e-02 
 2.582708e-02  3.075345e-02 
 2.614514e-02  3.061034e-02 
 2.646321e-02  3.038826e-02 
 2.678128e-02  3.011415e-02 
 2.709935e-02  2.979052e-02 
 2.741741e-02  2.941101e-02 
 2.773548e-02  2.900134e-02 
 2.805355e-02  2.856381e-02 
 2.837162e-02  2.806750e-02 
 2.868968e-02  2.752220e-02 
 2.900775e-02  2.689958e-02 
 2.932582e-02  2.623259e-02 
 2.964389e-02  2.552342e-02 
 2.996195e-02  2.479861e-02 
 3.028002e-02  2.406085e-02 
 3.059809e-02  2.332025e-02 
 3.091616e-02  2.253930e-02 
 3.123422e-02  2.174855e-02 
 3.155229e-02  2.094316e-02 
 3.187036e-02  2.011056e-02 
 3.218843e-02  1.924580e-02 
 3.250649e-02  1.833994e-02 
 3.282456e-02  1.739707e-02 
 3.314263e-02  1.642586e-02 
 3.346070e-02  1.545738e-02 
 3.377876e-02  1.446593e-02 
 3.409683e-02  1.347873e-02 
 3.441490e-02  1.251092e-02 
 3.473297e-02  1.158548e-02 
 3.505103e-02  1.063940e-02 
 3.536910e-02  9.703198e-03 
 3.568717e-02  8.795751e-03 
 3.600524e-02  7.857723e-03 
 3.632330e-02  6.933887e-03 
 3.664137e-02  5.970210e-03 
 3.695944e-02  5.028228e-03 
 3.727751e-02  4.119570e-03 
 3.759557e-02  3.247802e-03 
 3.791364e-02  2.403976e-03 
 3.823171e-02  1.605879e-03 
 3.854978e-02  8.427085e-04 
 3.886784e-02  1.392163e-04 
 3.918591e-02 -5.052116e-04 
 3.950398e-02 -1.109072e-03 
 3.982205e-02 -1.643312e-03 
 4.014011e-02 -2.141369e-03 
 4.045818e-02 -2.588165e-03 
 4.077625e-02 -3.003567e-03 
 4.109431e-02 -3.364010e-03 
 4.141238e-02 -3.700153e-03 
 4.173045e-02 -4.000337e-03 
 4.204852e-02 -4.290100e-03 
 4.236658e-02 -4.531942e-03 
 4.268465e-02 -4.738325e-03 
 4.300272e-02 -4.889220e-03 
 4.332079e-02 -4.956517e-03 
 4.363885e-02 -4.954999e-03 
 4.395692e-02 -4.931062e-03 
 4.427499e-02 -4.856704e-03 
 4.459306e-02 -4.723175e-03 
 4.491112e-02 -4.546862e-03 
 4.522919e-02 -4.365532e-03 
 4.554726e-02 -4.161855e-03 
 4.586533e-02 -3.914031e-03 
 4.618339e-02 -3.629236e-03 
 4.650146e-02 -3.325850e-03 
 4.681953e-02 -2.986478e-03 
 4.713760e-02 -2.642056e-03 
 4.745566e-02 -2.303862e-03 
 4.777373e-02 -1.937720e-03 
 4.809180e-02 -1.536262e-03 
 4.840987e-02 -1.079058e-03 
 4.872793e-02 -5.990988e-04 
 4.904600e-02 -9.984523e-05 
 4.936407e-02  4.372264e-04 
 4.968214e-02  9.915306e-04 
 5.000020e-02  1.582222e-03 
 5.031827e-02  2.182457e-03 
 5.063634e-02  2.788696e-03 
 5.095441e-02  3.395360e-03 
 5.127247e-02  3.974825e-03 
 5.159054e-02  4.551418e-03 
 5.190861e-02  5.121305e-03 
 5.222668e-02  5.656211e-03 
 5.254474e-02  6.201851e-03 
 5.286281e-02  6.724743e-03 
 5.318088e-02  7.207804e-03 
 5.349895e-02  7.694817e-03 
 5.381701e-02  8.153331e-03 
 5.413508e-02  8.610887e-03 
 5.445315e-02  8.999584e-03 
 5.477122e-02  9.332851e-03 
 5.508928e-02  9.631362e-03 
 5.540735e-02  9.882804e-03 
 5.572542e-02  1.009221e-02 
 5.604349e-02  1.026008e-02 
 5.636155e-02  1.035983e-02 
 5.667962e-02  1.038183e-02 
 5.699769e-02  1.033528e-02 
 5.731576e-02  1.023110e-02 
 5.763382e-02  1.006824e-02 
 5.795189e-02  9.835743e-03 
 5.826996e-02  9.599725e-03 
 5.858802e-02  9.323743e-03 
 5.890609e-02  9.035706e-03 
 5.922416e-02  8.693178e-03 
 5.954223e-02  8.322540e-03 
 5.986029e-02  7.882050e-03 
 6.017836e-02  7.410043e-03 
 6.049643e-02  6.882196e-03 
 6.081450e-02  6.314517e-03 
 6.113256e-02  5.706939e-03 
 6.145063e-02  5.088876e-03 
 6.176870e-02  4.414914e-03 
 6.208677e-02  3.678721e-03 
 6.240483e-02  2.914506e-03 
 6.272290e-02  2.106404e-03 
 6.304097e-02  1.267537e-03 
 6.335904e-02  3.703278e-04 
 6.367710e-02 -5.629945e-04 
 6.399517e-02 -1.522236e-03 
 6.431324e-02 -2.533779e-03 
 6.463131e-02 -3.542577e-03 
 6.494937e-02 -4.571694e-03 
 6.526744e-02 -5.606394e-03 
 6.558551e-02 -6.639719e-03 
 6.590358e-02 -7.682487e-03 
 6.622164e-02 -8.725319e-03 
 6.653971e-02 -9.718130e-03 
 6.685778e-02 -1.063627e-02 
 6.717585e-02 -1.152380e-02 
 6.749391e-02 -1.237997e-02 
 6.781198e-02 -1.319033e-02 
 6.813005e-02 -1.394088e-02 
 6.844812e-02 -1.467421e-02 
 6.876618e-02 -1.538686e-02 
 6.908425e-02 -1.603613e-02 
 6.940232e-02 -1.664526e-02 
 6.972039e-02 -1.721102e-02 
 7.003845e-02 -1.774723e-02 
 7.035652e-02 -1.825617e-02 
 7.067459e-02 -1.862675e-02 
 7.099266e-02 -1.890754e-02 
 7.131072e-02 -1.911417e-02 
 7.162879e-02 -1.925369e-02 
 7.194686e-02 -1.936531e-02 
 7.226493e-02 -1.951081e-02 
 7.258299e-02 -1.968135e-02 
 7.290106e-02 -1.984800e-02 
 7.321913e-02 -2.007651e-02 
 7.353720e-02 -2.032577e-02 
 7.385526e-02 -2.046268e-02 
 7.417333e-02 -2.049171e-02 
 7.449140e-02 -2.037533e-02 
 7.480947e-02 -2.021384e-02 
 7.512753e-02 -2.004418e-02 
 7.544560e-02 -1.982381e-02 
 7.576367e-02 -1.959298e-02 
 7.608173e-02 -1.934789e-02 
 7.639980e-02 -1.909077e-02 
 7.671787e-02 -1.884161e-02 
 7.703594e-02 -1.864447e-02 
 7.735400e-02 -1.847462e-02 
 7.767207e-02 -1.834415e-02 
 7.799014e-02 -1.819442e-02 
 7.830821e-02 -1.806348e-02 
 7.862627e-02 -1.795750e-02 
 7.894434e-02 -1.782227e-02 
 7.926241e-02 -1.764108e-02 
 7.958048e-02 -1.750129e-02 
 7.989854e-02 -1.735442e-02 
 8.021661e-02 -1.726105e-02 
 8.053468e-02 -1.718680e-02 
 8.085275e-02 -1.717083e-02 
 8.117081e-02 -1.712234e-02 
 8.148888e-02 -1.712012e-02 
 8.180695e-02 -1.704765e-02 
 8.212502e-02 -1.700101e-02 
 8.244308e-02 -1.699939e-02 
 8.276115e-02 -1.693370e-02 
 8.307922e-02 -1.674608e-02 
 8.339729e-02 -1.649968e-02 
 8.371535e-02 -1.617859e-02 
 8.403342e-02 -1.571437e-02 
 8.435149e-02 -1.522594e-02 
 8.466956e-02 -1.475559e-02 
 8.498762e-02 -1.422731e-02 
 8.530569e-02 -1.359982e-02 
 8.562376e-02 -1.279775e-02 
 8.594183e-02 -1.192519e-02 
