         time tilt_beam_... 
------------- ------------- 
 3.180675e-05 -3.350953e-02 
 3.498742e-04 -3.359745e-02 
 6.679417e-04 -3.367910e-02 
 9.860091e-04 -3.375392e-02 
 1.304077e-03 -3.382160e-02 
 1.622144e-03 -3.388218e-02 
 1.940211e-03 -3.393572e-02 
 2.258279e-03 -3.398165e-02 
 2.576346e-03 -3.401980e-02 
 2.894414e-03 -3.405227e-02 
 3.212481e-03 -3.408011e-02 
 3.530549e-03 -3.410193e-02 
 3.848616e-03 -3.411679e-02 
 4.166684e-03 -3.412396e-02 
 4.484751e-03 -3.412354e-02 
 4.802819e-03 -3.411583e-02 
 5.120886e-03 -3.410146e-02 
 5.438953e-03 -3.408138e-02 
 5.757021e-03 -3.405598e-02 
 6.075088e-03 -3.402490e-02 
 6.393156e-03 -3.398800e-02 
 6.711223e-03 -3.394551e-02 
 7.029291e-03 -3.389738e-02 
 7.347358e-03 -3.384341e-02 
 7.665426e-03 -3.378302e-02 
 7.983493e-03 -3.371544e-02 
 8.301561e-03 -3.364193e-02 
 8.619628e-03 -3.356437e-02 
 8.937695e-03 -3.348370e-02 
 9.255763e-03 -3.340009e-02 
 9.573830e-03 -3.331314e-02 
 9.891898e-03 -3.322163e-02 
 1.020997e-02 -3.312499e-02 
 1.052803e-02 -3.302336e-02 
 1.084610e-02 -3.291624e-02 
 1.116417e-02 -3.280365e-02 
 1.148224e-02 -3.268618e-02 
 1.180030e-02 -3.256504e-02 
 1.211837e-02 -3.244101e-02 
 1.243644e-02 -3.231470e-02 
 1.275450e-02 -3.218672e-02 
 1.307257e-02 -3.205713e-02 
 1.339064e-02 -3.192481e-02 
 1.370871e-02 -3.178808e-02 
 1.402677e-02 -3.164665e-02 
 1.434484e-02 -3.150111e-02 
 1.466291e-02 -3.135249e-02 
 1.498098e-02 -3.120134e-02 
 1.529904e-02 -3.104798e-02 
 1.561711e-02 -3.089199e-02 
 1.593518e-02 -3.073322e-02 
 1.625325e-02 -3.057164e-02 
 1.657131e-02 -3.040767e-02 
 1.688938e-02 -3.024185e-02 
 1.720745e-02 -3.007465e-02 
 1.752552e-02 -2.990583e-02 
 1.784358e-02 -2.973441e-02 
 1.816165e-02 -2.956019e-02 
 1.847972e-02 -2.938414e-02 
 1.879779e-02 -2.920632e-02 
 1.911585e-02 -2.902565e-02 
 1.943392e-02 -2.884131e-02 
 1.975199e-02 -2.865312e-02 
 2.007006e-02 -2.846107e-02 
 2.038812e-02 -2.826663e-02 
 2.070619e-02 -2.807192e-02 
 2.102426e-02 -2.787771e-02 
 2.134233e-02 -2.768394e-02 
 2.166039e-02 -2.748983e-02 
 2.197846e-02 -2.729463e-02 
 2.229653e-02 -2.709781e-02 
 2.261460e-02 -2.689917e-02 
 2.293266e-02 -2.669776e-02 
 2.325073e-02 -2.649323e-02 
 2.356880e-02 -2.628606e-02 
 2.388687e-02 -2.607735e-02 
 2.420493e-02 -2.586881e-02 
 2.452300e-02 -2.566095e-02 
 2.484107e-02 -2.545385e-02 
 2.515914e-02 -2.524704e-02 
 2.547720e-02 -2.504037e-02 
 2.579527e-02 -2.483392e-02 
 2.611334e-02 -2.462882e-02 
 2.643141e-02 -2.442571e-02 
 2.674947e-02 -2.422501e-02 
 2.706754e-02 -2.402729e-02 
 2.738561e-02 -2.383284e-02 
 2.770368e-02 -2.364099e-02 
 2.802174e-02 -2.345135e-02 
 2.833981e-02 -2.326441e-02 
 2.865788e-02 -2.308034e-02 
 2.897595e-02 -2.289807e-02 
 2.929401e-02 -2.271749e-02 
 2.961208e-02 -2.253979e-02 
 2.993015e-02 -2.236593e-02 
 3.024821e-02 -2.219687e-02 
 3.056628e-02 -2.203420e-02 
 3.088435e-02 -2.187880e-02 
 3.120242e-02 -2.173005e-02 
 3.152048e-02 -2.158710e-02 
 3.183855e-02 -2.144955e-02 
 3.215662e-02 -2.131775e-02 
 3.247469e-02 -2.119271e-02 
 3.279275e-02 -2.107432e-02 
 3.311082e-02 -2.096163e-02 
 3.342889e-02 -2.085473e-02 
 3.374696e-02 -2.075453e-02 
 3.406502e-02 -2.066201e-02 
 3.438309e-02 -2.057719e-02 
 3.470116e-02 -2.049958e-02 
 3.501923e-02 -2.042967e-02 
 3.533729e-02 -2.036822e-02 
 3.565536e-02 -2.031638e-02 
 3.597343e-02 -2.027513e-02 
 3.629150e-02 -2.024514e-02 
 3.660956e-02 -2.022570e-02 
 3.692763e-02 -2.021589e-02 
 3.724570e-02 -2.021448e-02 
 3.756377e-02 -2.022071e-02 
 3.788183e-02 -2.023469e-02 
 3.819990e-02 -2.025687e-02 
 3.851797e-02 -2.028823e-02 
 3.883604e-02 -2.032927e-02 
 3.915410e-02 -2.038039e-02 
 3.947217e-02 -2.044223e-02 
 3.979024e-02 -2.051481e-02 
 4.010831e-02 -2.059760e-02 
 4.042637e-02 -2.069059e-02 
 4.074444e-02 -2.079285e-02 
 4.106251e-02 -2.090374e-02 
 4.138058e-02 -2.102328e-02 
 4.169864e-02 -2.115173e-02 
 4.201671e-02 -2.128915e-02 
 4.233478e-02 -2.143621e-02 
 4.265285e-02 -2.159366e-02 
 4.297091e-02 -2.176083e-02 
 4.328898e-02 -2.193628e-02 
 4.360705e-02 -2.212003e-02 
 4.392512e-02 -2.231354e-02 
 4.424318e-02 -2.251673e-02 
 4.456125e-02 -2.272824e-02 
 4.487932e-02 -2.294756e-02 
 4.519739e-02 -2.317533e-02 
 4.551545e-02 -2.341186e-02 
 4.583352e-02 -2.365689e-02 
 4.615159e-02 -2.391046e-02 
 4.646965e-02 -2.417204e-02 
 4.678772e-02 -2.444033e-02 
 4.710579e-02 -2.471457e-02 
 4.742386e-02 -2.499454e-02 
 4.774192e-02 -2.528084e-02 
 4.805999e-02 -2.557452e-02 
 4.837806e-02 -2.587554e-02 
 4.869613e-02 -2.618312e-02 
 4.901419e-02 -2.649630e-02 
 4.933226e-02 -2.681449e-02 
 4.965033e-02 -2.713716e-02 
 4.996840e-02 -2.746421e-02 
 5.028646e-02 -2.779568e-02 
 5.060453e-02 -2.813206e-02 
 5.092260e-02 -2.847311e-02 
 5.124067e-02 -2.881896e-02 
 5.155873e-02 -2.916994e-02 
 5.187680e-02 -2.952552e-02 
 5.219487e-02 -2.988507e-02 
 5.251294e-02 -3.024833e-02 
 5.283100e-02 -3.061561e-02 
 5.314907e-02 -3.098604e-02 
 5.346714e-02 -3.135920e-02 
 5.378521e-02 -3.173613e-02 
 5.410327e-02 -3.211717e-02 
 5.442134e-02 -3.250136e-02 
 5.473941e-02 -3.288803e-02 
 5.505748e-02 -3.327706e-02 
 5.537554e-02 -3.366816e-02 
 5.569361e-02 -3.406099e-02 
 5.601168e-02 -3.445537e-02 
 5.632975e-02 -3.485129e-02 
 5.664781e-02 -3.524859e-02 
 5.696588e-02 -3.564727e-02 
 5.728395e-02 -3.604808e-02 
 5.760202e-02 -3.645133e-02 
 5.792008e-02 -3.685717e-02 
 5.823815e-02 -3.726515e-02 
 5.855622e-02 -3.767295e-02 
 5.887429e-02 -3.807910e-02 
 5.919235e-02 -3.848350e-02 
 5.951042e-02 -3.888643e-02 
 5.982849e-02 -3.928826e-02 
 6.014656e-02 -3.968962e-02 
 6.046462e-02 -4.009013e-02 
 6.078269e-02 -4.048970e-02 
 6.110076e-02 -4.088810e-02 
 6.141883e-02 -4.128543e-02 
 6.173689e-02 -4.168150e-02 
 6.205496e-02 -4.207537e-02 
 6.237303e-02 -4.246606e-02 
 6.269110e-02 -4.285357e-02 
 6.300916e-02 -4.323810e-02 
 6.332723e-02 -4.361949e-02 
 6.364530e-02 -4.399769e-02 
 6.396336e-02 -4.437243e-02 
 6.428143e-02 -4.474279e-02 
 6.459950e-02 -4.510783e-02 
 6.491757e-02 -4.546750e-02 
 6.523563e-02 -4.582157e-02 
 6.555370e-02 -4.616970e-02 
 6.587177e-02 -4.651187e-02 
 6.618984e-02 -4.684766e-02 
 6.650790e-02 -4.717655e-02 
 6.682597e-02 -4.749783e-02 
 6.714404e-02 -4.781164e-02 
 6.746211e-02 -4.811772e-02 
 6.778017e-02 -4.841607e-02 
 6.809824e-02 -4.870672e-02 
 6.841631e-02 -4.898883e-02 
 6.873438e-02 -4.926137e-02 
 6.905244e-02 -4.952493e-02 
 6.937051e-02 -4.978039e-02 
 6.968858e-02 -5.002773e-02 
 7.000665e-02 -5.026628e-02 
 7.032471e-02 -5.049503e-02 
 7.064278e-02 -5.071259e-02 
 7.096085e-02 -5.091823e-02 
 7.127892e-02 -5.111181e-02 
 7.159698e-02 -5.129387e-02 
 7.191505e-02 -5.146447e-02 
 7.223312e-02 -5.162371e-02 
 7.255119e-02 -5.177183e-02 
 7.286925e-02 -5.190965e-02 
 7.318732e-02 -5.203741e-02 
 7.350539e-02 -5.215450e-02 
 7.382346e-02 -5.226021e-02 
 7.414152e-02 -5.235328e-02 
 7.445959e-02 -5.243323e-02 
 7.477766e-02 -5.250057e-02 
 7.509573e-02 -5.255605e-02 
 7.541379e-02 -5.259897e-02 
 7.573186e-02 -5.262869e-02 
 7.604993e-02 -5.264494e-02 
 7.636800e-02 -5.264735e-02 
 7.668606e-02 -5.263568e-02 
 7.700413e-02 -5.261029e-02 
 7.732220e-02 -5.257177e-02 
 7.764027e-02 -5.252074e-02 
 7.795833e-02 -5.245781e-02 
 7.827640e-02 -5.238297e-02 
 7.859447e-02 -5.229585e-02 
 7.891254e-02 -5.219690e-02 
 7.923060e-02 -5.208668e-02 
 7.954867e-02 -5.196509e-02 
 7.986674e-02 -5.183143e-02 
 8.018481e-02 -5.168539e-02 
 8.050287e-02 -5.152605e-02 
 8.082094e-02 -5.135289e-02 
 8.113901e-02 -5.116626e-02 
 8.145707e-02 -5.096679e-02 
 8.177514e-02 -5.075487e-02 
 8.209321e-02 -5.053114e-02 
