         time tilt_bot_s... 
------------- ------------- 
 3.181565e-04 -1.698242e-02 
 7.158521e-04 -1.813759e-02 
 1.113548e-03 -1.925625e-02 
 1.511243e-03 -2.045441e-02 
 1.908939e-03 -2.159981e-02 
 2.306635e-03 -2.256213e-02 
 2.704330e-03 -2.340197e-02 
 3.102026e-03 -2.402887e-02 
 3.499722e-03 -2.461205e-02 
 3.897417e-03 -2.519339e-02 
 4.295113e-03 -2.576758e-02 
 4.692808e-03 -2.630598e-02 
 5.090504e-03 -2.676563e-02 
 5.488200e-03 -2.707261e-02 
 5.885895e-03 -2.727609e-02 
 6.283591e-03 -2.732918e-02 
 6.681287e-03 -2.704726e-02 
 7.078982e-03 -2.660081e-02 
 7.476678e-03 -2.613972e-02 
 7.874373e-03 -2.571862e-02 
 8.272069e-03 -2.539949e-02 
 8.669765e-03 -2.520937e-02 
 9.067460e-03 -2.512982e-02 
 9.465156e-03 -2.518168e-02 
 9.862852e-03 -2.549063e-02 
 1.026055e-02 -2.600615e-02 
 1.065824e-02 -2.651029e-02 
 1.105594e-02 -2.700970e-02 
 1.145363e-02 -2.754885e-02 
 1.185133e-02 -2.810999e-02 
 1.224903e-02 -2.865643e-02 
 1.264672e-02 -2.901127e-02 
 1.304442e-02 -2.903046e-02 
 1.344211e-02 -2.858718e-02 
 1.383981e-02 -2.788488e-02 
 1.423750e-02 -2.692702e-02 
 1.463520e-02 -2.572137e-02 
 1.503289e-02 -2.423250e-02 
 1.543059e-02 -2.253072e-02 
 1.582829e-02 -2.043795e-02 
 1.622598e-02 -1.832505e-02 
 1.662368e-02 -1.611037e-02 
 1.702137e-02 -1.388522e-02 
 1.741907e-02 -1.164223e-02 
 1.781676e-02 -9.631364e-03 
 1.821446e-02 -7.763312e-03 
 1.861216e-02 -6.107129e-03 
 1.900985e-02 -4.618589e-03 
 1.940755e-02 -3.492594e-03 
 1.980524e-02 -2.548533e-03 
 2.020294e-02 -1.959796e-03 
 2.060063e-02 -1.391808e-03 
 2.099833e-02 -7.083497e-04 
 2.139602e-02  1.781441e-04 
 2.179372e-02  1.038005e-03 
 2.219142e-02  2.092615e-03 
 2.258911e-02  3.234496e-03 
 2.298681e-02  4.591678e-03 
 2.338450e-02  6.005359e-03 
 2.378220e-02  7.404338e-03 
 2.417989e-02  8.726870e-03 
 2.457759e-02  1.006120e-02 
 2.497529e-02  1.129269e-02 
 2.537298e-02  1.268293e-02 
 2.577068e-02  1.424500e-02 
 2.616837e-02  1.600123e-02 
 2.656607e-02  1.782168e-02 
 2.696376e-02  1.970418e-02 
 2.736146e-02  2.142971e-02 
 2.775915e-02  2.300034e-02 
 2.815685e-02  2.438815e-02 
 2.855455e-02  2.546469e-02 
 2.895224e-02  2.632727e-02 
 2.934994e-02  2.669297e-02 
 2.974763e-02  2.675399e-02 
 3.014533e-02  2.655375e-02 
 3.054302e-02  2.621009e-02 
 3.094072e-02  2.576216e-02 
 3.133842e-02  2.532313e-02 
 3.173611e-02  2.493053e-02 
 3.213381e-02  2.478710e-02 
 3.253150e-02  2.486827e-02 
 3.292920e-02  2.540270e-02 
 3.332689e-02  2.619023e-02 
 3.372459e-02  2.720776e-02 
 3.412228e-02  2.842102e-02 
 3.451998e-02  2.998834e-02 
 3.491768e-02  3.184355e-02 
 3.531537e-02  3.366751e-02 
 3.571307e-02  3.545371e-02 
 3.611076e-02  3.722986e-02 
 3.650846e-02  3.879674e-02 
 3.690615e-02  4.029230e-02 
 3.730385e-02  4.150642e-02 
 3.770155e-02  4.223983e-02 
 3.809924e-02  4.265040e-02 
 3.849694e-02  4.282512e-02 
 3.889463e-02  4.257447e-02 
 3.929233e-02  4.210210e-02 
 3.969002e-02  4.126715e-02 
 4.008772e-02  4.029518e-02 
 4.048541e-02  3.941403e-02 
 4.088311e-02  3.867867e-02 
 4.128081e-02  3.842692e-02 
 4.167850e-02  3.837114e-02 
 4.207620e-02  3.870210e-02 
 4.247389e-02  3.941494e-02 
 4.287159e-02  4.032397e-02 
 4.326928e-02  4.123412e-02 
 4.366698e-02  4.205630e-02 
 4.406468e-02  4.272811e-02 
 4.446237e-02  4.332666e-02 
 4.486007e-02  4.385036e-02 
 4.525776e-02  4.424705e-02 
 4.565546e-02  4.447318e-02 
 4.605315e-02  4.469304e-02 
 4.645085e-02  4.487440e-02 
 4.684854e-02  4.512570e-02 
 4.724624e-02  4.512690e-02 
 4.764394e-02  4.491942e-02 
 4.804163e-02  4.433541e-02 
 4.843933e-02  4.332637e-02 
 4.883702e-02  4.200885e-02 
 4.923472e-02  4.041781e-02 
 4.963241e-02  3.843336e-02 
 5.003011e-02  3.629679e-02 
 5.042781e-02  3.410318e-02 
 5.082550e-02  3.209793e-02 
 5.122320e-02  3.019554e-02 
 5.162089e-02  2.852766e-02 
 5.201859e-02  2.712317e-02 
 5.241628e-02  2.591940e-02 
 5.281398e-02  2.484690e-02 
 5.321168e-02  2.393816e-02 
 5.360937e-02  2.332100e-02 
 5.400707e-02  2.284723e-02 
 5.440476e-02  2.250015e-02 
 5.480246e-02  2.212184e-02 
 5.520015e-02  2.152588e-02 
 5.559785e-02  2.082318e-02 
 5.599554e-02  1.990005e-02 
 5.639324e-02  1.877153e-02 
 5.679094e-02  1.736562e-02 
 5.718863e-02  1.573101e-02 
 5.758633e-02  1.368158e-02 
 5.798402e-02  1.134920e-02 
 5.838172e-02  8.941355e-03 
 5.877941e-02  6.308011e-03 
 5.917711e-02  3.817945e-03 
 5.957481e-02  1.437562e-03 
 5.997250e-02 -7.126615e-04 
 6.037020e-02 -2.408097e-03 
 6.076789e-02 -3.747890e-03 
 6.116559e-02 -4.512031e-03 
 6.156328e-02 -4.652712e-03 
 6.196098e-02 -4.303305e-03 
 6.235867e-02 -3.638887e-03 
 6.275637e-02 -2.789761e-03 
 6.315407e-02 -1.955143e-03 
 6.355176e-02 -1.115584e-03 
 6.394946e-02 -3.074815e-04 
 6.434715e-02  4.575771e-04 
 6.474485e-02  1.161149e-03 
 6.514254e-02  1.717708e-03 
 6.554024e-02  2.182902e-03 
 6.593794e-02  2.695507e-03 
 6.633563e-02  3.087806e-03 
 6.673333e-02  3.606192e-03 
 6.713102e-02  3.935664e-03 
 6.752872e-02  3.898935e-03 
 6.792641e-02  3.650726e-03 
 6.832411e-02  3.329780e-03 
 6.872180e-02  3.066713e-03 
 6.911950e-02  2.786358e-03 
 6.951720e-02  2.736469e-03 
 6.991489e-02  2.985829e-03 
 7.031259e-02  3.386655e-03 
 7.071028e-02  4.233002e-03 
 7.110798e-02  5.350357e-03 
 7.150567e-02  6.523330e-03 
 7.190337e-02  7.678265e-03 
 7.230107e-02  8.960166e-03 
 7.269876e-02  1.011252e-02 
 7.309646e-02  1.106683e-02 
 7.349415e-02  1.179206e-02 
 7.389185e-02  1.252268e-02 
 7.428954e-02  1.315217e-02 
 7.468724e-02  1.369041e-02 
 7.508493e-02  1.398318e-02 
 7.548263e-02  1.407531e-02 
 7.588033e-02  1.393318e-02 
 7.627802e-02  1.361013e-02 
 7.667572e-02  1.302645e-02 
 7.707341e-02  1.228053e-02 
 7.747111e-02  1.130380e-02 
 7.786880e-02  1.025346e-02 
 7.826650e-02  9.131988e-03 
 7.866420e-02  7.848083e-03 
 7.906189e-02  6.687298e-03 
 7.945959e-02  5.587427e-03 
 7.985728e-02  4.621463e-03 
 8.025498e-02  3.921303e-03 
 8.065267e-02  3.539353e-03 
 8.105037e-02  3.309162e-03 
 8.144806e-02  3.124578e-03 
 8.184576e-02  3.132608e-03 
 8.224346e-02  3.105987e-03 
 8.264115e-02  3.070621e-03 
 8.303885e-02  3.011073e-03 
 8.343654e-02  2.699594e-03 
 8.383424e-02  2.332152e-03 
 8.423193e-02  1.792202e-03 
 8.462963e-02  1.079605e-03 
 8.502733e-02  2.383746e-04 
 8.542502e-02 -8.351342e-04 
 8.582272e-02 -1.962867e-03 
 8.622041e-02 -3.236105e-03 
 8.661811e-02 -4.713011e-03 
 8.701580e-02 -6.226721e-03 
 8.741350e-02 -7.888841e-03 
 8.781119e-02 -9.585483e-03 
 8.820889e-02 -1.116576e-02 
 8.860659e-02 -1.261021e-02 
 8.900428e-02 -1.395839e-02 
 8.940198e-02 -1.489375e-02 
 8.979967e-02 -1.549354e-02 
