         time tilt_beam_... 
------------- ------------- 
 2.886746e-04 -1.970572e-02 
 6.094242e-04 -1.962261e-02 
 9.301738e-04 -1.948745e-02 
 1.250923e-03 -1.929935e-02 
 1.571673e-03 -1.905740e-02 
 1.892423e-03 -1.875944e-02 
 2.213172e-03 -1.839654e-02 
 2.533922e-03 -1.795612e-02 
 2.854672e-03 -1.745110e-02 
 3.175421e-03 -1.690976e-02 
 3.496171e-03 -1.633300e-02 
 3.816921e-03 -1.571299e-02 
 4.137670e-03 -1.504082e-02 
 4.458420e-03 -1.430942e-02 
 4.779170e-03 -1.351606e-02 
 5.099919e-03 -1.266013e-02 
 5.420670e-03 -1.175257e-02 
 5.741421e-03 -1.080210e-02 
 6.062172e-03 -9.816414e-03 
 6.382923e-03 -8.798180e-03 
 6.703674e-03 -7.752845e-03 
 7.024425e-03 -6.683822e-03 
 7.345176e-03 -5.591852e-03 
 7.665927e-03 -4.471741e-03 
 7.986678e-03 -3.309306e-03 
 8.307429e-03 -2.089754e-03 
 8.628181e-03 -8.265991e-04 
 8.948932e-03  4.625726e-04 
 9.269684e-03  1.772977e-03 
 9.590435e-03  3.109967e-03 
 9.911187e-03  4.473812e-03 
 1.023194e-02  5.871503e-03 
 1.055269e-02  7.299976e-03 
 1.087344e-02  8.759795e-03 
 1.119419e-02  1.025519e-02 
 1.151494e-02  1.178596e-02 
 1.183570e-02  1.335209e-02 
 1.215645e-02  1.494394e-02 
 1.247720e-02  1.655661e-02 
 1.279795e-02  1.819338e-02 
 1.311871e-02  1.984693e-02 
 1.343946e-02  2.150270e-02 
 1.376021e-02  2.316910e-02 
 1.408097e-02  2.486626e-02 
 1.440172e-02  2.660505e-02 
 1.472247e-02  2.838788e-02 
 1.504322e-02  3.020634e-02 
 1.536398e-02  3.204752e-02 
 1.568473e-02  3.389974e-02 
 1.600548e-02  3.576733e-02 
 1.632624e-02  3.765179e-02 
 1.664699e-02  3.954688e-02 
 1.696774e-02  4.145668e-02 
 1.728850e-02  4.337451e-02 
 1.760925e-02  4.529706e-02 
 1.793000e-02  4.723077e-02 
 1.825076e-02  4.919358e-02 
 1.857151e-02  5.118743e-02 
 1.889226e-02  5.320617e-02 
 1.921302e-02  5.522999e-02 
 1.953377e-02  5.725067e-02 
 1.985453e-02  5.927370e-02 
 2.017528e-02  6.130467e-02 
 2.049603e-02  6.334694e-02 
 2.081679e-02  6.541283e-02 
 2.113754e-02  6.748922e-02 
 2.145830e-02  6.957569e-02 
 2.177905e-02  7.166580e-02 
 2.209980e-02  7.375533e-02 
 2.242056e-02  7.583659e-02 
 2.274131e-02  7.790619e-02 
 2.306207e-02  7.998067e-02 
 2.338282e-02  8.205986e-02 
 2.370357e-02  8.415310e-02 
 2.402433e-02  8.625578e-02 
 2.434508e-02  8.838117e-02 
 2.466584e-02  9.052939e-02 
 2.498659e-02  9.269104e-02 
 2.530735e-02  9.485009e-02 
 2.562810e-02  9.699341e-02 
 2.594886e-02  9.910993e-02 
 2.626961e-02  1.012058e-01 
 2.659037e-02  1.032871e-01 
 2.691112e-02  1.053508e-01 
 2.723188e-02  1.074001e-01 
 2.755264e-02  1.094338e-01 
 2.787339e-02  1.114497e-01 
 2.819415e-02  1.134597e-01 
 2.851491e-02  1.154665e-01 
 2.883567e-02  1.174687e-01 
 2.915643e-02  1.194561e-01 
 2.947719e-02  1.214155e-01 
 2.979794e-02  1.233448e-01 
 3.011870e-02  1.252589e-01 
 3.043946e-02  1.271485e-01 
 3.076022e-02  1.290201e-01 
 3.108098e-02  1.308750e-01 
 3.140174e-02  1.327020e-01 
 3.172251e-02  1.344794e-01 
 3.204327e-02  1.361890e-01 
 3.236403e-02  1.378469e-01 
 3.268479e-02  1.394247e-01 
 3.300555e-02  1.409336e-01 
 3.332632e-02  1.423782e-01 
 3.364708e-02  1.437720e-01 
 3.396784e-02  1.451144e-01 
 3.428860e-02  1.463887e-01 
 3.460937e-02  1.475953e-01 
 3.493013e-02  1.487417e-01 
 3.525090e-02  1.498044e-01 
 3.557166e-02  1.507785e-01 
 3.589243e-02  1.516493e-01 
 3.621319e-02  1.524037e-01 
 3.653396e-02  1.530610e-01 
 3.685472e-02  1.536317e-01 
 3.717549e-02  1.541245e-01 
 3.749625e-02  1.545256e-01 
 3.781702e-02  1.548397e-01 
 3.813778e-02  1.550497e-01 
 3.845855e-02  1.551758e-01 
 3.877931e-02  1.552057e-01 
 3.910008e-02  1.551505e-01 
 3.942084e-02  1.550016e-01 
 3.974161e-02  1.547465e-01 
 4.006238e-02  1.543911e-01 
 4.038314e-02  1.539317e-01 
 4.070391e-02  1.533681e-01 
 4.102467e-02  1.526985e-01 
 4.134544e-02  1.519356e-01 
 4.166620e-02  1.510556e-01 
 4.198697e-02  1.500559e-01 
 4.230774e-02  1.489398e-01 
 4.262850e-02  1.477059e-01 
 4.294927e-02  1.463608e-01 
 4.327003e-02  1.449162e-01 
 4.359080e-02  1.433644e-01 
 4.391156e-02  1.417327e-01 
 4.423233e-02  1.400090e-01 
 4.455309e-02  1.381819e-01 
 4.487386e-02  1.362510e-01 
 4.519462e-02  1.342079e-01 
 4.551539e-02  1.320356e-01 
 4.583615e-02  1.297360e-01 
 4.615692e-02  1.273125e-01 
 4.647768e-02  1.247735e-01 
 4.679845e-02  1.221249e-01 
 4.711921e-02  1.193943e-01 
 4.743998e-02  1.165819e-01 
 4.776074e-02  1.136896e-01 
 4.808150e-02  1.106928e-01 
 4.840226e-02  1.075986e-01 
 4.872303e-02  1.044053e-01 
 4.904379e-02  1.011319e-01 
 4.936455e-02  9.777851e-02 
 4.968532e-02  9.435463e-02 
 5.000608e-02  9.084310e-02 
 5.032684e-02  8.725387e-02 
 5.064760e-02  8.358925e-02 
 5.096836e-02  7.986549e-02 
 5.128912e-02  7.607676e-02 
 5.160988e-02  7.222942e-02 
 5.193064e-02  6.831506e-02 
 5.225139e-02  6.433123e-02 
 5.257215e-02  6.028943e-02 
 5.289291e-02  5.618731e-02 
 5.321367e-02  5.203911e-02 
 5.353443e-02  4.784502e-02 
 5.385518e-02  4.359628e-02 
 5.417594e-02  3.930046e-02 
 5.449669e-02  3.494329e-02 
 5.481744e-02  3.051778e-02 
 5.513820e-02  2.602722e-02 
 5.545895e-02  2.147095e-02 
 5.577971e-02  1.684042e-02 
 5.610046e-02  1.214926e-02 
 5.642122e-02  7.402016e-03 
 5.674197e-02  2.607180e-03 
 5.706272e-02 -2.214401e-03 
 5.738347e-02 -7.059892e-03 
 5.770422e-02 -1.192795e-02 
 5.802497e-02 -1.682935e-02 
 5.834572e-02 -2.178898e-02 
 5.866647e-02 -2.680066e-02 
 5.898722e-02 -3.186175e-02 
 5.930797e-02 -3.697550e-02 
 5.962872e-02 -4.212362e-02 
 5.994946e-02 -4.732440e-02 
 6.027021e-02 -5.256858e-02 
 6.059096e-02 -5.784554e-02 
 6.091170e-02 -6.315501e-02 
 6.123245e-02 -6.848843e-02 
 6.155319e-02 -7.384991e-02 
 6.187394e-02 -7.923277e-02 
 6.219468e-02 -8.463306e-02 
 6.251543e-02 -9.004241e-02 
 6.283618e-02 -9.545620e-02 
 6.315692e-02 -1.008786e-01 
 6.347766e-02 -1.063066e-01 
 6.379840e-02 -1.117488e-01 
 6.411914e-02 -1.172102e-01 
 6.443988e-02 -1.226956e-01 
 6.476062e-02 -1.282055e-01 
 6.508136e-02 -1.337239e-01 
 6.540211e-02 -1.392338e-01 
 6.572285e-02 -1.447038e-01 
 6.604359e-02 -1.501454e-01 
 6.636432e-02 -1.555365e-01 
 6.668506e-02 -1.608831e-01 
 6.700580e-02 -1.661592e-01 
 6.732653e-02 -1.713591e-01 
 6.764727e-02 -1.764689e-01 
 6.796801e-02 -1.815257e-01 
 6.828874e-02 -1.865452e-01 
 6.860948e-02 -1.915429e-01 
 6.893021e-02 -1.965150e-01 
 6.925095e-02 -2.014435e-01 
 6.957168e-02 -2.063225e-01 
 6.989242e-02 -2.111336e-01 
 7.021315e-02 -2.158813e-01 
 7.053389e-02 -2.205758e-01 
 7.085462e-02 -2.252273e-01 
 7.117536e-02 -2.298415e-01 
 7.149609e-02 -2.343929e-01 
 7.181683e-02 -2.388826e-01 
 7.213756e-02 -2.433207e-01 
 7.245830e-02 -2.476642e-01 
 7.277903e-02 -2.519469e-01 
 7.309976e-02 -2.561516e-01 
 7.342049e-02 -2.602960e-01 
 7.374123e-02 -2.643628e-01 
 7.406196e-02 -2.684236e-01 
 7.438269e-02 -2.725220e-01 
 7.470343e-02 -2.765384e-01 
 7.502416e-02 -2.805730e-01 
 7.534489e-02 -2.845738e-01 
 7.566562e-02 -2.884106e-01 
 7.598635e-02 -2.922544e-01 
 7.630708e-02 -2.959382e-01 
 7.662781e-02 -2.995753e-01 
 7.694854e-02 -3.030344e-01 
 7.726927e-02 -3.064235e-01 
 7.759000e-02 -3.096825e-01 
 7.791073e-02 -3.128742e-01 
 7.823146e-02 -3.159321e-01 
 7.855219e-02 -3.189076e-01 
 7.887292e-02 -3.218530e-01 
 7.919364e-02 -3.246904e-01 
 7.951437e-02 -3.274474e-01 
 7.983509e-02 -3.301063e-01 
 8.015582e-02 -3.327010e-01 
 8.047654e-02 -3.351278e-01 
 8.079727e-02 -3.374652e-01 
 8.111799e-02 -3.397449e-01 
 8.143872e-02 -3.419150e-01 
 8.175944e-02 -3.439947e-01 
 8.208017e-02 -3.459632e-01 
 8.240089e-02 -3.477935e-01 
 8.272161e-02 -3.495649e-01 
 8.304233e-02 -3.511393e-01 
 8.336305e-02 -3.525893e-01 
 8.368378e-02 -3.538489e-01 
 8.400450e-02 -3.550421e-01 
 8.432522e-02 -3.562108e-01 
 8.464594e-02 -3.572943e-01 
 8.496666e-02 -3.582716e-01 
 8.528739e-02 -3.591442e-01 
 8.560811e-02 -3.599768e-01 
 8.592883e-02 -3.606596e-01 
 8.624955e-02 -3.612043e-01 
 8.657027e-02 -3.615852e-01 
 8.689099e-02 -3.618506e-01 
 8.721171e-02 -3.619638e-01 
 8.753244e-02 -3.619671e-01 
 8.785316e-02 -3.618411e-01 
 8.817388e-02 -3.616160e-01 
 8.849460e-02 -3.612479e-01 
 8.881532e-02 -3.607932e-01 
 8.913605e-02 -3.602579e-01 
 8.945677e-02 -3.595886e-01 
 8.977749e-02 -3.588346e-01 
 9.009822e-02 -3.579398e-01 
 9.041894e-02 -3.568655e-01 
 9.073966e-02 -3.556430e-01 
 9.106038e-02 -3.543000e-01 
 9.138111e-02 -3.528562e-01 
 9.170183e-02 -3.512994e-01 
 9.202256e-02 -3.496602e-01 
 9.234328e-02 -3.479236e-01 
 9.266401e-02 -3.460823e-01 
 9.298473e-02 -3.441626e-01 
 9.330546e-02 -3.421337e-01 
 9.362618e-02 -3.399585e-01 
 9.394691e-02 -3.376386e-01 
 9.426763e-02 -3.352791e-01 
 9.458836e-02 -3.328627e-01 
 9.490908e-02 -3.304437e-01 
 9.522981e-02 -3.279057e-01 
 9.555054e-02 -3.253116e-01 
 9.587126e-02 -3.226371e-01 
 9.619199e-02 -3.198361e-01 
 9.651272e-02 -3.169182e-01 
 9.683344e-02 -3.138843e-01 
 9.715417e-02 -3.107902e-01 
 9.747490e-02 -3.075966e-01 
 9.779562e-02 -3.043341e-01 
 9.811635e-02 -3.010373e-01 
 9.843708e-02 -2.976812e-01 
 9.875781e-02 -2.942921e-01 
 9.907854e-02 -2.908831e-01 
 9.939926e-02 -2.874071e-01 
 9.971999e-02 -2.838346e-01 
 1.000407e-01 -2.802322e-01 
 1.003614e-01 -2.765817e-01 
 1.006822e-01 -2.728608e-01 
 1.010029e-01 -2.691145e-01 
 1.013236e-01 -2.652940e-01 
 1.016444e-01 -2.614522e-01 
 1.019651e-01 -2.575192e-01 
 1.022858e-01 -2.535211e-01 
 1.026066e-01 -2.494611e-01 
 1.029273e-01 -2.453330e-01 
 1.032480e-01 -2.411523e-01 
 1.035688e-01 -2.369586e-01 
 1.038895e-01 -2.327144e-01 
 1.042102e-01 -2.285120e-01 
 1.045310e-01 -2.242415e-01 
 1.048517e-01 -2.199859e-01 
 1.051724e-01 -2.156851e-01 
 1.054932e-01 -2.113503e-01 
 1.058139e-01 -2.068776e-01 
 1.061346e-01 -2.023152e-01 
 1.064554e-01 -1.977462e-01 
 1.067761e-01 -1.931371e-01 
 1.070969e-01 -1.884907e-01 
 1.074176e-01 -1.838514e-01 
 1.077383e-01 -1.792198e-01 
 1.080591e-01 -1.746247e-01 
 1.083798e-01 -1.700356e-01 
 1.087005e-01 -1.654235e-01 
 1.090213e-01 -1.607536e-01 
 1.093420e-01 -1.559703e-01 
 1.096628e-01 -1.512185e-01 
 1.099835e-01 -1.464030e-01 
 1.103043e-01 -1.415525e-01 
 1.106250e-01 -1.366847e-01 
 1.109457e-01 -1.317896e-01 
 1.112665e-01 -1.268850e-01 
 1.115872e-01 -1.219861e-01 
 1.119080e-01 -1.170699e-01 
 1.122287e-01 -1.121781e-01 
 1.125494e-01 -1.072794e-01 
 1.128702e-01 -1.024031e-01 
 1.131909e-01 -9.750511e-02 
 1.135117e-01 -9.264415e-02 
 1.138324e-01 -8.777472e-02 
 1.141531e-01 -8.288897e-02 
 1.144739e-01 -7.798012e-02 
 1.147946e-01 -7.306662e-02 
 1.151154e-01 -6.813437e-02 
 1.154361e-01 -6.314655e-02 
 1.157569e-01 -5.815252e-02 
 1.160776e-01 -5.313863e-02 
 1.163983e-01 -4.803006e-02 
 1.167191e-01 -4.285991e-02 
 1.170398e-01 -3.766026e-02 
 1.173606e-01 -3.244519e-02 
 1.176813e-01 -2.726181e-02 
 1.180020e-01 -2.206868e-02 
 1.183228e-01 -1.690806e-02 
 1.186435e-01 -1.172124e-02 
 1.189643e-01 -6.548606e-03 
 1.192850e-01 -1.309269e-03 
 1.196057e-01  3.915397e-03 
 1.199265e-01  9.133524e-03 
 1.202472e-01  1.430153e-02 
 1.205680e-01  1.943298e-02 
 1.208887e-01  2.447168e-02 
 1.212095e-01  2.937752e-02 
 1.215302e-01  3.410999e-02 
 1.218509e-01  3.863409e-02 
 1.221717e-01  4.294295e-02 
 1.224924e-01  4.707008e-02 
 1.228132e-01  5.099060e-02 
 1.231339e-01  5.470444e-02 
