         time Bot_Quarte... 
------------- ------------- 
 2.886746e-04 -1.201675e-02 
 6.094242e-04 -1.201679e-02 
 9.301738e-04 -1.201683e-02 
 1.250923e-03 -1.201687e-02 
 1.571673e-03 -1.201692e-02 
 1.892423e-03 -1.201696e-02 
 2.213172e-03 -1.201703e-02 
 2.533922e-03 -1.201723e-02 
 2.854672e-03 -1.201764e-02 
 3.175421e-03 -1.201813e-02 
 3.496171e-03 -1.201849e-02 
 3.816921e-03 -1.201939e-02 
 4.137670e-03 -1.201964e-02 
 4.458420e-03 -1.201931e-02 
 4.779170e-03 -1.201963e-02 
 5.099919e-03 -1.201989e-02 
 5.420670e-03 -1.202002e-02 
 5.741421e-03 -1.201991e-02 
 6.062172e-03 -1.201953e-02 
 6.382923e-03 -1.201882e-02 
 6.703674e-03 -1.201770e-02 
 7.024425e-03 -1.201614e-02 
 7.345176e-03 -1.201415e-02 
 7.665927e-03 -1.201179e-02 
 7.986678e-03 -1.200917e-02 
 8.307429e-03 -1.200616e-02 
 8.628181e-03 -1.200258e-02 
 8.948932e-03 -1.199843e-02 
 9.269684e-03 -1.199370e-02 
 9.590435e-03 -1.198830e-02 
 9.911187e-03 -1.198228e-02 
 1.023194e-02 -1.197562e-02 
 1.055269e-02 -1.196832e-02 
 1.087344e-02 -1.196039e-02 
 1.119419e-02 -1.195185e-02 
 1.151494e-02 -1.194280e-02 
 1.183570e-02 -1.193325e-02 
 1.215645e-02 -1.192317e-02 
 1.247720e-02 -1.191252e-02 
 1.279795e-02 -1.190127e-02 
 1.311871e-02 -1.188949e-02 
 1.343946e-02 -1.187708e-02 
 1.376021e-02 -1.186396e-02 
 1.408097e-02 -1.185010e-02 
 1.440172e-02 -1.183566e-02 
 1.472247e-02 -1.182062e-02 
 1.504322e-02 -1.180498e-02 
 1.536398e-02 -1.178867e-02 
 1.568473e-02 -1.177169e-02 
 1.600548e-02 -1.175411e-02 
 1.632624e-02 -1.173610e-02 
 1.664699e-02 -1.171766e-02 
 1.696774e-02 -1.169878e-02 
 1.728850e-02 -1.167944e-02 
 1.760925e-02 -1.165959e-02 
 1.793000e-02 -1.163923e-02 
 1.825076e-02 -1.161844e-02 
 1.857151e-02 -1.159720e-02 
 1.889226e-02 -1.157536e-02 
 1.921302e-02 -1.155286e-02 
 1.953377e-02 -1.152974e-02 
 1.985453e-02 -1.150607e-02 
 2.017528e-02 -1.148204e-02 
 2.049603e-02 -1.145781e-02 
 2.081679e-02 -1.143347e-02 
 2.113754e-02 -1.140898e-02 
 2.145830e-02 -1.138448e-02 
 2.177905e-02 -1.135987e-02 
 2.209980e-02 -1.133517e-02 
 2.242056e-02 -1.131021e-02 
 2.274131e-02 -1.128491e-02 
 2.306207e-02 -1.125930e-02 
 2.338282e-02 -1.123355e-02 
 2.370357e-02 -1.120773e-02 
 2.402433e-02 -1.118248e-02 
 2.434508e-02 -1.115640e-02 
 2.466584e-02 -1.113032e-02 
 2.498659e-02 -1.110434e-02 
 2.530735e-02 -1.107843e-02 
 2.562810e-02 -1.105258e-02 
 2.594886e-02 -1.102671e-02 
 2.626961e-02 -1.100075e-02 
 2.659037e-02 -1.097473e-02 
 2.691112e-02 -1.094868e-02 
 2.723188e-02 -1.092248e-02 
 2.755264e-02 -1.089605e-02 
 2.787339e-02 -1.086934e-02 
 2.819415e-02 -1.084247e-02 
 2.851491e-02 -1.081563e-02 
 2.883567e-02 -1.078882e-02 
 2.915643e-02 -1.076205e-02 
 2.947719e-02 -1.073531e-02 
 2.979794e-02 -1.070860e-02 
 3.011870e-02 -1.068211e-02 
 3.043946e-02 -1.065585e-02 
 3.076022e-02 -1.062992e-02 
 3.108098e-02 -1.060427e-02 
 3.140174e-02 -1.057869e-02 
 3.172251e-02 -1.055308e-02 
 3.204327e-02 -1.052746e-02 
 3.236403e-02 -1.050173e-02 
 3.268479e-02 -1.047590e-02 
 3.300555e-02 -1.044982e-02 
 3.332632e-02 -1.042368e-02 
 3.364708e-02 -1.039774e-02 
 3.396784e-02 -1.037198e-02 
 3.428860e-02 -1.034622e-02 
 3.460937e-02 -1.032041e-02 
 3.493013e-02 -1.029453e-02 
 3.525090e-02 -1.026868e-02 
 3.557166e-02 -1.024267e-02 
 3.589243e-02 -1.021654e-02 
 3.621319e-02 -1.019004e-02 
 3.653396e-02 -1.016327e-02 
 3.685472e-02 -1.013628e-02 
 3.717549e-02 -1.010916e-02 
 3.749625e-02 -1.008194e-02 
 3.781702e-02 -1.005378e-02 
 3.813778e-02 -1.002601e-02 
 3.845855e-02 -9.998126e-03 
 3.877931e-02 -9.970282e-03 
 3.910008e-02 -9.942479e-03 
 3.942084e-02 -9.914536e-03 
 3.974161e-02 -9.886478e-03 
 4.006238e-02 -9.858337e-03 
 4.038314e-02 -9.830250e-03 
 4.070391e-02 -9.802223e-03 
 4.102467e-02 -9.774308e-03 
 4.134544e-02 -9.746417e-03 
 4.166620e-02 -9.718310e-03 
 4.198697e-02 -9.690129e-03 
 4.230774e-02 -9.661870e-03 
 4.262850e-02 -9.633582e-03 
 4.294927e-02 -9.605208e-03 
 4.327003e-02 -9.576753e-03 
 4.359080e-02 -9.548540e-03 
 4.391156e-02 -9.521022e-03 
 4.423233e-02 -9.493334e-03 
 4.455309e-02 -9.465792e-03 
 4.487386e-02 -9.438372e-03 
 4.519462e-02 -9.411017e-03 
 4.551539e-02 -9.383832e-03 
 4.583615e-02 -9.356778e-03 
 4.615692e-02 -9.329821e-03 
 4.647768e-02 -9.302902e-03 
 4.679845e-02 -9.276116e-03 
 4.711921e-02 -9.249594e-03 
 4.743998e-02 -9.223423e-03 
 4.776074e-02 -9.197681e-03 
 4.808150e-02 -9.172188e-03 
 4.840226e-02 -9.147010e-03 
 4.872303e-02 -9.122421e-03 
 4.904379e-02 -9.098444e-03 
