         time Mid_Disp()... 
------------- ------------- 
 2.886746e-04 -1.194513e-02 
 6.094242e-04 -1.194525e-02 
 9.301738e-04 -1.194537e-02 
 1.250923e-03 -1.194550e-02 
 1.571673e-03 -1.194562e-02 
 1.892423e-03 -1.194574e-02 
 2.213172e-03 -1.194585e-02 
 2.533922e-03 -1.194597e-02 
 2.854672e-03 -1.194608e-02 
 3.175421e-03 -1.194620e-02 
 3.496171e-03 -1.194631e-02 
 3.816921e-03 -1.194642e-02 
 4.137670e-03 -1.194653e-02 
 4.458420e-03 -1.194667e-02 
 4.779170e-03 -1.194681e-02 
 5.099919e-03 -1.194676e-02 
 5.420670e-03 -1.194628e-02 
 5.741421e-03 -1.194554e-02 
 6.062172e-03 -1.194501e-02 
 6.382923e-03 -1.194487e-02 
 6.703674e-03 -1.194504e-02 
 7.024425e-03 -1.194550e-02 
 7.345176e-03 -1.194622e-02 
 7.665927e-03 -1.194728e-02 
 7.986678e-03 -1.194867e-02 
 8.307429e-03 -1.195041e-02 
 8.628181e-03 -1.195247e-02 
 8.948932e-03 -1.195470e-02 
 9.269684e-03 -1.195705e-02 
 9.590435e-03 -1.195951e-02 
 9.911187e-03 -1.196207e-02 
 1.023194e-02 -1.196476e-02 
 1.055269e-02 -1.196759e-02 
 1.087344e-02 -1.197053e-02 
 1.119419e-02 -1.197354e-02 
 1.151494e-02 -1.197666e-02 
 1.183570e-02 -1.197989e-02 
 1.215645e-02 -1.198335e-02 
 1.247720e-02 -1.198706e-02 
 1.279795e-02 -1.199101e-02 
 1.311871e-02 -1.199516e-02 
 1.343946e-02 -1.199940e-02 
 1.376021e-02 -1.200361e-02 
 1.408097e-02 -1.200769e-02 
 1.440172e-02 -1.201161e-02 
 1.472247e-02 -1.201540e-02 
 1.504322e-02 -1.201907e-02 
 1.536398e-02 -1.202253e-02 
 1.568473e-02 -1.202565e-02 
 1.600548e-02 -1.202844e-02 
 1.632624e-02 -1.203109e-02 
 1.664699e-02 -1.203381e-02 
 1.696774e-02 -1.203653e-02 
 1.728850e-02 -1.203910e-02 
 1.760925e-02 -1.204141e-02 
 1.793000e-02 -1.204343e-02 
 1.825076e-02 -1.204516e-02 
 1.857151e-02 -1.204648e-02 
 1.889226e-02 -1.204730e-02 
 1.921302e-02 -1.204760e-02 
 1.953377e-02 -1.204746e-02 
 1.985453e-02 -1.204702e-02 
 2.017528e-02 -1.204639e-02 
 2.049603e-02 -1.204562e-02 
 2.081679e-02 -1.204453e-02 
 2.113754e-02 -1.204303e-02 
 2.145830e-02 -1.204107e-02 
 2.177905e-02 -1.203858e-02 
 2.209980e-02 -1.203561e-02 
 2.242056e-02 -1.203217e-02 
 2.274131e-02 -1.202811e-02 
 2.306207e-02 -1.202336e-02 
 2.338282e-02 -1.201777e-02 
 2.370357e-02 -1.201135e-02 
 2.402433e-02 -1.200406e-02 
 2.434508e-02 -1.199597e-02 
 2.466584e-02 -1.198719e-02 
 2.498659e-02 -1.197782e-02 
 2.530735e-02 -1.196800e-02 
 2.562810e-02 -1.195762e-02 
 2.594886e-02 -1.194660e-02 
 2.626961e-02 -1.193486e-02 
 2.659037e-02 -1.192250e-02 
 2.691112e-02 -1.190968e-02 
 2.723188e-02 -1.189629e-02 
 2.755264e-02 -1.188220e-02 
 2.787339e-02 -1.186732e-02 
 2.819415e-02 -1.185163e-02 
 2.851491e-02 -1.183516e-02 
 2.883567e-02 -1.181803e-02 
 2.915643e-02 -1.180022e-02 
 2.947719e-02 -1.178166e-02 
 2.979794e-02 -1.176245e-02 
 3.011870e-02 -1.174278e-02 
 3.043946e-02 -1.172278e-02 
 3.076022e-02 -1.170233e-02 
 3.108098e-02 -1.168122e-02 
 3.140174e-02 -1.165932e-02 
 3.172251e-02 -1.163665e-02 
 3.204327e-02 -1.161324e-02 
 3.236403e-02 -1.158914e-02 
 3.268479e-02 -1.156442e-02 
 3.300555e-02 -1.153913e-02 
 3.332632e-02 -1.151335e-02 
 3.364708e-02 -1.148709e-02 
 3.396784e-02 -1.146036e-02 
 3.428860e-02 -1.143326e-02 
 3.460937e-02 -1.140579e-02 
 3.493013e-02 -1.137802e-02 
 3.525090e-02 -1.135007e-02 
 3.557166e-02 -1.132211e-02 
 3.589243e-02 -1.129387e-02 
 3.621319e-02 -1.126514e-02 
 3.653396e-02 -1.123591e-02 
 3.685472e-02 -1.120628e-02 
 3.717549e-02 -1.117645e-02 
 3.749625e-02 -1.114628e-02 
 3.781702e-02 -1.111572e-02 
 3.813778e-02 -1.108469e-02 
 3.845855e-02 -1.105333e-02 
 3.877931e-02 -1.102190e-02 
 3.910008e-02 -1.099043e-02 
 3.942084e-02 -1.095888e-02 
 3.974161e-02 -1.092707e-02 
 4.006238e-02 -1.089508e-02 
 4.038314e-02 -1.086316e-02 
 4.070391e-02 -1.083146e-02 
 4.102467e-02 -1.079982e-02 
 4.134544e-02 -1.076792e-02 
 4.166620e-02 -1.073565e-02 
 4.198697e-02 -1.070296e-02 
 4.230774e-02 -1.066984e-02 
 4.262850e-02 -1.063634e-02 
 4.294927e-02 -1.060254e-02 
 4.327003e-02 -1.056848e-02 
 4.359080e-02 -1.053421e-02 
 4.391156e-02 -1.049977e-02 
 4.423233e-02 -1.046511e-02 
 4.455309e-02 -1.043029e-02 
 4.487386e-02 -1.039528e-02 
 4.519462e-02 -1.036017e-02 
 4.551539e-02 -1.032516e-02 
 4.583615e-02 -1.029025e-02 
 4.615692e-02 -1.025521e-02 
 4.647768e-02 -1.021986e-02 
 4.679845e-02 -1.018414e-02 
 4.711921e-02 -1.014804e-02 
 4.743998e-02 -1.011166e-02 
 4.776074e-02 -1.007504e-02 
 4.808150e-02 -1.003804e-02 
 4.840226e-02 -1.000071e-02 
 4.872303e-02 -9.963074e-03 
 4.904379e-02 -9.925316e-03 
 4.936455e-02 -9.887446e-03 
 4.968532e-02 -9.849401e-03 
 5.000608e-02 -9.810901e-03 
 5.032684e-02 -9.772030e-03 
 5.064760e-02 -9.732928e-03 
 5.096836e-02 -9.693781e-03 
 5.128912e-02 -9.654345e-03 
 5.160988e-02 -9.614302e-03 
 5.193064e-02 -9.573563e-03 
 5.225139e-02 -9.531960e-03 
 5.257215e-02 -9.489758e-03 
 5.289291e-02 -9.447072e-03 
 5.321367e-02 -9.403970e-03 
 5.353443e-02 -9.360566e-03 
 5.385518e-02 -9.317013e-03 
 5.417594e-02 -9.273427e-03 
 5.449669e-02 -9.229672e-03 
 5.481744e-02 -9.185701e-03 
 5.513820e-02 -9.141476e-03 
 5.545895e-02 -9.097017e-03 
 5.577971e-02 -9.052508e-03 
 5.610046e-02 -9.007680e-03 
 5.642122e-02 -8.962476e-03 
 5.674197e-02 -8.916775e-03 
 5.706272e-02 -8.870557e-03 
 5.738347e-02 -8.823929e-03 
 5.770422e-02 -8.777030e-03 
 5.802497e-02 -8.729942e-03 
 5.834572e-02 -8.682826e-03 
 5.866647e-02 -8.635662e-03 
 5.898722e-02 -8.588709e-03 
 5.930797e-02 -8.542045e-03 
 5.962872e-02 -8.495627e-03 
 5.994946e-02 -8.449327e-03 
 6.027021e-02 -8.403023e-03 
 6.059096e-02 -8.356626e-03 
 6.091170e-02 -8.310390e-03 
 6.123245e-02 -8.264360e-03 
 6.155319e-02 -8.218447e-03 
 6.187394e-02 -8.172498e-03 
 6.219468e-02 -8.126272e-03 
