         time tilt_bot_s... 
------------- ------------- 
 2.886746e-04  3.727371e-03 
 6.094242e-04  3.687823e-03 
 9.301738e-04  3.566422e-03 
 1.250923e-03  3.397352e-03 
 1.571673e-03  3.180620e-03 
 1.892423e-03  2.916300e-03 
 2.213172e-03  2.604155e-03 
 2.533922e-03  2.238860e-03 
 2.854672e-03  1.806079e-03 
 3.175421e-03  1.307234e-03 
 3.496171e-03  7.650513e-04 
 3.816921e-03  1.789725e-04 
 4.137670e-03 -4.558639e-04 
 4.458420e-03 -1.141975e-03 
 4.779170e-03 -1.882747e-03 
 5.099919e-03 -2.670718e-03 
 5.420670e-03 -3.496436e-03 
 5.741421e-03 -4.350659e-03 
 6.062172e-03 -5.230694e-03 
 6.382923e-03 -6.133059e-03 
 6.703674e-03 -7.052704e-03 
 7.024425e-03 -7.984785e-03 
 7.345176e-03 -8.932593e-03 
 7.665927e-03 -9.900670e-03 
 7.986678e-03 -1.088825e-02 
 8.307429e-03 -1.187732e-02 
 8.628181e-03 -1.285630e-02 
 8.948932e-03 -1.383510e-02 
 9.269684e-03 -1.481424e-02 
 9.590435e-03 -1.578776e-02 
 9.911187e-03 -1.676320e-02 
 1.023194e-02 -1.773122e-02 
 1.055269e-02 -1.868422e-02 
 1.087344e-02 -1.962512e-02 
 1.119419e-02 -2.055113e-02 
 1.151494e-02 -2.147188e-02 
 1.183570e-02 -2.238954e-02 
 1.215645e-02 -2.330086e-02 
 1.247720e-02 -2.420088e-02 
 1.279795e-02 -2.508629e-02 
 1.311871e-02 -2.596407e-02 
 1.343946e-02 -2.683604e-02 
 1.376021e-02 -2.768927e-02 
 1.408097e-02 -2.851796e-02 
 1.440172e-02 -2.933405e-02 
 1.472247e-02 -3.014066e-02 
 1.504322e-02 -3.092724e-02 
 1.536398e-02 -3.168951e-02 
 1.568473e-02 -3.241720e-02 
 1.600548e-02 -3.312204e-02 
 1.632624e-02 -3.381032e-02 
 1.664699e-02 -3.448536e-02 
 1.696774e-02 -3.514138e-02 
 1.728850e-02 -3.578112e-02 
 1.760925e-02 -3.639623e-02 
 1.793000e-02 -3.698993e-02 
 1.825076e-02 -3.755933e-02 
 1.857151e-02 -3.810847e-02 
 1.889226e-02 -3.862267e-02 
 1.921302e-02 -3.910953e-02 
 1.953377e-02 -3.956819e-02 
 1.985453e-02 -4.000723e-02 
 2.017528e-02 -4.043515e-02 
 2.049603e-02 -4.085719e-02 
 2.081679e-02 -4.126841e-02 
 2.113754e-02 -4.167766e-02 
 2.145830e-02 -4.208848e-02 
 2.177905e-02 -4.250273e-02 
 2.209980e-02 -4.291656e-02 
 2.242056e-02 -4.332429e-02 
 2.274131e-02 -4.371550e-02 
 2.306207e-02 -4.409339e-02 
 2.338282e-02 -4.447765e-02 
 2.370357e-02 -4.487244e-02 
 2.402433e-02 -4.527051e-02 
 2.434508e-02 -4.566782e-02 
 2.466584e-02 -4.607148e-02 
 2.498659e-02 -4.649382e-02 
 2.530735e-02 -4.692590e-02 
 2.562810e-02 -4.735980e-02 
 2.594886e-02 -4.779332e-02 
 2.626961e-02 -4.821532e-02 
 2.659037e-02 -4.862932e-02 
 2.691112e-02 -4.903213e-02 
 2.723188e-02 -4.942040e-02 
 2.755264e-02 -4.978322e-02 
 2.787339e-02 -5.012370e-02 
 2.819415e-02 -5.044609e-02 
 2.851491e-02 -5.076562e-02 
 2.883567e-02 -5.108408e-02 
 2.915643e-02 -5.139649e-02 
 2.947719e-02 -5.170920e-02 
 2.979794e-02 -5.202304e-02 
 3.011870e-02 -5.234814e-02 
 3.043946e-02 -5.267719e-02 
 3.076022e-02 -5.301417e-02 
 3.108098e-02 -5.334818e-02 
 3.140174e-02 -5.366945e-02 
 3.172251e-02 -5.396751e-02 
 3.204327e-02 -5.424977e-02 
 3.236403e-02 -5.450805e-02 
 3.268479e-02 -5.474185e-02 
 3.300555e-02 -5.493695e-02 
 3.332632e-02 -5.510761e-02 
 3.364708e-02 -5.527423e-02 
 3.396784e-02 -5.543512e-02 
 3.428860e-02 -5.557107e-02 
 3.460937e-02 -5.567476e-02 
 3.493013e-02 -5.574240e-02 
 3.525090e-02 -5.578703e-02 
 3.557166e-02 -5.578948e-02 
 3.589243e-02 -5.574828e-02 
 3.621319e-02 -5.564949e-02 
