         time joist_s1_s... 
------------- ------------- 
 7.953913e-05  1.408482e-10 
 4.772348e-04  5.782356e-11 
 8.749304e-04  5.294932e-13 
 1.272626e-03 -3.817706e-11 
 1.670322e-03 -5.597133e-11 
 2.068017e-03 -4.400309e-11 
 2.465713e-03 -3.422698e-11 
 2.863409e-03 -1.738972e-11 
 3.261104e-03 -8.629063e-12 
 3.658800e-03 -1.613697e-11 
 4.056495e-03 -4.201487e-11 
 4.454191e-03 -8.662829e-11 
 4.851887e-03 -1.504923e-10 
 5.249582e-03 -2.315129e-10 
 5.647278e-03 -3.298144e-10 
 6.044974e-03 -4.417060e-10 
 6.442669e-03 -5.614844e-10 
 6.840365e-03 -6.809942e-10 
 7.238060e-03 -7.892444e-10 
 7.635756e-03 -8.790056e-10 
 8.033452e-03 -9.520233e-10 
 8.431147e-03 -1.010629e-09 
 8.828843e-03 -1.060157e-09 
 9.226539e-03 -1.108555e-09 
 9.624234e-03 -1.165243e-09 
 1.002193e-02 -1.239697e-09 
 1.041963e-02 -1.340428e-09 
 1.081732e-02 -1.474893e-09 
 1.121502e-02 -1.649090e-09 
 1.161271e-02 -1.867068e-09 
 1.201041e-02 -2.130483e-09 
 1.240810e-02 -2.438102e-09 
 1.280580e-02 -2.785394e-09 
 1.320349e-02 -3.164388e-09 
 1.360119e-02 -3.448035e-09 
 1.399889e-02 -3.398008e-09 
 1.439658e-02 -3.353867e-09 
 1.479428e-02 -3.424133e-09 
 1.519197e-02 -3.620579e-09 
 1.558967e-02 -3.894807e-09 
 1.598736e-02 -3.966373e-09 
 1.638506e-02 -4.063544e-09 
 1.678276e-02 -3.702008e-09 
 1.718045e-02 -3.433981e-09 
 1.757815e-02 -3.191468e-09 
 1.797584e-02 -2.946042e-09 
 1.837354e-02 -2.681599e-09 
 1.877123e-02 -2.555650e-09 
 1.916893e-02 -2.405519e-09 
 1.956662e-02 -2.236740e-09 
 1.996432e-02 -2.054828e-09 
 2.036202e-02 -1.860797e-09 
 2.075971e-02 -1.647504e-09 
 2.115741e-02 -1.414093e-09 
 2.155510e-02 -1.149682e-09 
 2.195280e-02 -8.396576e-10 
 2.235049e-02 -4.942022e-10 
 2.274819e-02 -1.424945e-10 
 2.314589e-02  2.082009e-10 
 2.354358e-02  5.523582e-10 
 2.394128e-02  8.855729e-10 
 2.433897e-02  1.204875e-09 
 2.473667e-02  1.508540e-09 
 2.513436e-02  1.795678e-09 
 2.553206e-02  2.065719e-09 
 2.592975e-02  2.317860e-09 
 2.632745e-02  2.550408e-09 
 2.672515e-02  2.760447e-09 
 2.712284e-02  2.944033e-09 
 2.752054e-02  3.096685e-09 
 2.791823e-02  3.213951e-09 
 2.831593e-02  3.292119e-09 
 2.871362e-02  3.239342e-09 
 2.911132e-02  3.062179e-09 
 2.950902e-02  2.903902e-09 
 2.990671e-02  2.690206e-09 
 3.030441e-02  2.526715e-09 
 3.070210e-02  2.423565e-09 
 3.109980e-02  2.238205e-09 
 3.149749e-02  1.999590e-09 
 3.189519e-02  1.048433e-09 
 3.229288e-02  1.606895e-10 
 3.269058e-02 -5.647121e-10 
 3.308828e-02 -7.979529e-10 
