         time rel_disp_t... 
------------- ------------- 
 1.590783e-04  4.824862e-01 
 5.567739e-04  5.054168e-01 
 9.544695e-04  5.282507e-01 
 1.352165e-03  5.508925e-01 
 1.749861e-03  5.734820e-01 
 2.147556e-03  5.958101e-01 
 2.545252e-03  6.178239e-01 
 2.942948e-03  6.395656e-01 
 3.340643e-03  6.609872e-01 
 3.738339e-03  6.820509e-01 
 4.136035e-03  7.027192e-01 
 4.533730e-03  7.231692e-01 
 4.931426e-03  7.432855e-01 
 5.329121e-03  7.630392e-01 
 5.726817e-03  7.823911e-01 
 6.124513e-03  8.014700e-01 
 6.522208e-03  8.201903e-01 
 6.919904e-03  8.385576e-01 
 7.317600e-03  8.565992e-01 
 7.715295e-03  8.741830e-01 
 8.112991e-03  8.913103e-01 
 8.510686e-03  9.080372e-01 
 8.908382e-03  9.241608e-01 
 9.306078e-03  9.398834e-01 
 9.703773e-03  9.552366e-01 
 1.010147e-02  9.701197e-01 
 1.049916e-02  9.845887e-01 
 1.089686e-02  9.987245e-01 
 1.129456e-02  1.012396e+00 
 1.169225e-02  1.025600e+00 
 1.208995e-02  1.038312e+00 
 1.248764e-02  1.050482e+00 
 1.288534e-02  1.062114e+00 
 1.328303e-02  1.073300e+00 
 1.368073e-02  1.083903e+00 
 1.407843e-02  1.093965e+00 
 1.447612e-02  1.103548e+00 
 1.487382e-02  1.112399e+00 
 1.527151e-02  1.120692e+00 
 1.566921e-02  1.128493e+00 
 1.606690e-02  1.135817e+00 
 1.646460e-02  1.142516e+00 
 1.686229e-02  1.148744e+00 
 1.725999e-02  1.154376e+00 
 1.765769e-02  1.159354e+00 
 1.805538e-02  1.163738e+00 
 1.845308e-02  1.167506e+00 
 1.885077e-02  1.170512e+00 
 1.924847e-02  1.172866e+00 
 1.964616e-02  1.174614e+00 
 2.004386e-02  1.175777e+00 
 2.044156e-02  1.176371e+00 
 2.083925e-02  1.176334e+00 
 2.123695e-02  1.175674e+00 
 2.163464e-02  1.174427e+00 
 2.203234e-02  1.172452e+00 
 2.243003e-02  1.169868e+00 
 2.282773e-02  1.166669e+00 
 2.322542e-02  1.162648e+00 
 2.362312e-02  1.158142e+00 
 2.402082e-02  1.152936e+00 
 2.441851e-02  1.147117e+00 
 2.481621e-02  1.140676e+00 
 2.521390e-02  1.133711e+00 
 2.561160e-02  1.126130e+00 
 2.600929e-02  1.117989e+00 
 2.640699e-02  1.109384e+00 
 2.680469e-02  1.100219e+00 
 2.720238e-02  1.090601e+00 
 2.760008e-02  1.080300e+00 
 2.799777e-02  1.069504e+00 
 2.839547e-02  1.058145e+00 
 2.879316e-02  1.046227e+00 
 2.919086e-02  1.033808e+00 
 2.958855e-02  1.021100e+00 
 2.998625e-02  1.007859e+00 
 3.038395e-02  9.941820e-01 
 3.078164e-02  9.800062e-01 
 3.117934e-02  9.652669e-01 
 3.157703e-02  9.500488e-01 
 3.197473e-02  9.343541e-01 
 3.237242e-02  9.182052e-01 
 3.277012e-02  9.016638e-01 
 3.316782e-02  8.846794e-01 
 3.356551e-02  8.672797e-01 
 3.396321e-02  8.494772e-01 
 3.436090e-02  8.313671e-01 
 3.475860e-02  8.128757e-01 
 3.515629e-02  7.940112e-01 
 3.555399e-02  7.748523e-01 
 3.595168e-02  7.553660e-01 
 3.634938e-02  7.356304e-01 
 3.674708e-02  7.156367e-01 
 3.714477e-02  6.952932e-01 
 3.754247e-02  6.747007e-01 
 3.794016e-02  6.539881e-01 
 3.833786e-02  6.331237e-01 
 3.873555e-02  6.120355e-01 
 3.913325e-02  5.909917e-01 
 3.953095e-02  5.698350e-01 
 3.992864e-02  5.484821e-01 
 4.032634e-02  5.270573e-01 
 4.072403e-02  5.055119e-01 
 4.112173e-02  4.839621e-01 
 4.151942e-02  4.623262e-01 
 4.191712e-02  4.407303e-01 
 4.231481e-02  4.191798e-01 
 4.271251e-02  3.977248e-01 
 4.311021e-02  3.763281e-01 
 4.350790e-02  3.551156e-01 
 4.390560e-02  3.340247e-01 
 4.430329e-02  3.130471e-01 
 4.470099e-02  2.922822e-01 
 4.509868e-02  2.716288e-01 
 4.549638e-02  2.510725e-01 
 4.589408e-02  2.306864e-01 
 4.629177e-02  2.105021e-01 
 4.668947e-02  1.904539e-01 
 4.708716e-02  1.707220e-01 
 4.748486e-02  1.511960e-01 
 4.788255e-02  1.320037e-01 
 4.828025e-02  1.130829e-01 
 4.867794e-02  9.454610e-02 
 4.907564e-02  7.625862e-02 
 4.947334e-02  5.827241e-02 
 4.987103e-02  4.051033e-02 
 5.026873e-02  2.296536e-02 
 5.066642e-02  5.815774e-03 
 5.106412e-02 -1.111269e-02 
 5.146181e-02 -2.768903e-02 
 5.185951e-02 -4.371843e-02 
 5.225721e-02 -5.944913e-02 
 5.265490e-02 -7.483252e-02 
 5.305260e-02 -8.967964e-02 
 5.345029e-02 -1.042412e-01 
 5.384799e-02 -1.182775e-01 
 5.424568e-02 -1.319298e-01 
 5.464338e-02 -1.452945e-01 
 5.504107e-02 -1.582142e-01 
 5.543877e-02 -1.706134e-01 
 5.583647e-02 -1.825620e-01 
 5.623416e-02 -1.940392e-01 
 5.663186e-02 -2.049720e-01 
 5.702955e-02 -2.153063e-01 
 5.742725e-02 -2.251139e-01 
 5.782494e-02 -2.344864e-01 
 5.822264e-02 -2.433397e-01 
 5.862034e-02 -2.517734e-01 
 5.901803e-02 -2.596717e-01 
 5.941573e-02 -2.672288e-01 
 5.981342e-02 -2.742222e-01 
 6.021112e-02 -2.807237e-01 
 6.060881e-02 -2.867193e-01 
 6.100651e-02 -2.923018e-01 
 6.140420e-02 -2.973409e-01 
 6.180190e-02 -3.019937e-01 
 6.219960e-02 -3.061666e-01 
 6.259729e-02 -3.099470e-01 
 6.299499e-02 -3.132745e-01 
 6.339268e-02 -3.161714e-01 
