         time Mid_Disp()... 
------------- ------------- 
 3.976956e-04  6.083545e-04 
 7.953913e-04  6.191477e-04 
 1.193087e-03  6.296367e-04 
 1.590783e-03  6.398118e-04 
 1.988478e-03  6.496647e-04 
 2.386174e-03  6.591887e-04 
 2.783869e-03  6.683775e-04 
 3.181565e-03  6.772273e-04 
 3.579261e-03  6.857337e-04 
 3.976956e-03  6.938953e-04 
 4.374652e-03  7.017102e-04 
 4.772348e-03  7.091825e-04 
 5.170043e-03  7.163215e-04 
 5.567739e-03  7.231289e-04 
 5.965434e-03  7.296006e-04 
 6.363130e-03  7.357257e-04 
 6.760826e-03  7.414942e-04 
 7.158521e-03  7.469174e-04 
 7.556217e-03  7.520021e-04 
 7.953913e-03  7.567549e-04 
 8.351608e-03  7.611720e-04 
 8.749304e-03  7.652569e-04 
 9.146999e-03  7.690141e-04 
 9.544695e-03  7.724493e-04 
 9.942391e-03  7.755634e-04 
 1.034009e-02  7.783535e-04 
 1.073778e-02  7.808173e-04 
 1.113548e-02  7.829557e-04 
 1.153317e-02  7.847714e-04 
 1.193087e-02  7.862642e-04 
 1.232856e-02  7.874304e-04 
 1.272626e-02  7.882688e-04 
 1.312396e-02  7.887764e-04 
 1.352165e-02  7.889560e-04 
 1.391935e-02  7.888146e-04 
 1.431704e-02  7.883563e-04 
 1.471474e-02  7.875784e-04 
 1.511243e-02  7.864754e-04 
 1.551013e-02  7.850429e-04 
 1.590783e-02  7.832821e-04 
 1.630552e-02  7.811911e-04 
 1.670322e-02  7.787723e-04 
 1.710091e-02  7.760225e-04 
 1.749861e-02  7.729466e-04 
 1.789630e-02  7.695587e-04 
 1.829400e-02  7.658637e-04 
 1.869169e-02  7.618608e-04 
 1.908939e-02  7.575512e-04 
 1.948709e-02  7.529439e-04 
 1.988478e-02  7.480490e-04 
 2.028248e-02  7.428647e-04 
 2.068017e-02  7.373887e-04 
 2.107787e-02  7.316337e-04 
 2.147556e-02  7.256235e-04 
 2.187326e-02  7.193716e-04 
 2.227096e-02  7.128830e-04 
 2.266865e-02  7.061637e-04 
 2.306635e-02  6.992237e-04 
 2.346404e-02  6.920816e-04 
