         time tilt_bot_s... 
------------- ------------- 
 7.953913e-05  1.085877e-02 
 4.772348e-04  1.117631e-02 
 8.749304e-04  1.138678e-02 
 1.272626e-03  1.151821e-02 
 1.670322e-03  1.153891e-02 
 2.068017e-03  1.143325e-02 
 2.465713e-03  1.119901e-02 
 2.863409e-03  1.081841e-02 
 3.261104e-03  1.023894e-02 
 3.658800e-03  9.496688e-03 
 4.056495e-03  8.615753e-03 
 4.454191e-03  7.577487e-03 
 4.851887e-03  6.410119e-03 
 5.249582e-03  5.161919e-03 
 5.647278e-03  3.855307e-03 
 6.044974e-03  2.480285e-03 
 6.442669e-03  1.060863e-03 
 6.840365e-03 -3.056488e-04 
 7.238060e-03 -1.673881e-03 
 7.635756e-03 -3.014161e-03 
 8.033452e-03 -4.275284e-03 
 8.431147e-03 -5.439872e-03 
 8.828843e-03 -6.503767e-03 
 9.226539e-03 -7.459962e-03 
 9.624234e-03 -8.295301e-03 
 1.002193e-02 -9.065641e-03 
 1.041963e-02 -9.730458e-03 
 1.081732e-02 -1.029572e-02 
 1.121502e-02 -1.081197e-02 
 1.161271e-02 -1.128011e-02 
 1.201041e-02 -1.169959e-02 
 1.240810e-02 -1.207310e-02 
 1.280580e-02 -1.234600e-02 
 1.320349e-02 -1.256150e-02 
 1.360119e-02 -1.273253e-02 
 1.399889e-02 -1.285879e-02 
 1.439658e-02 -1.293389e-02 
 1.479428e-02 -1.290383e-02 
 1.519197e-02 -1.283869e-02 
 1.558967e-02 -1.271015e-02 
 1.598736e-02 -1.249211e-02 
 1.638506e-02 -1.219922e-02 
 1.678276e-02 -1.183453e-02 
 1.718045e-02 -1.136319e-02 
 1.757815e-02 -1.080312e-02 
 1.797584e-02 -1.015387e-02 
 1.837354e-02 -9.401428e-03 
 1.877123e-02 -8.554982e-03 
 1.916893e-02 -7.617242e-03 
 1.956662e-02 -6.576419e-03 
 1.996432e-02 -5.461068e-03 
 2.036202e-02 -4.283514e-03 
 2.075971e-02 -3.057448e-03 
 2.115741e-02 -1.840589e-03 
 2.155510e-02 -6.534687e-04 
 2.195280e-02  4.787722e-04 
 2.235049e-02  1.552839e-03 
 2.274819e-02  2.571153e-03 
 2.314589e-02  3.490943e-03 
 2.354358e-02  4.332984e-03 
 2.394128e-02  5.092616e-03 
 2.433897e-02  5.770967e-03 
 2.473667e-02  6.371675e-03 
 2.513436e-02  6.899578e-03 
 2.553206e-02  7.353462e-03 
 2.592975e-02  7.706794e-03 
 2.632745e-02  7.962461e-03 
 2.672515e-02  8.161540e-03 
 2.712284e-02  8.308673e-03 
 2.752054e-02  8.378401e-03 
 2.791823e-02  8.374773e-03 
 2.831593e-02  8.298102e-03 
 2.871362e-02  8.129697e-03 
 2.911132e-02  7.894660e-03 
 2.950902e-02  7.602905e-03 
 2.990671e-02  7.210401e-03 
 3.030441e-02  6.703459e-03 
 3.070210e-02  6.127807e-03 
 3.109980e-02  5.467395e-03 
 3.149749e-02  4.718322e-03 
 3.189519e-02  3.921184e-03 
 3.229288e-02  3.014002e-03 
 3.269058e-02  1.996919e-03 
 3.308828e-02  9.256069e-04 
 3.348597e-02 -1.732534e-04 
 3.388367e-02 -1.337031e-03 
 3.428136e-02 -2.552726e-03 
 3.467906e-02 -3.816295e-03 
 3.507675e-02 -5.058468e-03 
 3.547445e-02 -6.333692e-03 
 3.587215e-02 -7.560096e-03 
 3.626984e-02 -8.737036e-03 
 3.666754e-02 -9.846542e-03 
 3.706523e-02 -1.085815e-02 
 3.746293e-02 -1.173236e-02 
 3.786062e-02 -1.244244e-02 
 3.825832e-02 -1.297100e-02 
 3.865602e-02 -1.336860e-02 
 3.905371e-02 -1.358075e-02 
 3.945141e-02 -1.360390e-02 
 3.984910e-02 -1.350219e-02 
 4.024680e-02 -1.326403e-02 
 4.064449e-02 -1.290594e-02 
 4.104219e-02 -1.244030e-02 
 4.143988e-02 -1.189075e-02 
 4.183758e-02 -1.130325e-02 
 4.223528e-02 -1.065891e-02 
 4.263297e-02 -1.002353e-02 
 4.303067e-02 -9.350336e-03 
 4.342836e-02 -8.678791e-03 
 4.382606e-02 -8.000026e-03 
 4.422375e-02 -7.333805e-03 
 4.462145e-02 -6.646138e-03 
 4.501915e-02 -5.944079e-03 
 4.541684e-02 -5.189037e-03 
 4.581454e-02 -4.390956e-03 
 4.621223e-02 -3.509078e-03 
 4.660993e-02 -2.596427e-03 
 4.700762e-02 -1.650044e-03 
 4.740532e-02 -6.268037e-04 
 4.780301e-02  4.256685e-04 
 4.820071e-02  1.503794e-03 
 4.859841e-02  2.598870e-03 
 4.899610e-02  3.649456e-03 
 4.939380e-02  4.718807e-03 
 4.979149e-02  5.727968e-03 
 5.018919e-02  6.691501e-03 
 5.058688e-02  7.585823e-03 
 5.098458e-02  8.411732e-03 
 5.138228e-02  9.152916e-03 
 5.177997e-02  9.750183e-03 
 5.217767e-02  1.021406e-02 
 5.257536e-02  1.059520e-02 
 5.297306e-02  1.081139e-02 
 5.337075e-02  1.085532e-02 
 5.376845e-02  1.078386e-02 
 5.416614e-02  1.055912e-02 
 5.456384e-02  1.022671e-02 
 5.496154e-02  9.788725e-03 
 5.535923e-02  9.302759e-03 
 5.575693e-02  8.758880e-03 
 5.615462e-02  8.227956e-03 
 5.655232e-02  7.717772e-03 
 5.695001e-02  7.262015e-03 
 5.734771e-02  6.796148e-03 
 5.774541e-02  6.417685e-03 
 5.814310e-02  6.055736e-03 
 5.854080e-02  5.723999e-03 
 5.893849e-02  5.422440e-03 
 5.933619e-02  5.092391e-03 
 5.973388e-02  4.754658e-03 
 6.013158e-02  4.382553e-03 
 6.052927e-02  4.009450e-03 
 6.092697e-02  3.595954e-03 
 6.132467e-02  3.107279e-03 
 6.172236e-02  2.548696e-03 
 6.212006e-02  1.935341e-03 
 6.251775e-02  1.273811e-03 
 6.291545e-02  5.789714e-04 
 6.331314e-02 -1.101421e-04 
 6.371084e-02 -7.888907e-04 
 6.410854e-02 -1.401198e-03 
 6.450623e-02 -1.898090e-03 
 6.490393e-02 -2.242849e-03 
 6.530162e-02 -2.416393e-03 
 6.569932e-02 -2.436505e-03 
