         time tilt_up_se... 
------------- ------------- 
 7.953913e-05  1.571353e-02 
 4.772348e-04  1.632730e-02 
 8.749304e-04  1.689316e-02 
 1.272626e-03  1.737927e-02 
 1.670322e-03  1.775306e-02 
 2.068017e-03  1.800510e-02 
 2.465713e-03  1.812383e-02 
 2.863409e-03  1.810537e-02 
 3.261104e-03  1.792842e-02 
 3.658800e-03  1.761989e-02 
 4.056495e-03  1.718433e-02 
 4.454191e-03  1.662088e-02 
 4.851887e-03  1.593379e-02 
 5.249582e-03  1.513646e-02 
 5.647278e-03  1.417959e-02 
 6.044974e-03  1.306040e-02 
 6.442669e-03  1.183389e-02 
 6.840365e-03  1.052617e-02 
 7.238060e-03  9.161859e-03 
 7.635756e-03  7.800146e-03 
 8.033452e-03  6.426409e-03 
 8.431147e-03  5.090144e-03 
 8.828843e-03  3.823798e-03 
 9.226539e-03  2.636360e-03 
 9.624234e-03  1.546447e-03 
 1.002193e-02  5.797904e-04 
 1.041963e-02 -2.805849e-04 
 1.081732e-02 -9.642524e-04 
 1.121502e-02 -1.504743e-03 
 1.161271e-02 -1.912898e-03 
 1.201041e-02 -2.190504e-03 
 1.240810e-02 -2.384787e-03 
 1.280580e-02 -2.540653e-03 
 1.320349e-02 -2.618889e-03 
 1.360119e-02 -2.684892e-03 
 1.399889e-02 -2.740469e-03 
 1.439658e-02 -2.782320e-03 
 1.479428e-02 -2.791894e-03 
 1.519197e-02 -2.788863e-03 
 1.558967e-02 -2.733669e-03 
 1.598736e-02 -2.615159e-03 
 1.638506e-02 -2.423260e-03 
 1.678276e-02 -2.138874e-03 
 1.718045e-02 -1.743302e-03 
 1.757815e-02 -1.245097e-03 
 1.797584e-02 -5.658864e-04 
 1.837354e-02  2.319601e-04 
 1.877123e-02  1.134624e-03 
 1.916893e-02  2.219426e-03 
 1.956662e-02  3.429733e-03 
 1.996432e-02  4.752286e-03 
 2.036202e-02  6.165635e-03 
 2.075971e-02  7.597920e-03 
 2.115741e-02  8.971756e-03 
 2.155510e-02  1.028815e-02 
 2.195280e-02  1.150049e-02 
 2.235049e-02  1.261159e-02 
 2.274819e-02  1.358992e-02 
 2.314589e-02  1.438992e-02 
 2.354358e-02  1.499842e-02 
 2.394128e-02  1.549199e-02 
 2.433897e-02  1.585001e-02 
 2.473667e-02  1.603349e-02 
 2.513436e-02  1.606303e-02 
 2.553206e-02  1.595867e-02 
 2.592975e-02  1.571854e-02 
 2.632745e-02  1.540937e-02 
 2.672515e-02  1.505455e-02 
 2.712284e-02  1.466223e-02 
 2.752054e-02  1.422411e-02 
 2.791823e-02  1.377635e-02 
 2.831593e-02  1.330693e-02 
 2.871362e-02  1.284461e-02 
 2.911132e-02  1.237397e-02 
 2.950902e-02  1.186821e-02 
 2.990671e-02  1.132690e-02 
 3.030441e-02  1.070239e-02 
 3.070210e-02  1.001363e-02 
 3.109980e-02  9.258357e-03 
 3.149749e-02  8.426189e-03 
 3.189519e-02  7.560681e-03 
 3.229288e-02  6.589445e-03 
 3.269058e-02  5.508427e-03 
 3.308828e-02  4.345474e-03 
 3.348597e-02  3.087134e-03 
 3.388367e-02  1.776307e-03 
 3.428136e-02  4.132889e-04 
 3.467906e-02 -9.705107e-04 
 3.507675e-02 -2.360477e-03 
 3.547445e-02 -3.682771e-03 
 3.587215e-02 -4.901025e-03 
 3.626984e-02 -6.034686e-03 
 3.666754e-02 -7.056469e-03 
 3.706523e-02 -7.947379e-03 
 3.746293e-02 -8.736045e-03 
 3.786062e-02 -9.392781e-03 
 3.825832e-02 -9.908521e-03 
 3.865602e-02 -1.027208e-02 
 3.905371e-02 -1.046539e-02 
 3.945141e-02 -1.054089e-02 
 3.984910e-02 -1.047190e-02 
