         time tilt_up_se... 
------------- ------------- 
 2.544540e-04  3.846021e-03 
 5.725214e-04  3.857110e-03 
 8.905889e-04  3.868319e-03 
 1.208656e-03  3.879675e-03 
 1.526724e-03  3.891157e-03 
 1.844791e-03  3.902303e-03 
 2.162859e-03  3.910684e-03 
 2.480926e-03  3.913149e-03 
 2.798994e-03  3.915068e-03 
 3.117061e-03  3.923765e-03 
 3.435128e-03  3.935458e-03 
 3.753196e-03  3.946064e-03 
 4.071263e-03  3.952755e-03 
 4.389331e-03  3.954504e-03 
 4.707398e-03  3.950248e-03 
 5.025466e-03  3.940028e-03 
 5.343533e-03  3.928726e-03 
 5.661601e-03  3.920750e-03 
 5.979668e-03  3.920985e-03 
 6.297736e-03  3.932503e-03 
 6.615803e-03  3.953247e-03 
 6.933870e-03  3.981819e-03 
 7.251938e-03  4.016308e-03 
 7.570005e-03  4.056457e-03 
 7.888073e-03  4.101742e-03 
 8.206140e-03  4.153547e-03 
 8.524208e-03  4.219291e-03 
 8.842275e-03  4.301073e-03 
 9.160343e-03  4.399781e-03 
 9.478410e-03  4.515626e-03 
 9.796478e-03  4.645934e-03 
 1.011455e-02  4.786881e-03 
 1.043261e-02  4.937845e-03 
 1.075068e-02  5.096247e-03 
 1.106875e-02  5.259158e-03 
 1.138681e-02  5.426522e-03 
 1.170488e-02  5.601365e-03 
 1.202295e-02  5.787977e-03 
 1.234102e-02  5.988836e-03 
 1.265908e-02  6.205356e-03 
 1.297715e-02  6.436154e-03 
 1.329522e-02  6.676170e-03 
 1.361329e-02  6.916994e-03 
 1.393135e-02  7.156157e-03 
 1.424942e-02  7.395940e-03 
 1.456749e-02  7.641356e-03 
 1.488556e-02  7.894154e-03 
 1.520362e-02  8.154366e-03 
 1.552169e-02  8.417171e-03 
 1.583976e-02  8.680546e-03 
 1.615783e-02  8.943640e-03 
 1.647589e-02  9.206020e-03 
 1.679396e-02  9.466764e-03 
 1.711203e-02  9.727305e-03 
 1.743010e-02  9.988379e-03 
 1.774816e-02  1.024521e-02 
 1.806623e-02  1.049465e-02 
 1.838430e-02  1.073685e-02 
 1.870237e-02  1.097239e-02 
 1.902043e-02  1.120071e-02 
 1.933850e-02  1.142336e-02 
 1.965657e-02  1.163968e-02 
 1.997464e-02  1.184471e-02 
 2.029270e-02  1.203380e-02 
 2.061077e-02  1.221293e-02 
 2.092884e-02  1.238524e-02 
 2.124691e-02  1.254832e-02 
 2.156497e-02  1.269979e-02 
 2.188304e-02  1.283617e-02 
 2.220111e-02  1.295176e-02 
 2.251918e-02  1.304207e-02 
 2.283724e-02  1.310331e-02 
 2.315531e-02  1.313429e-02 
 2.347338e-02  1.313888e-02 
 2.379145e-02  1.312256e-02 
 2.410951e-02  1.309268e-02 
 2.442758e-02  1.304896e-02 
 2.474565e-02  1.298959e-02 
 2.506372e-02  1.291334e-02 
 2.538178e-02  1.281522e-02 
 2.569985e-02  1.269239e-02 
 2.601792e-02  1.254655e-02 
 2.633599e-02  1.238054e-02 
 2.665405e-02  1.219475e-02 
 2.697212e-02  1.199036e-02 
 2.729019e-02  1.177317e-02 
 2.760825e-02  1.154641e-02 
 2.792632e-02  1.130781e-02 
 2.824439e-02  1.105769e-02 
 2.856246e-02  1.079645e-02 
 2.888052e-02  1.052151e-02 
 2.919859e-02  1.023120e-02 
 2.951666e-02  9.928638e-03 
 2.983473e-02  9.614929e-03 
 3.015279e-02  9.291818e-03 
 3.047086e-02  8.961753e-03 
 3.078893e-02  8.629028e-03 
 3.110700e-02  8.289620e-03 
 3.142506e-02  7.939031e-03 
 3.174313e-02  7.579531e-03 
 3.206120e-02  7.212576e-03 
 3.237927e-02  6.843701e-03 
 3.269733e-02  6.477051e-03 
 3.301540e-02  6.110520e-03 
 3.333347e-02  5.743258e-03 
 3.365154e-02  5.378491e-03 
 3.396960e-02  5.019304e-03 
 3.428767e-02  4.666890e-03 
 3.460574e-02  4.317732e-03 
 3.492381e-02  3.975898e-03 
 3.524187e-02  3.645026e-03 
 3.555994e-02  3.325310e-03 
 3.587801e-02  3.019137e-03 
 3.619608e-02  2.727732e-03 
 3.651414e-02  2.452007e-03 
 3.683221e-02  2.191890e-03 
 3.715028e-02  1.946883e-03 
 3.746835e-02  1.714398e-03 
 3.778641e-02  1.491324e-03 
 3.810448e-02  1.275918e-03 
 3.842255e-02  1.072501e-03 
 3.874062e-02  8.847271e-04 
 3.905868e-02  7.126262e-04 
 3.937675e-02  5.584869e-04 
 3.969482e-02  4.229152e-04 
 4.001289e-02  3.031267e-04 
 4.033095e-02  1.972560e-04 
 4.064902e-02  9.986490e-05 
 4.096709e-02  6.512521e-06 
 4.128516e-02 -8.552312e-05 
 4.160322e-02 -1.723944e-04 
 4.192129e-02 -2.494405e-04 
 4.223936e-02 -3.147503e-04 
 4.255743e-02 -3.654171e-04 
 4.287549e-02 -4.031796e-04 
 4.319356e-02 -4.340700e-04 
 4.351163e-02 -4.596343e-04 
 4.382970e-02 -4.744430e-04 
 4.414776e-02 -4.786899e-04 
 4.446583e-02 -4.782044e-04 
 4.478390e-02 -4.748263e-04 
 4.510196e-02 -4.649279e-04 
 4.542003e-02 -4.474857e-04 
 4.573810e-02 -4.255364e-04 
 4.605617e-02 -3.998906e-04 
 4.637423e-02 -3.729445e-04 
 4.669230e-02 -3.468921e-04 
 4.701037e-02 -3.229597e-04 
 4.732844e-02 -3.025061e-04 
 4.764650e-02 -2.883472e-04 
 4.796457e-02 -2.779137e-04 
 4.828264e-02 -2.670081e-04 
 4.860071e-02 -2.538574e-04 
 4.891877e-02 -2.429449e-04 
 4.923684e-02 -2.386272e-04 
 4.955491e-02 -2.425835e-04 
 4.987298e-02 -2.532173e-04 
 5.019104e-02 -2.693241e-04 
 5.050911e-02 -2.875532e-04 
 5.082718e-02 -3.092004e-04 
 5.114525e-02 -3.356195e-04 
 5.146331e-02 -3.637254e-04 
 5.178138e-02 -3.942304e-04 
 5.209945e-02 -4.281605e-04 
 5.241752e-02 -4.676028e-04 
 5.273558e-02 -5.106748e-04 
 5.305365e-02 -5.557861e-04 
 5.337172e-02 -6.043313e-04 
 5.368979e-02 -6.532737e-04 
 5.400785e-02 -7.005725e-04 
 5.432592e-02 -7.509576e-04 
 5.464399e-02 -8.034504e-04 
 5.496206e-02 -8.540899e-04 
 5.528012e-02 -9.011619e-04 
 5.559819e-02 -9.476132e-04 
 5.591626e-02 -9.957831e-04 
 5.623433e-02 -1.046171e-03 
 5.655239e-02 -1.098358e-03 
 5.687046e-02 -1.147822e-03 
 5.718853e-02 -1.189854e-03 
 5.750660e-02 -1.223558e-03 
 5.782466e-02 -1.250018e-03 
 5.814273e-02 -1.267177e-03 
 5.846080e-02 -1.279235e-03 
 5.877887e-02 -1.291341e-03 
 5.909693e-02 -1.306662e-03 
 5.941500e-02 -1.326990e-03 
 5.973307e-02 -1.346851e-03 
 6.005114e-02 -1.361402e-03 
 6.036920e-02 -1.368633e-03 
 6.068727e-02 -1.369462e-03 
 6.100534e-02 -1.363701e-03 
 6.132341e-02 -1.348211e-03 
 6.164147e-02 -1.319707e-03 
 6.195954e-02 -1.282108e-03 
 6.227761e-02 -1.238117e-03 
 6.259567e-02 -1.188217e-03 
 6.291374e-02 -1.133100e-03 
 6.323181e-02 -1.071208e-03 
 6.354988e-02 -1.000483e-03 
 6.386794e-02 -9.210869e-04 
 6.418601e-02 -8.368571e-04 
 6.450408e-02 -7.519655e-04 
 6.482215e-02 -6.639699e-04 
 6.514021e-02 -5.738862e-04 
 6.545828e-02 -4.845283e-04 
 6.577635e-02 -3.953163e-04 
 6.609442e-02 -3.030671e-04 
 6.641248e-02 -2.069509e-04 
 6.673055e-02 -1.116751e-04 
 6.704862e-02 -1.810095e-05 
 6.736669e-02  7.115400e-05 
 6.768475e-02  1.550095e-04 
 6.800282e-02  2.355371e-04 
 6.832089e-02  3.124304e-04 
 6.863896e-02  3.832556e-04 
 6.895702e-02  4.473403e-04 
 6.927509e-02  5.060006e-04 
 6.959316e-02  5.581724e-04 
 6.991123e-02  6.044405e-04 
 7.022929e-02  6.452303e-04 
 7.054736e-02  6.793118e-04 
 7.086543e-02  7.027575e-04 
 7.118350e-02  7.171404e-04 
 7.150156e-02  7.256512e-04 
 7.181963e-02  7.264708e-04 
 7.213770e-02  7.175896e-04 
 7.245577e-02  7.013212e-04 
 7.277383e-02  6.819275e-04 
 7.309190e-02  6.610633e-04 
 7.340997e-02  6.347919e-04 
 7.372804e-02  5.982602e-04 
 7.404610e-02  5.455749e-04 
 7.436417e-02  4.732669e-04 
 7.468224e-02  3.842513e-04 
 7.500031e-02  2.820859e-04 
 7.531837e-02  1.686744e-04 
 7.563644e-02  4.661317e-05 
 7.595451e-02 -8.048109e-05 
 7.627258e-02 -2.105283e-04 
 7.659064e-02 -3.470235e-04 
 7.690871e-02 -4.917715e-04 
 7.722678e-02 -6.442227e-04 
 7.754485e-02 -8.036078e-04 
 7.786291e-02 -9.660833e-04 
 7.818098e-02 -1.129666e-03 
 7.849905e-02 -1.296570e-03 
 7.881711e-02 -1.467949e-03 
 7.913518e-02 -1.639250e-03 
 7.945325e-02 -1.807943e-03 
 7.977132e-02 -1.974187e-03 
 8.008938e-02 -2.137589e-03 
 8.040745e-02 -2.295983e-03 
 8.072552e-02 -2.449680e-03 
 8.104359e-02 -2.597213e-03 
 8.136165e-02 -2.735519e-03 
 8.167972e-02 -2.864602e-03 
 8.199779e-02 -2.985055e-03 
 8.231586e-02 -3.097610e-03 
 8.263392e-02 -3.200949e-03 
 8.295199e-02 -3.295209e-03 
 8.327006e-02 -3.379949e-03 
 8.358813e-02 -3.455076e-03 
 8.390619e-02 -3.520532e-03 
 8.422426e-02 -3.573876e-03 
 8.454233e-02 -3.611231e-03 
 8.486040e-02 -3.630816e-03 
 8.517846e-02 -3.635929e-03 
 8.549653e-02 -3.627538e-03 
 8.581460e-02 -3.608258e-03 
 8.613267e-02 -3.577085e-03 
 8.645073e-02 -3.533379e-03 
 8.676880e-02 -3.476471e-03 
 8.708687e-02 -3.404683e-03 
 8.740494e-02 -3.319323e-03 
 8.772300e-02 -3.218272e-03 
 8.804107e-02 -3.098034e-03 
 8.835914e-02 -2.961073e-03 
 8.867721e-02 -2.809607e-03 
 8.899527e-02 -2.641083e-03 
 8.931334e-02 -2.454711e-03 
 8.963141e-02 -2.253681e-03 
 8.994948e-02 -2.043936e-03 
 9.026754e-02 -1.824221e-03 
 9.058561e-02 -1.589831e-03 
 9.090368e-02 -1.339356e-03 
 9.122175e-02 -1.071193e-03 
 9.153981e-02 -7.888276e-04 
 9.185788e-02 -4.970601e-04 
 9.217595e-02 -1.991802e-04 
 9.249402e-02  1.028395e-04 
 9.281208e-02  4.085649e-04 
 9.313015e-02  7.185031e-04 
 9.344822e-02  1.034879e-03 
 9.376629e-02  1.358183e-03 
 9.408435e-02  1.685293e-03 
 9.440242e-02  2.015643e-03 
 9.472049e-02  2.348512e-03 
 9.503856e-02  2.680002e-03 
 9.535662e-02  3.008324e-03 
 9.567469e-02  3.334742e-03 
 9.599276e-02  3.658378e-03 
 9.631082e-02  3.978803e-03 
 9.662889e-02  4.295562e-03 
 9.694696e-02  4.609741e-03 
 9.726503e-02  4.920828e-03 
 9.758309e-02  5.227836e-03 
 9.790116e-02  5.531511e-03 
 9.821923e-02  5.833470e-03 
 9.853730e-02  6.131957e-03 
 9.885536e-02  6.426211e-03 
 9.917343e-02  6.721380e-03 
 9.949150e-02  7.019884e-03 
 9.980957e-02  7.320557e-03 
 1.001276e-01  7.621970e-03 
 1.004457e-01  7.926655e-03 
 1.007638e-01  8.235157e-03 
 1.010818e-01  8.547917e-03 
 1.013999e-01  8.863804e-03 
 1.017180e-01  9.182617e-03 
 1.020360e-01  9.506271e-03 
 1.023541e-01  9.837633e-03 
 1.026722e-01  1.017621e-02 
 1.029902e-01  1.052026e-02 
 1.033083e-01  1.086843e-02 
 1.036264e-01  1.122082e-02 
 1.039444e-01  1.157320e-02 
 1.042625e-01  1.192518e-02 
 1.045806e-01  1.227589e-02 
 1.048986e-01  1.262025e-02 
 1.052167e-01  1.295298e-02 
 1.055348e-01  1.327342e-02 
 1.058528e-01  1.357917e-02 
 1.061709e-01  1.386868e-02 
 1.064890e-01  1.414044e-02 
 1.068071e-01  1.439372e-02 
 1.071251e-01  1.462506e-02 
 1.074432e-01  1.482998e-02 
 1.077613e-01  1.500625e-02 
 1.080793e-01  1.515152e-02 
 1.083974e-01  1.527009e-02 
 1.087155e-01  1.536619e-02 
 1.090335e-01  1.544567e-02 
 1.093516e-01  1.551289e-02 
 1.096697e-01  1.556523e-02 
 1.099877e-01  1.560275e-02 
 1.103058e-01  1.562337e-02 
 1.106239e-01  1.562648e-02 
 1.109419e-01  1.561450e-02 
 1.112600e-01  1.559131e-02 
 1.115781e-01  1.555933e-02 
 1.118961e-01  1.552292e-02 
 1.122142e-01  1.548361e-02 
 1.125323e-01  1.544351e-02 
 1.128503e-01  1.540361e-02 
 1.131684e-01  1.536336e-02 
 1.134865e-01  1.532732e-02 
 1.138045e-01  1.529790e-02 
 1.141226e-01  1.527769e-02 
 1.144407e-01  1.527099e-02 
 1.147587e-01  1.527552e-02 
 1.150768e-01  1.528842e-02 
 1.153949e-01  1.530923e-02 
 1.157129e-01  1.534263e-02 
 1.160310e-01  1.538886e-02 
 1.163491e-01  1.544762e-02 
 1.166671e-01  1.552020e-02 
 1.169852e-01  1.560755e-02 
 1.173033e-01  1.570950e-02 
 1.176213e-01  1.582645e-02 
 1.179394e-01  1.595899e-02 
 1.182575e-01  1.610831e-02 
 1.185755e-01  1.627332e-02 
 1.188936e-01  1.645235e-02 
 1.192117e-01  1.664216e-02 
 1.195297e-01  1.683793e-02 
 1.198478e-01  1.703746e-02 
 1.201659e-01  1.724048e-02 
 1.204840e-01  1.744413e-02 
 1.208020e-01  1.764717e-02 
 1.211201e-01  1.784746e-02 
 1.214382e-01  1.804106e-02 
 1.217562e-01  1.822379e-02 
 1.220743e-01  1.839037e-02 
 1.223924e-01  1.853911e-02 
 1.227104e-01  1.866770e-02 
 1.230285e-01  1.877375e-02 
 1.233466e-01  1.885425e-02 
 1.236646e-01  1.891203e-02 
 1.239827e-01  1.894676e-02 
 1.243008e-01  1.896121e-02 
 1.246188e-01  1.895798e-02 
 1.249369e-01  1.893392e-02 
 1.252550e-01  1.888585e-02 
 1.255730e-01  1.881243e-02 
 1.258911e-01  1.871477e-02 
 1.262092e-01  1.859188e-02 
 1.265272e-01  1.844519e-02 
 1.268453e-01  1.827850e-02 
 1.271634e-01  1.809453e-02 
 1.274814e-01  1.789714e-02 
 1.277995e-01  1.768732e-02 
 1.281176e-01  1.746586e-02 
 1.284356e-01  1.723750e-02 
 1.287537e-01  1.700793e-02 
 1.290718e-01  1.678100e-02 
 1.293898e-01  1.655923e-02 
 1.297079e-01  1.634621e-02 
 1.300260e-01  1.614731e-02 
 1.303440e-01  1.596509e-02 
 1.306621e-01  1.579957e-02 
 1.309802e-01  1.565497e-02 
