         time Mid_Disp()... 
------------- ------------- 
 2.019230e-04 -2.272218e-03 
 6.057691e-04 -2.260353e-03 
 1.009615e-03 -2.247681e-03 
 1.413461e-03 -2.234198e-03 
 1.817307e-03 -2.219908e-03 
 2.221153e-03 -2.204808e-03 
 2.625000e-03 -2.188907e-03 
 3.028846e-03 -2.172218e-03 
 3.432692e-03 -2.154750e-03 
 3.836538e-03 -2.136519e-03 
 4.240384e-03 -2.117544e-03 
 4.644230e-03 -2.097852e-03 
 5.048076e-03 -2.077463e-03 
 5.451922e-03 -2.056285e-03 
 5.855768e-03 -2.034192e-03 
 6.259614e-03 -2.011394e-03 
 6.663460e-03 -1.988213e-03 
 7.067307e-03 -1.964679e-03 
 7.471153e-03 -1.940761e-03 
 7.874999e-03 -1.916512e-03 
 8.278845e-03 -1.892008e-03 
 8.682691e-03 -1.867275e-03 
 9.086537e-03 -1.842355e-03 
 9.490383e-03 -1.817152e-03 
 9.894229e-03 -1.791652e-03 
 1.029808e-02 -1.765884e-03 
 1.070192e-02 -1.739880e-03 
 1.110577e-02 -1.713670e-03 
 1.150961e-02 -1.687257e-03 
 1.191346e-02 -1.660666e-03 
 1.231731e-02 -1.633945e-03 
 1.272115e-02 -1.607168e-03 
 1.312500e-02 -1.580408e-03 
 1.352884e-02 -1.553679e-03 
 1.393269e-02 -1.526948e-03 
 1.433654e-02 -1.500153e-03 
 1.474038e-02 -1.473208e-03 
 1.514423e-02 -1.446086e-03 
 1.554807e-02 -1.418855e-03 
 1.595192e-02 -1.391573e-03 
 1.635577e-02 -1.364136e-03 
 1.675961e-02 -1.336454e-03 
 1.716346e-02 -1.308651e-03 
 1.756730e-02 -1.280928e-03 
 1.797115e-02 -1.253320e-03 
 1.837500e-02 -1.225709e-03 
 1.877884e-02 -1.198013e-03 
 1.918269e-02 -1.170252e-03 
 1.958654e-02 -1.142428e-03 
 1.999038e-02 -1.114457e-03 
 2.039423e-02 -1.086327e-03 
 2.079807e-02 -1.058168e-03 
 2.120192e-02 -1.030085e-03 
 2.160577e-02 -1.002019e-03 
 2.200961e-02 -9.739109e-04 
 2.241346e-02 -9.457375e-04 
 2.281730e-02 -9.174826e-04 
 2.322115e-02 -8.891245e-04 
 2.362500e-02 -8.606975e-04 
 2.402884e-02 -8.321438e-04 
 2.443269e-02 -8.033960e-04 
 2.483653e-02 -7.743983e-04 
 2.524038e-02 -7.451413e-04 
 2.564423e-02 -7.156630e-04 
 2.604807e-02 -6.860445e-04 
 2.645192e-02 -6.562986e-04 
 2.685576e-02 -6.264153e-04 
 2.725961e-02 -5.963473e-04 
 2.766346e-02 -5.660458e-04 
 2.806730e-02 -5.355808e-04 
 2.847115e-02 -5.050636e-04 
 2.887500e-02 -4.744844e-04 
 2.927884e-02 -4.437408e-04 
 2.968269e-02 -4.128409e-04 
 3.008653e-02 -3.818129e-04 
 3.049038e-02 -3.507333e-04 
 3.089423e-02 -3.195832e-04 
 3.129807e-02 -2.882232e-04 
 3.170192e-02 -2.566937e-04 
 3.210576e-02 -2.251201e-04 
 3.250961e-02 -1.934758e-04 
 3.291346e-02 -1.616418e-04 
 3.331730e-02 -1.296395e-04 
 3.372115e-02 -9.751677e-05 
 3.412499e-02 -6.535046e-05 
