         time Top_Quarte... 
------------- ------------- 
 1.937917e-04 -7.592696e-04 
 5.167778e-04 -7.592716e-04 
 8.397639e-04 -7.592627e-04 
 1.162750e-03 -7.592428e-04 
 1.485736e-03 -7.592120e-04 
 1.808722e-03 -7.591734e-04 
 2.131708e-03 -7.591489e-04 
 2.454695e-03 -7.591847e-04 
 2.777681e-03 -7.592658e-04 
 3.100667e-03 -7.593041e-04 
 3.423653e-03 -7.592732e-04 
 3.746640e-03 -7.591719e-04 
 4.069626e-03 -7.590066e-04 
 4.392612e-03 -7.587872e-04 
 4.715599e-03 -7.585111e-04 
 5.038585e-03 -7.581907e-04 
 5.361571e-03 -7.578247e-04 
 5.684557e-03 -7.574083e-04 
 6.007544e-03 -7.569353e-04 
 6.330531e-03 -7.564120e-04 
 6.653518e-03 -7.558395e-04 
 6.976504e-03 -7.552150e-04 
 7.299491e-03 -7.545321e-04 
 7.622478e-03 -7.537975e-04 
 7.945465e-03 -7.530406e-04 
 8.268452e-03 -7.522894e-04 
 8.591438e-03 -7.515106e-04 
 8.914425e-03 -7.506454e-04 
 9.237412e-03 -7.496519e-04 
 9.560399e-03 -7.485135e-04 
 9.883386e-03 -7.472362e-04 
 1.020637e-02 -7.458331e-04 
 1.052936e-02 -7.443088e-04 
 1.085235e-02 -7.426840e-04 
 1.117533e-02 -7.409789e-04 
 1.149832e-02 -7.392185e-04 
 1.182131e-02 -7.374222e-04 
 1.214429e-02 -7.355746e-04 
 1.246728e-02 -7.336889e-04 
 1.279027e-02 -7.318030e-04 
 1.311326e-02 -7.299072e-04 
 1.343624e-02 -7.279434e-04 
 1.375923e-02 -7.258853e-04 
 1.408222e-02 -7.237699e-04 
 1.440520e-02 -7.216131e-04 
 1.472819e-02 -7.194126e-04 
 1.505118e-02 -7.171640e-04 
 1.537416e-02 -7.148669e-04 
 1.569715e-02 -7.125306e-04 
 1.602014e-02 -7.101701e-04 
 1.634312e-02 -7.077811e-04 
 1.666611e-02 -7.053557e-04 
