         time tiltx_beam... 
------------- ------------- 
 1.937917e-04 -4.537056e-02 
 5.167778e-04 -4.536653e-02 
 8.397639e-04 -4.534754e-02 
 1.162750e-03 -4.531299e-02 
 1.485736e-03 -4.526257e-02 
 1.808722e-03 -4.519600e-02 
 2.131708e-03 -4.511275e-02 
 2.454695e-03 -4.501049e-02 
 2.777681e-03 -4.488476e-02 
 3.100667e-03 -4.473713e-02 
 3.423653e-03 -4.457562e-02 
 3.746640e-03 -4.440228e-02 
 4.069626e-03 -4.421721e-02 
 4.392612e-03 -4.401972e-02 
 4.715599e-03 -4.385457e-02 
 5.038585e-03 -4.363033e-02 
 5.361571e-03 -4.339204e-02 
 5.684557e-03 -4.314068e-02 
 6.007544e-03 -4.287671e-02 
 6.330531e-03 -4.260072e-02 
 6.653518e-03 -4.231176e-02 
 6.976504e-03 -4.201004e-02 
 7.299491e-03 -4.169565e-02 
 7.622478e-03 -4.136908e-02 
 7.945465e-03 -4.102946e-02 
 8.268452e-03 -4.067412e-02 
 8.591438e-03 -4.030158e-02 
 8.914425e-03 -3.991572e-02 
 9.237412e-03 -3.952155e-02 
 9.560399e-03 -3.912237e-02 
 9.883386e-03 -3.871950e-02 
 1.020637e-02 -3.831258e-02 
 1.052936e-02 -3.790161e-02 
 1.085235e-02 -3.748857e-02 
 1.117533e-02 -3.707199e-02 
 1.149832e-02 -3.665036e-02 
 1.182131e-02 -3.622147e-02 
 1.214429e-02 -3.578403e-02 
 1.246728e-02 -3.533881e-02 
 1.279027e-02 -3.488501e-02 
 1.311326e-02 -3.442046e-02 
 1.343624e-02 -3.394629e-02 
 1.375923e-02 -3.346720e-02 
 1.408222e-02 -3.298487e-02 
 1.440520e-02 -3.249733e-02 
 1.472819e-02 -3.200338e-02 
 1.505118e-02 -3.150278e-02 
 1.537416e-02 -3.099598e-02 
 1.569715e-02 -3.048583e-02 
 1.602014e-02 -2.997314e-02 
 1.634312e-02 -2.945683e-02 
 1.666611e-02 -2.893705e-02 
 1.698909e-02 -2.841419e-02 
 1.731208e-02 -2.788785e-02 
 1.763507e-02 -2.736026e-02 
 1.795805e-02 -2.683401e-02 
 1.828104e-02 -2.630760e-02 
 1.860403e-02 -2.577879e-02 
 1.892701e-02 -2.524716e-02 
 1.925000e-02 -2.478365e-02 
 1.957298e-02 -2.425364e-02 
 1.989597e-02 -2.372393e-02 
 2.021895e-02 -2.319284e-02 
 2.054194e-02 -2.266024e-02 
 2.086492e-02 -2.212653e-02 
 2.118791e-02 -2.158997e-02 
 2.151089e-02 -2.105073e-02 
 2.183388e-02 -2.051036e-02 
 2.215686e-02 -1.996970e-02 
 2.247985e-02 -1.943256e-02 
 2.280283e-02 -1.890337e-02 
 2.312582e-02 -1.838268e-02 
 2.344880e-02 -1.786836e-02 
 2.377179e-02 -1.736091e-02 
 2.409477e-02 -1.686013e-02 
 2.441776e-02 -1.636451e-02 
 2.474074e-02 -1.587161e-02 
 2.506373e-02 -1.537915e-02 
 2.538671e-02 -1.488713e-02 
 2.570970e-02 -1.439759e-02 
 2.603268e-02 -1.391289e-02 
 2.635567e-02 -1.343338e-02 
 2.667865e-02 -1.296169e-02 
 2.700164e-02 -1.249842e-02 
 2.732462e-02 -1.204675e-02 
 2.764761e-02 -1.160863e-02 
 2.797059e-02 -1.118724e-02 
 2.829357e-02 -1.078248e-02 
 2.861656e-02 -1.039011e-02 
 2.893954e-02 -1.000652e-02 
 2.926253e-02 -9.631562e-03 
 2.958551e-02 -9.267139e-03 
 2.990849e-02 -8.915208e-03 
 3.023148e-02 -8.575611e-03 
 3.055446e-02 -8.249688e-03 
 3.087745e-02 -7.941015e-03 
 3.120043e-02 -7.651976e-03 
 3.152341e-02 -7.382995e-03 
 3.184640e-02 -7.138628e-03 
 3.216938e-02 -6.919199e-03 
 3.249237e-02 -6.725643e-03 
 3.281535e-02 -6.557660e-03 
 3.313833e-02 -6.416057e-03 
 3.346132e-02 -6.297638e-03 
 3.378430e-02 -6.201512e-03 
 3.410728e-02 -6.124057e-03 
 3.443027e-02 -6.066256e-03 
 3.475325e-02 -6.027225e-03 
 3.507624e-02 -6.008717e-03 
 3.539922e-02 -6.010863e-03 
 3.572220e-02 -6.039320e-03 
 3.604519e-02 -6.096519e-03 
 3.636817e-02 -6.184862e-03 
 3.669116e-02 -6.306458e-03 
 3.701414e-02 -6.461808e-03 
 3.733712e-02 -6.651233e-03 
 3.766011e-02 -6.876814e-03 
 3.798309e-02 -7.140285e-03 
 3.830608e-02 -7.442573e-03 
 3.862906e-02 -7.782410e-03 
 3.895204e-02 -8.154706e-03 
 3.927503e-02 -8.485441e-03 
 3.959801e-02 -8.912663e-03 
 3.992100e-02 -9.368099e-03 
 4.024398e-02 -9.852117e-03 
 4.056697e-02 -1.036516e-02 
 4.088995e-02 -1.091066e-02 
 4.121293e-02 -1.148931e-02 
 4.153592e-02 -1.210296e-02 
 4.185890e-02 -1.275425e-02 
 4.218189e-02 -1.344529e-02 
 4.250487e-02 -1.417605e-02 
 4.282786e-02 -1.494797e-02 
 4.315084e-02 -1.576092e-02 
 4.347383e-02 -1.661244e-02 
 4.379681e-02 -1.750051e-02 
