run,record,scale,channel,n,dur_s,start,peak,vmin,vmax,end_mean,residual
1,HU12,0.5,Bot_Quarter_Disp,7895,3.1394,3.900038e-05,0.00029977132,-5.902658e-06,0.0003387717,0.0002093529416962025,0.00017035256169620251
1,HU12,0.5,Channel_10_LeftJoistBelowSlab2,7895,3.1394,0.0001332724,0.00043091749999999996,-1.084814e-05,0.0005641899,0.0003287144361699747,0.00019544203616997467
1,HU12,0.5,Channel_11_LeftJoistBelowSlab2,7895,3.1394,7.574497e-05,0.00032260983,1.959857e-05,0.0003983548,0.00025132435149367085,0.00017557938149367084
1,HU12,0.5,Channel_12_AccTable,7895,3.1394,3.103135e-05,0.0056940383500000006,-0.005663007,0.005674219,1.6607939875949366e-06,-2.937055601240506e-05
1,HU12,0.5,Channel_13_AccSlab1,7895,3.1394,-3.134793e-10,0.0075529483134793,-0.00658776,0.007552948,0.00012011544612911406,0.00012011575960841406
1,HU12,0.5,Channel_14_AccSlab2,7895,3.1394,-4.659529e-09,0.027444534659529,-0.02696418,0.02744453,0.0011826408726582282,0.0011826455321872283
1,HU12,0.5,Channel_15_AccBot,7895,3.1394,3.121597e-09,0.013441576878403,-0.01305104,0.01344158,0.00033145752425316503,0.00033145440265616504
1,HU12,0.5,Channel_16_AccMid,7895,3.1394,1.38381e-08,0.0320896038381,-0.03208959,0.03154255,0.0011281132625063283,0.0011280994244063283
1,HU12,0.5,Channel_17_AccTop,7895,3.1394,-2.792202e-10,0.0296280602792202,-0.02931693,0.02962806,0.0012813160428607586,0.0012813163220809585
1,HU12,0.5,Channel_19_DispTopQRight,7895,3.1394,0.0002979375,0.0005906670999999999,-2.495895e-06,0.0008886046,0.0005238915195472912,0.0002259540195472912
1,HU12,0.5,Channel_1_DispBot,7895,3.1394,5.011209e-05,0.00032795141,-1.436561e-05,0.0003780635,0.00022547177334177214,0.00017535968334177215
1,HU12,0.5,Channel_20_TopBeam,7895,3.1394,-2.222282e-05,0.00019819331999999999,-3.339331e-05,0.0001759705,0.00011252367924050635,0.00013474649924050634
1,HU12,0.5,Channel_2_DispMid,7895,3.1394,0.0002481519,0.0006229391000000001,-8.467151e-05,0.000871091,0.0004785512522025316,0.00023039935220253163
1,HU12,0.5,Channel_3_DispTopQLeft,7895,3.1394,0.0002939272,0.0005924101,-1.103666e-05,0.0008863373,0.0005194533427,0.00022552614270000002
1,HU12,0.5,Channel_4_DispTopQRight,7895,3.1394,0.0002920805,0.0005955304999999999,-1.022391e-05,0.000887611,0.0005197014139668354,0.00022762091396683542
1,HU12,0.5,Channel_5_DispTable,7895,3.1394,5.889947e-07,0.00016498710529999999,3.96839e-07,0.0001655761,0.00014533274354430382,0.0001447437488443038
1,HU12,0.5,Channel_8_LeftJoistBelowSlab1,7895,3.1394,3.832039e-05,0.00029082341,-4.762564e-07,0.0003291438,0.00020684017288607597,0.00016851978288607596
1,HU12,0.5,Channel_9_LeftJoistAboveSlab1,7895,3.1394,5.335202e-05,0.00033185588,-1.369034e-05,0.0003852079,0.00022909767729113926,0.00017574565729113926
1,HU12,0.5,Mid_Disp,7895,3.1394,0.0002481519,0.0006229391000000001,-8.467151e-05,0.000871091,0.0004785512522025316,0.00023039935220253163
1,HU12,0.5,Record_Disp,7895,3.1394,-2.222282e-05,0.00019819331999999999,-3.339331e-05,0.0001759705,0.00011252367924050635,0.00013474649924050634
1,HU12,0.5,Top_Quarter_A_Disp,7895,3.1394,0.0002939272,0.0005924101,-1.103666e-05,0.0008863373,0.0005194533427,0.00022552614270000002
1,HU12,0.5,Top_Quarter_B_Disp,7895,3.1394,0.0002920805,0.0005955304999999999,-1.022391e-05,0.000887611,0.0005197014139668354,0.00022762091396683542
1,HU12,0.5,cstav_BaseShear,7895,3.1394,-0.339687,1.0316623,-1.364972,0.6919753,-0.4976725313632911,-0.15798553136329108
1,HU12,0.5,joist_s1_shear,7895,3.1394,-2.096476e-09,1.2938404e-08,-1.503488e-08,-1.648908e-09,-1.1099467582278482e-08,-9.002991582278481e-09
1,HU12,0.5,joist_s2_shear,7895,3.1394,-1.656445e-08,2.3921833e-08,-3.703387e-08,7.357383e-09,-1.8312080992898735e-08,-1.7476309928987355e-09
1,HU12,0.5,rel_disp_top_mm,7895,3.1394,0.2973485,0.44494880000000003,-0.1463258,0.7422973,0.3785587744174683,0.08121027441746831
