         time Mid_Disp()... 
------------- ------------- 
 2.862607e-04 -2.176162e-03 
 6.043282e-04 -2.178084e-03 
 9.223956e-04 -2.180005e-03 
 1.240463e-03 -2.181925e-03 
 1.558531e-03 -2.183842e-03 
 1.876598e-03 -2.185758e-03 
 2.194665e-03 -2.187669e-03 
 2.512733e-03 -2.189576e-03 
 2.830800e-03 -2.191478e-03 
 3.148868e-03 -2.193373e-03 
 3.466935e-03 -2.195262e-03 
 3.785003e-03 -2.197147e-03 
 4.103070e-03 -2.199031e-03 
 4.421138e-03 -2.200888e-03 
 4.739205e-03 -2.202640e-03 
 5.057273e-03 -2.204241e-03 
 5.375340e-03 -2.205746e-03 
 5.693407e-03 -2.207235e-03 
 6.011475e-03 -2.208864e-03 
 6.329542e-03 -2.210735e-03 
 6.647610e-03 -2.212762e-03 
 6.965677e-03 -2.214903e-03 
 7.283745e-03 -2.217115e-03 
 7.601812e-03 -2.219442e-03 
 7.919880e-03 -2.221942e-03 
 8.237947e-03 -2.224591e-03 
 8.556014e-03 -2.227385e-03 
 8.874082e-03 -2.230265e-03 
 9.192149e-03 -2.233227e-03 
 9.510217e-03 -2.236296e-03 
 9.828284e-03 -2.239525e-03 
 1.014635e-02 -2.242911e-03 
 1.046442e-02 -2.246452e-03 
 1.078249e-02 -2.250112e-03 
 1.110055e-02 -2.253857e-03 
 1.141862e-02 -2.257692e-03 
 1.173669e-02 -2.261616e-03 
 1.205476e-02 -2.265638e-03 
 1.237282e-02 -2.269757e-03 
 1.269089e-02 -2.273914e-03 
 1.300896e-02 -2.278012e-03 
 1.332703e-02 -2.281981e-03 
 1.364509e-02 -2.285800e-03 
 1.396316e-02 -2.289483e-03 
 1.428123e-02 -2.293055e-03 
 1.459930e-02 -2.296536e-03 
 1.491736e-02 -2.299914e-03 
 1.523543e-02 -2.303196e-03 
 1.555350e-02 -2.306357e-03 
 1.587157e-02 -2.309391e-03 
 1.618963e-02 -2.312256e-03 
 1.650770e-02 -2.314886e-03 
 1.682577e-02 -2.317173e-03 
 1.714384e-02 -2.319106e-03 
 1.746190e-02 -2.320712e-03 
 1.777997e-02 -2.321992e-03 
 1.809804e-02 -2.322921e-03 
 1.841611e-02 -2.323428e-03 
 1.873417e-02 -2.323485e-03 
 1.905224e-02 -2.323164e-03 
 1.937031e-02 -2.322557e-03 
 1.968838e-02 -2.321667e-03 
 2.000644e-02 -2.320387e-03 
 2.032451e-02 -2.318601e-03 
 2.064258e-02 -2.316280e-03 
 2.096065e-02 -2.313396e-03 
 2.127871e-02 -2.309907e-03 
 2.159678e-02 -2.305828e-03 
 2.191485e-02 -2.301120e-03 
 2.223292e-02 -2.295699e-03 
 2.255098e-02 -2.289484e-03 
 2.286905e-02 -2.282436e-03 
 2.318712e-02 -2.274594e-03 
 2.350518e-02 -2.266055e-03 
 2.382325e-02 -2.256885e-03 
 2.414132e-02 -2.247088e-03 
 2.445939e-02 -2.236580e-03 
 2.477745e-02 -2.225328e-03 
 2.509552e-02 -2.213319e-03 
 2.541359e-02 -2.200548e-03 
 2.573166e-02 -2.187026e-03 
 2.604972e-02 -2.172722e-03 
 2.636779e-02 -2.157605e-03 
 2.668586e-02 -2.141659e-03 
 2.700393e-02 -2.124906e-03 
 2.732199e-02 -2.107456e-03 
 2.764006e-02 -2.089376e-03 
 2.795813e-02 -2.070651e-03 
 2.827620e-02 -2.051254e-03 
 2.859426e-02 -2.031153e-03 
 2.891233e-02 -2.010383e-03 
 2.923040e-02 -1.989006e-03 
 2.954847e-02 -1.967038e-03 
 2.986653e-02 -1.944442e-03 
 3.018460e-02 -1.921215e-03 
 3.050267e-02 -1.897358e-03 
 3.082074e-02 -1.872890e-03 
 3.113880e-02 -1.847757e-03 
 3.145687e-02 -1.821958e-03 
 3.177494e-02 -1.795588e-03 
 3.209301e-02 -1.768671e-03 
 3.241107e-02 -1.741246e-03 
 3.272914e-02 -1.713373e-03 
 3.304721e-02 -1.685112e-03 
 3.336528e-02 -1.656533e-03 
 3.368334e-02 -1.627665e-03 
