run,record,scale,channel,n,dur_s,start,peak,vmin,vmax,end_mean,residual
1,HU12,0.5,Bot_Quarter_Disp,9652,3.0697,5.738582e-05,0.00026942238,-0.0001388837,0.0003268082,-1.2125950378881988e-05,-6.951177037888199e-05
1,HU12,0.5,Channel_10_LeftJoistBelowSlab2,9652,3.0697,0.0002080109,0.00031734510000000005,-0.0001059342,0.000525356,0.00013717283354037268,-7.083806645962731e-05
1,HU12,0.5,Channel_11_LeftJoistBelowSlab2,9652,3.0697,0.0001182498,0.0002638147,-0.0001031929,0.0003820645,4.7029712919254663e-05,-7.122008708074534e-05
1,HU12,0.5,Channel_12_AccTable,9652,3.0697,2.020896e-06,0.007875013896,-0.007872993,0.007865219,-6.526719320082816e-07,-2.6735679320082817e-06
1,HU12,0.5,Channel_13_AccSlab1,9652,3.0697,3.919548e-08,0.009424190195480001,-0.009424151,0.008343274,-3.653876412173913e-05,-3.6577959601739133e-05
1,HU12,0.5,Channel_14_AccSlab2,9652,3.0697,1.604695e-07,0.0238235295305,-0.02335001,0.02382369,-0.00019428484379089027,-0.00019444531329089026
1,HU12,0.5,Channel_15_AccBot,9652,3.0697,8.106971e-08,0.01267175106971,-0.01267167,0.009111522,-8.27588272453416e-05,-8.28398969553416e-05
1,HU12,0.5,Channel_16_AccMid,9652,3.0697,2.100204e-07,0.028724780020400003,-0.02872457,0.02494992,-0.00022755382426395445,-0.00022776384466395444
1,HU12,0.5,Channel_17_AccTop,9652,3.0697,1.836783e-07,0.0259212363217,-0.02542148,0.02592142,-0.00021292460963354037,-0.00021310828793354037
1,HU12,0.5,Channel_19_DispTopQRight,9652,3.0697,0.0004635318,0.00045080515,1.272665e-05,0.0008801447,0.0003948872289855073,-6.864457101449272e-05
1,HU12,0.5,Channel_1_DispBot,9652,3.0697,7.46099e-05,0.0002753035,-0.0001456615,0.0003499134,5.183382593871635e-06,-6.942651740612837e-05
1,HU12,0.5,Channel_20_TopBeam,9652,3.0697,-3.475494e-05,0.00023859634,-0.0001480279,0.0002038414,-0.00010484499958592132,-7.009005958592132e-05
1,HU12,0.5,Channel_2_DispMid,9652,3.0697,0.0003828638,0.0004832167,-0.0001003529,0.0008079004,0.00031431628985507243,-6.854751014492757e-05
1,HU12,0.5,Channel_3_DispTopQLeft,9652,3.0697,0.0004574022,0.000454488922,2.913278e-06,0.0008728634,0.0003872456672877847,-7.01565327122153e-05
1,HU12,0.5,Channel_4_DispTopQRight,9652,3.0697,0.0004544689,0.0004535013816,9.675184e-07,0.0008760457,0.0003873555343685301,-6.711336563146992e-05
1,HU12,0.5,Channel_5_DispTable,9652,3.0697,9.145333e-07,0.00023566776670000002,-7.028151e-05,0.0002365823,-6.901474397515529e-05,-6.992927727515528e-05
1,HU12,0.5,Channel_8_LeftJoistBelowSlab1,9652,3.0697,5.630221e-05,0.00026678568999999997,-0.0001326383,0.0003230879,-1.3594953192546585e-05,-6.989716319254658e-05
1,HU12,0.5,Channel_9_LeftJoistAboveSlab1,9652,3.0697,7.959002e-05,0.00027530948,-0.0001442498,0.0003548995,9.766374803312628e-06,-6.982364519668738e-05
1,HU12,0.5,Mid_Disp,9652,3.0697,0.0003828638,0.0004832167,-0.0001003529,0.0008079004,0.00031431628985507243,-6.854751014492757e-05
1,HU12,0.5,Record_Disp,9652,3.0697,-3.475494e-05,0.00023859634,-0.0001480279,0.0002038414,-0.00010484499958592132,-7.009005958592132e-05
1,HU12,0.5,Top_Quarter_A_Disp,9652,3.0697,0.0004574022,0.000454488922,2.913278e-06,0.0008728634,0.0003872456672877847,-7.01565327122153e-05
1,HU12,0.5,Top_Quarter_B_Disp,9652,3.0697,0.0004544689,0.0004535013816,9.675184e-07,0.0008760457,0.0003873555343685301,-6.711336563146992e-05
1,HU12,0.5,bulge_top_mm,9652,3.0697,0.007596307,0.003243652999999999,0.004727166,0.01083996,0.007586102743271222,-1.0204256728777762e-05
1,HU12,0.5,cstav_BaseShear,9652,3.0697,-0.5409544,0.7865738999999999,-1.323099,0.2456195,-0.5454737233954452,-0.004519323395445252
1,HU12,0.5,joist_s1_shear,9652,3.0697,-3.104047e-09,1.4628413e-08,-1.773246e-08,4.611524e-09,8.762115443064182e-10,3.980258544306419e-09
1,HU12,0.5,joist_s2_shear,9652,3.0697,-2.217318e-08,2.3209388e-08,-3.747961e-08,1.036208e-09,-1.5905369316770186e-08,6.267810683229814e-09
1,HU12,0.5,rel_disp_top_exp_mm,9652,3.0697,0.455021,0.38296767,0.07205333,0.8201486,0.45638314720496903,0.001362147204969022
1,HU12,0.5,rel_disp_top_mm,9652,3.0697,0.4626173,0.37977772,0.08283958,0.8248833,0.4639019730848862,0.0012846730848861676
1,HU12,0.5,tilt_beam_seg,9652,3.0697,-0.04604794,0.039393727,-0.08363978,-0.006654213,-0.046181518385093163,-0.000133578385093161
1,HU12,0.5,tilt_bot_seg,9652,3.0697,0.006397626,0.012948226,-0.0065506,0.01901698,0.006441271939958592,4.3645939958592006e-05
1,HU12,0.5,tilt_full_wall,9652,3.0697,0.012867,0.010562943,0.002304057,0.02294288,0.012902730476190477,3.573047619047712e-05
1,HU12,0.5,tilt_local_incl,9652,3.0697,-0.03710207,0.041469775,-0.07666795,0.004367705,-0.03724856536231884,-0.00014649536231883808
1,HU12,0.5,tilt_low_seg,9652,3.0697,0.02943607,0.025313346,0.004122724,0.05298349,0.029520015610766042,8.394561076604037e-05
1,HU12,0.5,tilt_up_seg,9652,3.0697,0.005777424,0.0025942080000000006,0.003300134,0.008371632,0.0057704684803312626,-6.955519668737191e-06
1,HU12,0.5,tiltx_beam_seg,9652,3.0697,-0.04534623,0.039688802,-0.08320223,-0.005657428,-0.04548744896480331,-0.00014121896480331214
1,HU12,0.5,tiltx_bot_seg,9652,3.0697,0.006397633,0.012948233,-0.0065506,0.01901698,0.006443530993788821,4.5897993788820805e-05
1,HU12,0.5,tiltx_full_wall,9652,3.0697,0.01265572,0.010651666,0.002004054,0.02281119,0.012693605714285712,3.788571428571183e-05
1,HU12,0.5,tiltx_low_seg,9652,3.0697,0.02943607,0.025313346,0.004122724,0.05298349,0.029524397929606625,8.832792960662347e-05
1,HU12,0.5,tiltx_up_seg,9652,3.0697,0.005233379,0.0023923190000000004,0.002945446,0.007625698,0.005226821881987578,-6.5571180124218e-06
1,HU12,0.5,total_shear,9652,3.0697,-0.5409544,0.7865738999999999,-1.323099,0.2456195,-0.5454737372670807,-0.0045193372670807586
2,HU12,0.75,Bot_Quarter_Disp,9652,3.0697,-1.815766e-05,0.00042462226,-0.0003395797,0.0004064646,-0.00014572115383022774,-0.00020310697383022774
2,HU12,0.75,Channel_10_LeftJoistBelowSlab2,9652,3.0697,0.0001253598,0.0005075747,-0.0003635942,0.0006329345,3.826237143229813e-06,-0.00020418466285677017
2,HU12,0.75,Channel_11_LeftJoistBelowSlab2,9652,3.0697,3.971099e-05,0.00042154551,-0.0003140413,0.0004612565,-8.651302600414079e-05,-0.00020476282600414078
2,HU12,0.75,Channel_12_AccTable,9652,3.0697,9.685285e-07,0.012069091471500001,-0.0120617,0.01207006,-9.758678539544513e-07,-2.996763853954451e-06
2,HU12,0.75,Channel_13_AccSlab1,9652,3.0697,1.073884e-05,0.01457185884,-0.01456112,0.01300116,-5.465586302028984e-05,-5.469505850028984e-05
2,HU12,0.75,Channel_14_AccSlab2,9652,3.0697,5.837216e-05,0.03612062216,-0.03606225,0.0360207,-0.00029069797157971016,-0.00029085844107971015
2,HU12,0.75,Channel_15_AccBot,9652,3.0697,2.330509e-05,0.02009785509,-0.02007455,0.01395914,-0.0001236467186231884,-0.0001237277883331884
2,HU12,0.75,Channel_16_AccMid,9652,3.0697,6.433059e-05,0.04386701059,-0.04380268,0.03762048,-0.00033999060822981366,-0.00034020062862981365
2,HU12,0.75,Channel_17_AccTop,9652,3.0697,6.03955e-05,0.039166245499999995,-0.03910585,0.03912309,-0.0003181440915031055,-0.0003183277698031055
2,HU12,0.75,Channel_19_DispTopQRight,9652,3.0697,0.0003764123,0.0006900273000000001,-0.000313615,0.001036766,0.0002618334774327122,-0.00020169832256728781
2,HU12,0.75,Channel_1_DispBot,9652,3.0697,-2.003395e-06,0.00043543029499999996,-0.0003587424,0.0004334269,-0.0001283614956521739,-0.00020297139565217392
2,HU12,0.75,Channel_20_TopBeam,9652,3.0697,-0.0001026358,0.0003626525,-0.0003042803,0.0002600167,-0.00023880305590062115,-0.00020404811590062115
2,HU12,0.75,Channel_2_DispMid,9652,3.0697,0.0002945634,0.0007417127,-0.0004471493,0.0009699647,0.0001813197134575569,-0.00020154408654244309
2,HU12,0.75,Channel_3_DispTopQLeft,9652,3.0697,0.0003686334,0.0006944302000000001,-0.0003257968,0.001031659,0.00025419576873706,-0.00020320643126294
2,HU12,0.75,Channel_4_DispTopQRight,9652,3.0697,0.0003687287,0.0006951872,-0.0003264585,0.001032493,0.000254306050931677,-0.00020016284906832301
2,HU12,0.75,Channel_5_DispTable,9652,3.0697,-6.907148e-05,0.00036243528,-0.0002047038,0.0002933638,-0.00020287073850931676,-0.00020378527180931675
2,HU12,0.75,Channel_8_LeftJoistBelowSlab1,9652,3.0697,-1.925413e-05,0.00042087822999999997,-0.0003294067,0.0004016241,-0.00014720454057971015,-0.00020350675057971015
2,HU12,0.75,Channel_9_LeftJoistAboveSlab1,9652,3.0697,2.429878e-06,0.000436778422,-0.0003590769,0.0004392083,-0.00012377006314699793,-0.00020336008314699794
2,HU12,0.75,Mid_Disp,9652,3.0697,0.0002945634,0.0007417127,-0.0004471493,0.0009699647,0.0001813197134575569,-0.00020154408654244309
2,HU12,0.75,Record_Disp,9652,3.0697,-0.0001026358,0.0003626525,-0.0003042803,0.0002600167,-0.00023880305590062115,-0.00020404811590062115
2,HU12,0.75,Top_Quarter_A_Disp,9652,3.0697,0.0003686334,0.0006944302000000001,-0.0003257968,0.001031659,0.00025419576873706,-0.00020320643126294
2,HU12,0.75,Top_Quarter_B_Disp,9652,3.0697,0.0003687287,0.0006951872,-0.0003264585,0.001032493,0.000254306050931677,-0.00020016284906832301
2,HU12,0.75,bulge_top_mm,9652,3.0697,0.0077313,0.00481825,0.003284363,0.01254955,0.007581780743271222,-1.4526256728777942e-05
2,HU12,0.75,cstav_BaseShear,9652,3.0697,-0.5087064,1.1995626000000001,-1.698668,0.6908562,-0.5469995790890269,-0.006045179089026909
2,HU12,0.75,joist_s1_shear,9652,3.0697,1.052657e-09,2.2801257e-08,-2.17486e-08,1.424568e-08,8.51092833747412e-09,1.161497533747412e-08
2,HU12,0.75,joist_s2_shear,9652,3.0697,-1.515035e-08,3.257112e-08,-4.031361e-08,1.742077e-08,-9.328317064182194e-09,1.2844862935817807e-08
2,HU12,0.75,rel_disp_top_exp_mm,9652,3.0697,0.4377487,0.5711553,-0.1215351,1.008904,0.4572229240165631,0.002201924016563106
2,HU12,0.75,rel_disp_top_mm,9652,3.0697,0.4454838,0.5667242,-0.1090225,1.012208,0.46470421262939954,0.002086912629399529
