         time Top_Quarte... 
------------- ------------- 
 9.542024e-05 -1.136259e-04 
 4.134877e-04 -1.137479e-04 
 7.315551e-04 -1.138391e-04 
 1.049623e-03 -1.138997e-04 
 1.367690e-03 -1.139296e-04 
 1.685758e-03 -1.139304e-04 
 2.003825e-03 -1.139168e-04 
 2.321892e-03 -1.139302e-04 
 2.639960e-03 -1.139703e-04 
 2.958027e-03 -1.139542e-04 
 3.276095e-03 -1.138699e-04 
 3.594162e-03 -1.137489e-04 
 3.912230e-03 -1.136068e-04 
 4.230297e-03 -1.134592e-04 
 4.548365e-03 -1.132944e-04 
 4.866432e-03 -1.131134e-04 
 5.184499e-03 -1.128993e-04 
 5.502567e-03 -1.126364e-04 
 5.820634e-03 -1.123051e-04 
 6.138702e-03 -1.119131e-04 
 6.456769e-03 -1.114583e-04 
 6.774837e-03 -1.109318e-04 
 7.092904e-03 -1.103331e-04 
 7.410972e-03 -1.096757e-04 
 7.729039e-03 -1.089986e-04 
 8.047107e-03 -1.083325e-04 
 8.365174e-03 -1.076150e-04 
 8.683241e-03 -1.067875e-04 
 9.001309e-03 -1.058367e-04 
 9.319376e-03 -1.047656e-04 
 9.637444e-03 -1.035708e-04 
 9.955511e-03 -1.022715e-04 
 1.027358e-02 -1.008676e-04 
 1.059165e-02 -9.936156e-05 
 1.090971e-02 -9.775398e-05 
 1.122778e-02 -9.605316e-05 
 1.154585e-02 -9.425835e-05 
 1.186392e-02 -9.236068e-05 
 1.218198e-02 -9.037457e-05 
 1.250005e-02 -8.830083e-05 
 1.281812e-02 -8.612037e-05 
 1.313619e-02 -8.382452e-05 
 1.345425e-02 -8.144227e-05 
 1.377232e-02 -7.899780e-05 
 1.409039e-02 -7.647595e-05 
 1.440846e-02 -7.385942e-05 
 1.472652e-02 -7.113601e-05 
 1.504459e-02 -6.829922e-05 
 1.536266e-02 -6.535162e-05 
 1.568073e-02 -6.230568e-05 
 1.599879e-02 -5.915342e-05 
 1.631686e-02 -5.590481e-05 
 1.663493e-02 -5.256675e-05 
 1.695300e-02 -4.912436e-05 
